MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
text/html; charset=utf-8,fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d,payroll_roster,0,208613,1,EXTPAYLOAD-001335100368c5fa28d271eb,EXTSOURCE-001335100368c5fa28d271eb,1,EXTREADYQ-3087bcbb15eff3a3787cb739,4,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":208613,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":133,""navigation_density"":0.259766,""payload_bytes"":208613,""row_element_count"":0,""script_count"":14,""structured_data_script_count"":2,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3463}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:39.081684+00:00,0.002885,RESCAND-e58091e14bf29c80f4385c78,,MECHEXP-1c5cb11232a1006a83cbb598|MECHEXP-283b01d60c53d9ff9387a3a1|MECHEXP-4e6f14f9d6f9c31d1b3b8075|MECHEXP-5e37e7ff7e9482999f34c44b|MECHEXP-69147ac59fac4d111f032cd0|MECHEXP-72f0ed3526fa840c4a42afbe|MECHEXP-876653681d36f34acb7b266d|MECHEXP-8bcf0128e35ea0ccaead31de|MECHEXP-c7370163c1710845985fc0e2|MECHEXP-f2dec8ae18330c12fcf20a6a,ROOTCOMP-0e73882cff2cbe8b6101bacf|ROOTCOMP-809472877af099c2bc02b747|ROOTCOMP-892fab18d54b558f8057e9f6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fcf9193252ae5495aed02119dc8bef6de418384ef99c3f23f090dbe6431aff6d.html,Brookfield,False,financial-reports,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,6,structured_data_or_dataset_signal,EXTREADINESS-f768893f464ca0c6fd10cdeb,html_structured_data_candidate,high,table_candidate,implementation_confirmation,police,payroll_and_earnings,official_administrative_summary,OH,
text/html; charset=UTF-8,d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2,ordinance_or_resolution,0,165704,1,EXTPAYLOAD-001f6312d3c142563e4044fd,EXTSOURCE-001f6312d3c142563e4044fd,1,EXTREADYQ-e46f23f2ea71b4d164762ba8,2,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":165704,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":88,""navigation_density"":0.210024,""payload_bytes"":165704,""row_element_count"":1,""script_count"":20,""structured_data_script_count"":1,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":2886}",,5,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:39.084119+00:00,0.001936,RESCAND-55f667a74c880fe7d9f677df,,MECHEXP-18f1506410cbbc35f3f547a8|MECHEXP-4a16408f120d94c3bd4dc0bd|MECHEXP-7bb2defb4cc00e606b4360e4|MECHEXP-c970142a17afcea829075aee,ROOTCOMP-9a1ae9473389bc73d28446af,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d01e44ca1b30e12ad456a02ee62ee0ea0d8d9b1ddbb4c4ca45728270aeb51bf2.html,Blissfield,False,clerks-office,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_005,7,structured_data_or_dataset_signal,EXTREADINESS-3b766d8b82e8be919287b79e,html_structured_data_candidate,high,table_candidate,,unclear,implementation_confirmation,official_administrative_summary,MI,
text/html;charset=utf-8,7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6,payroll_roster,0,38810,1,EXTPAYLOAD-0048c78471b3515ec2731089,EXTSOURCE-0048c78471b3515ec2731089,1,EXTREADYQ-b9125b47e9ed73d034f4fcb9,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":38810,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":30,""navigation_density"":0.024979,""payload_bytes"":38810,""row_element_count"":33,""script_count"":11,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":8267}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:39.135979+00:00,0.002222,EXTCAND-824914d0bd91c7f2b7d1c135,,MECHEXP-25d2912a1ae40339977437af|MECHEXP-3b612a9b8a230c0cb5e0c6cc|MECHEXP-6e7faf29146eb4f217c6e1bc|MECHEXP-8762071983e8b0b901187177|MECHEXP-b59e634c8de02885ffa47fb0|MECHEXP-f9bc81c0418b0198118343bd|MECHEXP-fdb6a5434a51cb1f828dec8e,ROOTCOMP-eda485ac949a4da1c824d21d,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7ee8a56406d2d52f6a61a2cc59b9b6ce2153f2732f0021ce9df039d8834e71e6.html,Gowrie,False,salaryBook,current_30_gib_store,2020,html_table_candidate_queue,,readiness_lane_002,6,html_table_structure_present,EXTREADINESS-7c1dbf808f09040fa05665c9,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,IA,
text/html; charset=utf-8,7d9ddf4a7e40acfba5e95ead1b09cd5daa9d2fcd3ad5ed2838e441af55570ad5,ordinance_or_resolution,0,114603,1,EXTPAYLOAD-00695731fb429c889ad66e00,EXTSOURCE-00695731fb429c889ad66e00,1,EXTREADYQ-ed62ae4b22cc7f86ff415fd8,5,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":114603,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":82,""navigation_density"":0.079457,""payload_bytes"":114603,""row_element_count"":75,""script_count"":14,""structured_data_script_count"":2,""table_count"":3,""valid_html_structure"":true,""visible_text_characters"":6556}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:03:39.091242+00:00,0.003818,EXTCAND-24b5f90189385db142845f29,,MECHEXP-217bdaa04a084354b3df5b0d|MECHEXP-4d82d79a47ef689b1c24aecc|MECHEXP-74f93057ec10433325c3305a|MECHEXP-cb3568b4426f45efaf7ef9b0|MECHEXP-e3f05c13daa7d4328866c219|MECHEXP-f8f94c5811529257d362a644,ROOTCOMP-5d6d05eba83a09c9447dad94|ROOTCOMP-a0133fc5af3d5c2f088d8b59,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d9ddf4a7e40acfba5e95ead1b09cd5daa9d2fcd3ad5ed2838e441af55570ad5.html,Fifield,False,2014-county-board-resolutions-and-ordinances,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_004,4,structured_data_or_dataset_signal,EXTREADINESS-e82d2d15457826089f4b6d3f,html_structured_data_candidate,high,table_candidate,payroll_and_earnings|staffing_and_headcount|tenure_and_progression,all_units,implementation_confirmation,official_administrative_summary,WI,
text/html; charset=utf-8,e2458787a3bf5577cfc22bbd45697a7398edcc148e451e1a69a3b7d7bcd7729a,other,0,39655,1,EXTPAYLOAD-0079b97aaafbf6d8287ecb36,EXTSOURCE-0079b97aaafbf6d8287ecb36,1,EXTREADYQ-bcfdac01b7b4f6e84d4369c4,2,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":39655,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":68,""navigation_density"":0.038375,""payload_bytes"":39655,""row_element_count"":0,""script_count"":23,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":10893}",,6,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_medium,True,2026-08-05T18:54:39.007203+00:00,0.003513,RESCAND-9949d635bce603504f892796,,MECHEXP-4cbca477648991ff4b21c39e|MECHEXP-72c3af1a25b1eb3a88dc9d9b|MECHEXP-87db0c3584e40d0e6139dee2|MECHEXP-8a91ff019440e78ac28d09c7|MECHEXP-9b75dc57329babb3928b668c,ROOTCOMP-718e1f887425f6a7a9695970,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2458787a3bf5577cfc22bbd45697a7398edcc148e451e1a69a3b7d7bcd7729a.html,Cochecton,False,22-NYCRR-25.22,current_30_gib_store,2024,html_table_candidate_queue,,readiness_lane_001,3,structured_data_or_dataset_signal,EXTREADINESS-1fed348148ced8885afcce87,html_structured_data_candidate,medium,table_candidate,implementation_confirmation,unclear,tenure_and_progression,official_administrative_summary,NY,
text/html; charset=UTF-8,4dd54667c92c989807cbf4abfac19d60b8c947283f75374cb947293115ba4cbd,payroll_roster,0,80953,1,EXTPAYLOAD-008873b5b51a2c3bfd49fcc1,EXTSOURCE-008873b5b51a2c3bfd49fcc1,1,EXTREADYQ-7e1186ad0c574f3c0abaf033,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":80953,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":90,""navigation_density"":0.189873,""payload_bytes"":80953,""row_element_count"":0,""script_count"":72,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3226}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:00:39.097306+00:00,0.006308,RESCAND-514b2b49614e7fad20dc2f5f,,MECHEXP-24a21baeaf1d06f52bd4fd97|MECHEXP-3d09c970abb4438a6a219ccd|MECHEXP-46f1b0b852f5b05c9bf1c512|MECHEXP-c1007c49dad782232eeb287f|MECHEXP-d30fa1ecadac5322190984a1,ROOTCOMP-6ec7d2e0b8f8ad5b11bd3e7e,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4dd54667c92c989807cbf4abfac19d60b8c947283f75374cb947293115ba4cbd.html,Atlantic Beach,False,time-and-payroll-and-invoicing,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_003,5,structured_data_or_dataset_signal,EXTREADINESS-b5740c91946600b1471e5a5a,html_structured_data_candidate,high,table_candidate,implementation_confirmation|tenure_and_progression,unclear,payroll_and_earnings,official_administrative_summary,NC,
text/html; charset=utf-8,bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1,payroll_roster,0,14228,1,EXTPAYLOAD-00909f509836dd1d7cbf450d,EXTSOURCE-00909f509836dd1d7cbf450d,1,EXTREADYQ-e5aaa797d762a6ed7f548bf8,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":14228,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":33,""navigation_density"":0.070213,""payload_bytes"":14228,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3443}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:06:39.085864+00:00,0.001344,EXTCAND-ec688899d05721b93be4600e,,MECHEXP-2110f67d41cac2eff1180c76|MECHEXP-459d5814892e9f222e9de374|MECHEXP-7bca0bdaeeab2da1545cdf86|MECHEXP-826a658ca24d03568f9e3504|MECHEXP-c2a25107acba56dd4782b1cf,ROOTCOMP-15677a84b9cd334c105308ef,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bf45aa06a08502e24357dcf6f330ef6c60cd34fe4a986a17a41ce9a4144c0bf1.html,Brooklyn,False,,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_005,8,structured_data_or_dataset_signal,EXTREADINESS-81a9d939601590938c226f6b,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,recruitment_and_retention,official_administrative_summary,MI,
text/html; charset=UTF-8,14c846c37c633632d16ddc320f66b3d1e8bc9a44cfdcfb39c1378ce2f0939d31,budget,0,184693,1,EXTPAYLOAD-00a12b392568f74643c07c1c,EXTSOURCE-00a12b392568f74643c07c1c,1,EXTREADYQ-34c71ec572940b0ffeaffa45,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":184693,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":0,""link_count"":46,""navigation_density"":0.151815,""payload_bytes"":184693,""row_element_count"":0,""script_count"":38,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":1898}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_medium,True,2026-08-05T18:57:39.142306+00:00,0.001482,RESCAND-822155db9c42784140f346cb,,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14c846c37c633632d16ddc320f66b3d1e8bc9a44cfdcfb39c1378ce2f0939d31.html,Bruceton,False,accounts-and-budgets,current_30_gib_store,undated-source-B4X2500LIVE-20260729-007127,html_table_candidate_queue,,readiness_lane_002,9,structured_data_or_dataset_signal,EXTREADINESS-c5cebd0c1da96cc06e2088a9,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unclear,multi_family_administrative_source,official_administrative_summary,TN,
text/html; charset=UTF-8,c97342df200d618aac2d34efb0c46512cf4ecb83524ae1d0cd2ceab95ff1b956,payroll_roster,0,70727,1,EXTPAYLOAD-00a8d28c11f7331b6f77fb6f,EXTSOURCE-00a8d28c11f7331b6f77fb6f,1,EXTREADYQ-efada3ba59d9cd6dc42a4bb3,4,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":70727,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":138,""navigation_density"":0.244681,""payload_bytes"":70727,""row_element_count"":0,""script_count"":8,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":3951}",,7,upgrades_growth_analysis|upgrades_local_wage_comparison|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:39.144956+00:00,0.002229,EXTCAND-07a741cca535e36af5a03319,,MECHEXP-01b935028084288f785d3609|MECHEXP-1337f01c065bd7b16213d032|MECHEXP-2faa72fcde6bddf9907d2753|MECHEXP-5ae0405b092b7ca744009c8d|MECHEXP-7114caf185962a9657e59ab4|MECHEXP-b43cd4867e145720afdf7dd8,ROOTCOMP-c1d9a794038d082afc2fa421,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c97342df200d618aac2d34efb0c46512cf4ecb83524ae1d0cd2ceab95ff1b956.html,Oberlin,False,benefits-summary,current_30_gib_store,2025,html_table_candidate_queue,,readiness_lane_002,10,structured_data_or_dataset_signal,EXTREADINESS-89aef99764e041bee207ca59,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention,all_units,multi_family_administrative_source,official_administrative_summary,LA,
text/html,ab15df8be1e6d03d4f839218aa4676b10f42cdfc963d4e519db86a9892665c84,payroll_roster,0,55059,1,EXTPAYLOAD-00ac5a5318f78383c3b5887b,EXTSOURCE-00ac5a5318f78383c3b5887b,1,EXTREADYQ-435dc8b1957a21cdbc99246d,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":55059,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":182,""navigation_density"":0.130466,""payload_bytes"":55059,""row_element_count"":59,""script_count"":23,""structured_data_script_count"":0,""table_count"":1,""valid_html_structure"":true,""visible_text_characters"":10208}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:03:39.095219+00:00,0.002015,EXTCAND-fdc33153c78e50b7d921a3de,,MECHEXP-084aeb0558730dd6dac56c34|MECHEXP-0ecd355d1d0d925dbd48879f|MECHEXP-4a236f93070f5adb5833f63b|MECHEXP-548c5fa47d745270c5d7f7d7|MECHEXP-e7687dd6c3c88c90e77c10d3,ROOTCOMP-2644fe18720854aea3bf33e8,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab15df8be1e6d03d4f839218aa4676b10f42cdfc963d4e519db86a9892665c84.html,Morris,False,proposed.shtml,current_30_gib_store,undated,html_table_candidate_queue,,readiness_lane_004,6,html_table_structure_present,EXTREADINESS-cd91f756ea0dc3448479f714,html_table_candidate_ready,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,official_administrative_summary,NJ,
