MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids
application/pdf,654ab82eee6c6d4162463169c851e9dec01abe8b84ad101b3c3f0f1b9affab65,payroll_roster,0,29640910,1,EXTPAYLOAD-01aedfbd2e3bb0fb9d438680,EXTSOURCE-01aedfbd2e3bb0fb9d438680,1,EXTREADYQ-c2906be886eb9a73623b7420,5,ocr_later_queue,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":20,""page_height_max"":784.0,""page_height_min"":768.0,""page_width_max"":611.0,""page_width_min"":611.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r1 0 obj"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,14,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T19:06:50.525667+00:00,0.016778,EXTCAND-ce890e9dd88beed826475fc1,,MECHEXP-17543c5a6b8ddd4a2f779348|MECHEXP-2608147472f904e683c717dd|MECHEXP-294b47915b807e3ba5693507|MECHEXP-3473ecfec6c638de1810672c|MECHEXP-36f9cef1a764a32ae37f276c|MECHEXP-3994e2241592e84dd4585801|MECHEXP-39ee30465664d024ce50a724|MECHEXP-3c3bf05f9c8b2c9bd684b641|MECHEXP-65a0e87a39115b1e663b32cd|MECHEXP-94cd4f5b8736c6113746a537|MECHEXP-a4681efeaae89c86e525820e,ROOTCOMP-0933131d055bd2fae9d78c65|ROOTCOMP-1a58f1519aa30369f570077e|ROOTCOMP-aff95362a8f44d6909f842f7,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/654ab82eee6c6d4162463169c851e9dec01abe8b84ad101b3c3f0f1b9affab65.pdf,Franklin,False,2023-283-Approved-Revised-MOU-Lieutenant-Position-Replacing-Res-2020-143-signed.pdf,current_30_gib_store,2019,,,readiness_lane_005,1804,no_extractable_text_in_representative_pages,EXTREADINESS-a0ab09ec99ac98dd315fb727,ocr_later,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,direct_official_administrative_record,OH,
application/pdf,b17df134f091e223c8e2a411a869c4b970e82f4e5e37cee8e784bef16babd9e3,ordinance_or_resolution,0,4780369,1,EXTPAYLOAD-047569fe051db78ccd5c2918,EXTSOURCE-047569fe051db78ccd5c2918,1,EXTREADYQ-8d3e19789cdff6d441a3db15,2,ocr_later_queue,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":132,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":616.32,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4 Sharp S"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,16,upgrades_implementation_confirmation|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T19:00:51.274039+00:00,0.007875,RESCAND-ad391a9213b78864afeb56cb,,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b17df134f091e223c8e2a411a869c4b970e82f4e5e37cee8e784bef16babd9e3.pdf,Blue Lake,False,20241018_162107.pdf,current_30_gib_store,2024,,,readiness_lane_003,1820,no_extractable_text_in_representative_pages,EXTREADINESS-6d682b23ac23d9df9cb57efc,ocr_later,high,,,unclear,implementation_confirmation,direct_official_administrative_record,CA,
application/pdf,b3286ea7daaba0e021eb47075a0fcda4e3365fbffd9b8dff1c15e3d1d1b4a0c4,payroll_roster,0,1579315,1,EXTPAYLOAD-04afb9e91ebc54af5ad2ae53,EXTSOURCE-04afb9e91ebc54af5ad2ae53,1,EXTREADYQ-a3b64e885ae5a27f33d8397f,5,ocr_later_queue,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":true,""likely_image_only"":true,""page_count"":25,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\n%âãÏÓ\n1"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,13,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T18:54:51.984896+00:00,0.009293,RESCAND-f9a4f69e514ed7773c07738d,,MECHEXP-0ef05758427391391baf2af4|MECHEXP-3931c95f81e775f660b13d9d|MECHEXP-588cfa7e050b7ac135408c59|MECHEXP-65b25c0a5a7c4130c417d69e|MECHEXP-6df92cb2bb776be0589c3497|MECHEXP-807ac29aeb82831a48187820|MECHEXP-80b773b26d92d9106e16060a|MECHEXP-88c32f0a3873e55c62f430c2|MECHEXP-a320d9398fda99e5da2169aa|MECHEXP-de922c4737e806fa3d749efe,ROOTCOMP-0b8a1837188c768862a29cfa|ROOTCOMP-bdf5b5921d87c8834f0d062f|ROOTCOMP-c108614a939426af0cac13a6,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b3286ea7daaba0e021eb47075a0fcda4e3365fbffd9b8dff1c15e3d1d1b4a0c4.pdf,Berlin,False,village_of_ada_23_hardin_report_final.pdf,current_30_gib_store,2023,,,readiness_lane_001,1813,page_1_text_extract_error|page_13_text_extract_error|page_24_text_extract_error|page_25_text_extract_error,EXTREADINESS-604ba7c6152483149c7a309b,ocr_later,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,unclear,multi_family_administrative_source,direct_official_administrative_record,OH,
application/pdf,01ba539b8ebc505bf77367c69d725e3d25131dff5a37fda7209cc777e7de9fb4,payroll_roster,0,7708258,1,EXTPAYLOAD-056e3670f9ed9a933086a35f,EXTSOURCE-056e3670f9ed9a933086a35f,1,EXTREADYQ-0441d4cc5c1960b1254c2320,6,ocr_later_queue,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":54,""page_height_max"":792.0,""page_height_min"":788.04,""page_width_max"":609.48,""page_width_min"":605.16,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%þíþí\r"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:06:51.508411+00:00,0.006575,EXTCAND-5568b03597ca4d7dcbaca8c1,,MECHEXP-a9f84915416a035fc1343002|MECHEXP-b63fd9c64e77d49bd4e6f97d|MECHEXP-cc26eb43990eb1a6f2daa396|MECHEXP-ea446c83f7557b970ce3daaf|MECHEXP-fe79b6ab8a07bccfeaade13c,ROOTCOMP-5bc335dd0721bf59b9b7fcd3,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/01ba539b8ebc505bf77367c69d725e3d25131dff5a37fda7209cc777e7de9fb4.pdf,Fountain Green,False,1126225.pdf,current_30_gib_store,2023,,,readiness_lane_005,1818,no_extractable_text_in_representative_pages,EXTREADINESS-a088324850a1d2ed9bc0ef0f,ocr_later,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,multi_family_administrative_source,direct_official_administrative_record,UT,
application/pdf,1cbd68bf2f027adaa16d94e8b87cf7d4aa7b98706adbe4f38e5cfd8a93f7c804,ordinance_or_resolution,0,1221268,1,EXTPAYLOAD-09698ab6e6a4caa845947f91,B4X2500SRD-20260730-cafe21bc16588d4cb521,1,EXTREADYQ-537dcacf12d06455bc7d90d9,5,ocr_later_queue,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":43,""page_height_max"":596.0,""page_height_min"":596.0,""page_width_max"":842.0,""page_width_min"":842.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\r%âãÏÓ\r\n"",""sampled_image_object_count"":14,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T18:54:54.269246+00:00,0.005194,EXTCAND-66a757fb8b2ef57b7f24a4fb,,MECHEXP-115ec4bafa5fa4f6936f1d40|MECHEXP-8faad7a857fe069cccfa1596|MECHEXP-b5c3171916d3553c885944f1|MECHEXP-c302422935555b735a5e4324,ROOTCOMP-faa1d48c37831386d38220de,external_search_wave_001_compacted,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-cafe21bc16588d4cb521.pdf,East Spencer,False,personnel-ordinance.pdf,canonical_prior_retained_source_reuse,2025,,EXTSRCREV-342881366e302cd946f81026,readiness_lane_001,1837,no_extractable_text_in_representative_pages,EXTREADINESS-04cdcfb85fc6c97b75b76afb,ocr_later,high,,payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,implementation_confirmation,direct_official_administrative_record,NC,
application/pdf,237b790b47beb9142826f53301b22d2906463fd8a4df9fdc46978dedfdcba4d7,ordinance_or_resolution,0,2679414,1,EXTPAYLOAD-0a86e41c0bb04d9d24f9ba05,EXTSOURCE-0a86e41c0bb04d9d24f9ba05,1,EXTREADYQ-6198101f02cc99e4ff0ac439,6,ocr_later_queue,side_independent,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":84,""page_height_max"":612.0,""page_height_min"":612.0,""page_width_max"":792.0,""page_width_min"":792.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\n%âãÏÓ\n%"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:03:52.343460+00:00,0.005574,EXTCAND-0b9bbadb9cbaf936495ab352,,MECHEXP-10b1ad5c52f3a87c957d0ed5|MECHEXP-1f3f562ad97425cc370f6706|MECHEXP-3ae9fd2a6cd309164b9f5257|MECHEXP-867c24db14e41a76232cc24f|MECHEXP-dadab8c1fe216c26ee979e39,ROOTCOMP-ad4303849be51687f69bc3b7,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/237b790b47beb9142826f53301b22d2906463fd8a4df9fdc46978dedfdcba4d7.pdf,Marion,False,Budget-Ordinance-FY-20252026.pdf,current_30_gib_store,2025,,,readiness_lane_004,1836,no_extractable_text_in_representative_pages,EXTREADINESS-1c6afe0bdbf1b8267606aae7,ocr_later,high,,benefits_and_total_compensation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,side_independent,implementation_confirmation,direct_official_administrative_record,IN,
application/pdf,e7efad50315a75fce127ab7ad742fdcde417fedf463a7b164b6a01080a7e09ff,payroll_roster,0,8344272,1,EXTPAYLOAD-0cd82a4c73c15c60249434c1,EXTSOURCE-0cd82a4c73c15c60249434c1,1,EXTREADYQ-2593c32e50803c5990805134,5,ocr_later_queue,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":210,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,False,2026-08-05T19:00:57.664224+00:00,0.033301,EXTCAND-0a88c9a33b54e320503ea644,,MECHEXP-03d50c4ff7dafd84b1b09cd5|MECHEXP-917c074b7e902d63940773a4|MECHEXP-c2196e5340c9c654618f4bf5|MECHEXP-ed589255f82a0d9abeb58aa5|MECHEXP-f0b90eed7a7e01302d162c4a,ROOTCOMP-4b9e2c39fbb9d004283451ec,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e7efad50315a75fce127ab7ad742fdcde417fedf463a7b164b6a01080a7e09ff.pdf,Strong,False,2600,current_30_gib_store,2025,,,readiness_lane_003,1857,no_extractable_text_in_representative_pages,EXTREADINESS-4c7a4bcb453569b277aff154,ocr_later,high,,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,all_units,multi_family_administrative_source,direct_official_administrative_record,ME,
application/pdf,c24cd28c839dff4a512c93dad4a4e7822e3535e112a5cd6c4c876635c8104098,payroll_roster,0,22817582,1,EXTPAYLOAD-0d5d0bfb5a063ae828fa82f7,EXTSOURCE-0d5d0bfb5a063ae828fa82f7,1,EXTREADYQ-f1cd405de76440d601fada4e,4,ocr_later_queue,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":71,""page_height_max"":792.0,""page_height_min"":612.0,""page_width_max"":792.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\n%âãÏÓ\r\n"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T18:54:59.542537+00:00,0.01165,RESCAND-3749b578ccc34ef10b1e04a1,,MECHEXP-57437febf3235f66e9b6e776|MECHEXP-58486c72638e98092c33b672|MECHEXP-96184b537489fb9419cdd4c6|MECHEXP-97665186a058f716eff88ab2|MECHEXP-f14597e7f8312c061598dafe,ROOTCOMP-158abc069b7357213108775d,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c24cd28c839dff4a512c93dad4a4e7822e3535e112a5cd6c4c876635c8104098.pdf,Cold Spring,False,packet_council_6.24.24.pdf,current_30_gib_store,2014,,,readiness_lane_001,1863,no_extractable_text_in_representative_pages,EXTREADINESS-23d3ed107fda2a4b4e8b7bac,ocr_later,high,,implementation_confirmation,police,payroll_and_earnings,direct_official_administrative_record,NY,
application/pdf,9a4a83bd7bb5a655ea576cd51b847bfe796a3147cfd603afef52cf8213267361,payroll_roster,0,2901088,1,EXTPAYLOAD-118d8b69deb22ac8ebd458b5,EXTSOURCE-118d8b69deb22ac8ebd458b5,1,EXTREADYQ-811f38515fc47bd8914e7fbd,6,ocr_later_queue,side_independent,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":28,""page_height_max"":789.6,""page_height_min"":787.68,""page_width_max"":610.08,""page_width_min"":602.88,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\r\n%âãÏÓ\r"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,False,2026-08-05T19:06:57.104274+00:00,0.004142,EXTCAND-65a75cc44e1b337d281d7b8c,,MECHEXP-05f4a7280086e026a183fc25|MECHEXP-7e73a79fcf49d4550b16cff0|MECHEXP-a84adff6f4f669d67baaa298|MECHEXP-c30acbd6a8d6158079305c2d|MECHEXP-f56d030cbaee431d8394d9ab,ROOTCOMP-84e9ca11652cdb75ed18270f,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9a4a83bd7bb5a655ea576cd51b847bfe796a3147cfd603afef52cf8213267361.pdf,Elmira,False,2024_BudgetFinal.pdf,current_30_gib_store,undated,,,readiness_lane_005,1874,no_extractable_text_in_representative_pages,EXTREADINESS-f631c4d4b65883a42e88889d,ocr_later,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,side_independent,multi_family_administrative_source,direct_official_administrative_record,NY,
application/pdf,62de98877f1b05920433bf61f9af3530e0be3aa628a356e248296638f1d2df2e,payroll_roster,0,25672740,1,EXTPAYLOAD-119f0af5dcb7ff739abe8778,EXTSOURCE-119f0af5dcb7ff739abe8778,1,EXTREADYQ-fec9f9c03c8a049c156e8ed8,4,ocr_later_queue,police,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":5,""encrypted"":false,""likely_image_only"":true,""page_count"":69,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":5,""sampled_page_count"":5,""sampled_text_characters"":0,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,False,2026-08-05T19:01:00.678726+00:00,0.021023,RESCAND-d9a54784c5e7e627f8e94f70,,MECHEXP-1dfd6fa6ca6067ceaa7d5586|MECHEXP-3c8863df17efd4e0a138c178|MECHEXP-6822f2633f0a1e5a476c5668|MECHEXP-ae34614f148ea2c5baf3229b|MECHEXP-ca90b7203cd2679e5088de97,ROOTCOMP-48a063dffef6a99995878084,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62de98877f1b05920433bf61f9af3530e0be3aa628a356e248296638f1d2df2e.pdf,Broadview,False,2020-2024_FOP_Telecommunications-Vehicle_Services.pdf,current_30_gib_store,2017,,,readiness_lane_003,1878,no_extractable_text_in_representative_pages,EXTREADINESS-3e636555b5aa5b1394274325,ocr_later,high,,implementation_confirmation|payroll_and_earnings|tenure_and_progression,police,multi_family_administrative_source,direct_official_administrative_record,IL,
