post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
161,182,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,1,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_107427,107427,MS,Oxford,CITY OF OXFORD,municipal,place,27008,2023,1,no,Lafayette County (28071; primary),0.946780,0.640681,22.894,10.000,16.122,10.554,8.860,5.000,0.000,0.000,73.430,1267,Tier 1,low,population percentile 94.7; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF OXFORD"" MS official website","""CITY OF OXFORD"" MS collective bargaining agreement","""CITY OF OXFORD"" MS police union contract","""CITY OF OXFORD"" MS fire union contract","""CITY OF OXFORD"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OXFORD (Census government ID 107427; locked municipality ID cog_2025_107427). County context: Lafayette County (28071; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
162,183,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,2,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_128775,128775,MN,Sartell,CITY OF SARTELL,municipal,place,19726,2023,2,yes,Stearns County (27145; primary); Benton County (27009),0.928445,0.620954,22.319,10.000,16.681,10.550,8.879,5.000,0.000,0.000,73.429,1268,Tier 1,medium,population percentile 92.8; municipal/place; state evidence medium; smoothed yield component 16.7/20; 3 county relationship(s); unscouted,25,0.880000,2.000000,0.120000,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SARTELL"" MN official website","""CITY OF SARTELL"" MN collective bargaining agreement","""CITY OF SARTELL"" MN police union contract","""CITY OF SARTELL"" MN fire union contract","""CITY OF SARTELL"" MN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SARTELL (Census government ID 128775; locked municipality ID cog_2025_128775). County context: Stearns County (27145; primary); Benton County (27009). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
163,184,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,3,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_205653,205653,WI,Menomonie,CITY OF MENOMONIE,municipal,place,16642,2023,1,no,Dunn County (55033; primary),0.916180,0.610280,21.979,10.000,17.902,11.561,6.987,5.000,0.000,0.000,73.429,1269,Tier 1,medium,population percentile 91.6; municipal/place; state evidence medium; smoothed yield component 17.9/20; 2 county relationship(s); unscouted,49,0.979592,2.326531,0.020408,0.000000,medium,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MENOMONIE"" WI official website","""CITY OF MENOMONIE"" WI collective bargaining agreement","""CITY OF MENOMONIE"" WI police union contract","""CITY OF MENOMONIE"" WI fire union contract","""CITY OF MENOMONIE"" WI salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MENOMONIE (Census government ID 205653; locked municipality ID cog_2025_205653). County context: Dunn County (55033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
164,185,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,4,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_207592,207592,CA,Beaumont,CITY OF BEAUMONT,municipal,place,58463,2023,1,no,Riverside County (06065; primary),0.977436,0.689168,24.134,10.000,18.043,13.079,3.167,5.000,0.000,0.000,73.424,1271,Tier 1,high,population percentile 97.7; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF BEAUMONT"" CA official website","""CITY OF BEAUMONT"" CA collective bargaining agreement","""CITY OF BEAUMONT"" CA police union contract","""CITY OF BEAUMONT"" CA fire union contract","""CITY OF BEAUMONT"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF BEAUMONT (Census government ID 207592; locked municipality ID cog_2025_207592). County context: Riverside County (06065; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
165,186,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,5,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_130690,130690,NV,Fallon,CITY OF FALLON,municipal,place,9577,2023,1,no,Churchill County (32001; primary),0.871221,0.575589,20.815,10.000,17.256,12.360,7.983,5.000,0.000,0.000,73.415,1272,Tier 1,low,population percentile 87.1; municipal/place; state evidence low; smoothed yield component 17.3/20; 2 county relationship(s); unscouted,7,1.000000,3.285714,0.000000,0.125000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF FALLON"" NV official website","""CITY OF FALLON"" NV collective bargaining agreement","""CITY OF FALLON"" NV police union contract","""CITY OF FALLON"" NV fire union contract","""CITY OF FALLON"" NV salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF FALLON (Census government ID 130690; locked municipality ID cog_2025_130690). County context: Churchill County (32001; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
166,187,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,6,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_186930,186930,OH,Obetz,CITY OF OBETZ,municipal,place,6971,2023,1,no,Franklin County (39049; primary),0.837515,0.555649,20.052,10.000,19.353,15.076,3.933,5.000,0.000,0.000,73.414,1273,Tier 1,high,population percentile 83.8; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF OBETZ"" OH official website","""CITY OF OBETZ"" OH collective bargaining agreement","""CITY OF OBETZ"" OH police union contract","""CITY OF OBETZ"" OH fire union contract","""CITY OF OBETZ"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF OBETZ (Census government ID 186930; locked municipality ID cog_2025_186930). County context: Franklin County (39049; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
167,188,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,7,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_186952,186952,OH,Uhrichsville,CITY OF UHRICHSVILLE,municipal,place,5155,2023,1,no,Tuscarawas County (39157; primary),0.801843,0.536704,19.283,10.000,19.353,15.076,4.693,5.000,0.000,0.000,73.406,1275,Tier 1,high,population percentile 80.2; municipal/place; state evidence high; smoothed yield component 19.4/20; 2 county relationship(s); unscouted,179,0.966480,3.206704,0.033520,0.011050,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF UHRICHSVILLE"" OH official website","""CITY OF UHRICHSVILLE"" OH collective bargaining agreement","""CITY OF UHRICHSVILLE"" OH police union contract","""CITY OF UHRICHSVILLE"" OH fire union contract","""CITY OF UHRICHSVILLE"" OH salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF UHRICHSVILLE (Census government ID 186952; locked municipality ID cog_2025_186952). County context: Tuscarawas County (39157; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
168,189,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,8,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_161276,161276,CA,Gilroy,CITY OF GILROY,municipal,place,58250,2023,1,no,Santa Clara County (06085; primary),0.977268,0.688939,24.128,10.000,18.043,13.079,3.146,5.000,0.000,0.000,73.396,1276,Tier 1,high,population percentile 97.7; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF GILROY"" CA official website","""CITY OF GILROY"" CA collective bargaining agreement","""CITY OF GILROY"" CA police union contract","""CITY OF GILROY"" CA fire union contract","""CITY OF GILROY"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF GILROY (Census government ID 161276; locked municipality ID cog_2025_161276). County context: Santa Clara County (06085; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
169,190,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,9,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_225807,225807,MS,Horn Lake,CITY OF HORN LAKE,municipal,place,26468,2023,1,no,DeSoto County (28033; primary),0.945684,0.639413,22.858,10.000,16.122,10.554,8.860,5.000,0.000,0.000,73.394,1277,Tier 1,low,population percentile 94.6; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF HORN LAKE"" MS official website","""CITY OF HORN LAKE"" MS collective bargaining agreement","""CITY OF HORN LAKE"" MS police union contract","""CITY OF HORN LAKE"" MS fire union contract","""CITY OF HORN LAKE"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF HORN LAKE (Census government ID 225807; locked municipality ID cog_2025_225807). County context: DeSoto County (28033; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
170,191,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_2,10,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE2,cog_2025_161271,161271,CA,Lompoc,CITY OF LOMPOC,municipal,place,43045,2023,1,no,Santa Barbara County (06083; primary),0.967686,0.669946,23.671,10.000,18.043,13.079,3.596,5.000,0.000,0.000,73.389,1278,Tier 1,high,population percentile 96.8; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF LOMPOC"" CA official website","""CITY OF LOMPOC"" CA collective bargaining agreement","""CITY OF LOMPOC"" CA police union contract","""CITY OF LOMPOC"" CA fire union contract","""CITY OF LOMPOC"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LOMPOC (Census government ID 161271; locked municipality ID cog_2025_161271). County context: Santa Barbara County (06083; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_2,lane_2,CROSS_STATE_PARALLEL_SCOUT_ROUND,161,320,rank_ordered_disjoint_parallel_lane
