post_pi_wave_rank,original_priority_rank,post_pi_wave_id,worker_batch,worker_batch_row,future_live_queue_id,municipality_id,census_gov_id,state,municipality,government_name,government_type,geography_type,population,population_year,county_relationship_count,multi_county_flag,county_context_summary,population_percentile,population_log_scale,population_score,government_type_score,state_yield_score,research_design_score,geographic_value_score,data_completeness_score,evidence_signal_score,retry_adjustment,total_priority_score,national_priority_rank,priority_tier,priority_confidence,priority_reason_summary,state_successful_scout_count,state_candidate_positive_rate,state_candidate_rows_per_covered,state_parseable_empty_rate,state_failure_rate,state_score_confidence,scout_coverage_status,candidate_positive_flag,candidate_row_count,later_verification_row_count,failure_only_flag,retry_flag,retry_priority,prior_failure_run_ids,already_canonical_flag,future_scout_eligible_flag,future_scout_exclusion_reason,score_version,score_stage_disclaimer,source_priority_file,source_priority_commit,search_hints_available,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,expected_units_to_search,verification_notes,recommended_scout_status,worker_id,worker_state_scope,worker_rank_min,worker_rank_max,worker_assignment_method
321,342,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,1,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_107454,107454,MS,Vicksburg,CITY OF VICKSBURG,municipal,place,20192,2023,1,no,Warren County (28149; primary),0.929695,0.622420,22.360,10.000,16.122,10.554,8.860,5.000,0.000,0.000,72.896,1458,Tier 1,low,population percentile 93.0; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,3,0.666667,1.333333,0.333333,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF VICKSBURG"" MS official website","""CITY OF VICKSBURG"" MS collective bargaining agreement","""CITY OF VICKSBURG"" MS police union contract","""CITY OF VICKSBURG"" MS fire union contract","""CITY OF VICKSBURG"" MS salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF VICKSBURG (Census government ID 107454; locked municipality ID cog_2025_107454). County context: Warren County (28149; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
322,343,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,2,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_207599,207599,CA,Lathrop,CITY OF LATHROP,municipal,place,39857,2023,1,no,San Joaquin County (06077; primary),0.964848,0.665115,23.550,10.000,18.043,13.079,3.221,5.000,0.000,0.000,72.893,1459,Tier 1,high,population percentile 96.5; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF LATHROP"" CA official website","""CITY OF LATHROP"" CA collective bargaining agreement","""CITY OF LATHROP"" CA police union contract","""CITY OF LATHROP"" CA fire union contract","""CITY OF LATHROP"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF LATHROP (Census government ID 207599; locked municipality ID cog_2025_207599). County context: San Joaquin County (06077; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
323,344,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,3,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_123158,123158,CA,Campbell,CITY OF CAMPBELL,municipal,place,41700,2023,1,no,Santa Clara County (06085; primary),0.966758,0.667953,23.624,10.000,18.043,13.079,3.146,5.000,0.000,0.000,72.892,1460,Tier 1,high,population percentile 96.7; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF CAMPBELL"" CA official website","""CITY OF CAMPBELL"" CA collective bargaining agreement","""CITY OF CAMPBELL"" CA police union contract","""CITY OF CAMPBELL"" CA fire union contract","""CITY OF CAMPBELL"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CAMPBELL (Census government ID 123158; locked municipality ID cog_2025_123158). County context: Santa Clara County (06085; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
324,345,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,4,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_175759,175759,TN,Morristown,CITY OF MORRISTOWN,municipal,place,32099,2023,2,yes,Hamblen County (47063; primary); Jefferson County (47089),0.955519,0.651523,23.194,10.000,15.382,9.820,9.496,5.000,0.000,0.000,72.892,1461,Tier 1,low,population percentile 95.6; municipal/place; state evidence low; smoothed yield component 15.4/20; 3 county relationship(s); unscouted,11,0.636364,1.363636,0.363636,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF MORRISTOWN"" TN official website","""CITY OF MORRISTOWN"" TN collective bargaining agreement","""CITY OF MORRISTOWN"" TN police union contract","""CITY OF MORRISTOWN"" TN fire union contract","""CITY OF MORRISTOWN"" TN salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF MORRISTOWN (Census government ID 175759; locked municipality ID cog_2025_175759). County context: Hamblen County (47063; primary); Jefferson County (47089). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
325,346,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,5,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_105788,105788,LA,Slidell,CITY OF SLIDELL,municipal,place,28510,2023,1,no,St. Tammany Parish (22103; primary),0.950067,0.644079,22.994,10.000,15.814,10.317,8.767,5.000,0.000,0.000,72.892,1462,Tier 1,low,population percentile 95.0; municipal/place; state evidence low; smoothed yield component 15.8/20; 2 county relationship(s); unscouted,5,0.600000,1.400000,0.400000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SLIDELL"" LA official website","""CITY OF SLIDELL"" LA collective bargaining agreement","""CITY OF SLIDELL"" LA police union contract","""CITY OF SLIDELL"" LA fire union contract","""CITY OF SLIDELL"" LA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SLIDELL (Census government ID 105788; locked municipality ID cog_2025_105788). County context: St. Tammany Parish (22103; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
326,347,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,6,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_161147,161147,CA,Reedley,CITY OF REEDLEY,municipal,place,25958,2023,1,no,Fresno County (06019; primary),0.944560,0.638191,22.822,10.000,18.043,13.079,3.946,5.000,0.000,0.000,72.890,1463,Tier 1,high,population percentile 94.5; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF REEDLEY"" CA official website","""CITY OF REEDLEY"" CA collective bargaining agreement","""CITY OF REEDLEY"" CA police union contract","""CITY OF REEDLEY"" CA fire union contract","""CITY OF REEDLEY"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF REEDLEY (Census government ID 161147; locked municipality ID cog_2025_161147). County context: Fresno County (06019; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
327,348,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,7,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_161158,161158,CA,Ridgecrest,CITY OF RIDGECREST,municipal,place,28088,2023,1,no,Kern County (06029; primary),0.949084,0.643142,22.966,10.000,18.043,13.079,3.800,5.000,0.000,0.000,72.888,1464,Tier 1,high,population percentile 94.9; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF RIDGECREST"" CA official website","""CITY OF RIDGECREST"" CA collective bargaining agreement","""CITY OF RIDGECREST"" CA police union contract","""CITY OF RIDGECREST"" CA fire union contract","""CITY OF RIDGECREST"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF RIDGECREST (Census government ID 161158; locked municipality ID cog_2025_161158). County context: Kern County (06029; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
328,349,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,8,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_183860,183860,CA,Soledad,CITY OF SOLEDAD,municipal,place,23947,2023,1,no,Monterey County (06053; primary),0.939362,0.633128,22.669,10.000,18.043,13.079,4.096,5.000,0.000,0.000,72.887,1465,Tier 1,high,population percentile 93.9; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SOLEDAD"" CA official website","""CITY OF SOLEDAD"" CA collective bargaining agreement","""CITY OF SOLEDAD"" CA police union contract","""CITY OF SOLEDAD"" CA fire union contract","""CITY OF SOLEDAD"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SOLEDAD (Census government ID 183860; locked municipality ID cog_2025_183860). County context: Monterey County (06053; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
329,350,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,9,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_171498,171498,ND,Williston,CITY OF WILLISTON,municipal,place,27706,2023,1,no,Williams County (38105; primary),0.948129,0.642283,22.939,10.000,16.102,10.051,8.794,5.000,0.000,0.000,72.886,1466,Tier 1,low,population percentile 94.8; municipal/place; state evidence low; smoothed yield component 16.1/20; 2 county relationship(s); unscouted,5,0.800000,1.000000,0.200000,0.000000,low,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF WILLISTON"" ND official website","""CITY OF WILLISTON"" ND collective bargaining agreement","""CITY OF WILLISTON"" ND police union contract","""CITY OF WILLISTON"" ND fire union contract","""CITY OF WILLISTON"" ND salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WILLISTON (Census government ID 171498; locked municipality ID cog_2025_171498). County context: Williams County (38105; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
330,351,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23,parallel_lane_3,10,POST-PI-CHECKPOINT-ROUND-3X160-2026-07-23-LANE3,cog_2025_161266,161266,CA,San Carlos,CITY OF SAN CARLOS,municipal,place,28862,2023,1,no,San Mateo County (06081; primary),0.950517,0.644849,23.013,10.000,18.043,13.079,3.746,5.000,0.000,0.000,72.882,1467,Tier 1,high,population percentile 95.1; municipal/place; state evidence high; smoothed yield component 18.0/20; 2 county relationship(s); unscouted,158,0.943038,2.462025,0.056962,0.042424,high,not_scouted,no,0,0,no,no,not_applicable,,no,yes,eligible_new_scout,national_priority_v1_2026-07-22,"Operational heuristic only; not evidence of unionization, departments, source availability, wage levels, or causal effects.",docs/analysis/national_priority_tier_top_targets_2026-07-22.csv,8b653b2ba14fc5e6b2a96a523ed3fe6100a780a8,true,"""CITY OF SAN CARLOS"" CA official website","""CITY OF SAN CARLOS"" CA collective bargaining agreement","""CITY OF SAN CARLOS"" CA police union contract","""CITY OF SAN CARLOS"" CA fire union contract","""CITY OF SAN CARLOS"" CA salary schedule employee compensation plan","municipal police; municipal fire only when the exact target government is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library) where available; public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material; prioritize overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF SAN CARLOS (Census government ID 161266; locked municipality ID cog_2025_161266). County context: San Mateo County (06081; primary). Do not substitute counties, schools, transit/port/airport/housing authorities, special districts, universities, state/federal employers, or private providers. A safety agreement cannot satisfy the ordinary non-safety request. Return no candidates if no qualifying exact-employer source is found. Distinguish blocked from dead links, suppress duplicates, do not make or recommend public-records requests, and keep results unverified pending later employer/unit/provenance/date/wage/overlap review.",locked_for_post-pi-checkpoint-round-3x160-2026-07-23_lane_3,lane_3,CROSS_STATE_PARALLEL_SCOUT_ROUND,321,480,rank_ordered_disjoint_parallel_lane
