readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-5157c23c936b11c7b24c,readiness_lane_005,165,html,html,RMSRD-20260802-8c893df511ed45fb5396,RMV-20260801-01594,BRM5C-BRM5-20260731-11950-02,BRM5-20260731-11950,IN,Midwest,Walton,Town of Walton (IN) - Meeting Minutes (link hub to live/past meetings),https://www.in.gov/towns/walton/meeting-minutes,https://in.gov/towns/walton/meeting-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8c893df511ed45fb5396.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8c893df511ed45fb5396.html,sha256:52c8be885b29a2dff6536c0aab502ec1a6af3d39a09e7fcb99188ec62772d1cd,locally_available,local_only_not_replicated,local_research_workspace,30666,52c8be885b29a2dff6536c0aab502ec1a6af3d39a09e7fcb99188ec62772d1cd,30666,52c8be885b29a2dff6536c0aab502ec1a6af3d39a09e7fcb99188ec62772d1cd,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,846,42,11,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:04Z,false,false,RMTXT-20260802-750e81f6a65c94ea5ab4,text_extraction_lane_001,349,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-8c893df511ed45fb5396.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T17:52:28Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_001/RMTXT-20260802-750e81f6a65c94ea5ab4.txt,9d03a2cd75af0afc26b572ef5b32881a2142045233f11ed0bd2b12af3f7e5268,151,151,23,7,,,,,under_200_characters,false,,,false,false,false,false,,,,151,151,under_200_characters
RMRDY-20260802-93a16230f8f5baedc497,readiness_lane_005,221,html,html,RMSRD-20260802-ba7d5472c22159d33aca,RMV-20260801-03383,BRM5C-BRM5-20260731-13958-01,BRM5-20260731-13958,WI,Midwest,Herman,Agendas & Minutes (Town of Herman) — search meeting minutes/agendas/packets,https://townofherman-wi.gov/agendas-minutes/,https://townofherman-wi.gov/agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-ba7d5472c22159d33aca.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-ba7d5472c22159d33aca.html,sha256:75d131990f5e4a0174b4c4eead952ce1174f4a31f79b7de8cb2b4425d7611c3a,locally_available,local_only_not_replicated,local_research_workspace,22926,75d131990f5e4a0174b4c4eead952ce1174f4a31f79b7de8cb2b4425d7611c3a,22926,75d131990f5e4a0174b4c4eead952ce1174f4a31f79b7de8cb2b4425d7611c3a,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,778,38,16,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:05Z,false,false,RMTXT-20260802-1d308481bbc870aa5d18,text_extraction_lane_002,198,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-ba7d5472c22159d33aca.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:22Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-1d308481bbc870aa5d18.txt,1b83ba1abbcd86ba8483def32a8d3c072133826df2b231b3e0b42d1f0f4add3f,131,131,18,11,,,,,under_200_characters,false,,,false,false,false,false,,,,131,131,under_200_characters
RMRDY-20260802-8615bd1c19734c382d20,readiness_lane_004,252,html,html,RMSRD-20260802-6364a6dedab3f2f21fc8,RMV-20260801-02920,BRM5C-BRM5-20260731-03271-02,BRM5-20260731-03271,PA,Northeast,Howe,Open Records and Right-to-Know Law Policy,https://howetownship.com/open-records-and-right-to-know/,https://howetownship.com/open-records-and-right-to-know,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_unresolved_hint,strike_or_no_strike_constraint,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6364a6dedab3f2f21fc8.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6364a6dedab3f2f21fc8.html,sha256:f0d18ecdf1efc5f7dec569b3c2991420a4d523ce93a90304d40f5adcb4564aa9,locally_available,local_only_not_replicated,local_research_workspace,151511,f0d18ecdf1efc5f7dec569b3c2991420a4d523ce93a90304d40f5adcb4564aa9,151511,f0d18ecdf1efc5f7dec569b3c2991420a4d523ce93a90304d40f5adcb4564aa9,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1539,81,24,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-7682e6b4a472d648f279,text_extraction_lane_002,333,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-6364a6dedab3f2f21fc8.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:00:26Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_002/RMTXT-20260802-7682e6b4a472d648f279.txt,6eed5b7851dafa281ec6bc5c4d84c4feb2492473f7b72f4b368b799a7245313b,136,132,23,7,,,,,under_200_characters,false,,,false,false,false,false,,,,132,136,under_200_characters
RMRDY-20260802-3684d40222ecfec499b8,readiness_lane_003,14,html,html,RMSRD-20260802-7736508041617e660039,RMV-20260801-01019,BRM5C-BRM5-20260731-10165-02,BRM5-20260731-10165,WI,Midwest,Eagle,"Agendas & Minutes (Village of Eagle, WI) — landing/search page",https://www.vi.eagle.wi.gov/agendas-minutes/,https://vi.eagle.wi.gov/agendas-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-7736508041617e660039.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-7736508041617e660039.html,sha256:92a4da18551fd9c01876cd50dad79586636abb1089def7b29e810b01fef25193,locally_available,local_only_not_replicated,local_research_workspace,28527,92a4da18551fd9c01876cd50dad79586636abb1089def7b29e810b01fef25193,28527,92a4da18551fd9c01876cd50dad79586636abb1089def7b29e810b01fef25193,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,946,40,15,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:01Z,false,false,RMTXT-20260802-0caa2f6036ad697e2457,text_extraction_lane_003,96,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-7736508041617e660039.html,2026-08-02T17:52:03Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:40Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-0caa2f6036ad697e2457.txt,13be393d4e4d6c49f5cbd207bb0ce285752e0b8297ef18c733f3e33a05b28d01,133,133,18,11,,,,,under_200_characters,false,,,false,false,false,false,,,,133,133,under_200_characters
RMRDY-20260802-75a46bcb8288d8b85fcc,readiness_lane_005,317,html,html,RMSRD-20260802-06d4155fb5968c4fb54b,RMV-20260801-03106,BRM5C-BRM5-20260731-18304-02,BRM5-20260731-18304,PA,Northeast,New Berlin,Meeting Minutes – New Berlin Borough (landing/index),https://newberlinpa.us/new-berlin-borough/meeting-minutes/,https://newberlinpa.us/new-berlin-borough/meeting-minutes,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,sha256:b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,locally_available,local_only_not_replicated,local_research_workspace,69371,b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,69371,b89319a1c24be996dfbea8e610679729cddad140649d16b204fdc9c1d6ccb583,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1000,43,29,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:07Z,false,false,RMTXT-20260802-ca5f2df2e3116a2a30c6,text_extraction_lane_003,117,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-06d4155fb5968c4fb54b.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-ca5f2df2e3116a2a30c6.txt,7e86b5e8e7a921cbcf6d884a901118761977da2b908dd22b666dd0c3dc3f21fb,56,54,8,3,,,,,under_200_characters,false,,,false,false,false,false,,,,54,56,under_200_characters
RMRDY-20260802-4c1e70825ce6b8561a31,readiness_lane_005,499,html,html,RMSRD-20260802-75702cd70c344f3a5adb,RMV-20260801-01740,BRM5C-BRM5-20260731-14531-01,BRM5-20260731-14531,PA,Northeast,Limestone,Limestone Township (Montour County) — Minutes & Agendas (index/landing),https://limestone-township.org/township/minutes-agendas/,https://limestone-township.org/township/minutes-agendas,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-75702cd70c344f3a5adb.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-75702cd70c344f3a5adb.html,sha256:93a85ea005bb39454251e7b0ded4104b9463275ec7c71411b6e81d421b8829d8,locally_available,local_only_not_replicated,local_research_workspace,83710,93a85ea005bb39454251e7b0ded4104b9463275ec7c71411b6e81d421b8829d8,83710,93a85ea005bb39454251e7b0ded4104b9463275ec7c71411b6e81d421b8829d8,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,870,35,26,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:55:11Z,false,false,RMTXT-20260802-56bfaa31f3903a36a2c4,text_extraction_lane_003,127,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-75702cd70c344f3a5adb.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:41Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-56bfaa31f3903a36a2c4.txt,936dfb61f145d727192b15d3195fd18c27ae756b9ad5bedfe752c55f0e1b6daa,58,56,7,3,,,,,under_200_characters,false,,,false,false,false,false,,,,56,58,under_200_characters
RMRDY-20260802-44f25117504d8cc0fda9,readiness_lane_004,278,html,html,RMSRD-20260802-e450b58437dd9b7bf834,RMV-20260801-03300,BRM5C-BRM5-20260731-18232-02,BRM5-20260731-18232,PA,Northeast,Jefferson,"Agenda (Jefferson Township, Dauphin County)",https://jeffersontownshippa.org/meetings/agenda/,https://jeffersontownshippa.org/meetings/agenda,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e450b58437dd9b7bf834.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e450b58437dd9b7bf834.html,sha256:f424532ffef4467813bf4a62d304a869205e3420ca3136ae3ff3ed9161fc1a60,locally_available,local_only_not_replicated,local_research_workspace,32589,f424532ffef4467813bf4a62d304a869205e3420ca3136ae3ff3ed9161fc1a60,32589,f424532ffef4467813bf4a62d304a869205e3420ca3136ae3ff3ed9161fc1a60,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,508,26,11,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:06Z,false,false,RMTXT-20260802-2fd759d96bba77002f4b,text_extraction_lane_003,216,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-e450b58437dd9b7bf834.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:44Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-2fd759d96bba77002f4b.txt,6f3ead8b0e9111124a5ce3baf8fb9703d39cc04c1792418c1a3c30eeb4d1d4f0,74,72,11,7,,,,,under_200_characters,false,,,false,false,false,false,,,,72,74,under_200_characters
RMRDY-20260802-eca23485e918bf72d781,readiness_lane_003,480,html,html,RMSRD-20260802-bd5988b08d07cd9509db,RMV-20260801-03124,BRM5C-BRM5-20260731-15451-01,BRM5-20260731-15451,IL,Midwest,Tiskilwa,"Agendas & Minutes (search meeting minutes, agendas & packets)",https://tiskilwa.gov/agendas-minutes/,https://tiskilwa.gov/agendas-minutes,wage_schedule,low_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bd5988b08d07cd9509db.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bd5988b08d07cd9509db.html,sha256:cf5add6161fe5d35e7e76398da461edb14f6b609ef12833fbbe2cf6d7cfb4291,locally_available,local_only_not_replicated,local_research_workspace,24712,cf5add6161fe5d35e7e76398da461edb14f6b609ef12833fbbe2cf6d7cfb4291,24712,cf5add6161fe5d35e7e76398da461edb14f6b609ef12833fbbe2cf6d7cfb4291,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,711,29,14,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:39:11Z,false,false,RMTXT-20260802-3975d999bd1fdf5f58be,text_extraction_lane_003,275,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-bd5988b08d07cd9509db.html,2026-08-02T17:52:03Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:46Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-3975d999bd1fdf5f58be.txt,b831d8f84ffcfb625f2fb08de094011329e3ee68ea37367f237bc413ae419055,160,160,21,17,,,,,under_200_characters,false,,,false,false,false,false,,,,160,160,under_200_characters
RMRDY-20260802-d66fd0d492434171d393,readiness_lane_003,537,pdf,pdf,RMSRD-20260802-5f35d1a8470acae5fe6f,RMV-20260801-02643,BRM5C-BRM5-20260731-04955-01,BRM5-20260731-04955,MI,Midwest,Portage charter,Charter Township of Portage Board of Trustees — Public Hearing (Review and vote on the 2026 Budget),https://www.portagetownship.info/download/15017/budget-hearing-agenda.pdf,https://portagetownship.info/download/15017/budget-hearing-agenda.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-5f35d1a8470acae5fe6f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-5f35d1a8470acae5fe6f.pdf,sha256:67149fbc54f9924eb9bd4b39f20f901cf98aa264d172314526e43a7a78115e5f,locally_available,local_only_not_replicated,local_research_workspace,48222,67149fbc54f9924eb9bd4b39f20f901cf98aa264d172314526e43a7a78115e5f,48222,67149fbc54f9924eb9bd4b39f20f901cf98aa264d172314526e43a7a78115e5f,integrity_pass,application/pdf,1,false,false,true,1,113,113.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:13Z,false,false,RMTXT-20260802-434835f651950c774fe7,text_extraction_lane_003,366,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-5f35d1a8470acae5fe6f.pdf,2026-08-02T17:52:03Z,extracted_empty_or_too_low_text,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:10:49Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-434835f651950c774fe7.txt,501cfdc7ba0718d5aef8a0fa16ae5cf2fa78499674e43579314d3433bf081cd4,146,142,23,7,1,0,,142.0,under_200_characters,false,,,false,false,false,false,1,0,1,142,146,under_200_characters
RMRDY-20260802-b96dbe9ddee516770d8e,readiness_lane_004,177,html,html,RMSRD-20260802-8ef9cf08b4941daa4b2d,RMV-20260801-00499,BRM5C-BRM5-20260731-15223-02,BRM5-20260731-15223,IL,Midwest,Hammond,"Ordinance #2018-03 — Prevailing Wage Rate for the Village of Hammond, Piatt County, Illinois (Prevailing wage determination reference)",https://villageofhammond.com/documents/655/Ordinance__2018-03_Prevailing_Wage.pdf,https://villageofhammond.com/404.html,other_local_government_pay_policy,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8ef9cf08b4941daa4b2d.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8ef9cf08b4941daa4b2d.html,sha256:f66c86bda60c8f90c0f9fb9a7751c2effb46b18e24da153a43721bf5ad62f2f2,locally_available,local_only_not_replicated,local_research_workspace,30782,f66c86bda60c8f90c0f9fb9a7751c2effb46b18e24da153a43721bf5ad62f2f2,30782,f66c86bda60c8f90c0f9fb9a7751c2effb46b18e24da153a43721bf5ad62f2f2,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1793,73,12,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:47:04Z,false,false,RMTXT-20260802-127678aafaf55eecfc48,text_extraction_lane_003,484,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-8ef9cf08b4941daa4b2d.html,2026-08-02T17:52:04Z,extracted_empty_or_too_low_text,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:10:52Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_003/RMTXT-20260802-127678aafaf55eecfc48.txt,65afaee7dc1f5badc936a3ddf2cd530bfcf668c62f19d72eb32f9ff7598c4d6a,172,172,28,13,,,,,under_200_characters,false,,,false,false,false,false,,,,172,172,under_200_characters
