readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag,pages_attempted,pages_extracted,pages_failed_or_problematic,extracted_character_count,extracted_byte_count,extraction_reason_code
RMRDY-20260802-c97385e490488054854c,readiness_lane_004,446,pdf,pdf,RMSRD-20260802-fae60171dc9e0722c273,RMV-20260801-01728,BRM5C-BRM5-20260731-14594-02,BRM5-20260731-14594,PA,Northeast,Patterson,Patterson Township Board of Commissioners — Reorganization & Regular Meeting (January 2026) (wage chart; foreman salary and laborer base hourly/rate),https://pattersontwp.com/wp-content/plugins/pacer-municipalities/admin/uploads/agendas_minutes/03112026_0732-2026-January-Reorganization-Meeting-SJK.pdf,https://pattersontwp.com/wp-content/plugins/pacer-municipalities/admin/uploads/agendas_minutes/03112026_0732-2026-January-Reorganization-Meeting-SJK.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fae60171dc9e0722c273.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fae60171dc9e0722c273.pdf,sha256:48aff03dcb0e54180b89556ee06b87fe3db257c413a937cd7667709745fa5e2d,locally_available,local_only_not_replicated,local_research_workspace,290948,48aff03dcb0e54180b89556ee06b87fe3db257c413a937cd7667709745fa5e2d,290948,48aff03dcb0e54180b89556ee06b87fe3db257c413a937cd7667709745fa5e2d,integrity_pass,application/pdf,6,false,false,true,3,5335,1778.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:10Z,false,false,RMTXT-20260802-3ae50a4dd9c330f1fec5,text_extraction_lane_005,1,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-fae60171dc9e0722c273.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-3ae50a4dd9c330f1fec5.txt,c6179f5f003623264f6167b1edf827e21a5e5fc8ab558eb98b8f93c5f60f766d,12652,12526,1853,262,6,6,,2087.67,,false,,,false,false,false,false,false,6,6,0,12526,12652,usable_text_extracted
RMRDY-20260802-6786d865e2f46f3a1d85,readiness_lane_004,460,pdf,pdf,RMSRD-20260802-409c8eea478a04a0882f,RMV-20260801-03656,BRM5C-BRM5-20260731-18340-01,BRM5-20260731-18340,PA,Northeast,Paint,"Minutes June 3, 2025 (New Business: Memorandum of Understanding Agreement of employment between Paint Township and IAM Union District 98 Local 2171)",https://www.painttownship.com/minutes/2025/June%203%202025.pdf,https://painttownship.com/minutes/2025/June%203%202025.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-409c8eea478a04a0882f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-409c8eea478a04a0882f.pdf,sha256:41c2b1cd37e053f4bdc506b07b441e8806250a198741c810374a4888c1ce6db5,locally_available,local_only_not_replicated,local_research_workspace,109249,41c2b1cd37e053f4bdc506b07b441e8806250a198741c810374a4888c1ce6db5,109249,41c2b1cd37e053f4bdc506b07b441e8806250a198741c810374a4888c1ce6db5,integrity_pass,application/pdf,2,false,false,true,2,1924,962.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:10Z,false,false,RMTXT-20260802-86c0f86bebc63472897c,text_extraction_lane_005,2,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-409c8eea478a04a0882f.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-86c0f86bebc63472897c.txt,2fa44624d63fe9b4fe3c63db04ca03b69c431376e5ac28e0b7e18db2946dc827,2403,2399,400,41,2,2,,1199.5,,false,,,false,false,false,false,false,2,2,0,2399,2403,usable_text_extracted
RMRDY-20260802-f95561946a0ba944e1ca,readiness_lane_001,303,pdf,pdf,RMSRD-20260802-eee2d8c68a32b3a66d67,RMV-20260801-03818,BRM5C-BRM5-20260731-12700-02,BRM5-20260731-12700,MN,Midwest,Lake,Lake City City Council Regular Meeting Agenda Packet (includes: “Approve opening the 2023-2025 LELS contract to discuss wages”),https://d3n9y02raazwpg.cloudfront.net/lake-citymn/162da604-0ff3-11f0-955d-005056a89546-e33717f2-2874-4eef-bd11-e3c4c624da1f-1747073491.pdf,https://d3n9y02raazwpg.cloudfront.net/lake-citymn/162da604-0ff3-11f0-955d-005056a89546-e33717f2-2874-4eef-bd11-e3c4c624da1f-1747073491.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-eee2d8c68a32b3a66d67.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-eee2d8c68a32b3a66d67.pdf,sha256:c7964cd2bfaadc573d0487f7e11447d6d25825c954c34c01760969b008c45c30,locally_available,local_only_not_replicated,local_research_workspace,18803653,c7964cd2bfaadc573d0487f7e11447d6d25825c954c34c01760969b008c45c30,18803653,c7964cd2bfaadc573d0487f7e11447d6d25825c954c34c01760969b008c45c30,integrity_pass,application/pdf,134,false,false,true,3,2687,895.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:23:07Z,false,false,RMTXT-20260802-2134b1e9e09e3c5d8d9b,text_extraction_lane_005,3,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-eee2d8c68a32b3a66d67.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-2134b1e9e09e3c5d8d9b.txt,46da4e93c7af0a4537e53586d2bf22d467ee7faa429309745b3a57b1c6a1cef2,153702,153304,24654,4061,134,134,,1144.06,,false,,,false,false,false,false,false,134,134,0,153304,153702,usable_text_extracted
RMRDY-20260802-455187737f6b4518b11e,readiness_lane_005,43,pdf,pdf,RMSRD-20260802-60de05ccfc0d8685c5b7,RMV-20260801-03361,BRM5C-BRM5-20260731-06940-01,BRM5-20260731-06940,PA,Northeast,East Donegal,Minutes – Board of Supervisors 12/04/2025 (East Donegal Township) (public comment re: police department agreement/salaries & benefits),https://eastdonegaltwp.com/wp-content/uploads/2026/02/December-4-2025-3.pdf,https://eastdonegaltwp.com/wp-content/uploads/2026/02/December-4-2025-3.pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-60de05ccfc0d8685c5b7.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-60de05ccfc0d8685c5b7.pdf,sha256:6693fccb1e0c41af10796f1815c5d9437b55ba14afba104a467fad456338a310,locally_available,local_only_not_replicated,local_research_workspace,169004,6693fccb1e0c41af10796f1815c5d9437b55ba14afba104a467fad456338a310,169004,6693fccb1e0c41af10796f1815c5d9437b55ba14afba104a467fad456338a310,integrity_pass,application/pdf,5,false,false,true,3,5379,1793.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:55:01Z,false,false,RMTXT-20260802-2e92b5541e5e4e3f0821,text_extraction_lane_005,4,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-60de05ccfc0d8685c5b7.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-2e92b5541e5e4e3f0821.txt,378649532567a8e054408edb6d1746515a2fb376bac2dc86d4f5acf11d35f5c0,9819,9795,1551,275,5,5,,1959.0,,false,,,false,false,false,false,false,5,5,0,9795,9819,usable_text_extracted
RMRDY-20260802-0387a57100a95bee531c,readiness_lane_003,463,pdf,pdf,RMSRD-20260802-b91f9b8825381f55d81c,RMV-20260801-01540,BRM5C-BRM5-20260731-10827-01,BRM5-20260731-10827,PA,Northeast,Newport,"NBC Regular Meeting Minutes (Nov 19, 2024) — Employee Wages / 2% Increase Motion",https://www.newportboro.com/wp-content/uploads/2024/12/NBC-Regular-Meeting-Minutes-11192024.pdf,https://newportboro.com/wp-content/uploads/2024/12/NBC-Regular-Meeting-Minutes-11192024.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b91f9b8825381f55d81c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b91f9b8825381f55d81c.pdf,sha256:8e9a16726a4833bf636dfc1b7f76e43b8aa94e0b61b1e2f4881a9dbf5f0a1d1e,locally_available,local_only_not_replicated,local_research_workspace,162591,8e9a16726a4833bf636dfc1b7f76e43b8aa94e0b61b1e2f4881a9dbf5f0a1d1e,162591,8e9a16726a4833bf636dfc1b7f76e43b8aa94e0b61b1e2f4881a9dbf5f0a1d1e,integrity_pass,application/pdf,4,false,false,true,3,7317,2439.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:11Z,false,false,RMTXT-20260802-f10dcfecb29d34c03eae,text_extraction_lane_005,5,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-b91f9b8825381f55d81c.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-f10dcfecb29d34c03eae.txt,872345babf389eeb119d4c0feb964f6e2c1171d6294d20e7c50f7db3b0db1503,10010,9817,1597,183,4,4,,2454.25,,false,,,false,false,false,false,false,4,4,0,9817,10010,usable_text_extracted
RMRDY-20260802-af1496d953cf57221fa3,readiness_lane_004,384,pdf,pdf,RMSRD-20260802-e211b243b82ebd1bd950,RMV-20260801-00700,BRM5C-BRM5-20260731-05153-02,BRM5-20260731-05153,MN,Midwest,Finlayson,City Council Meeting - 2025-02-10 Approved Minutes,https://www.finlayson.gov/documents/516/2025-02-10_Approved_Minutes.pdf?1741704716=,https://finlayson.gov/documents/516/2025-02-10_Approved_Minutes.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-e211b243b82ebd1bd950.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-e211b243b82ebd1bd950.pdf,sha256:7c8532cad3a39d3198915bb28c63e7bf31a69598c59cf3d27492ba76ac0c3398,locally_available,local_only_not_replicated,local_research_workspace,187845,7c8532cad3a39d3198915bb28c63e7bf31a69598c59cf3d27492ba76ac0c3398,187845,7c8532cad3a39d3198915bb28c63e7bf31a69598c59cf3d27492ba76ac0c3398,integrity_pass,application/pdf,3,false,false,true,3,7370,2456.667,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:47:09Z,false,false,RMTXT-20260802-abe3aaae454fd985a508,text_extraction_lane_005,6,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-e211b243b82ebd1bd950.pdf,2026-08-02T17:52:04Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-abe3aaae454fd985a508.txt,fe80dde72dee5c57234d38c1db6842936eeaa34696d30c5acd28cb766acb633b,9244,9208,1462,132,3,3,,3069.33,,false,,,false,false,false,false,false,3,3,0,9208,9244,usable_text_extracted
RMRDY-20260802-20e7923bacf825a6f90c,readiness_lane_002,493,pdf,pdf,RMSRD-20260802-0a1f25685c9a589590a8,RMV-20260801-02553,BRM5C-BRM5-20260731-10264-01,BRM5-20260731-10264,WI,Midwest,Medary,Special Board Meeting – Minutes (Employee wage increase: Maintenance; Shoulder Mower),https://townofmedary.com/wp-content/uploads/2018/12/Special-Board-Meeting-Closed.pdf,https://townofmedary.com/wp-content/uploads/2018/12/Special-Board-Meeting-Closed.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0a1f25685c9a589590a8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0a1f25685c9a589590a8.pdf,sha256:ab2ed6af8ec0dc4c6f5156e8ce73f9a53e978eaa5f5742f8639b7f0c8a471244,locally_available,local_only_not_replicated,local_research_workspace,85906,ab2ed6af8ec0dc4c6f5156e8ce73f9a53e978eaa5f5742f8639b7f0c8a471244,85906,ab2ed6af8ec0dc4c6f5156e8ce73f9a53e978eaa5f5742f8639b7f0c8a471244,integrity_pass,application/pdf,1,false,false,true,1,700,700.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:12Z,false,false,RMTXT-20260802-69b2a30f15e6b12c0331,text_extraction_lane_005,7,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-0a1f25685c9a589590a8.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-69b2a30f15e6b12c0331.txt,9db080ffda315426face7e737f08f4f16ac28aa79f87d78963633759a264c9ab,891,885,153,38,1,1,,885.0,,false,,,false,false,false,false,false,1,1,0,885,891,usable_text_extracted
RMRDY-20260802-8cfb5107783d13fdb159,readiness_lane_002,190,pdf,pdf,RMSRD-20260802-f90c85572e9eb697b236,RMV-20260801-02736,BRM5C-BRM5-20260731-13990-02,BRM5-20260731-13990,WI,Midwest,Long Lake,"Town of Long Lake, Washburn County — Budget Summary 2024 (As Presented)",https://townoflonglake.us/wp-content/uploads/2024/11/Budget-Summary-AS-PRESENTED-2024.pdf,https://townoflonglake.us/wp-content/uploads/2024/11/Budget-Summary-AS-PRESENTED-2024.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,sha256:1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,locally_available,local_only_not_replicated,local_research_workspace,90632,1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,90632,1da1374a444e9a398ee5f87c8b3cf88e17fbbac1ed22122d1607a8f3f0632042,integrity_pass,application/pdf,1,false,false,true,1,866,866.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:31:05Z,false,false,RMTXT-20260802-be529666fd4b23be12d6,text_extraction_lane_005,8,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-f90c85572e9eb697b236.pdf,2026-08-02T17:52:02Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-be529666fd4b23be12d6.txt,c06179f6cbd4f706e9f9e02c4fbea686ddc42e70afb54a4eea251bfb72d1934f,1208,1208,214,52,1,1,,1208.0,,false,,,false,false,false,false,false,1,1,0,1208,1208,usable_text_extracted
RMRDY-20260802-9a4e4a02c1e49817ad37,readiness_lane_003,277,pdf,pdf,RMSRD-20260802-0a22e627d6fc59d59538,RMV-20260801-02796,BRM5C-BRM5-20260731-06196-04,BRM5-20260731-06196,OH,Midwest,Washington,"Collective Bargaining Agreement (FOP/Ohio Labor Council, Inc.) — City of Washington Court House",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0a22e627d6fc59d59538.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0a22e627d6fc59d59538.pdf,sha256:6dfb0ed12886fe357d2cdffe7f1a79831805fa1fccfb9b21c7de6241538548ca,locally_available,local_only_not_replicated,local_research_workspace,5293833,6dfb0ed12886fe357d2cdffe7f1a79831805fa1fccfb9b21c7de6241538548ca,5293833,6dfb0ed12886fe357d2cdffe7f1a79831805fa1fccfb9b21c7de6241538548ca,integrity_pass,application/pdf,70,false,false,true,3,1064,354.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-08-02T16:39:06Z,false,false,RMTXT-20260802-8909e7813742137f88ae,text_extraction_lane_005,9,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0a22e627d6fc59d59538.pdf,2026-08-02T17:52:03Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-8909e7813742137f88ae.txt,c4ab66367090aa021b1f162c6f8c1435f9901d7a8d5e057cc1bacb764a301765,104613,104555,17007,2001,70,70,,1493.64,,false,,,false,false,false,false,false,70,70,0,104555,104613,usable_text_extracted
RMRDY-20260802-69d070565bb82722c50c,readiness_lane_001,403,html,html,RMSRD-20260802-005387ea97cfc4c255e1,RMV-20260801-00012,BRM5C-BRM5-20260731-00384-02,BRM5-20260731-00384,IL,Midwest,Oblong,"Minutes Archives (Oblong, IL)",https://villageofoblong.com/minutes/,https://villageofoblong.com/minutes,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-005387ea97cfc4c255e1.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-005387ea97cfc4c255e1.html,sha256:b783ced6458fd05da871513efce2701cdabd4978e15f21b08937915232eb2220,locally_available,local_only_not_replicated,local_research_workspace,56298,b783ced6458fd05da871513efce2701cdabd4978e15f21b08937915232eb2220,56298,b783ced6458fd05da871513efce2701cdabd4978e15f21b08937915232eb2220,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1482,88,12,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-08-02T16:23:09Z,false,false,RMTXT-20260802-5f25096aeea656c0eb99,text_extraction_lane_005,10,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-005387ea97cfc4c255e1.html,2026-08-02T17:52:02Z,extracted_low_text_but_usable,stdlib_htmlparser_visible_text_cleanup,2026-08-02T18:26:38Z,artifacts/local_extracted_text/broad_state_remaining_municipalities_text_extraction_2026-08-02/text_extraction_lane_005/RMTXT-20260802-5f25096aeea656c0eb99.txt,6bbe8ab15435735b1c7cb74e89d9d1fc7c587c24f36e9ea6788c1a5577c6d4b6,769,767,132,75,,,,,html_low_word_count_or_link_dense,false,,,false,false,false,false,false,,,,767,769,html_low_word_count_or_link_dense
