cleaned_id,cleaned_unit_type,original_unit_id,normalization_id,match_id,span_id,source_rating_id,municipality,state,region,source_family,cba_non_cba_hint,original_evidence_category,original_evidence_family,claim_readiness_bucket,downstream_use_bucket,original_normalization_status,original_matching_status,original_blocker_flags,final_side_label,reconciliation_confidence,reconciliation_reason_codes,raw_value_tokens,raw_span_snippet_sha256,raw_bounded_context_snippet_sha256,raw_evidence_pointer,source_locator_lineage_sha256,cleaned_analysis_use_primary_category,cleaned_analysis_use_secondary_tags,cleaned_blocker_status,cleaned_repair_status,cleaned_downstream_route,cleaned_claim_boundary,cleaned_confidence,cleaned_caveats,cleaned_period_label,cleaned_period_status,cleaned_pay_basis,cleaned_compensation_type,cleaned_non_scalar_structure_type,quant_qual_link_status,national_readiness_status
BRMCLEAN-5bc84f8c0559e4207a1ac641,normalized_record,BRMQNORM-20260803-009f6fbaf363bf7649f5daca,BRMQNORM-20260803-009f6fbaf363bf7649f5daca,,BRMSPAN-20260802-8a454381cb5f33bd4e3cd6e1,BRMGRS-20260802-8c2a88890806b6b55d63870d,Hanover,PA,Northeast,cba,cba_arbitration_factfinding_hint,quant_cpi_indexed_adjustment,quantitative_compensation,local_context_only,local_context_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],b8fe90c6584fcd6f9f898018278ee12064cd7a56268e60f68d3d0850d85fe535,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-009f6fbaf363bf7649f5daca,f5e2951d8e7e8ce93f6d3b67351573ddc89da29d836a7b19d67be9a4ec7a9938,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""explicit_period_available"",""growth_candidate"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no_explicit_normalizable_value_token""]",2020–2024,explicit_period_rescued,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_insufficient_structure
BRMCLEAN-e2b7f86a105e2790dc69586d,normalized_record,BRMQNORM-20260803-00a80f78485a0c3b3a53acec,BRMQNORM-20260803-00a80f78485a0c3b3a53acec,,BRMSPAN-20260802-949fbfddef238f659d8ee379,BRMGRS-20260802-38b188176b51057b1f5555d1,Marion,OH,Midwest,mou_or_memorandum,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],a6a59940b1c4269155974c30fd22e9fbf9af43f3678a0ec90dc1bd0000bbccd7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-00a80f78485a0c3b3a53acec,d066ab3f75dba8587dec26b6e36c3b02fb54ff621f8f58097f5ff78c2f0c32b3,same_side_growth_evidence,"[""clear_safety_side"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,percentage_raise,cola_or_raise,percentage_raise_or_cola,,national_needs_period_repair
BRMCLEAN-3fc981716034d99d8cdddf21,normalized_record,BRMQNORM-20260803-03ad5f3ef607067cd0afc335,BRMQNORM-20260803-03ad5f3ef607067cd0afc335,,BRMSPAN-20260802-10c87f5d0e6a2f33c4313aa0,BRMGRS-20260802-19d81278b1d02afffc61e8ca,Delaware,OH,Midwest,factfinding_report,cba_arbitration_factfinding_hint,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_needs_normalization,mechanism_summary_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",fire_direct,high,"[""source_title_anchor:fire_direct""]",[],8c5911389f906242b5350fdac9835838e86f211c3ca2854b76f3c9a5a72a7058,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-03ad5f3ef607067cd0afc335,4493d2d2b9d97be5ae9c43eb5bb14fb581261850a38486e56e3e7dd996025805,same_side_growth_evidence,"[""clear_safety_side"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,percentage_raise,mechanism_only,percentage_raise_or_cola,,national_needs_period_repair
BRMCLEAN-0b296c4ef5ceb411da27f121,normalized_record,BRMQNORM-20260803-04c8faef5a6bd1c3fd07f4f6,BRMQNORM-20260803-04c8faef5a6bd1c3fd07f4f6,,BRMSPAN-20260802-ed1415e5e6a6eb86ee8363ea,BRMGRS-20260802-bf2660d4e2174c2bc9ff8ca2,Monroe,OH,Midwest,arbitration_award,cba_arbitration_factfinding_hint,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,exclude_or_write_off,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",fire_direct,high,"[""source_title_anchor:fire_direct""]",[],192e6e91273e394e2d9242446be0596544d6b9df4c1cd04d8213f4d20d9d1993,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-04c8faef5a6bd1c3fd07f4f6,3c9f0618cc7a864c446cf9edf17ea38d91606e38a57edd14b0da87ce833912f6,same_side_growth_evidence,"[""clear_safety_side"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,percentage_raise,cola_or_raise,percentage_raise_or_cola,,national_needs_period_repair
BRMCLEAN-2145bcca40a85b0f4e91e2f0,normalized_record,BRMQNORM-20260803-055c676ab4cb853d36e31a75,BRMQNORM-20260803-055c676ab4cb853d36e31a75,,BRMSPAN-20260802-372f6b8254d09ed235eeed68,BRMGRS-20260802-f3d1ffb85508cb7b3ec3c913,Winnebago,IL,Midwest,other_local_government_pay_policy,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,local_context_only,supporting_example_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],15f8e8c397299361755d6cf43b2cb3af4141e8ec30838b1f175c56da1fd692b8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-055c676ab4cb853d36e31a75,d198b3f59e8355ff8b4e7adb414640e9d9b6c4e74901126bbcd77f44b9cd0ceb,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""explicit_period_available"",""growth_candidate"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no_explicit_normalizable_value_token""]",2026,explicit_period_rescued,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_insufficient_structure
BRMCLEAN-0c7bd10635b49e3283380041,normalized_record,BRMQNORM-20260803-05c083a4d45213571b4a6b83,BRMQNORM-20260803-05c083a4d45213571b4a6b83,,BRMSPAN-20260802-0c238faef0975fd325d73eb4,BRMGRS-20260802-a79687952bc55a6c4e3d6155,Mineral Point,WI,Midwest,wage_schedule,non_cba_or_unresolved_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,quantitative_direct_text_claim_ready,core_finding_candidate,needs_period_review,not_applicable_record_unit,"[""period_anchor_missing_or_unresolved""]",fire_direct,high,"[""source_title_anchor:fire_direct""]",[],23a6ea9cf76c74893e45c2cb498443f2209816b7015d5526a3896707d17aae39,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-05c083a4d45213571b4a6b83,43fd8ef1fa52bdc00d87494bd7ec2e4d2f52b67426c6c92f5984d3e9f827ac7a,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,cola_cpi,mechanism_only,percentage_raise_or_cola,,national_needs_period_repair
BRMCLEAN-1d459c7f7b91049874afac30,normalized_record,BRMQNORM-20260803-066da16f7c3b8d1d27e4baf8,BRMQNORM-20260803-066da16f7c3b8d1d27e4baf8,,BRMSPAN-20260802-e686cc10eece0e46e3ed8029,BRMGRS-20260802-2a1924142c84bc475d9e5919,Detroit,MN,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],f986f42cd6243c684d812d115601780700b8c7f912279bfee24ba2eb92946409,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-066da16f7c3b8d1d27e4baf8,ab566fdf314a97fc791124e93bbe081fc845a0d866601bd15e41ef646a572927,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""explicit_period_available"",""growth_candidate"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no_explicit_normalizable_value_token""]",2022,explicit_period_rescued,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_insufficient_structure
BRMCLEAN-a14fbdc00f39c13b454f7914,normalized_record,BRMQNORM-20260803-07418252d4378ce07f0c3977,BRMQNORM-20260803-07418252d4378ce07f0c3977,,BRMSPAN-20260802-84c6bd3a465a8e093723bb67,BRMGRS-20260802-3da028110257d1fb76bab0f4,Huntington Bay,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,quant_cpi_indexed_adjustment,quantitative_compensation,qualitative_mechanism_claim_ready,mechanism_summary_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],33284daf0dfe98f32fc8eb43d1ed3bdc608a6fb00c23b1551e677a555513d986,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-07418252d4378ce07f0c3977,ac313ccf3cee7decbf850d72532764bef9a9766b3171f1be1acc4487374a6c04,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""explicit_period_available"",""growth_candidate"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no_explicit_normalizable_value_token""]",2003,explicit_period_rescued,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_insufficient_structure
BRMCLEAN-cb70b26409a1a32dd5fde354,normalized_record,BRMQNORM-20260803-07a07659f41007439f68e076,BRMQNORM-20260803-07a07659f41007439f68e076,,BRMSPAN-20260802-dcadf56ad9e55008c2e71259,BRMGRS-20260802-b80388b3db0cc767fd9b01dc,North Castle,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,qual_cola_or_indexing_mechanism,qualitative_mechanism,qualitative_mechanism_claim_ready,mechanism_summary_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],81d9f7110417862df8407bd95f1dd87e64f154ce56ce33daa3eebe8c26b4af0a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-07a07659f41007439f68e076,9cd47cd77e5e8b8465c703df4b694cb7cc378a754c697189ea342582f1abb7a9,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,cola_cpi,mechanism_only,percentage_raise_or_cola,,national_insufficient_structure
BRMCLEAN-9a4b4e171bf3e47ca00026c3,normalized_record,BRMQNORM-20260803-07aa626ba3b1821f792fe74c,BRMQNORM-20260803-07aa626ba3b1821f792fe74c,,BRMSPAN-20260802-81cb25d4cdab0926952ca4bb,BRMGRS-20260802-f862d357788c6b5260e91f65,Amsterdam,NY,Northeast,arbitration_award,cba_arbitration_factfinding_hint,quant_cpi_indexed_adjustment,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],3a6cedb5c2985ce46d9c27fb2e0f731acf4913a74b2d42676f083236bbaad071,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-07aa626ba3b1821f792fe74c,860746d32545974d745e53e15f9ede25155997a49a7b06073b2dbd5814888598,same_side_growth_evidence,"[""clear_safety_side"",""cola_cpi_available"",""growth_candidate"",""missing_period"",""needs_manual_review"",""percent_value_available"",""percentage_basis""]",no_material_blocker_after_reclassification,resolved_or_routed,growth_evidence_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",moderate,"[""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved""]",,period_missing_after_rescue,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_insufficient_structure
