cleaned_id,cleaned_unit_type,original_unit_id,normalization_id,match_id,span_id,source_rating_id,municipality,state,region,source_family,cba_non_cba_hint,original_evidence_category,original_evidence_family,claim_readiness_bucket,downstream_use_bucket,original_normalization_status,original_matching_status,original_blocker_flags,final_side_label,reconciliation_confidence,reconciliation_reason_codes,raw_value_tokens,raw_span_snippet_sha256,raw_bounded_context_snippet_sha256,raw_evidence_pointer,source_locator_lineage_sha256,cleaned_analysis_use_primary_category,cleaned_analysis_use_secondary_tags,cleaned_blocker_status,cleaned_repair_status,cleaned_downstream_route,cleaned_claim_boundary,cleaned_confidence,cleaned_caveats,cleaned_period_label,cleaned_period_status,cleaned_pay_basis,cleaned_compensation_type,cleaned_non_scalar_structure_type,quant_qual_link_status,national_readiness_status
BRMCLEAN-1270cf63a58c35f45e2f45f7,normalized_record,BRMQNORM-20260803-13887b60578322ea0708cd11,BRMQNORM-20260803-13887b60578322ea0708cd11,,BRMSPAN-20260802-304f8e355efce8d6bc5e4ea0,BRMGRS-20260802-b9e8ddcdd66b4415307fd999,Salem,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""primary_anchor:non_safety_direct"",""broad_title_conflict_resolved_by_local_anchor""]","[""$22.00/hr""]",c5f419bc404d95c2cc0e41c0a3a9dce36b90389fa0b962030bc2ca429cef1ad7,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-13887b60578322ea0708cd11,e45fa4b4e83d106efc103cbf251cf7fc0745c9d4adb5fe8a0677ad22c5f636fb,direct_cross_side_comparison_ready,"[""clear_non_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""mechanism_link_available"",""national_stratum_candidate"",""quant_qual_link_moderate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2025,explicit_period_rescued,hourly,base_wage,scalar_value,moderate_quant_qual_link,national_ready_stratum_candidate
BRMCLEAN-f857deb714504d8e58c68ad8,normalized_record,BRMQNORM-20260803-1572d6c4baf3e10cd38a66c5,BRMQNORM-20260803-1572d6c4baf3e10cd38a66c5,,BRMSPAN-20260802-1f65b8e17f91df99397355fa,BRMGRS-20260802-5b4997cf9a8018dcd05a36b4,Oakland,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",police_direct,high,"[""source_title_anchor:police_direct""]","[""$20 per hour""]",4be3118e515d186f7b7da886285875409be4fdfb057ace640cb2f7f0c4fb911b,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-1572d6c4baf3e10cd38a66c5,508b086234c9f456f7fd989471000d2331bd76d1e5bf061ef826077c2361c526,direct_cross_side_comparison_ready,"[""clear_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""national_stratum_candidate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2021,explicit_period_rescued,hourly,base_wage,scalar_value,not_linkable,national_ready_stratum_candidate
BRMCLEAN-894e412b44cd5d9421a7ef34,normalized_record,BRMQNORM-20260803-1dc552d25f2d93af0ab0b6dc,BRMQNORM-20260803-1dc552d25f2d93af0ab0b6dc,,BRMSPAN-20260802-1a5606a5eeac74f5e74b7d50,BRMGRS-20260802-5b4997cf9a8018dcd05a36b4,Oakland,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_other_compensation_value,quantitative_compensation,directional_hint_only,local_context_candidate,needs_value_review,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",police_direct,high,"[""source_title_anchor:police_direct""]",[],deb2c681708a41602b4565c7af1a5f394ffeb4fcd131272b5f5c784d29a6b970,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-1dc552d25f2d93af0ab0b6dc,508b086234c9f456f7fd989471000d2331bd76d1e5bf061ef826077c2361c526,direct_cross_side_comparison_ready,"[""clear_safety_side"",""explicit_period_available"",""local_comparison_candidate"",""mixed_pay_basis"",""needs_manual_review""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved""]",2021,explicit_period_rescued,unknown_or_mixed,other,genuinely_no_quantitative_value,,national_insufficient_structure
BRMCLEAN-3f493a7dc9cc295ec6835e93,normalized_record,BRMQNORM-20260803-2d6a2c64bc54517509ceeeb3,BRMQNORM-20260803-2d6a2c64bc54517509ceeeb3,,BRMSPAN-20260802-1f39d3c0eca2c38912f7fa73,BRMGRS-20260802-8a61499f2f1848a948ebf02a,New Hartford,MN,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_needs_normalization,supporting_example_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]","[""$20.00/hour""]",09d9daa3887f29d4b7e2d9ca098cde6ffde523d934962d9eddec9dfd5e294ca6,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-2d6a2c64bc54517509ceeeb3,0499d5103e5c5b849fa3b41f7a317c9cd59a75bdc0de79929a7df3a7cb9959fc,direct_cross_side_comparison_ready,"[""clear_non_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""national_stratum_candidate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2023,explicit_period_rescued,hourly,base_wage,scalar_value,not_linkable,national_ready_stratum_candidate
BRMCLEAN-1c823c277210db90d3af602f,normalized_record,BRMQNORM-20260803-553563e3e15b206eaaadd925,BRMQNORM-20260803-553563e3e15b206eaaadd925,,BRMSPAN-20260802-a1ed0e598b8c1fb983eca1c0,BRMGRS-20260802-357d5ba416f51ed426baff2d,New Sewickley,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""primary_anchor:non_safety_direct""]","[""$17.51 per hour""]",abd6cf98bd2c8f4e55b65a5ae5ff4b92ffc3b6a95a8f67d340187bd64de93268,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-553563e3e15b206eaaadd925,8c79b76584a259db66d804b96b61c4699fd2ce3bbe14e25604096cadea32fddc,direct_cross_side_comparison_ready,"[""clear_non_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""national_stratum_candidate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2023,explicit_period_rescued,hourly,base_wage,scalar_value,not_linkable,national_ready_stratum_candidate
BRMCLEAN-0e8641ef04e3316e509fb3b0,normalized_record,BRMQNORM-20260803-833748066f2b8c83d6fe716b,BRMQNORM-20260803-833748066f2b8c83d6fe716b,,BRMSPAN-20260802-2ba407740ad6ed5e3ef5c88b,BRMGRS-20260802-b9e8ddcdd66b4415307fd999,Salem,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""primary_anchor:non_safety_direct"",""broad_title_conflict_resolved_by_local_anchor""]","[""$33.00/hr""]",91cfe0f1815067930048322504e324ab49282917d227ef373c0844fcc80fc418,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-833748066f2b8c83d6fe716b,e45fa4b4e83d106efc103cbf251cf7fc0745c9d4adb5fe8a0677ad22c5f636fb,direct_cross_side_comparison_ready,"[""clear_non_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""mechanism_link_available"",""national_stratum_candidate"",""quant_qual_link_moderate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2025,explicit_period_rescued,hourly,base_wage,scalar_value,moderate_quant_qual_link,national_ready_stratum_candidate
BRMCLEAN-d131d3d9293d18ee1099e162,normalized_record,BRMQNORM-20260803-8c58cac88f86a6fa3d11c675,BRMQNORM-20260803-8c58cac88f86a6fa3d11c675,,BRMSPAN-20260802-07e5f47ab93a306b70b2f092,BRMGRS-20260802-8a61499f2f1848a948ebf02a,New Hartford,MN,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,core_finding_candidate,normalized_partial,not_applicable_record_unit,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""source_title_anchor:non_safety_direct""]","[""$10.00/hour"",""$15/hour""]",cd97e36de9c601cc3a52baae18dd5ded39b3896021e1726e522e212f5e4f0eb8,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-8c58cac88f86a6fa3d11c675,0499d5103e5c5b849fa3b41f7a317c9cd59a75bdc0de79929a7df3a7cb9959fc,direct_cross_side_comparison_ready,"[""clear_non_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""national_stratum_candidate""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",2023,explicit_period_rescued,hourly,base_wage,multiple_value_table,not_linkable,national_ready_stratum_candidate
BRMCLEAN-f1bc4804e1df2ba79eeb75a8,normalized_record,BRMQNORM-20260803-9c90c5e86ed24f81f1f1c336,BRMQNORM-20260803-9c90c5e86ed24f81f1f1c336,,BRMSPAN-20260802-04a4f1815f6e654066620005,BRMGRS-20260802-8a61499f2f1848a948ebf02a,New Hartford,MN,Midwest,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_needs_normalization,supporting_example_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",fire_direct,original_rating_preserved,[],"[""$10 per hour""]",1441551c2ced11d192754fb80ae8b434f5ef97e0afb2273dc02e33aa8dc75da1,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-9c90c5e86ed24f81f1f1c336,0499d5103e5c5b849fa3b41f7a317c9cd59a75bdc0de79929a7df3a7cb9959fc,direct_cross_side_comparison_ready,"[""clear_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""national_stratum_candidate"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2023,explicit_period_rescued,hourly,base_wage,scalar_value,not_linkable,national_ready_stratum_candidate
BRMCLEAN-b4ed9e269a966261b509531b,normalized_record,BRMQNORM-20260803-a736346261105f8145a71f7b,BRMQNORM-20260803-a736346261105f8145a71f7b,,BRMSPAN-20260802-e04d55fc570876106f9d73a2,BRMGRS-20260802-357d5ba416f51ed426baff2d,New Sewickley,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,supporting_example_candidate,normalized_partial,not_applicable_record_unit,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",non_safety_direct,high,"[""primary_anchor:non_safety_direct""]","[""$18.52 per hour"",""$82,500""]",72659251d44dd946f9dfeeab283162bcb919d466b1936233c4cab5acf23d89ad,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-a736346261105f8145a71f7b,8c79b76584a259db66d804b96b61c4699fd2ce3bbe14e25604096cadea32fddc,direct_cross_side_comparison_ready,"[""annual_salary_basis"",""clear_non_safety_side"",""explicit_period_available"",""local_comparison_candidate"",""national_stratum_candidate""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""multiple_raw_values_preserved_no_single_value_selected"",""no_cross_basis_conversion_performed""]",2023,explicit_period_rescued,annual_salary,base_wage,multiple_value_table,not_linkable,national_ready_stratum_candidate
BRMCLEAN-cd5e18f8d834ebce4e9c4089,normalized_record,BRMQNORM-20260803-a794f5892c8bcede20d22112,BRMQNORM-20260803-a794f5892c8bcede20d22112,,BRMSPAN-20260802-4418f9ae745615129b7b7ca1,BRMGRS-20260802-b9e8ddcdd66b4415307fd999,Salem,PA,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,quantitative_normalization_candidate,normalized_ready,not_applicable_record_unit,"[""no_cross_basis_conversion_performed""]",police_direct,high,"[""source_title_anchor:police_direct""]","[""$30.25/hr""]",44d482f4ce6013dcf4b342d2cf7b669ee76add4d5f730bf520c7cd311d236ff4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-a794f5892c8bcede20d22112,e45fa4b4e83d106efc103cbf251cf7fc0745c9d4adb5fe8a0677ad22c5f636fb,direct_cross_side_comparison_ready,"[""clear_safety_side"",""explicit_period_available"",""hourly_basis"",""local_comparison_candidate"",""mechanism_link_available"",""national_stratum_candidate"",""quant_qual_link_strong"",""scalar_value_available""]",no_material_blocker_after_reclassification,resolved_or_routed,local_comparison_qa,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""no_cross_basis_conversion_performed""]",2025,explicit_period_rescued,hourly,base_wage,scalar_value,strong_quant_qual_link,national_ready_stratum_candidate
