cleaned_id,cleaned_unit_type,original_unit_id,normalization_id,match_id,span_id,source_rating_id,municipality,state,region,source_family,cba_non_cba_hint,original_evidence_category,original_evidence_family,claim_readiness_bucket,downstream_use_bucket,original_normalization_status,original_matching_status,original_blocker_flags,final_side_label,reconciliation_confidence,reconciliation_reason_codes,raw_value_tokens,raw_span_snippet_sha256,raw_bounded_context_snippet_sha256,raw_evidence_pointer,source_locator_lineage_sha256,cleaned_analysis_use_primary_category,cleaned_analysis_use_secondary_tags,cleaned_blocker_status,cleaned_repair_status,cleaned_downstream_route,cleaned_claim_boundary,cleaned_confidence,cleaned_caveats,cleaned_period_label,cleaned_period_status,cleaned_pay_basis,cleaned_compensation_type,cleaned_non_scalar_structure_type,quant_qual_link_status,national_readiness_status
BRMCLEAN-c76900b9cd5fb20e96e873f9,normalized_record,BRMQNORM-20260803-00396f477d2d99f08596e07d,BRMQNORM-20260803-00396f477d2d99f08596e07d,,BRMSPAN-20260802-534b0a50f8aeb6632e8f4aff,BRMGRS-20260802-6dcc69409efab3cb81eb90ce,Fort Ann,NY,Northeast,agenda_packet_or_minutes,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],f2de81e712c08e37012fbc16a8bf722e3e30ba7aa8defcd435bbf5b6f5833eac,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-00396f477d2d99f08596e07d,c0dd3934a14fa952cc55758866348e90b907eb147a922ddec0202382068804fd,write_off_or_exclude,"[""missing_period"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable""]",,period_missing_after_rescue,allowance,allowance_reimbursement,non_base_amount,,national_write_off
BRMCLEAN-901dc156df04f0d925d8ddc3,normalized_record,BRMQNORM-20260803-00c1e51030788459373d2aca,BRMQNORM-20260803-00c1e51030788459373d2aca,,BRMSPAN-20260802-daad6bb6dbd73ea50aa0a77d,BRMGRS-20260802-9cbb3d6a233bf5eeb6242528,Elmira,NY,Northeast,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],0c83474058d619323bc1fedd8ee9e75472c3f2eefa7123850e8d8c1a88c193f4,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-00c1e51030788459373d2aca,a64e84868296516971b5c1e0836d9a296fec543539afb5d58689c6c0d679c488,write_off_or_exclude,"[""explicit_period_available"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable""]",2026,explicit_period_rescued,overtime_rate,overtime_holiday,non_base_amount,,national_write_off
BRMCLEAN-356e0b7ac49ffdee029a3177,normalized_record,BRMQNORM-20260803-0138a27d7e70a14b07626129,BRMQNORM-20260803-0138a27d7e70a14b07626129,,BRMSPAN-20260802-aaf4a049128fef339c857773,BRMGRS-20260802-26155fe4d277bfdc0af98d1e,Stanton,MI,Midwest,civil_service_or_hr_pay_plan,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],b792099241259f8327c8d55c02749bd3e99cf39d5290e99e31ec1c02a002eece,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0138a27d7e70a14b07626129,6a9dabfef447bc41b3e2e3fa4606535d65e04ef50d2927e4101ffb422663be28,write_off_or_exclude,"[""missing_period"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable""]",,period_missing_after_rescue,overtime_rate,overtime_holiday,non_base_amount,,national_write_off
BRMCLEAN-302dec3a41b9eb3b7560de19,normalized_record,BRMQNORM-20260803-0199b771ae4aff6557765bf2,BRMQNORM-20260803-0199b771ae4aff6557765bf2,,BRMSPAN-20260802-6295c88dcad6231522e4387e,BRMGRS-20260802-bea0c55e0aa46a974b955e8b,Groton,NY,Northeast,wage_schedule,non_cba_or_unresolved_hint,quant_salary_schedule_table,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],e99ace35f54009fdb8143d7f93e2fbf70c05d1148e805cb87ca4d5d803ab0029,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0199b771ae4aff6557765bf2,7c35628af04ce3dccd185649162cf92976954987beb8d9a49304a1279f2e1ff6,write_off_or_exclude,"[""explicit_period_available"",""step_schedule_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""pay_basis_unresolved"",""role_unit_anchor_unresolved_or_not_applicable""]",2026,explicit_period_rescued,step_schedule,salary_schedule,step_schedule,,national_write_off
BRMCLEAN-d5ebfe6afc60af181362d783,normalized_record,BRMQNORM-20260803-01e41027073c72c6d85a51b2,BRMQNORM-20260803-01e41027073c72c6d85a51b2,,BRMSPAN-20260802-1bfd28211537b1f8a1f20ac9,BRMGRS-20260802-826ffacd36837db576eecc01,Kinderhook,NY,Northeast,factfinding_report,cba_arbitration_factfinding_hint,quant_allowance_or_reimbursement,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],bc6cf737e98ecb80530c1e735966c4d1b7c75f20320088c09c51958d9928d97d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-01e41027073c72c6d85a51b2,ed532b7866f2905c540734ba8e19e7429a951676fddf855ca381a1708dacf45f,write_off_or_exclude,"[""missing_period"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable""]",,period_missing_after_rescue,allowance,allowance_reimbursement,non_base_amount,,national_write_off
BRMCLEAN-19d02306e5c2f3ab9c00f859,normalized_record,BRMQNORM-20260803-02b0fc6106d970b58d61af00,BRMQNORM-20260803-02b0fc6106d970b58d61af00,,BRMSPAN-20260802-15cd9769467ee0880c168835,BRMGRS-20260802-621c4fa8bed7f218f679c1b6,Salem,OH,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_allowance_or_reimbursement,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],1ffab204e548f672b3a536287f003abebe1dd1df606abeb0e5c7de7dc5ae6d61,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-02b0fc6106d970b58d61af00,7f1e4169e3ee2c66f39b325272951c6353eea55b4612de99ec4a0302f9dadcae,write_off_or_exclude,"[""explicit_period_available"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable""]",2020–2023,explicit_period_rescued,stipend,allowance_reimbursement,non_base_amount,,national_write_off
BRMCLEAN-9baf13fcb387fe4f97975cd9,normalized_record,BRMQNORM-20260803-02c683ece03252b3eb41df36,BRMQNORM-20260803-02c683ece03252b3eb41df36,,BRMSPAN-20260802-6a9601cbb1ba338bd14270c6,BRMGRS-20260802-174bd5c0b347b16b6648857c,Union,WI,Midwest,personnel_policy,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],8862b0aef0637ec6d1672fef821d0d218b422ac8e590f46d36ce7014f239924a,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-02c683ece03252b3eb41df36,a6e0d5f20e85da4500e3f9851d2ee0417c1e76e30c53cf9f283a7487da7e1fda,write_off_or_exclude,"[""missing_period"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no credible bounded period anchor"",""no_explicit_normalizable_value_token"",""period_anchor_missing_or_unresolved"",""role_unit_anchor_unresolved_or_not_applicable""]",,period_missing_after_rescue,overtime_rate,overtime_holiday,non_base_amount,,national_write_off
BRMCLEAN-4f93954c3cfa85af99f18d94,normalized_record,BRMQNORM-20260803-02e74e1e4cd78eb2dd839c68,BRMQNORM-20260803-02e74e1e4cd78eb2dd839c68,,BRMSPAN-20260802-658f30e1dc72aa51cd29c4df,BRMGRS-20260802-8dc58896150a4d98b3770888,Freeville,NY,Northeast,budget_or_pay_plan,non_cba_or_unresolved_hint,quant_budget_or_pay_plan_amount,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],8e12396bd950395d3f30ea4050710d31987d1cefdd70f7cda78f98e8bcaad1ec,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-02e74e1e4cd78eb2dd839c68,b57f45cc31d6fad26069e1f1a39de044d80313255b3c3ba21d28fbd75db27313,write_off_or_exclude,"[""budget_context_available"",""explicit_period_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable""]",2025–2026,explicit_period_rescued,budget_amount,budget_or_pay_plan,budget_or_pay_plan_context,,national_write_off
BRMCLEAN-0079710028c85fae6dd3ca05,normalized_record,BRMQNORM-20260803-0307ef8496a60e9dedd0c424,BRMQNORM-20260803-0307ef8496a60e9dedd0c424,,BRMSPAN-20260802-1baa4426d9172c5a836fe906,BRMGRS-20260802-5383ff2a987b3c9e1fede2f3,Stillwater,MN,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],9ce73567fa13f7c82c452f11b2674f4954c9dfefac05cd5fe43a7e4dadd82e12,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-0307ef8496a60e9dedd0c424,fa29657350d35b665dfcd3102afec7e0c4c0af055945130f61972ffc76556d48,write_off_or_exclude,"[""explicit_period_available"",""non_base_compensation_available""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable""]",2026–2028,explicit_period_rescued,overtime_rate,overtime_holiday,non_base_amount,,national_write_off
BRMCLEAN-bc6c5b7a8b8d7667497d6bde,normalized_record,BRMQNORM-20260803-038189e173189ed35ee421a6,BRMQNORM-20260803-038189e173189ed35ee421a6,,BRMSPAN-20260802-ace8f2adeae17e6da577ab91,BRMGRS-20260802-32275fce28364b2f44c3ed0b,Fairmont,MN,Midwest,wage_schedule,non_cba_or_unresolved_hint,quant_cpi_indexed_adjustment,quantitative_compensation,source_navigation_or_reference_only,exclude_or_write_off,write_off_exclude,not_applicable_record_unit,"[""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable"",""final_side_label_write_off""]",write_off,low,"[""not_useful_for_side_sensitive_downstream_work""]",[],397a3be1827fb3edf5afb4af2896e8cac4967f37a40a0db1e9831938e2b5536d,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-QUANTITATIVE-NORMALIZATION-AND-MATCHING-2026-08-03/normalized_quantitative_records.csv#BRMQNORM-20260803-038189e173189ed35ee421a6,33939e78b1e2fc933da476fa1cdd456e15c238f6769cf9e796eed4f66259fe94,write_off_or_exclude,"[""cola_cpi_available"",""explicit_period_available"",""growth_candidate"",""percent_value_available"",""percentage_basis""]",write_off,routed_to_write_off,exclude,"bounded local documentary use only; no final wage-gap, national, prevalence, or causal claim",high,"[""final_side_label_write_off"",""no_explicit_normalizable_value_token"",""role_unit_anchor_unresolved_or_not_applicable""]",2023–2025,explicit_period_rescued,cola_cpi,cola_or_raise,percentage_raise_or_cola,,national_write_off
