readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,file_integrity_status,page_count,pdf_encrypted_or_locked,pdf_has_text_layer_hint,html_text_readiness_hint,other_document_text_readiness_hint,readiness_status,readiness_reason
CBRDY-20260728-4fa914096ea44f9da591,CBSRD-20260728-97f9d53619956871aa06,CBCR-20260728-06277,B4XPAR-20260727-006832,BCV-20260728-08337,broad_4x1000_deduped,readiness_lane_002,57,MT,West,Froid,Roosevelt County (30085; primary),Town Ordinances - Title 2: Administration and Personnel (Chapter 2 .doc),https://townoffroid.com/documents/69/Chapter_2.doc,https://townoffroid.com/documents/69/Chapter_2.doc,townoffroid.com,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-97f9d53619956871aa06.doc,doc,47104,9b7f13f277e9eb79aa8fc914bbef14dbf7ba91d172c581f6deb95c8a6baa1561,.doc,doc,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,supported_local_document_type_is_parseable_later
CBRDY-20260728-07affd799a2ea312f6c8,CBSRD-20260728-e5b75f1480527f6fa5d6,CBCR-20260728-01412,B4XPAR-20260727-001522,BCV-20260728-08344,broad_4x1000_deduped,readiness_lane_002,63,MT,West,Hot Springs,Sanders County (30089; primary),"Town Ordinances, Title 2: Administrative Personnel (2021 version referenced by Town Ordinances page; source file is a .doc not directly readable here)",https://townofhotspringsmt.com/wp-content/uploads/2019/10/title-2-adm-pers-2019.doc,https://townofhotspringsmt.com/wp-content/uploads/2019/10/title-2-adm-pers-2019.doc,townofhotspringsmt.com,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-e5b75f1480527f6fa5d6.doc,doc,117760,a0a9177bf6ada3d2a3070ad9c70cab21b685aca3e408d42d5bd59e1501307ebd,.doc,doc,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,supported_local_document_type_is_parseable_later
CBRDY-20260728-1b928a74d5443527dd86,CBSRD-20260728-570c814caa216cb92086,CBCR-20260728-01054,B4XPAR-20260727-001131,BCV-20260728-07438,broad_4x1000_deduped,readiness_lane_002,88,NC,South,Gibsonville,Guilford County (37081; primary); Alamance County (37001),Town Policies: I. 3 | Longevity Pay (link target docx),https://www.gibsonvillenc.org/s/I3-Longevity-Pay.docx,https://static1.squarespace.com/static/606342d01f37ad2029c30ca8/t/62026d43a0c3ee15429fc3be/1644326211308/I.3+Longevity+Pay.docx,gibsonvillenc.org,wage_schedule,wage_schedule_or_compensation_plan,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-570c814caa216cb92086.docx,docx,76084,a0e895e5e032f778d3f3ac56769c21c1e865950993f67e737ca30a1131937e33,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-aafd803e48a645492eaf,CBSRD-20260728-8c90b58c3ac542a736e3,CBCR-20260728-00276,B4XPAR-20260727-000305,BCV-20260728-02417,broad_4x1000_deduped,readiness_lane_002,127,ND,Midwest,Argusville,Cass County (38017; primary),Apr_Final_2025_Meeting_Minutes.docx (council minutes repository attachment),https://www.cityofargusville.com/vertical/sites/%7B7F42D340-F6F2-447A-8307-17EE6182BBD5%7D/uploads/Apr_Final_2025_Meeting_Minutes.docx,https://cityofargusville.com/vertical/sites/%7B7F42D340-F6F2-447A-8307-17EE6182BBD5%7D/uploads/Apr_Final_2025_Meeting_Minutes.docx,cityofargusville.com,wage_schedule,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-8c90b58c3ac542a736e3.docx,docx,35669,c5adfa8adfc1fec1f39ae5675ce3b8833b0a1514e3361e5877b00b6e0e70c7b1,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-065356dbb16f1b1b4edd,CBSRD-20260728-7b7bb10b59e9b4298068,CBCR-20260728-03516,B4XPAR-20260727-003828,BCV-20260728-04959,broad_4x1000_deduped,readiness_lane_002,134,ND,Midwest,Cooperstown,Griggs County (38039; primary),"July 6, 2026 Agenda (docx attachment; may contain compensation items)",https://www.cooperstownnd.com/vertical/sites/%7B5D25877C-4D69-4168-9713-A562EA838C49%7D/uploads/7.6.26_Agenda.docx,https://cooperstownnd.com/vertical/sites/%7B5D25877C-4D69-4168-9713-A562EA838C49%7D/uploads/7.6.26_Agenda.docx,cooperstownnd.com,agenda_packet_or_minutes,agenda_cover_sheet,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-7b7bb10b59e9b4298068.docx,docx,21586,6015f6f64b101771480f6e078139335145f5f7e38c2eb749a1f8b38107dac5d4,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-acf3fa36680f8a1bab1b,CBSRD-20260728-c03ef922a6498e73c14f,CBCR-20260728-01881,B4XPAR-20260727-002038,BCV-20260728-03339,broad_4x1000_deduped,readiness_lane_002,152,ND,Midwest,Leeds,Benson County (38005; primary),"City Council Minutes (example 2024 item listed on City of Leeds minutes page; docx, publish file)",https://www.leedsnorthdakota.com/uploads/7/2/3/4/7234988/1-10-24_publish.docx,https://leedsnorthdakota.com/uploads/7/2/3/4/7234988/1-10-24_publish.docx,leedsnorthdakota.com,wage_schedule,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c03ef922a6498e73c14f.docx,docx,34342,29651d9f7a7b24487b4c12ae569764178df6e9d03144a6d102ab291f48684a34,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-c1509b98b077b37cec1a,CBSRD-20260728-8fa1715d08247fa5bb2b,CBCR-20260728-00288,B4XPAR-20260727-000317,BCV-20260728-05780,broad_4x1000_deduped,readiness_lane_002,156,ND,Midwest,New Salem,Morton County (38059; primary),May 2026 Council Minutes (linked document; fetch blocked as unsafe to open),https://www.newsalem-nd.com/s/May-2026.doc,https://static1.squarespace.com/static/676445c4864b211a0c69b1b0/t/6a0605e5f595b566ac39c6a8/1778779621666/May+2026.doc,newsalem-nd.com,wage_schedule,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-8fa1715d08247fa5bb2b.doc,doc,58880,009d8526958042dd24a1b95b1f0ec8f366133b66fbc70febaaa3d3cd110eaf06,.doc,doc,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,supported_local_document_type_is_parseable_later
CBRDY-20260728-c3ba4da8cbaaef2051d9,CBSRD-20260728-15ad23fa123f4631a2ca,CBCR-20260728-03532,B4XPAR-20260727-003845,BCV-20260728-05961,broad_4x1000_deduped,readiness_lane_002,157,ND,Midwest,Reile's Acres,Cass County (38017; primary),"City of Reile's Acres Meeting Minutes (July 26, 2026) DOCX (unable to inspect via tool)",https://www.reilesacresnd.org/app/download/17115911/July%2B26.docx,https://reilesacresnd.org/app/download/17115911/July%2B26.docx,reilesacresnd.org,budget_or_pay_plan,meeting_minutes,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-15ad23fa123f4631a2ca.docx,docx,49137,efb3d4ce54c7702c61acf382b995f9317c2f4505dc7b9de0152e6353c8a881a5,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-032fdbce5d619449c1e2,CBSRD-20260728-e38a6bb31d1d6bcadcfa,CBCR-20260728-03531,B4XPAR-20260727-003844,BCV-20260728-01674,broad_4x1000_deduped,readiness_lane_002,158,ND,Midwest,Reile's Acres,Cass County (38017; primary),Reile's Acres City Ordinances (6-8-26) DOCX (unable to inspect via tool),https://www.reilesacresnd.org/app/download/14894632/Reile%27s%2BAcres%2BCity%2BOrdinances%2B6-8-26.docx,https://reilesacresnd.org/app/download/14894632/Reile%27s%2BAcres%2BCity%2BOrdinances%2B6-8-26.docx,reilesacresnd.org,other_local_government_pay_policy,ordinance_or_policy,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-e38a6bb31d1d6bcadcfa.docx,docx,699569,77348dc7ebf1ae2c4dd7f24b4e92a6215142117b194c1c2724f9b32f102d9fdb,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
CBRDY-20260728-8982181fb292ea9ec26d,CBSRD-20260728-d110df5e8a40e82896a7,CBCR-20260728-03553,B4XPAR-20260727-003867,BCV-20260728-05200,broad_4x1000_deduped,readiness_lane_002,185,NE,Midwest,Emerson,Dixon County (31051; primary); Dakota County (31043); Thurston County (31173),Website Ordinances (municipal ordinances; operative wage/pay items unknown),https://emerson-village.nebraska.gov/sites/default/files/2023-11/Website%20Ordinances.docx,https://emerson-village.nebraska.gov/sites/default/files/2023-11/Website%20Ordinances.docx,emerson-village.nebraska.gov,wage_schedule,insufficient_source,high,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-d110df5e8a40e82896a7.docx,docx,22768,b6db609ce25a703369068c18cc18b056585622057de03af27e7a471695e92a2d,.docx,docx,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis.",integrity_pass,,not_applicable,not_applicable,not_applicable,text_ready,other_document_text_later,office_open_xml_container_is_locally_parseable_later
