claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,exact_source_clause,{},XRESULT-f6a4587d814eb2c32ca5e5d3,,"1) Effective July 1, 2019, Unit employees wages will be increased by 2.5%",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-82870c662f9319c866ae"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/fire_amb.ogunquit_0.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Ogunquit,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-001134e2479c2e5b6de4c1e4,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-c8652c0f67a8bfa805d3278c""}",,https://maine.gov/mlrb/sites/maine.gov.mlrb/files/inline-files/fire_amb.ogunquit_0.pdf,Canonical documentary growth source for Ogunquit,,ME,contextualizes_claim,source_explicit_recurring_wage_or_schedule_growth,
,exact_source_clause,{},XRESULT-4f6463d7dfb4c14047c834e6,,"Effective the first full pay period following July 1, 2026, a 3% salary increase will be",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-77cb89dddc91b93fc082"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Sand City,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-030f12edd5a9c381814957a0,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-9b934f1398ba53eb1503da18""}",,https://d3n9y02raazwpg.cloudfront.net/sandcity/2be31209-a2b6-11ef-ab4b-005056a89546-4b719464-99ac-4a15-8a03-d622ffbda647-1747338739.pdf,Canonical documentary growth source for Sand City,,CA,contextualizes_claim,source_explicit_recurring_wage_or_schedule_growth,
,exact_source_clause,{},XRESULT-b407e176d10f71eaf8b77283,,"The contribution rate was 7.50% of base salary effective July 1, 2018.",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-110ac391498d54b999cd"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://kingwoodtownship.gov/government/budgets/2022/2636-kingwood-township-audit-2022/file""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Kingwood,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-04002bb763257553e9f7e864,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-840154830aa5d83ecdcc9638""}",,https://kingwoodtownship.gov/government/budgets/2022/2636-kingwood-township-audit-2022/file,Canonical documentary growth source for Kingwood,,NJ,contextualizes_claim,percentage_or_amount_is_not_recurring_wage_growth,
,exact_source_clause,{},XRESULT-00863c045e055af6be6b6459,,"The Board is authorized to provide an additional 2% COLA,",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-e9809281ffa2d940a46c"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://app.lla.la.gov/publicreports.nsf/0/47305c7cd64f229b86258cc20058a8ac/%24file/00007f94.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Grosse Tete,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-047c0b45842e6d151ab9c6ca,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-20b1ce71801483fe98cadaca""}",,https://app.lla.la.gov/publicreports.nsf/0/47305c7cd64f229b86258cc20058a8ac/%24file/00007f94.pdf,Canonical documentary growth source for Grosse Tete,,LA,contextualizes_claim,source_explicit_recurring_wage_or_schedule_growth,
,exact_source_clause,{},XRESULT-b500200c9f27ebc697e2ca49,,"$257,977.00 with a possibility of a 5% increase, second by Mr.",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-7eb574ab9547ae965b27"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://montoursvilleborough.org/wp-content/uploads/2024/02/1.3.23-12.4.23-Council-Minutes.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Montoursville,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-04f2ff96b6a50fd1f572596a,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-f96e36e40c34d63c3b357f34""}",,https://montoursvilleborough.org/wp-content/uploads/2024/02/1.3.23-12.4.23-Council-Minutes.pdf,Canonical documentary growth source for Montoursville,,PA,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-87f726cff0099436395a21d0,,"increase on Jan 1, 2015, an additional 2.0% increase on June 1, 2015 and another 2.0% increase on",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-f0a2b490cb508e8bc650"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://seethroughny.net/contracts/VillageofWellsville_P_2017.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Wellsville,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-08cc0c8b05edda48d6fcdd3b,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-835abb695d4d6d438c820909""}",,https://seethroughny.net/contracts/VillageofWellsville_P_2017.pdf,Canonical documentary growth source for Wellsville,,NY,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-e27182d52407120ebdd4d042,,"range shall receive a pay increase of 5% or an increase to the hiring rate of the new pay range,",retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-168318bf119fd372c88e"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://townoflandisnc.gov/wp-content/uploads/2025/03/Personnel-Policy-updated-2023.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Landis,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0a14441b28d939b4d26d4810,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-7f14691b487f6d84a72312d1""}",,https://townoflandisnc.gov/wp-content/uploads/2025/03/Personnel-Policy-updated-2023.pdf,Canonical documentary growth source for Landis,,NC,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-b897a790d808015a32ba6898,,On the anniversary date of hire each year may receive a 3% increase.,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-caa34c48f9e1383cbee1"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://villageofnewholland-oh.gov/wp-content/uploads/2024/10/Ordinance-2021-10-Appt-UBC-and-Clerk-of-Courts-.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",New Holland,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0a7a3086a94fd1d45015f401,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-ffac72d9e35e3ffc040b6b6f""}",,https://villageofnewholland-oh.gov/wp-content/uploads/2024/10/Ordinance-2021-10-Appt-UBC-and-Clerk-of-Courts-.pdf,Canonical documentary growth source for New Holland,,OH,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-3ba243d870cb26964317cd34,,budget down to an even 10% increase.,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-e313f7f22597dd6a5f27"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://goshennh.org/wp-content/uploads/2024/12/December-2-2024.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Goshen,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0aaddced90d4e6afe93497ab,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-1e17032e465785664a1be4ae""}",,https://goshennh.org/wp-content/uploads/2024/12/December-2-2024.pdf,Canonical documentary growth source for Goshen,,NH,contextualizes_claim,insufficient_context_to_confirm_recurring_wage_growth,
,exact_source_clause,{},XRESULT-028b388d8af7f3425f23462c,,2.5% increase from 2020 Wages in 2021 Hourly,retain only within reviewed boundary,,,,cross_exam_lane_004,"{""canonical_record_key"":""growth:B4X2500GROWTHSRC-466317898ad17ebb6725"",""context_basis"":"""",""source_accessible"":true,""source_pointer"":""https://cms5.revize.com/revize/plymouthmi/HR/POAM_Police%20Officers_FINAL%20SIGNATURE%20COPY%20With%20Updated%20Wage%20Tables%20082120.pdf""}",,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":"""",""safety_value"":""""}",Plymouth charter,"[""documentary_growth_stratified_review""]",,upheld_with_narrower_wording,,growth_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0c7688a42ee141423ba79c71,"The source-reported growth value is retained as a bounded unit-cycle record; it supports only the disclosed mechanism-side cell, not a uniform or national comparison.",,"{""later_span_id"":"""",""prior_span_id"":"""",""span_id"":""B4X2500SPAN-20260730-35bef0df35ab8d528ac9f625""}",,https://cms5.revize.com/revize/plymouthmi/HR/POAM_Police%20Officers_FINAL%20SIGNATURE%20COPY%20With%20Updated%20Wage%20Tables%20082120.pdf,Canonical documentary growth source for Plymouth charter,,MI,contextualizes_claim,source_explicit_recurring_wage_or_schedule_growth,
