claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,strong_bounded_context,{},XRESULT-683c2ff5a3293d6de981b1f1,police,-1.0,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-e89c5f582947dae093d7032e"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/93/EXTPAYLOAD-6cab8ebb84b7a9d6442f2bfc.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""-1.0"",""safety_value"":""""}",cog_2025_166790,"[""strict_staffing_channel_universe""]",undated-source-B4X2500LIVE-20260729-002884,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-000c756f77c826792156f6e4,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""652727"",""character_start"":""652723"",""column"":"""",""page"":""276"",""row"":"""",""table_id"":""""}",93528aa7111cd4e1c3e53c29e20eefbf3bb7ad066f9c7b890ffc5a1d7989a53d,EXTSOURCE-6cab8ebb84b7a9d6442f2bfc,retained source EXTPAYLOAD-6cab8ebb84b7a9d6442f2bfc,descriptive_channel_consistent,,contextualizes_claim,on Eliminate vacant Purchasing Officer position (-1.0); reflect 50% funding of combined Purchasing & Personnel Coordinator position (+0.5) 04-05 Finance Eliminate vacant Accounting Supervisor position (-1.0); add Accountant position (+1.0); eliminate vacant Fiscal Assistant I position (-1.0) 04-05 Information Technology Eliminate vacant part-time Information Systems Support position (-0.7) 04-05 Police Eliminate vacant positions: Police Officer (-1.0); Police Service Assistant (-1.0); and Office Assistant II (-1.0); reflect Police Department transfer of Police Officer position from Auto Theft Prevention Fund to patrol (+1.0) 04-05 Fire Eliminate vacant Fire Fighter position (-1.0) 04-05 Community Development Eliminate vacant Office Assistant II position (-1.0); add hours to part-time CDD Aide position (+0.2) 04-05 Library Eliminate hours for part-time Branch Library Circulation Chief (-0,
,strong_bounded_context,{},XRESULT-ab02dab334f3e50d1c2d04de,police,2026,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-f8487dc80a5b8844eb8277a8"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d3/EXTPAYLOAD-472fa4659a13d713b9d3cd48.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""2026"",""safety_value"":""""}",cog_2025_225676,"[""strict_staffing_channel_universe""]",2021,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-018b6a72fc7c60b264a4d706,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""42743"",""character_start"":""42739"",""column"":"""",""page"":""26"",""row"":"""",""table_id"":""""}",d3a85086d5d6678ac07f5032c7c4217af1af76601f79b8753ca46dcc8651723b,EXTSOURCE-472fa4659a13d713b9d3cd48,retained source EXTPAYLOAD-472fa4659a13d713b9d3cd48,descriptive_channel_consistent,,contextualizes_claim,"22, 2026 SUBJECT: One-Time Retention and Recruitment Incentive Program SUMMARY: The Berlin Police Department is requesting authorization to utilize $100,000 of the approximately $118,000 in salary surplus remaining within the FY 2026 Salaries Account after all projected payroll obligations have been satisfied through the end of the fiscal year. These funds are available primarily as a result of police officer vacancies throughout FY 2026 and would not require additional funding or a budget amendment. The Department is currently operating with four (4) vacant police officer positions. While these vacancies have generated salary savings, they have also increased workload demands on existing personnel and created recruitment and retention challenges. The law enforcement employment market within the region has become increasingly competitive. Multiple surrounding agencies have",
,strong_bounded_context,{},XRESULT-e7cd2d4f6851ed99c0879793,police,24.7,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-5e09d52a8182c00ed6dd8506"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3f/EXTPAYLOAD-bff57724106d07db80fe93d3.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""24.7"",""safety_value"":""""}",cog_2025_170801,"[""strict_staffing_channel_universe""]",undated,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-021c982f4702db15fba8d26a,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""151248"",""character_start"":""151244"",""column"":"""",""page"":""91"",""row"":"""",""table_id"":""""}",3f2c815902ec5375f0f620c8e397662b4d3cc4478fa8dfe090b4401095eba9c4,EXTSOURCE-bff57724106d07db80fe93d3,retained source EXTPAYLOAD-bff57724106d07db80fe93d3,descriptive_channel_consistent,,contextualizes_claim,"ld under the supervision of a senior patrol officer. Those recruits currently in field-training are expected to complete that training by March 2025. Total non-deployable officers and vacancies total 55 FTE’s, or 6.8 percent, as of September 30, 2024. Non-sworn police department personnel are budgeted at 208 FTE’s, with 172 filled, creating a vacancy of 36 positions, or 17.3 percent. Approximately 66 out of the 267 current vacancies, or 24.7 percent of vacancies, are in the police department. The fire department has 743 FTE uniformed officers budgeted, and currently, 722 of those positions are filled. As of September 30, 2024, there were 21 uniformed vacancies in the fire department, 51 recruits going through the fire academy, as well as approximately 24 employees on long-term injured-on-duty disability, for an effective vacancy of 96 FTE’s or 12.9 percent of the department",
,strong_bounded_context,{},XRESULT-65f219c6606da2e249b31fa2,fire,4.7%,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-fd4172685bfb085c6097ea9a"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/cb/EXTPAYLOAD-cabcb4d0c437b0a976ff71d5.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""4.7%"",""safety_value"":""""}",cog_2025_202206,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-04f0845749ab3d2adffdb30e,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""8841"",""character_start"":""8837"",""column"":"""",""page"":""4"",""row"":"""",""table_id"":""""}",cb2ffa05527f64d9b9f86d3a27c04d5e08d1b14168bea9bae650eea39336216a,EXTSOURCE-cabcb4d0c437b0a976ff71d5,retained source EXTPAYLOAD-cabcb4d0c437b0a976ff71d5,descriptive_channel_consistent,,contextualizes_claim,"e City. Executive Director Robe stated Corporation Counsel was invited to discuss this during executive session at today’s meeting. As of December 31, 2024, vacant positions continue to remain unfilled as budgeted full time equivalent (“FTE”) positions were 2,765 FTE and 2,470 were filled, resulting in 295 vacancies, or a 10.7% vacancy rate. The police department FTE was budgeted at 812, with 774 filled, resulting in 38 vacancies, or a 4.7% vacancy rate. The fire department FTE was budgeted at 743, with 709 filled, resulting in 34 vacancies, or a 4.6% vacancy rate. Historically the City averages between 9-12% vacancy rate at the end of the 2nd quarter. Chair Pro Tempore Floss asked if the 10% staffing cut mentioned by the Mayor at the last Board meeting is reflected in the 2nd quarter report. Principal Analyst Link confirmed the numbers do not reflect the stated cuts as t",
,strong_bounded_context,{},XRESULT-5f95ac903282e859fb3caacb,fire,48,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-0c646d72fdbf0138e2ab04e3"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e2/EXTPAYLOAD-7ab9ccc39bde28dc6deb8993.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""48"",""safety_value"":""""}",cog_2025_170800,"[""strict_staffing_channel_universe""]",undated,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-074fd2e4b5e44b5e350e0c07,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""156926"",""character_start"":""156924"",""column"":"""",""page"":""59"",""row"":"""",""table_id"":""""}",e2197861bb7238485864db7e921d4a6ccf01fe63cf772bd96e51d24179d6c7ff,EXTSOURCE-7ab9ccc39bde28dc6deb8993,retained source EXTPAYLOAD-7ab9ccc39bde28dc6deb8993,descriptive_channel_consistent,,contextualizes_claim,"7 million over the 2024-25 budget amount of $11.2 million. Overtime has historically been under budgeted and has been funded largely through departmental vacancies and fund balance. The City will not have adequate resources to fund overtime in 2015-16 based on the current attrition savings built in the proposed budget. DRAFT === PAGE 59 === 22 The fire department has 56 vacant positions as of March 31, 2025, between firefighters (48) and civilian positions (8). The City does not plan on including a fire recruit class in 2025-26. The fire department's budgeted personal service costs, including firefighters and the civilian workforce, is $70.8 million, which is increasing by $1.5 million, or 2.1 percent. Annual salaries are budgeted to increase by $0.6 million to $58.5 million and overtime is increased by $1.1 million to $8.0 million. All other PS costs for the fire",
,strong_bounded_context,{},XRESULT-e4a8f5614fbf4b41cebcf962,police,2023,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-22eaa69b712c5c475760e416"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a5/EXTPAYLOAD-59d6108274932707c67376ee.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""2023"",""safety_value"":""""}",cog_2025_131439,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0b754e75ec10f69e28fea3c1,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""167223"",""character_start"":""167219"",""column"":"""",""page"":""60"",""row"":"""",""table_id"":""""}",a56bddfb8482e2b9a2fd219f050767dc289ab5a2c7c1e835925e7aac394fab60,EXTSOURCE-59d6108274932707c67376ee,retained source EXTPAYLOAD-59d6108274932707c67376ee,descriptive_channel_consistent,,contextualizes_claim,".9 million for personnel service costs which includes increases for annual salary and step progression for patrol officers. Overtime is budgeted to increase by $1.6 million, longevity is increasing by $0.6 million, and holiday pay is increasing $0.4 million. In addition, the City has decreased services by $0.7 million and supplies by $0.4 million. The City has experienced attrition in the police department and had over 43 vacancies during 2023-24. The fire department is increasing by $2.0 million, or 2.8 percent, over the prior-year budget for a total departmental cost of $72.9 million. The $1.5 million increase for personnel service costs, which includes increases for annual salary and step progression for Local 282 for approximately $0.4 million and increased overtime of $1.0 million, and all other personal service costs are increasing by $0.1 million on a net basis. In add",
,strong_bounded_context,{},XRESULT-685ebbb19ba20cb888cc1254,fire,4.7%,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-ed5de41576aa2c608676a232"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/e2/EXTPAYLOAD-7ab9ccc39bde28dc6deb8993.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""4.7%"",""safety_value"":""""}",cog_2025_170800,"[""strict_staffing_channel_universe""]",undated,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0b77fd5cd4ce0014670f0136,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""9164"",""character_start"":""9160"",""column"":"""",""page"":""5"",""row"":"""",""table_id"":""""}",e2197861bb7238485864db7e921d4a6ccf01fe63cf772bd96e51d24179d6c7ff,EXTSOURCE-7ab9ccc39bde28dc6deb8993,retained source EXTPAYLOAD-7ab9ccc39bde28dc6deb8993,descriptive_channel_consistent,,contextualizes_claim,"e City. Executive Director Robe stated Corporation Counsel was invited to discuss this during executive session at today’s meeting. As of December 31, 2024, vacant positions continue to remain unfilled as budgeted full time equivalent (“FTE”) positions were 2,765 FTE and 2,470 were filled, resulting in 295 vacancies, or a 10.7% vacancy rate. The police department FTE was budgeted at 812, with 774 filled, resulting in 38 vacancies, or a 4.7% vacancy rate. The fire department FTE was budgeted at 743, with 709 filled, resulting in 34 vacancies, or a 4.6% vacancy rate. Historically the City averages between 9-12% vacancy rate at the end of the 2nd quarter. Chair Pro Tempore Floss asked if the 10% staffing cut mentioned by the Mayor at the last Board meeting is reflected in the 2nd quarter report. Principal Analyst Link confirmed the numbers do not reflect the stated cuts as t",
,strong_bounded_context,{},XRESULT-6e99f509a51af90378eeab1e,police,8.6,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-93d6c000f62ceabfe0b468ea"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/78/EXTPAYLOAD-8a9753ec6ec4d3325de1cf3a.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""8.6"",""safety_value"":""""}",cog_2025_184103,"[""strict_staffing_channel_universe""]",undated-source-B4X2500LIVE-20260729-008912,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0bdd3cffbaf754a6efe3ccd3,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""214623"",""character_start"":""214620"",""column"":"""",""page"":""86"",""row"":"""",""table_id"":""""}",78be025517b14695592d4588e862498b297ca4405422bd6cd49985f6d40cd8ea,EXTSOURCE-8a9753ec6ec4d3325de1cf3a,retained source EXTPAYLOAD-8a9753ec6ec4d3325de1cf3a,descriptive_channel_consistent,,contextualizes_claim,"e attributed to lower than projected staffing (i.e., vacancies) in the amount of $3.8 million, a decrease in service contracts of approximately $1.0 million, and the purchasing of supplies of approximately $0.9 million. Both the fire and police departments provide critical public health and safety functions and have minimum manning requirements. The police department is currently at 91.4 percent staffing capacity with 70 vacancies, an 8.6 percent vacancy rate. There are approximately 27 police recruits/trainees at this time; those recruits have completed their academy training and have begun their field training in February 2023. The recruits are included in the headcount but are not eligible to be deployed independently. Those recruits have recently started their field training, where they work under the supervision of a senior patrol officer. Including this count, the C",
,strong_bounded_context,{},XRESULT-221336f9006783d6c2e2838e,police,2.0,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-403d5503d2220864820cb39e"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5a/EXTPAYLOAD-50c9139768ca3d4ff6f4ed6b.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""2.0"",""safety_value"":""""}",cog_2025_211455,"[""strict_staffing_channel_universe""]",2026,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0cef25f069f7d02a094d89cb,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""63723"",""character_start"":""63720"",""column"":"""",""page"":""25"",""row"":"""",""table_id"":""""}",5a6137f1d06b07b795003014b55eae80159f43267e6eb2acf2576e7ba1caa57c,EXTSOURCE-50c9139768ca3d4ff6f4ed6b,retained source EXTPAYLOAD-50c9139768ca3d4ff6f4ed6b,descriptive_channel_consistent,,contextualizes_claim,her 5.0 5.0 5.0 5.0 Code Enforcement Supervisor (moved to CD) 1.0 1.0 1.0 0.0 Senior Code Enforcement Officer (moved to CD) 1.0 1.0 1.0 0.0 Code Enforcement Officer (moved to CD) 1.0 1.0 1.0 0.0 Total Full Time 48.0 49.0 49.0 46.0 Part-Time Positions Office Aide 0.0 0.0 0.0 1.0 Parking Enforcement Officer 3.0 3.0 3.0 3.0 Police Cadet 3.0 3.0 3.0 3.0 Police Reserve 0.0 0.0 0.0 4.0 Police Dispatcher (added to backfill Vacant positions) 0.0 0.0 0.0 2.0 Total Part Time 6.0 6.0 6.0 13.0 Public Safety Department Total 54.0 55.0 55.0 59.0 Total Full Time 90.0 94.0 93.0 94.0 Total Part Time 106.0 91.0 90.0 93.0 Total # of Employees 196.0 185.0 183.0 187.0 * Title Reclasses ** CSD: 1 of the 72 PT and 1 FT positions will be assigned to Pritchard Park 21 === PAGE 25 === In-N-Out Ground Breaking City Council Department 22 === PAGE 26 === Account 2023/24 Actuals 2024/25 Adopted Budget 2024/2,
,strong_bounded_context,{},XRESULT-a09d9a8ee9fce5ae16d40e29,fire,21,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-3cbe98a219b6c71e06d4d5bc"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1b/EXTPAYLOAD-926c6965f7dd83ff443f43ab.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""21"",""safety_value"":""""}",cog_2025_212039,"[""strict_staffing_channel_universe""]",2026,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-0d46046a4765a5ec0369089b,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""5791"",""character_start"":""5789"",""column"":"""",""page"":""5"",""row"":"""",""table_id"":""""}",1bf2efffc73acc95f289168f161070c0180ddf39eb9771ea1e683e62b50b46c8,EXTSOURCE-926c6965f7dd83ff443f43ab,retained source EXTPAYLOAD-926c6965f7dd83ff443f43ab,descriptive_channel_consistent,,contextualizes_claim,"ven though these codes are for the Metro West Detention Center and Pretrial Detention Center, per INFORMS. 2. Over 25 Correctional Officer positions contain blank position numbers, which will limit the ability to compare the information with Position Management to confirm the existence of the position. Page 4 of 11 === PAGE 5 === ATTRITION & VACANCIES B. Fi re Rescue Miami Dade-Fire Rescue has 93 vacant positions budgeted for FY 2025-26, with 21 positions funded by the general fund ($2.22 million), per the Office of Management and Budget (OMB). C. Pa rks, Recreation and Open Spaces PROS has 258 vacant positions, for FY 2025 -26, with no positions funded by the general fund, per the Office of Management and Budget (OMB). Per the Department, the overall attrition rate considered in the FY 2025 -26 Proposed Budget is approximately 15.5%, representing $31.35 million in personnel saving",
