verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500V-20260730-04327,verification_lane_004,1,B4X2500LIVE-20260729-004779,B4X2500LIVE-20260729-004779,B4X2500-20260729-04838,scout_lane_002,broad_4x2500_shard_002,worker_002,AK,West,Adak,Aleutians West Census Area (02016; primary),non_safety,non_safety,,unclear,"City of Adak, Alaska Employee Handbook (Personnel Policies – At Will)",https://www.adak-ak.gov/DocumentCenter/View/283,adak-ak.gov,https://adak-ak.gov/DocumentCenter/View/283,https://adak-ak.gov/DocumentCenter/View/283,https://adak-ak.gov/DocumentCenter/View/283,cba,ordinance_or_policy,high,non_safety_constraint_signal,Non-safety/general municipal civilian employees may be covered by city personnel/pay administration policy; could be used only as background for wage administration (not a police/fire CBA).,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,95,upstream_quality_medium_candidate:12;source_family_cba:24;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4,high_priority_verification_ready,high_priority_verification_ready,,cba_hint,local_metadata_title_snippet_url_only,unavailable,404,https://adak-ak.gov/DocumentCenter/View/283,https://adak-ak.gov/DocumentCenter/View/283,0,text/html,69302,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0001,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04328,verification_lane_004,2,B4X2500LIVE-20260729-002306,B4X2500LIVE-20260729-002306,B4X2500-20260729-02342,scout_lane_001,broad_4x2500_shard_001,worker_001,AK,West,Kupreanof,Petersburg Borough (02195; primary),non_safety,non_safety,,unclear,Kupreanof Municipal Code (Title 5 City Personnel: Hiring Policies),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf?ver=2018-06-21-135153-320,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf?ver=2018-06-21-135153-320,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,Provides municipal personnel framework that may govern how non-safety employees are hired/graded; could be a starting point for locating any separate wage/compensation ordinance(s) or later supplements.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,83,upstream_quality_low_candidate:5;source_family_other_local_government_pay_policy:16;document_type_ordinance_or_policy:15;family_confidence_medium:4;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,0,application/pdf,671162,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0002,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04329,verification_lane_004,3,B4X2500LIVE-20260729-009822,B4X2500LIVE-20260729-009822,B4X2500-20260729-09840,scout_lane_004,broad_4x2500_shard_004,worker_004,AK,West,Egegik,Lake and Peninsula Borough (02164; primary),non_safety,non_safety,,unclear,"Egegik City Code of Ordinances (Modified 12-13-13) — Personnel / employment policy sections (incl. overtime, benefits, wage/hour policy references)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,wage_schedule,ordinance_or_policy,high,non_safety_constraint_signal,"Contains municipal employment/policy provisions (e.g., overtime and wage/hour administration references) that may help interpret non-safety personnel wage administration, but does not itself provide a discoverable executed wage agreement or pay schedule.",arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,95,upstream_quality_low_candidate:5;source_family_wage_schedule:24;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,0,application/pdf,2707690,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0003,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04330,verification_lane_004,4,B4X2500LIVE-20260729-006702,B4X2500LIVE-20260729-006702,B4X2500-20260729-06541,scout_lane_003,broad_4x2500_shard_003,worker_003,AL,South,South Vinemont,Cullman County (01043; primary),unclear,unclear,,unclear,Regular Council Minutes 7-25-2025 (Town Council minutes) - Town of South Vinemont,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,cdn.prod.website-files.com,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Council minutes are a plausible location for wage/pay policy, compensation classifications, or pay-related actions affecting ordinary municipal employees (non-safety) and potentially safety-related items, but unit suitability cannot be confirmed without inspection.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,66,upstream_quality_low_candidate:5;source_family_agenda_packet_or_minutes:9;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/689e333cb4539fe34b28de65_Regular%20Council%20Minutes%207-25-2025.pdf,0,application/pdf,652585,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0004,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04331,verification_lane_004,5,B4X2500LIVE-20260729-001733,B4X2500LIVE-20260729-001733,B4X2500-20260729-01530,scout_lane_001,broad_4x2500_shard_001,worker_001,AL,South,Owens Cross Roads,Madison County (01089; primary),non_safety,non_safety,,unclear,"Minutes — City Council Regular Meeting (MARCH 24, 2026) confirming action on RESOLUTION NO. 26-007 (municipal compensation structure change)",https://www.owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,owenscrossroadsal.org,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"If the resolution includes an amended pay scale/step percentages, it may function as an authoritative civilian/non-safety compensation source for the municipality.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,76,upstream_quality_medium_candidate:12;source_family_agenda_packet_or_minutes:9;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,0,application/pdf,863141,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0005,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04332,verification_lane_004,6,B4X2500LIVE-20260729-004223,B4X2500LIVE-20260729-004223,B4X2500-20260729-04020,scout_lane_002,broad_4x2500_shard_002,worker_002,AL,South,Midfield,Jefferson County (01073; primary),police,police,,unclear (effective date shown; no end/term shown),City of Midfield Public Safety Salary Schedule (Acknowledged by Personnel Board of Jefferson County),https://www.pbjcal.org/documents/salary/10MF/publicsafety.pdf,pbjcal.org,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,,Potentially relevant wage-setting compensation plan for Midfield public safety positions; may support safety-rate comparisons only after confirming job-class mapping to sworn police.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,78,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_wage_schedule_or_compensation_plan:15;family_confidence_high:8;unit_hint_police:10;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,0,application/pdf,315090,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0006,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04333,verification_lane_004,7,B4X2500LIVE-20260729-006708,B4X2500LIVE-20260729-006708,B4X2500-20260729-06550,scout_lane_003,broad_4x2500_shard_003,worker_003,AL,South,Weaver,Calhoun County (01015; primary),unclear,unclear,,unclear,"City Council Meeting Minutes (Word document) — February 11, 2025",https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,weaveral.gov,https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,budget_or_pay_plan,meeting_minutes,high,non_safety_constraint_signal,"Possible council action on salary ordinances, pay plans, or labor agreements for municipal employees.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,77,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,https://weaveral.gov/wp-content/uploads/2025/02/City-Council-Meeting-Minutes-February-11-2025-RO.docx,0,application/vnd.openxmlformats-officedocument.wordprocessingml.document,27200,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0007,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04334,verification_lane_004,8,B4X2500LIVE-20260729-001718,B4X2500LIVE-20260729-001718,B4X2500-20260729-01495,scout_lane_001,broad_4x2500_shard_001,worker_001,AL,South,Dora,Walker County (01127; primary),non_safety,non_safety,,unclear,Council Minutes – 11/13/25 (Item: Employee One Time Pay Increase),https://cityofdora.com/council-minutes-11-13-25/,cityofdora.com,https://cityofdora.com/council-minutes-11-13-25,https://cityofdora.com/council-minutes-11-13-25,https://cityofdora.com/council-minutes-11-13-25,agenda_packet_or_minutes,meeting_minutes,high,,Shows city council action related to compensation for non-sworn/general municipal employees.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,68,upstream_quality_medium_candidate:12;source_family_agenda_packet_or_minutes:9;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_non_safety:10;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://cityofdora.com/council-minutes-11-13-25,https://cityofdora.com/council-minutes-11-13-25,0,text/html,not_reported,HEAD,1,2026-07-30T11:51:11Z,2026-07-30T11:51:11Z,,,,verification_lane_004-0008,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04335,verification_lane_004,9,B4X2500LIVE-20260729-004230,B4X2500LIVE-20260729-004230,B4X2500-20260729-04030,scout_lane_002,broad_4x2500_shard_002,worker_002,AL,South,Phil Campbell,Franklin County (01059; primary),non_safety,non_safety,,unclear,Alabama Code (Local laws) — Franklin County Municipalities; Civil Service Board rules/classification/pay plans (includes Article 3 Phil Campbell); Pay plan (Section 45-30A-50.08),https://law.justia.com/codes/alabama/2014/title-45/chapter-30a/,law.justia.com,https://law.justia.com/codes/alabama/2014/title-45/chapter-30a,https://law.justia.com/codes/alabama/2014/title-45/chapter-30a,https://law.justia.com/codes/alabama/2014/title-45/chapter-30a,civil_service_or_hr_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,"May describe the legal framework under which a Phil Campbell civil service board adopts classification and pay plans for non-safety municipal employees (i.e., an authoritative wage-setting mechanism), but it is not a Phil Campbell executed labor agreement/CBA.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,84,upstream_quality_low_candidate:5;source_family_civil_service_or_hr_pay_plan:24;document_type_wage_schedule_or_compensation_plan:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,blocked_or_forbidden,403,https://law.justia.com/codes/alabama/2014/title-45/chapter-30a,https://law.justia.com/codes/alabama/2014/title-45/chapter-30a,0,text/html,not_reported,HEAD,1,2026-07-30T11:51:17Z,2026-07-30T11:51:17Z,head_http_403,head_http_403,,verification_lane_004-0009,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-04336,verification_lane_004,10,B4X2500LIVE-20260729-001705,B4X2500LIVE-20260729-001705,B4X2500-20260729-01483,scout_lane_001,broad_4x2500_shard_001,worker_001,AL,South,Brookwood,Tuscaloosa County (01125; primary),non_safety,non_safety,,unclear,Ordinance No. 78-103: Declaring Policy Of Employee Benefits (extends certain retirement/benefit coverage; includes withholding/appropriation mechanics),https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf?1729621214=,assets.caboosecms.com,https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf,https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf?1729621214=,https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,"Potential HR/employee benefits policy baseline for non-safety municipal employees, though not a wage-setting instrument.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,77,upstream_quality_low_candidate:5;source_family_other_local_government_pay_policy:16;document_type_ordinance_or_policy:15;family_confidence_medium:4;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf,https://assets.caboosecms.com/media/15255436_78-103_declaringpolicyofemployeebenefits.pdf,0,application/pdf,99477,HEAD,1,2026-07-30T11:51:17Z,2026-07-30T11:51:17Z,,,,verification_lane_004-0010,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
