verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500V-20260730-01443,verification_lane_002,1,B4X2500LIVE-20260729-009820,B4X2500LIVE-20260729-009820,B4X2500-20260729-09838,scout_lane_004,broad_4x2500_shard_004,worker_004,AK,West,Atka,Aleutians West Census Area (02016; primary),non_safety,non_safety,,unclear,"City of Atka Code of Ordinances — Title 6 (Personnel Policies), Chapter 6.6 Work and Pay Schedules (policy framework for pay; no disclosed wage table here)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,Provides an official municipal personnel/pay-schedule policy framework for non-safety/general city employees (Chapter 6.6). Potential starting point for linking to the annual budget appropriation ordinances where actual pay amounts are established.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,94,upstream_quality_medium_candidate:12;source_family_budget_or_pay_plan:16;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City_of_Atka_Code_of_Ordinances.pdf,0,application/pdf,741252,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0001,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01444,verification_lane_002,2,B4X2500LIVE-20260729-009821,B4X2500LIVE-20260729-009821,B4X2500-20260729-09839,scout_lane_004,broad_4x2500_shard_004,worker_004,AK,West,Chignik,Lake and Peninsula Borough (02164; primary),unclear,unclear,,unclear,Codification of Ordinances Final Draft (City of Chignik; includes Administration and Personnel / Personnel Policy Chapter 2.24),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,civil_service_or_hr_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,"May contain the city’s civilian/non-safety personnel policy framework (e.g., classification/HR procedures) that could lead to pay-setting mechanisms or related wage ordinances/schedules.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,94,upstream_quality_medium_candidate:12;source_family_civil_service_or_hr_pay_plan:24;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,0,application/pdf,1951423,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:12Z,,,,verification_lane_002-0002,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01445,verification_lane_002,3,B4X2500LIVE-20260729-002312,B4X2500LIVE-20260729-002312,B4X2500-20260729-02347,scout_lane_001,broad_4x2500_shard_001,worker_001,AK,West,Whale Pass,Prince of Wales-Hyder Census Area (02198; primary),non_safety,non_safety,,unclear,Whale Pass Municipal Code (personnel policy/compensation & related HR sections),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,personnel_policy,ordinance_or_policy,high,non_safety_constraint_signal,"A live, official municipal code compilation that includes city personnel administration/compensation-related sections can serve as a baseline for non-safety municipal labor terms (if it includes wage/compensation provisions).",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,100,upstream_quality_medium_candidate:12;source_family_personnel_policy:24;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,0,application/pdf,630412,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0003,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01446,verification_lane_002,4,B4X2500LIVE-20260729-002308,B4X2500LIVE-20260729-002308,B4X2500-20260729-02344,scout_lane_001,broad_4x2500_shard_001,worker_001,AK,West,Pelican,Hoonah-Angoon Census Area (02105; primary),non_safety,non_safety,,unclear,"Chapter 2.56 PERSONNEL SYSTEM — § 2.56.160 Pay scale (City of Pelican, AK)",https://ecode360.com/44321000,ecode360.com,https://ecode360.com/44321000,https://ecode360.com/44321000,https://ecode360.com/44321000,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,"Indicates the existence/authority for a municipal pay scale adopted by resolution, which would be a likely place to find non-safety wage/classification information if the underlying resolution is located.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,74,upstream_quality_low_candidate:5;source_family_other_local_government_pay_policy:16;document_type_ordinance_or_policy:15;family_confidence_medium:4;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,blocked_or_forbidden,403,https://ecode360.com/44321000,https://ecode360.com/44321000,0,text/html,not_reported,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,head_http_403,head_http_403,,verification_lane_002-0004,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01447,verification_lane_002,5,B4X2500LIVE-20260729-006694,B4X2500LIVE-20260729-006694,B4X2500-20260729-06519,scout_lane_003,broad_4x2500_shard_003,worker_003,AL,South,Lineville,Clay County (01027; primary),non_safety,non_safety,,unclear,WATER BOARD MEETING (8-10-2021) — presented the pay scales for the upcoming fiscal year; pay adjustments across the board,https://www.cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,cityoflinevilleal.com,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal;fiscal_constraint_signal,Contains explicit 'pay scales for the upcoming fiscal year' and specific hourly rates; may inform non-safety civilian pay comparators if the roles are city municipal employees.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,76,upstream_quality_medium_candidate:12;source_family_agenda_packet_or_minutes:9;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,0,application/pdf,117792,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0005,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01448,verification_lane_002,6,B4X2500LIVE-20260729-006684,B4X2500LIVE-20260729-006684,B4X2500-20260729-06490,scout_lane_003,broad_4x2500_shard_003,worker_003,AL,South,Daleville,Dale County (01045; primary),non_safety,non_safety,,unclear,City of Daleville Code of Ordinances — Chapter 36 (Personnel) Sec. 36-8 Pay plan adopted; conditions,https://www.dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,dalevilleal.com,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,budget_or_pay_plan,ordinance_or_policy,high,non_safety_constraint_signal,"This is the city ordinance mechanism adopting the municipal pay plan for classified service employees, which is the closest official municipal wage-setting comparator found for Daleville in publicly available materials.",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,81,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_ordinance_or_policy:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,0,application/pdf,2498138,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0006,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01449,verification_lane_002,7,B4X2500LIVE-20260729-001727,B4X2500LIVE-20260729-001727,B4X2500-20260729-01517,scout_lane_001,broad_4x2500_shard_001,worker_001,AL,South,Lakeview,DeKalb County (01049; primary),non_safety,non_safety,,unclear,TOWN OF LAKEVIEW Budget Worksheet 2023-2024 Proposed (Budget Worksheet),https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,townoflakeview.org,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,"Contains payroll-related line items that could help locate/triangulate non-safety compensation policies, but is not itself a qualifying municipal labor comparator.",budget_pay_plan,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,81,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_wage_schedule_or_compensation_plan:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,0,application/pdf,273683,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0007,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01450,verification_lane_002,8,B4X2500LIVE-20260729-006672,B4X2500LIVE-20260729-006672,B4X2500-20260729-06474,scout_lane_003,broad_4x2500_shard_003,worker_003,AL,South,Ashland,Clay County (01027; primary),non_safety,non_safety,,unclear,Council approval — adoption of new pay scale (meeting minutes text referencing pay scale based on minimum wage and step raise process),https://www.cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,cityofashlandal.com,https://cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,https://cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,https://cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,agenda_packet_or_minutes,meeting_minutes,high,non_safety_constraint_signal,"Indicates the City adopted/approved pay scale mechanics (minimum wage baseline + step raise process), which may support non-safety wage setting if operative schedule details are included.",broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,74,upstream_quality_low_candidate:5;source_family_agenda_packet_or_minutes:9;document_type_meeting_minutes:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,medium_priority_verification_ready,medium_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,https://cityofashlandal.com/_files/ugd/a001bf_e03513f4670d4c669e8d6b63ae53b527.pdf,0,application/pdf,13704,HEAD,1,2026-07-30T11:35:11Z,2026-07-30T11:35:11Z,,,,verification_lane_002-0008,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01451,verification_lane_002,9,B4X2500LIVE-20260729-001740,B4X2500LIVE-20260729-001740,B4X2500-20260729-01550,scout_lane_001,broad_4x2500_shard_001,worker_001,AL,South,Trinity,Morgan County (01103; primary); Lawrence County (01079),police,police,Fraternal Order of Police (FOP),2024 and all subsequent years thereafter (membership fees/dues incurred),RESOLUTION NUMBER 2024-03 (Town pay FOP membership fees for police officers as part of compensation),https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,trinityal.gov,https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,cba,memorandum_or_settlement,high,strike_or_no_strike_constraint,Police compensation-related pay component (town payment of FOP membership/dues) that may inform safety compensation comparators (even though not a full CBA).,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,100,upstream_quality_medium_candidate:12;source_family_cba:24;document_type_memorandum_or_settlement:15;family_confidence_high:8;unit_hint_police:10;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2,high_priority_verification_ready,high_priority_verification_ready,,cba_hint,local_metadata_title_snippet_url_only,reachable,200,https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,https://trinityal.gov/assets/pdf/resolution-2024-03-fop-membership.pdf,0,application/pdf,68704,HEAD,1,2026-07-30T11:35:17Z,2026-07-30T11:35:17Z,,,,verification_lane_002-0009,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-01452,verification_lane_002,10,B4X2500LIVE-20260729-004225,B4X2500LIVE-20260729-004225,B4X2500-20260729-04020,scout_lane_002,broad_4x2500_shard_002,worker_002,AL,South,Midfield,Jefferson County (01073; primary),unknown,unknown,,unclear,Resolution 2025.07.05 - Resolution with settlement with Midfield and State Of Alabama (publicly posted),https://www.cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,cityofmidfield.com,https://cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,https://cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,https://cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,mou_or_memorandum,memorandum_or_settlement,medium,non_safety_constraint_signal,Could contain labor-relations or wage-related operative terms if it concerns employment matters; requires inspection for labor unit applicability.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,77,upstream_quality_low_candidate:5;source_family_mou_or_memorandum:24;document_type_memorandum_or_settlement:15;family_confidence_medium:4;unit_hint_unknown:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,reachable,200,https://cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,https://cityofmidfield.com/wp-content/uploads/2025/07/Resolution2025.07.05-Resolution-with-settlement-with-Midfield-and-State-Of-Alabama.pdf,0,application/pdf,115124,HEAD,1,2026-07-30T11:35:17Z,2026-07-30T11:35:17Z,,,,verification_lane_002-0010,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
