verification_row_id,verification_lane_id,verification_lane_sequence,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,canonical_review_locator,canonical_locator_before_verification,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,candidate_quality_tier,discovery_run_id,lane_completed_at,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,verification_status,http_status_code,final_url_or_locator,final_canonical_locator,redirect_count,content_type,content_length_header,verification_method,verification_attempt_count,verification_started_at,verification_completed_at,error_class,error_message_redacted,pre_duplicate_verification_status,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500V-20260730-00023,verification_lane_001,23,B4X2500LIVE-20260729-001746,B4X2500LIVE-20260729-001746,B4X2500-20260729-01561,scout_lane_001,broad_4x2500_shard_001,worker_001,AR,South,Bald Knob,White County (05145; primary),non_safety,non_safety,,unclear,Bald Knob Municipal Code (Title 2) — Chapter 2.48 Personnel Policies (Section 2.48.05 Labor grade listing),https://www.cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,cityofbaldknob.com,https://cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,https://cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,https://cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,Municipal personnel policies with a stated 'Labor grade listing' may function as a civilian classification/compensation framework (ordinary municipal/non-safety employees).,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,77,upstream_quality_low_candidate:5;source_family_other_local_government_pay_policy:16;document_type_ordinance_or_policy:15;family_confidence_medium:4;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,https://cityofbaldknob.com/_files/ugd/47a259_8524496bf4ad47fea9e42faca843b3d2.pdf,0,text/html,not_reported,HEAD,1,2026-07-30T11:27:23Z,2026-07-30T11:27:23Z,,,,verification_lane_001-0023,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00024,verification_lane_001,24,B4X2500LIVE-20260729-001754,B4X2500LIVE-20260729-001754,B4X2500-20260729-01597,scout_lane_001,broad_4x2500_shard_001,worker_001,AR,South,Highland,Sharp County (05135; primary),non_safety,non_safety,,unclear,ORDINANCE NO. 0 -047 (Setting salaries process / salary raises process for department heads & city employees),https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,cityofhighlandar.gov,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,other_local_government_pay_policy,ordinance_or_policy,medium,non_safety_constraint_signal,A municipal ordinance establishing salary-setting/raise procedures that can be used to contextualize civilian/non-safety compensation administration.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:00:23.506104-04:00,88,upstream_quality_medium_candidate:12;source_family_other_local_government_pay_policy:16;document_type_ordinance_or_policy:15;family_confidence_medium:4;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,https://cityofhighlandar.gov/wp-content/uploads/2025/10/highland-arkansas-ordinance-2_60_3474522046.pdf,0,text/html,not_reported,HEAD,1,2026-07-30T11:27:23Z,2026-07-30T11:27:24Z,,,,verification_lane_001-0024,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00028,verification_lane_001,28,B4X2500LIVE-20260729-004243,B4X2500LIVE-20260729-004243,B4X2500-20260729-04067,scout_lane_002,broad_4x2500_shard_002,worker_002,AR,South,Cherry Valley,Cross County (05037; primary),non_safety,non_safety,,January 2025 - December 2025,City of Cherry Valley Salary Schedule (January 2025 - December 2025),https://www.cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,cityofcherryvalley.com,https://cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,https://cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,https://cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,wage_schedule,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,"Provides a municipal wage/salary schedule that includes non-safety civilian positions (e.g., administration/recorder-treasurer/court-related roles and other city employees).",personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,100,upstream_quality_medium_candidate:12;source_family_wage_schedule:24;document_type_wage_schedule_or_compensation_plan:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,405,https://cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,https://cityofcherryvalley.com/files/documents/2025%20Budget%20-%20Salary%20Schedule.pdf,0,text/plain,19,HEAD,1,2026-07-30T11:27:30Z,2026-07-30T11:27:30Z,,,,verification_lane_001-0028,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00034,verification_lane_001,34,B4X2500LIVE-20260729-009848,B4X2500LIVE-20260729-009848,B4X2500-20260729-09857,scout_lane_004,broad_4x2500_shard_004,worker_004,CA,West,Los Altos Hills,Santa Clara County (06085; primary),non_safety,non_safety,,unclear,Employee Handbook (includes Classification and Compensation Plan section),https://www.losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,losaltoshills.ca.gov,https://losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,https://losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,https://losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,non_safety_constraint_signal,Contains the Town’s compensation-plan mechanism and rules (classification/salary range governance) that support interpretation of non-safety compensation systems.,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,89,upstream_quality_medium_candidate:12;source_family_budget_or_pay_plan:16;document_type_wage_schedule_or_compensation_plan:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,https://losaltoshills.ca.gov/DocumentCenter/View/7701/Employee-Handbook-9182025,0,text/html,91691,HEAD,1,2026-07-30T11:27:36Z,2026-07-30T11:27:36Z,,,,verification_lane_001-0034,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00035,verification_lane_001,35,B4X2500LIVE-20260729-007333,B4X2500LIVE-20260729-007333,B4X2500-20260729-07358,scout_lane_003,broad_4x2500_shard_003,worker_003,CA,West,Nevada City,Nevada County (06057; primary),police,police,,"Commencing July 18, 2022; term of three (3) years (subject to extension/termination provisions within agreement)",Employment Agreement for Police Chief Position (Daniel Foss),https://www.nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,nevadacityca.gov,https://nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,https://nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,https://nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,cba,cba,high,,Authoritative binding employment agreement for the Police Chief position (police/safety role) from the City of Nevada City website.,personnel_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:06:24.910229-04:00,92,upstream_quality_medium_candidate:12;source_family_cba:24;document_type_cba:15;family_confidence_high:8;unit_hint_police:10;cycle_or_year_present:5;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4,high_priority_verification_ready,high_priority_verification_ready,,cba_hint,local_metadata_title_snippet_url_only,unavailable,404,https://nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,https://nevadacityca.gov/DocumentCenter/View/113/Chief-of-Police-Contract-PDF,0,text/html,86017,HEAD,1,2026-07-30T11:27:36Z,2026-07-30T11:27:37Z,,,,verification_lane_001-0035,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00036,verification_lane_001,36,B4X2500LIVE-20260729-009827,B4X2500LIVE-20260729-009827,B4X2500-20260729-09849,scout_lane_004,broad_4x2500_shard_004,worker_004,CA,West,Brisbane,San Mateo County (06081; primary),police,police,Brisbane Police Officers Association,"July 1, 2022 - June 30, 2026","Memorandum of Understanding Between the City of Brisbane and the Brisbane Police Officers Association (Police Officers Association) (July 1, 2022 - June 30, 2026)",https://www.brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,brisbaneca.gov,https://brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,mou_or_memorandum,cba,high,,Sworn police labor MOU source for City of Brisbane (safety_target).,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,high_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,95,upstream_quality_high_candidate:18;source_family_mou_or_memorandum:24;document_type_cba:15;family_confidence_high:8;unit_hint_police:10;cycle_or_year_present:5;structured_web_locator:5;government_domain_hint:4;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1242/Police-Officers-Association-MOU-2022-to-2026-PDF,0,text/html,111621,HEAD,1,2026-07-30T11:27:36Z,2026-07-30T11:27:36Z,,,,verification_lane_001-0036,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00038,verification_lane_001,38,B4X2500LIVE-20260729-009831,B4X2500LIVE-20260729-009831,B4X2500-20260729-09849,scout_lane_004,broad_4x2500_shard_004,worker_004,CA,West,Brisbane,San Mateo County (06081; primary),non_safety,non_safety,Mid-Management/Professional Employees Group,"July 1, 2022 - June 30, 2026","Agreement Between the City of Brisbane and the Mid-Management/Professional Employees Group (July 1, 2022 - June 30, 2026)",https://www.brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,brisbaneca.gov,https://brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,mou_or_memorandum,cba,high,non_safety_constraint_signal,Non-safety/civilian city employees (mid-management/professional) labor MOU source for wage/compensation comparison.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,100,upstream_quality_medium_candidate:12;source_family_mou_or_memorandum:24;document_type_cba:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,https://brisbaneca.gov/DocumentCenter/View/1243/Mid-Management--Professional-Employees-Group-MOU-2022-to-2026-PDF,0,text/html,111638,HEAD,1,2026-07-30T11:27:36Z,2026-07-30T11:27:36Z,,,,verification_lane_001-0038,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00042,verification_lane_001,42,B4X2500LIVE-20260729-009852,B4X2500LIVE-20260729-009852,B4X2500-20260729-09861,scout_lane_004,broad_4x2500_shard_004,worker_004,CA,West,Rio Dell,Humboldt County (06023; primary),police,police,Rio Dell Police Officers Association,unclear (expiration date shown; start/term end beyond expiration not clearly evidenced from captured pages),Rio Dell Police Officers Association 2020 to 2024 (Memorandum of Understanding),https://www.cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,cityofriodell.ca.gov,https://cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,https://cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,https://cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,mou_or_memorandum,cba,high,,City-published municipal police labor MOU for Rio Dell police officers.,broad_pay_document_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,medium_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,89,upstream_quality_medium_candidate:12;source_family_mou_or_memorandum:24;document_type_cba:15;family_confidence_high:8;unit_hint_police:10;cycle_or_year_present:5;structured_web_locator:5;government_domain_hint:4;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,https://cityofriodell.ca.gov/DocumentCenter/View/353/Rio-Dell-Police-Officers-Assoc-2020-to-2024-PDF,0,text/html,68019,HEAD,1,2026-07-30T11:27:53Z,2026-07-30T11:27:53Z,,,,verification_lane_001-0042,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00044,verification_lane_001,44,B4X2500LIVE-20260729-004812,B4X2500LIVE-20260729-004812,B4X2500-20260729-04862,scout_lane_002,broad_4x2500_shard_002,worker_002,CA,West,St. Helena,Napa County (06055; primary),fire,fire,St. Helena Professional Firefighter Association,2025-2026,St. Helena Professional Firefighter Association Effective July 01 2025 to June 30 2026,https://www.cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,cityofsthelena.gov,https://cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,https://cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,https://cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,mou_or_memorandum,memorandum_or_settlement,medium,,Contains negotiated compensation and employment terms for city firefighters for the 2025-2026 term.,labor_relations_index,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,high_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:11:56.433744-04:00,96,upstream_quality_high_candidate:18;source_family_mou_or_memorandum:24;document_type_memorandum_or_settlement:15;family_confidence_medium:4;unit_hint_fire:10;cycle_or_year_present:5;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,https://cityofsthelena.gov/DocumentCenter/View/283/St-Helena-Professional-Firefighter-Association-Effective-July-01-2025-to-June-30-2026-PDF,0,text/html,108544,HEAD,1,2026-07-30T11:27:53Z,2026-07-30T11:27:53Z,,,,verification_lane_001-0044,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
B4X2500V-20260730-00047,verification_lane_001,47,B4X2500LIVE-20260729-009833,B4X2500LIVE-20260729-009833,B4X2500-20260729-09850,scout_lane_004,broad_4x2500_shard_004,worker_004,CA,West,Clayton,Contra Costa County (06013; primary),non_safety,non_safety,unknown,2025-2027,Miscellaneous Employees MOU 2025-2027 (FINAL Updated 10-21-2025),https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,claytonca.gov,https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,mou_or_memorandum,memorandum_or_settlement,high,non_safety_constraint_signal,City-published MOU for miscellaneous/civilian employees under Clayton HR page.,cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,low_candidate,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,95,upstream_quality_low_candidate:5;source_family_mou_or_memorandum:24;document_type_memorandum_or_settlement:15;family_confidence_high:8;unit_hint_non_safety:10;mechanism_hint_present:8;cycle_or_year_present:5;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;geographic_balance_west:4;non_cba_source_diversity:2,high_priority_verification_ready,high_priority_verification_ready,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,unavailable,404,https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,https://claytonca.gov/fc/human-resources/Misc%20MOU%202025-2027%20FINAL_Updated%2010-21-2025.pdf,1,text/html,not_reported,HEAD,1,2026-07-30T11:27:53Z,2026-07-30T11:27:53Z,,,,verification_lane_001-0047,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.
