source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,verification_status,http_status_code_from_verification,content_type_header_from_verification,candidate_review_status,source_review_download_status,final_download_url,download_http_status,final_content_type,final_content_length,file_extension,retained_file_type,retained_file_path,retained_file_size_bytes,retained_file_sha256,duplicate_file_hash,duplicate_of_source_review_download_id,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,exclusion_or_defer_reason,verification_status_preserved,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBSRD-20260728-74d1b2c3b872fb346d35,CBCR-20260728-04504,B4XPAR-20260727-004910,BCV-20260728-07096,broad_4x1000_deduped,source_review_lane_001,1,AK,West,Akutan,Aleutians East Borough (02013; primary),City of Akutan Municipal Code (includes reference to Employee Handbook/Pers. policies),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Akutan%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Akutan%20Municipal%20Code.pdf,commerce.alaska.gov,wage_schedule,context_only,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Akutan%20Municipal%20Code.pdf,200,application/pdf,1617863,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-74d1b2c3b872fb346d35.pdf,1617863,3a368297b641debe207edbbcac2569313bed6a462aa4c643435cc38e4b978416,,,1,1,2026-07-28T19:17:29Z,2026-07-28T19:17:32Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-ffe736525031f76f4348,CBCR-20260728-06110,B4XPAR-20260727-006659,BCV-20260728-00026,broad_4x1000_deduped,source_review_lane_001,2,AK,West,Aleknagik,Dillingham Census Area (02070; primary),Chapter 9 – City Clerk (clerk’s pay section),https://aleknagikak.gov/ordinance/chapter-9-city-clerk/,https://aleknagikak.gov/ordinance/chapter-9-city-clerk,aleknagikak.gov,other_local_government_pay_policy,ordinance_or_policy,high,verified_reachable,200,text/html,source_review_ready_high,retained_html,https://aleknagikak.gov/ordinance/chapter-9-city-clerk/,200,text/html,113505,.html,html,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ffe736525031f76f4348.html,113505,fffec15c7462dff068cf8837b68ae768c0b09b4c03bbd949ea6325517f1fca35,,,1,1,2026-07-28T19:17:29Z,2026-07-28T19:17:29Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-15aa5c8d716745d26632,CBCR-20260728-02896,B4XPAR-20260727-003142,BCV-20260728-07094,broad_4x1000_deduped,source_review_lane_001,3,AK,West,Anaktuvuk Pass,North Slope Borough (02185; primary),City of Anaktuvuk Pass Code of Ordinances (Chapter 2.04.060 and 2.08.060 Council Compensation; plus employment/HR-related chapters),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Anaktuvuk%20Pass%20Code%20of%20Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Anaktuvuk%20Pass%20Code%20of%20Ordinances.pdf,commerce.alaska.gov,cba,ordinance_or_policy,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Anaktuvuk%20Pass%20Code%20of%20Ordinances.pdf,200,application/pdf,820662,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15aa5c8d716745d26632.pdf,820662,686df24325d7b0ae248f5898453d52029c10664eccfee50c132c3b47e15c55ee,,,1,1,2026-07-28T19:17:29Z,2026-07-28T19:17:32Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-b8f26c9c257ba0c2703c,CBCR-20260728-06114,B4XPAR-20260727-006663,BCV-20260728-04949,broad_4x1000_deduped,source_review_lane_001,4,AK,West,Atqasuk,North Slope Borough (02185; primary),City of Atqasuk Code of Ordinances (Chapter 3: Personnel System; includes compensation/merit pay increase definitions and related personnel pay provisions),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Atqasuk%20Ordinance.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Atqasuk%20Ordinance.pdf,commerce.alaska.gov,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Atqasuk%20Ordinance.pdf,200,application/pdf,3273406,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b8f26c9c257ba0c2703c.pdf,3273406,02665344a9afeb6f10a98f052799cd31e64903a44ef5db4085506d296784fb6e,,,1,1,2026-07-28T19:17:32Z,2026-07-28T19:17:35Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-bb27a58b1984f6fb461f,CBCR-20260728-02897,B4XPAR-20260727-003143,BCV-20260728-05040,broad_4x1000_deduped,source_review_lane_001,5,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),City of Delta Junction Employee Policy Plan (with Employee Salary Schedule / Pay Schedule attachments),https://deltajunction.us/wp-content/uploads/20220222-EMPLOYEE-POLICY.pdf,https://deltajunction.us/wp-content/uploads/20220222-EMPLOYEE-POLICY.pdf,deltajunction.us,wage_schedule,wage_schedule_or_compensation_plan,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://deltajunction.us/wp-content/uploads/20220222-EMPLOYEE-POLICY.pdf,200,application/pdf,845421,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-bb27a58b1984f6fb461f.pdf,845421,85a2f3129155fce9ea08d276ea9e4f517ac0dc3b5c2e62f2991773e38fff1700,,,0,1,2026-07-28T19:17:32Z,2026-07-28T19:17:33Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-e001077890bf66646130,CBCR-20260728-02898,B4XPAR-20260727-003144,BCV-20260728-00752,broad_4x1000_deduped,source_review_lane_001,6,AK,West,Delta Junction,Southeast Fairbanks Census Area (02240; primary),Delta Junction City Council Minutes (includes discussion/actions related to Employee Salary Schedule step placement),https://deltajunction.us/wp-content/uploads/20180703m.pdf,https://deltajunction.us/wp-content/uploads/20180703m.pdf,deltajunction.us,wage_schedule,meeting_minutes,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://deltajunction.us/wp-content/uploads/20180703m.pdf,200,application/pdf,403146,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e001077890bf66646130.pdf,403146,39ecd2dd5f532af4b25ce0fef9e7171959569d0e25e8b5f093e44af66314dcb4,,,0,1,2026-07-28T19:17:33Z,2026-07-28T19:17:33Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-5d2489f5290fa5f9950d,CBCR-20260728-06440,BSSC-20260727-00003,BCV-20260728-03798,broad_490_preserved_review_queue,source_review_lane_001,7,AK,West,Dillingham,,Collective Bargaining Agreement by and between City of Dillingham and Public Safety Employees Association,https://www.psea.net/images/documents/2023/Dillingham_contract_23.pdf,https://psea.net/images/documents/2023/Dillingham_contract_23.pdf,psea.net,arbitration_award,cba,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.psea.net/images/documents/2023/Dillingham_contract_23.pdf,200,application/pdf,585165,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-5d2489f5290fa5f9950d.pdf,585165,bb3d500f8dfaed3a97b225ee74426c519c418970ee2cc1636b582811bafcb8f9,,,1,1,2026-07-28T19:17:33Z,2026-07-28T19:17:34Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-e35d851c8521dd2f465e,CBCR-20260728-01280,B4XPAR-20260727-001377,BCV-20260728-02806,broad_4x1000_deduped,source_review_lane_001,8,AK,West,Elim,Nome Census Area (02180; primary),City of Elim Codebook (municipal code; includes provisions referencing compensation plans/salary schedules),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Elim%20Codebook.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Elim%20Codebook.pdf,commerce.alaska.gov,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20Elim%20Codebook.pdf,200,application/pdf,1360197,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-e35d851c8521dd2f465e.pdf,1360197,f9869d8e7a0e89b103b1c69897084eeb6fa5cab687e0a79045c84991e2f4f427,,,1,1,2026-07-28T19:17:34Z,2026-07-28T19:17:41Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-20d3f3646924027aac77,CBCR-20260728-06115,B4XPAR-20260727-006664,BCV-20260728-00663,broad_4x1000_deduped,source_review_lane_001,9,AK,West,False Pass,Aleutians East Borough (02013; primary),"City of False Pass Municipal Code (2013 Code of Ordinances) — Title 9, Chapter 75 Personnel Policies (Classification, compensation, salary schedules; pay based on city-adopted schedules)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20False%20Pass%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20False%20Pass%20Municipal%20Code.pdf,commerce.alaska.gov,budget_or_pay_plan,ordinance_or_policy,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/City%20of%20False%20Pass%20Municipal%20Code.pdf,200,application/pdf,1696515,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-20d3f3646924027aac77.pdf,1696515,c7ddddcd718a34af8deb2e75a5e85a309ff7eb783b2dc3d0c6dd29a498e3b6cd,,,1,1,2026-07-28T19:17:35Z,2026-07-28T19:17:38Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
CBSRD-20260728-a97302bcebc62758229d,CBCR-20260728-06116,B4XPAR-20260727-006665,BCV-20260728-02170,broad_4x1000_deduped,source_review_lane_001,10,AK,West,False Pass,Aleutians East Borough (02013; primary),"Aleutians East Borough “In the Loop” newsletter (Sept. 8, 2022) — City of False Pass job postings with stated starting wages",https://www.aleutianseast.org/wp-content/uploads/2022/09/In-the-Loop-Sept.-8-2022.pdf,https://aleutianseast.org/wp-content/uploads/2022/09/In-the-Loop-Sept.-8-2022.pdf,aleutianseast.org,wage_schedule,context_only,high,verified_reachable,200,application/pdf,source_review_ready_high,retained_pdf,https://www.aleutianseast.org/wp-content/uploads/2022/09/In-the-Loop-Sept.-8-2022.pdf,200,application/pdf,294722,.pdf,pdf,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-a97302bcebc62758229d.pdf,294722,ce1cfba5dca2979617f866fba0093aab62bcf7db4ea460cbcfde3e285788f56e,,,1,1,2026-07-28T19:17:38Z,2026-07-28T19:17:38Z,,bounded GET retained supported source file,,true,downloaded_retained,source_reviewed_retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source retrieval metadata only
