span_extraction_id,span_queue_id,extracted_text_id,extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_sha256,retained_file_path_resolved,retained_file_type,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,extraction_status,artifact_root_lineage,evidence_family,mechanism_label,quantitative_label,span_status,span_text,span_start_offset,span_end_offset,span_sha256,extraction_rule_family,extraction_rule_id,rule_hit_terms,all_evidence_family_hits,all_mechanism_label_hits,all_quantitative_label_hits,all_extraction_rule_ids,bounded_context_before,bounded_context_after,context_total_char_count,duplicate_span_group_id,source_review_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,claim_boundary,notes
CBSPAN-20260728-756388fc6e660a8c5ca563fa,CBSPQ-20260728-72b3a79a92e2fb3a7dc3,CBTXT-20260728-0812510db2cd100d703f,CBTXT-20260728-0812510db2cd100d703f,CBRDY-20260728-7a48681452b7ee00fe22,CBSRD-20260728-5dc56fa4bf89ea50921a,CBCR-20260728-01158,B4XPAR-20260727-001244,BCV-20260728-03587,broad_4x1000_deduped,span_lane_004,1,TN,South,McKenzie,Carroll County (47017; primary); Henry County (47079); Weakley County (47183),McKenzie Municipal Code (MTAS-hosted PDF) — Personnel system / pay plan provisions,https://www.mtas.tennessee.edu/system/files/codes/combined/McKenzie-code.pdf,https://mtas.tennessee.edu/system/files/codes/combined/McKenzie-code.pdf,mtas.tennessee.edu,budget_or_pay_plan,context_only,medium,da0caa386f4c71ad35edf9f823acc0ee085b2fbeb2f9b18f3771a23e11f7639f,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-5dc56fa4bf89ea50921a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-0812510db2cd100d703f.txt,520562,c2cb4544fa81d16affbaa4eea46797cd585d9bb8504a2d98475c391b7a158d80,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,classification_compensation_plan,span_extracted,"       (6)    Recommend to the council a position classification plan and install
",33328,33410,d5528e7ae71819b02cb51cef1f27d86d01ee15ac1cec148e54b5f150eb8b8201,Q,Q014,"[""classification plan""]","[""quantitative_compensation""]",[],"[""classification_compensation_plan""]","[""Q014""]","yees, subject to the provisions of this
chapter of the city code, which shall include each employee's class, title, pay
rates, and other relevant data;
       (5)    Make periodic reports to the council regarding administering the
personnel program;
","and maintain such a plan upon approval by the council;
       (7)    Prepare and recommend to the council a pay plan for all municipal
government employees;
       (8)    Develop and administer such recruiting programs as may be
necessary to obtain a",500,CBDUP-756388fc6e660a8c5ca5,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-3f4d68bccea9b05c5a566c1b,CBSPQ-20260728-72b3a79a92e2fb3a7dc3,CBTXT-20260728-0812510db2cd100d703f,CBTXT-20260728-0812510db2cd100d703f,CBRDY-20260728-7a48681452b7ee00fe22,CBSRD-20260728-5dc56fa4bf89ea50921a,CBCR-20260728-01158,B4XPAR-20260727-001244,BCV-20260728-03587,broad_4x1000_deduped,span_lane_004,1,TN,South,McKenzie,Carroll County (47017; primary); Henry County (47079); Weakley County (47183),McKenzie Municipal Code (MTAS-hosted PDF) — Personnel system / pay plan provisions,https://www.mtas.tennessee.edu/system/files/codes/combined/McKenzie-code.pdf,https://mtas.tennessee.edu/system/files/codes/combined/McKenzie-code.pdf,mtas.tennessee.edu,budget_or_pay_plan,context_only,medium,da0caa386f4c71ad35edf9f823acc0ee085b2fbeb2f9b18f3771a23e11f7639f,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-5dc56fa4bf89ea50921a.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-0812510db2cd100d703f.txt,520562,c2cb4544fa81d16affbaa4eea46797cd585d9bb8504a2d98475c391b7a158d80,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,retroactive_pay,span_extracted,"open for business, and said permit shall be retroactive to the date when the
",347329,347406,c664f37c6cc709c93f3c57d8f9690497f9dd731fa350726a18194a1e696894c1,Q,Q010,"[""retroactive to""]","[""qualitative_mechanism"", ""quantitative_compensation""]","[""implementation_or_retroactivity_advantage""]","[""retroactive_pay""]","[""M005"", ""Q010""]","ncy circumstances
demand the work to be done immediately and a permit cannot reasonably and
practicably be obtained beforehand. The person shall thereafter apply for a
permit on the first regular business day on which the office of the city clerk is
","work was begun. (1995 Code, § 16-201)

       16-202. Applications. Applications for such permits shall be made to
the city clerk, or such person as he may designate to receive such applications,
and shall state thereon the location of the intended e",500,CBDUP-3f4d68bccea9b05c5a56,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-4abeff3b289d7b5b70d4e356,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,contract_period,span_extracted, Term of Agreement. ,17183,17203,8081c1745c4b1e2721e3e954758a679d6492ee9309e044bc304d1e2123999384,Q,Q012,"[""Term of Agreement""]","[""quantitative_compensation""]",[],"[""contract_period""]","[""Q012""]","alendar days
         of Delivery, the Product will be deemed to be in conformance with the Specifications and accepted by the Customer.

2. Purpose. This Agreement sets forth the terms and conditions of EVS’s sale of the Product to the Customer.

3.","This Agreement will become effective on the date it is signed and approved by EVS’s authorized
representative pursuant to Section 21 hereof (“Effective Date”) and, unless earlier terminated pursuant to the terms of this
Agreement, it will terminate u",500,CBDUP-4abeff3b289d7b5b70d4,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-fcfd2576de8cfa06aaa74e91,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,implementation_or_retroactivity_advantage,unknown_quantitative_compensation,span_extracted,"Order, the earliest possible implementation date for the Change Order, of any increase or decrease in the Purchase Price resulting
",18923,19054,f3666800a29e758041e87d185d1d3ec9809df652b4d84f573caa62eb2b3d8b8e,M,M005,"[""implementation date""]","[""qualitative_mechanism""]","[""implementation_or_retroactivity_advantage""]",[],"[""M005""]","tion of the proposed change sufficient to permit EVS to evaluate the feasibility of such change (“Change Order”). Within
[seven (7) business days] of receipt of a Change Order, EVS will inform the Customer in writing of the feasibility of the Change
","from such Change Order, and of any effect on production scheduling or Delivery resulting from such Change Order. EVS shall
not be liable to the Customer for any delay in performance or Delivery arising from any such Change Order. A Change Order is
on",500,CBDUP-fcfd2576de8cfa06aaa7,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-dcf53761d4c3035a4e9ddffb,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,fiscal_constraint_signal,unknown_quantitative_compensation,span_extracted," We will be required to pay the 9% ability to pay match on the grant amount received as well as any overages
",56424,56533,693c1466800645b24434b3b308ac8db61f2802494c7ad7926234a3b57ee8af55,M,M006,"[""ability to pay""]","[""qualitative_mechanism""]","[""fiscal_constraint_signal""]",[],"[""M006""]","he Three-Star program as we do are eligible for an additional 4% in CDBG funding.

BUDGET/FINANCIAL IMPACT:
Dependent upon final project costs. Total grant amount is six hundred thirty thousand dollars ($630,000.00) including our 5%
three-star bonus.","accrued during the project timeline if funded, so total match amount is yet to be determined.

RECOMMENDATION:
Apply for the 2023 Community Development Block Grant funds for the McMinnville Water Dept. to continue work on sewer I &
I improvements.

A",500,CBDUP-dcf53761d4c3035a4e9d,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-e755dccd06a6024b8561b958,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,non_base_compensation,non_base_compensation_signal,premium_stipend_differential,span_extracted,  Longevity Pay .................................................................................................................. ,64825,64956,8b2e939aabf861b034cff859bb11b12b4b677e3e83aac8936766a26af137cd21,N,N001,"[""Longevity Pay""]","[""non_base_compensation""]","[""non_base_compensation_signal""]","[""premium_stipend_differential""]","[""N001""]","plemental Retirement Plan ........................................................................................ 16
  Service Awards................................................................................................................ 16
","16
  Milner Center Facilities .................................................................................................... 17
  Workers’ Compensation.............................................................................................",500,CBDUP-e755dccd06a6024b8561,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-75f8ef90f222d858e9f2e2be,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,pay_band_or_grade,span_extracted, Each pay grade has been assigned 13 annual pay steps. ,94771,94826,98b13f7d1967253a0a515706586ff5275b977db250f9b9e674c494678a70503b,Q,Q013,"[""pay grade""]","[""quantitative_compensation""]",[],"[""pay_band_or_grade""]","[""Q013""]","pervisors to ensure
they are up to date. Supervisors are responsible for accurate, up-to-date, position
documentation.
Pay Grades and Pay Ranges
The City’s pay scale is comprised of Pay Grades and Pay Steps. Jobs are assigned to one
of 17 pay grades.","Each pay step
is a 3% increase. For each pay grade, the par rate for Step 6 is intended to approximate
the market rate of jobs assigned to that pay grade.
Assignment of Jobs
A market rate is determined for each hob based on salary survey data. The Ci",500,CBDUP-75f8ef90f222d858e9f2,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-a7046fa723d987abf4eca209,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,percentage_raise,span_extracted,is a 3% increase. ,94840,94858,c4deaa4bbb1490ca750b66cc681b85c1196bfdfbdacbbbd8f9b5e8cfd226a611,Q,Q007,"[""3% increase""]","[""quantitative_compensation""]",[],"[""percentage_raise""]","[""Q007""]","for accurate, up-to-date, position
documentation.
Pay Grades and Pay Ranges
The City’s pay scale is comprised of Pay Grades and Pay Steps. Jobs are assigned to one
of 17 pay grades. Each pay grade has been assigned 13 annual pay steps. Each pay step
","For each pay grade, the par rate for Step 6 is intended to approximate
the market rate of jobs assigned to that pay grade.
Assignment of Jobs
A market rate is determined for each hob based on salary survey data. The City targets the
50th percentile o",500,CBDUP-a7046fa723d987abf4ec,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-8b50c01fb6f1f2215687dca8,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,quantitative_compensation,unknown_or_needs_rating,pay_band_or_grade,span_extracted," For each pay grade, the par rate for Step 6 is intended to approximate
",94857,94929,6a0f36c52518cda1db89126764269be3a2fe23b0493fc724401152891d4db15a,Q,Q013,"[""pay grade""]","[""quantitative_compensation""]",[],"[""pay_band_or_grade""]","[""Q013""]","to-date, position
documentation.
Pay Grades and Pay Ranges
The City’s pay scale is comprised of Pay Grades and Pay Steps. Jobs are assigned to one
of 17 pay grades. Each pay grade has been assigned 13 annual pay steps. Each pay step
is a 3% increase.","the market rate of jobs assigned to that pay grade.
Assignment of Jobs
A market rate is determined for each hob based on salary survey data. The City targets the
50th percentile of the market pay rates for each job. Salary survey data from two source",500,CBDUP-8b50c01fb6f1f2215687,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
CBSPAN-20260728-e0fec3a8bae5e6020d6892a0,CBSPQ-20260728-a9437cc6f4053c31c3b3,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBTXT-20260728-09baee1ae6cac5d0b9d0,CBRDY-20260728-8a510a98dac6edd1b9d4,CBSRD-20260728-0a22cc1e11264dcae3d6,CBCR-20260728-05995,B4XPAR-20260727-006531,BCV-20260728-06965,broad_4x1000_deduped,span_lane_004,2,TN,South,McMinnville,Warren County (47177; primary),"Agenda Packet - Regular Session (includes Compensation Policy text: pay grades/steps, pay structure, adjustments)",https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,https://cms2.revize.com/revize/mcminnville/Agenda%202%2028%202023%20with%20documents%20-%20Copy.pdf,cms2.revize.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,96617e27274e1fdc71eaf7cb7191354f326e52c33b515ecdca62fbcd54e72eeb,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_004/CBSRD-20260728-0a22cc1e11264dcae3d6.pdf,pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_003/CBTXT-20260728-09baee1ae6cac5d0b9d0.txt,278580,e2153c87579b06be54fdc8e30f8abc2865b82fce06ba983746963aa6e1efd2ba,extracted_ok,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,qualitative_mechanism,market_or_comparability_pressure,unknown_quantitative_compensation,span_extracted,"the market rate of jobs assigned to that pay grade.
",94929,94981,c2537ecc5a28fc56b80451f2e908220a5eb370c1074f2c926ef8a740e99a4f54,M,M003,"[""market rate""]","[""qualitative_mechanism""]","[""market_or_comparability_pressure""]",[],"[""M003""]","y scale is comprised of Pay Grades and Pay Steps. Jobs are assigned to one
of 17 pay grades. Each pay grade has been assigned 13 annual pay steps. Each pay step
is a 3% increase. For each pay grade, the par rate for Step 6 is intended to approximate
","Assignment of Jobs
A market rate is determined for each hob based on salary survey data. The City targets the
50th percentile of the market pay rates for each job. Salary survey data from two sources –
other similar municipalities and general busines",500,CBDUP-e0fec3a8bae5e6020d68,retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,candidate exact span only; not rated; not ingested; not codified; not causal; not globally analysis-ready,Deterministic exact candidate span; label requires later rating.
