rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-6b8bd29bd7fcd6cb25a6c71a,BRMSPAN-20260802-13d1502670ca3cdc93d9873a,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,weak,unclear,none,very_high,moderate,supporting_example_candidate,explicit_dollar_amount_present;explicit_effective_date_present;allowance_context_only_fragment,"Provides an explicit dollar amount ($375.00) and an effective date (July 1, 1990).",,unclear,false,0.94,,CLOTHING AND CLEANING ALLOWANCE,36926,36985,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",d8e0ed15b0e402a6459b61b19ef4dfa37f6048db10a1f0018e1578ee26ca022e
BRMGRT-20260802-5893ea6b84d9d8a43d430bd3,BRMSPAN-20260802-d4a434bb6909f8055568d3b7,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_position_classification_pay_band,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,weak,unclear,none,very_high,strong,core_finding_candidate,explicit_wage_rate_amount_present;explicit_pay_plan_reference_present;effective_period_linked_via_january_1_1991_pay_plan,"Directly provides a wage-rate amount for the Dispatch Supervisor ($29,297) tied to the January 1, 1991 pay plan.",,unclear,false,0.94,,,10717,10867,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",2877084cb4d5df6a7e7dde22e9714a3ab5745b403dad4662987442c627cd3789
BRMGRT-20260802-ab1c5556a78ae4d7bd7ca450,BRMSPAN-20260802-504ab1304dee97998fbd0268,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,moderate,core_finding_candidate,explicit_per_hour_amounts_with_years_present;mentions_each_position_in_the_snippet_but_amounts_are_clear,"Explicit per-hour amounts for 2021 ($0.50), 2022, and 2023 appear in the bounded text.",,unclear,false,0.94,,ARTICLE XXI - WAGES,24147,24231,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",641bc83735e71372ccbc97bef1cc06e52ae30f8e3aa4118423e19dd4aba5cc9f
BRMGRT-20260802-5224d65307ba603571e1f64f,BRMSPAN-20260802-7c0aeca8c13c573eba2b3381,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_base_wage_direct_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,moderate,core_finding_candidate,explicit_effective_date_and_per_hour_increase_amount;increase_amount_text_present,Explicitly states an effective date and that wages increase by $0.50 per hour.,,unclear,false,0.94,,ARTICLE XXI - WAGES,24055,24146,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",16590a389638989e89c63fa5639b75aec607fa092ef37349f366a82868539236
BRMGRT-20260802-aa4f57a9545b1f963e9ae361,BRMSPAN-20260802-a6be42206bf467cc51649e28,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,very_high,moderate,core_finding_candidate,explicit_effective_date_and_per_hour_increase_amount;wage_increase_amount_text_present,"Explicitly states that, effective January 1, 2021, wage increases reflect a $0.50 per hour increase.",,unclear,false,0.94,,ARTICLE XXI - WAGES,24055,24146,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",16590a389638989e89c63fa5639b75aec607fa092ef37349f366a82868539236
BRMGRT-20260802-6c41aa93b55f1f00ad87226e,BRMSPAN-20260802-2579170bd56385ab7c49f50c,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,high,strong,core_finding_candidate,explicit_effective_date_and_percent_wage_increase,Explicitly states effective 1/1/05 with a 3.0% wage increase.,table_like_flag_true;date_or_effective_period_flag_true;quantitative_signal_flag_true;percent_value_flag_true,unclear,false,0.94,,ARTICLE XXI - WAGES,47390,47428,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",a7032bd0775d4a4ff8626d32bd0732a1846383e0f469dfa8eafdc8c552867a91
BRMGRT-20260802-e35b97198020eb7f000bc70d,BRMSPAN-20260802-269dfa2eb66804e0d0c585fe,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,high,strong,core_finding_candidate,explicit_effective_date_and_percent_wage_increase,Explicitly states effective 1/1/04 with a 3.0% wage increase.,table_like_flag_true;date_or_effective_period_flag_true;quantitative_signal_flag_true;percent_value_flag_true,unclear,false,0.94,,ARTICLE XXI - WAGES,47351,47389,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",a9090b87dbdb62dacaad39b0524e30212cf2be1c8149ceb39ac7ae277f098e1d
BRMGRT-20260802-cdca603cc9e1fed17bfb7a85,BRMSPAN-20260802-a0da0b8f13c7961aa83a8ed9,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,high,strong,core_finding_candidate,explicit_effective_date_and_percent_wage_increase,Explicitly states effective 1/1/04 with a 3.0% wage increase.,table_like_flag_true;date_or_effective_period_flag_true;quantitative_signal_flag_true;percent_value_flag_true,unclear,false,0.94,,ARTICLE XXI - WAGES,47351,47389,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",a9090b87dbdb62dacaad39b0524e30212cf2be1c8149ceb39ac7ae277f098e1d
BRMGRT-20260802-3d740ebe6c928faf5b989003,BRMSPAN-20260802-ec9a3ae6b60e960746101859,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_percentage_raise_or_cola,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,high,strong,core_finding_candidate,explicit_effective_date_and_percent_wage_increase,Explicitly states effective 1/1/06 with a 3.0% wage increase.,table_like_flag_true;date_or_effective_period_flag_true;quantitative_signal_flag_true;percent_value_flag_true,unclear,false,0.94,,,47429,47467,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",5635b51b8d38de2a0edfa85c8de0f09e38c9bad176c666fb6505fe4751ac4b65
BRMGRT-20260802-f275e371538e50f1f89e3953,BRMSPAN-20260802-f885c0b226c688ebeaa494b0,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_other_compensation_value,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,none,high,strong,core_finding_candidate,explicit_effective_date_and_percent_wage_increase,Explicitly states effective 1/1/05 with a 3.0% wage increase.,table_like_flag_true;date_or_effective_period_flag_true;quantitative_signal_flag_true;percent_value_flag_true,unclear,false,0.94,,ARTICLE XXI - WAGES,47390,47428,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",a7032bd0775d4a4ff8626d32bd0732a1846383e0f469dfa8eafdc8c552867a91
