rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-9506ec7012b79d0b65230bb6,BRMSPAN-20260802-1b0730c3aeec583973fc648e,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,directional_hint_only,none,none,none,unclear,none,moderate,weak,exclude_or_write_off,overtime_compensation_heading_without_rates,"Overtime compensation is referenced, but no overtime rate/amount is shown in the provided snippet.",,unclear,false,0.84,,ARTICLE VI – WAGE AND SALARY ADMINISTRATION,19708,19734,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",d3cb596e5f2c871598a5ec236c1d9b4bc2c4700118020b506b572eeecfde69e3
BRMGRT-20260802-f6ad499bfbbbd4321e7186a4,BRMSPAN-20260802-2dff9dcb388e1af987aa6b74,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_other_compensation_value,quantitative_compensation,directional_hint_only,none,none,none,unclear,none,high,moderate,local_context_candidate,effective_date_only_without_terms,"Provides an effective date (“May 19, 2022”) but no accompanying compensation mechanism details.",,unclear,false,0.84,,,1795,1818,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",38bf66944360e311a73a4557e0a00f87f9f43e3ab173cb69891923894ef7a532
BRMGRT-20260802-2a6939746133e8011dabd2fe,BRMSPAN-20260802-cca67e9a82f68308d7bcfbc2,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_other_compensation_value,quantitative_compensation,directional_hint_only,none,none,none,unclear,none,moderate,moderate,local_context_candidate,health_insurance_revision_effective_date_text_only,"Shows a health insurance revision effective date/reference, but no plan terms or compensation mechanism details are included.",,unclear,false,0.84,,ARTICLE VII – EMPLOYEE BENEFITS 7,833,888,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",4af8b2213db886d720e49e891389a3fc2619a843e3fc8f489fdfe76bbb47e58f
BRMGRT-20260802-66bb18afd7bf257b74caeccd,BRMSPAN-20260802-fe6da0204478a68a5f25c71b,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_other_compensation_value,quantitative_compensation,directional_hint_only,none,none,none,unclear,none,high,moderate,local_context_candidate,sick_leave_revision_effective_date_reference_only,Provides a sick leave revision effective reference (04/01/2021) but no leave accrual/eligibility details in the snippet.,,unclear,false,0.84,,,1039,1089,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",c63f2db5fc2247691e0641da846c850b24892b2ae1655a1b8a2447f36d19abcc
BRMGRT-20260802-7fc81c28c8bb26c1528e606a,BRMSPAN-20260802-16736e9ca454d52c89e95254,BRMGRS-20260802-f01236b700542891a1aba100,RMSRD-20260802-e86320df8586e504cf74,RMSRD-20260802-e86320df8586e504cf74,BRM5C-BRM5-20260731-11457-03,Geneva,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal;fiscal_constraint_signal,quant_overtime_or_holiday_rate,quantitative_compensation,directional_hint_only,weak,none,none,unclear,none,moderate,weak,manual_review_candidate,snippet_ends_before_values;mentions_wage_proposal_but_no_rate_text_in_span,"Appears within a section that likely discusses specific % changes (from section heading), but the span text itself does not state the numeric amounts.",partial_fragment,unclear,false,0.84,,FY 2023-2024 – 3.00% FY 2025-2026 – 2.75%,1298,1396,gabriel_rating_lane_001,BRMGRP-20260802-4fc260d82f41b4b04b783c13,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_061998285ed01eee006a6fbcd400dc81958e037444bbb53116,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}",d004447cbccb0f8b356258166a6aa431c2ba9b525eb6f43b5be821aa8ad792ee
BRMGRT-20260802-76e185d616cc095ba3b314c9,BRMSPAN-20260802-ff599a7ff2bab47b2aadaa73,BRMGRS-20260802-f01236b700542891a1aba100,RMSRD-20260802-e86320df8586e504cf74,RMSRD-20260802-e86320df8586e504cf74,BRM5C-BRM5-20260731-11457-03,Geneva,IL,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal;fiscal_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,directional_hint_only,weak,none,none,unclear,none,moderate,weak,manual_review_candidate,mentions_wage_proposal_and_other_items;no_numeric_rate_text_in_span;fragment_of_list_without_context,"Appears to be part of a wage proposal list, but the span itself does not contain the numeric wage adjustment values.",partial_fragment,unclear,false,0.86,,FY 2023-2024 – 3.00% FY 2025-2026 – 2.75%,1298,1396,gabriel_rating_lane_001,BRMGRP-20260802-4fc260d82f41b4b04b783c13,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_061998285ed01eee006a6fbcd400dc81958e037444bbb53116,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-11457-03"", ""final"": ""https://geneva.il.us/Archive/ViewFile/Item/3118"", ""original"": ""https://www.geneva.il.us/Archive/ViewFile/Item/3118"", ""scout_target_id"": ""BRM5-20260731-11457""}",d004447cbccb0f8b356258166a6aa431c2ba9b525eb6f43b5be821aa8ad792ee
BRMGRT-20260802-eee67849310949a659bae325,BRMSPAN-20260802-714db41067c8fe63866dc901,BRMGRS-20260802-64e4a7a68c4e4d198f8c5bf3,RMSRD-20260802-fd8f1ecd97a59fd3530f,RMSRD-20260802-fd8f1ecd97a59fd3530f,BRM5C-BRM5-20260731-02345-04,Monroe,OH,Midwest,pdf,factfinding_report,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,quant_cpi_indexed_adjustment,quantitative_compensation,directional_hint_only,none,none,none,unclear,none,moderate,weak,manual_review_candidate,partial_language_about_cola_and_union_proposed_wage_increases_no;explicit_values_in_span,Restates COLA/union wage increases at a high level without explicit numeric values in the provided snippet.,,unclear,false,0.84,,,4072,4162,gabriel_rating_lane_001,BRMGRP-20260802-18422ec9d8414e3b75077808,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_04b2d1cb1f1753bf006a6fbd7e293c8197aec7a0b0d2a501d0,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-02345-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2019/19-MED-07-0620.pdf"", ""scout_target_id"": ""BRM5-20260731-02345""}",8a1bc6aa6b8a8126eee4c661bd1869b464e97590e5a1a3562fd2319b140056a9
BRMGRT-20260802-c930802055af71b5a0aa43ed,BRMSPAN-20260802-47d9c009593cee1e0e055d0e,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_collective_bargaining,qualitative_mechanism,directional_hint_only,none,weak,weak,unclear,none,high,weak,local_context_candidate,final_offer_reference_without_details;date_range_mentioned_but_mechanism_not_explained,References a final offer for 2002-2004 but the snippet does not include the offer terms.,span_truncated,unclear,false,0.86,,,4743,4826,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",b5742318aec87437f98de698b2647eca2f990039b4f58cb435ef21acee650f99
BRMGRT-20260802-564a4a00b5a4c9a270188b92,BRMSPAN-20260802-4b95ed1fcf3a8d7b235199e8,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,quant_longevity_or_service_pay,quantitative_compensation,directional_hint_only,none,moderate,weak,police_direct,none,high,weak,supporting_example_candidate,explicit_police_contract_longevity_pay_reference;argument_phrase_without_detail,"States that the Employer argues about longevity pay in the Police contract, but offers no mechanics or outcomes in the snippet.",,police,false,0.84,,,6019,6090,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",7e968dbcbaefbed2f83e76a0166ab841ffa7e11387f5c2b1462e5aa58054a80d
BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMSPAN-20260802-8abc2f8343e849d39215757c,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,none,weak,weak,unclear,weak_context_only,high,weak,comparison_review_candidate,vague_internal_comparability_language;no_named_positions_or_explicit_comparison_elements_in_snippet,"Mentions internal comparability generally favor, but the snippet lacks the structured comparison details needed for direct comparison.",,unclear,true,0.86,,,12952,13039,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2
