rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-1b26ac3b39fbf958120dc3ef,BRMSPAN-20260802-8abc2f8343e849d39215757c,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,none,weak,weak,unclear,weak_context_only,high,weak,comparison_review_candidate,vague_internal_comparability_language;no_named_positions_or_explicit_comparison_elements_in_snippet,"Mentions internal comparability generally favor, but the snippet lacks the structured comparison details needed for direct comparison.",,unclear,true,0.86,,,12952,13039,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",0df9de8a4263ab7e42a2c8c393f18bb213d48461f0b1bbd05b82bdaf5b5bcac2
BRMGRT-20260802-0fcdaf68306b57bec9fba348,BRMSPAN-20260802-bace8b5988cfa527c8351db1,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_market_recruitment_retention_pressure,qualitative_mechanism,directional_hint_only,none,weak,weak,unclear,weak_context_only,high,weak,comparison_review_candidate,mentions_need_enhancing_to_retain_employees;references_comparables_count_without_names_or_structured_pairing,"Indicates a need for enhancing retention and mentions comparables, but the snippet lacks named comparison structure.",,unclear,true,0.86,,,7642,7729,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",a300a04c42b745e503b965b57611ab765059283d08ea014e7b6cef8634aef2ff
BRMGRT-20260802-8b85adb2e83a8e8a0f0e464f,BRMSPAN-20260802-bc99f4906f18ac25844eb1ce,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,none,weak,none,unclear,weak_context_only,high,weak,comparison_review_candidate,only_fragment_comparable_communities_language,Contains only a fragment about comparable communities without showing how comparisons are made.,span_fragment_or_heading_only,unclear,true,0.86,,,3664,3688,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",5ab6abe51c392ecba87d637aab0d4f100f2be5390df6f6a045aa13fe4c747b7b
BRMGRT-20260802-58bc29273cb960c27ffdad5c,BRMSPAN-20260802-fd7a5d4b31994999b11bf14d,BRMGRS-20260802-883db23b989cde1460b78a97,RMSRD-20260802-d68e68e0ec6dbf0d7bad,RMSRD-20260802-d68e68e0ec6dbf0d7bad,BRM5C-BRM5-20260731-14007-02,Milton,WI,Midwest,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,none,weak,none,unclear,weak_context_only,high,weak,comparison_review_candidate,fragment_comparable_communities_reference;no_comparison_structure_in_snippet,Mentions community/comparable communities but provides no structured comparison evidence within the span.,span_truncated,unclear,true,0.86,,,3373,3414,gabriel_rating_lane_001,BRMGRP-20260802-9b23c5e7cd17e05cd10f4f49,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0702c03ac5d7768d006a6fbd99518c8194a7a5ca9e7dff1994,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14007-02"", ""final"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""original"": ""https://werc.wi.gov/interest_awards/int30430.pdf"", ""scout_target_id"": ""BRM5-20260731-14007""}",0d48dea2890991b943dc5caf5bc4dd2870294c04db84cd8c09a7b9b9a32672e9
BRMGRT-20260802-d13778b8e1a562256c88dcd6,BRMSPAN-20260802-90f66fd85b197e0bd023468b,BRMGRS-20260802-a324af0cc77419d0a1e4e3ad,RMSRD-20260802-7bb9893fc7638c706384,RMSRD-20260802-7bb9893fc7638c706384,BRM5C-BRM5-20260731-03379-01,Plymouth,PA,Northeast,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_collective_bargaining,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,none,high,moderate,comparison_review_candidate,conflict_resolution_between_handbook_and_cba_statement;no_specific_pay_numbers_in_span,"Explains a conflict rule between handbook provisions and collective bargaining agreements, useful for understanding which terms control.",,unclear,false,0.86,,ABOUT THIS HANDBOOK,2556,2653,gabriel_rating_lane_001,BRMGRP-20260802-ab9e8d1097a0b328988d1402,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_004547ef6b69e902006a6fc3a414e881959b13895a72a96d73,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-03379-01"", ""final"": ""https://plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""original"": ""https://www.plymouthtownship.org/download/Human%20Resources/Employee-Resources/employee_documents/Plymouth-Township-Employee-Handbook.pdf"", ""scout_target_id"": ""BRM5-20260731-03379""}",7c74904e0a642438657a24c6af92af42c55e891ea71467694cd2d5ccb93a62a9
BRMGRT-20260802-85cce14b8132087523344626,BRMSPAN-20260802-5f5832d181d7bc711d5ee1a6,BRMGRS-20260802-8ae38eaa756dac42c6396dd0,RMSRD-20260802-f77c695ac77c94024c09,RMSRD-20260802-f77c695ac77c94024c09,BRM5C-BRM5-20260731-09853-04,Perry,OH,Midwest,pdf,wage_schedule,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,mixed_quant_qual_claim_ready,none,moderate,weak,unclear,weak_context_only,moderate,weak,comparison_review_candidate,comparability_statement_without_specific_comparator_structure_or;no_named_positions_schedules_or_cba_terms_in_span,Presents a comparability-style assertion (“comparable communities”) but lacks explicit structure/terms for comparison extraction.,,unclear,true,0.86,,DISCUSSION AND ANALYSIS:,29019,29078,gabriel_rating_lane_001,BRMGRP-20260802-b6f173ed8ebfbfcde432ffe4,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0619a358009b6dcf006a6fc41ce7fc81968e310a0ca9149fac,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-09853-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2018/18-MED-10-0993.pdf"", ""scout_target_id"": ""BRM5-20260731-09853""}",90d0cab2238d067ea7aa171b661d91b68ad251231ea0cc53bf93485dfa2f3293
BRMGRT-20260802-de0b14709a63a5b7311ba343,BRMSPAN-20260802-0d49e1b0b8ba00417fb11c67,BRMGRS-20260802-bfe56fe9a8825a4fb8439652,RMSRD-20260802-acb1239222b97c0555f9,RMSRD-20260802-acb1239222b97c0555f9,BRM5C-BRM5-20260731-18011-01,Portland,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,none,moderate,none,unclear,explicit_cross_side_comparison_possible,high,weak,comparison_review_candidate,mentions_wage_comparability_data;no_specific_values_or_comparison_structure_in_snippet;ends_before_clarifying_conclusions,"Indicates comparability data showing relative standing, but snippet lacks the explicit comparison structure/values to operationalize a comparison.",,unclear,true,0.86,,,7247,7343,gabriel_rating_lane_001,BRMGRP-20260802-aa710e6ddb86e0dfecec1481,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0861ef0a77116be1006a6fc439c2748193854a7ae69e675dae,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-18011-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/05/m2009-228.pdf"", ""original"": ""https://perb.ny.gov/impasse-between-town-portland-and-csea-inc-local-1000-afscme-afl-cio-chautauqua-county-local-807"", ""scout_target_id"": ""BRM5-20260731-18011""}",a9c03b8ea2be30fe40c8c51c608fafe48c6837a1b9f2d3e60d5b099e2cb56ae4
BRMGRT-20260802-c3676aca40e5d421520e3d40,BRMSPAN-20260802-acef4d08d14549aaeaff6d44,BRMGRS-20260802-c9edf76a526aded18fa11453,RMSRD-20260802-8a02fd4979c0804b2c0e,RMSRD-20260802-8a02fd4979c0804b2c0e,BRM5C-BRM5-20260731-14105-02,Winneconne,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_comparability_or_parity_language,qualitative_mechanism,directional_hint_only,weak,weak,none,not_applicable,weak_context_only,high,moderate,comparison_review_candidate,explicit_percentage_present;comparison_language_is_general_to_comparable_municipalities,"Provides an approval-rate percentage (76%) and notes it is among the highest in comparable municipalities, but lacks structured cross-side comparison details.",percent_value_flag_true;table_like_flag_true,unclear,true,0.86,,,6994,7073,gabriel_rating_lane_001,BRMGRP-20260802-db3183b470e54d9d0af47758,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0a836b04dc3b988b006a6fc4d3c47081968d2e8d2c72e9b286,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14105-02"", ""final"": ""https://winneconnewi.gov/2026%20Budget.pdf"", ""original"": ""https://www.winneconnewi.gov/2026%20Budget.pdf?t=202603231053310"", ""scout_target_id"": ""BRM5-20260731-14105""}",3e29ea02e26979bebf7dee71834fc4359a61353806ab7ab03e8aa91ac710998a
BRMGRT-20260802-0af061833b2446287f749128,BRMSPAN-20260802-f6f549402711b6c7e44e4f8e,BRMGRS-20260802-b6c343190742ad5e24a83b41,RMSRD-20260802-9c6a8889b3275eff23e1,RMSRD-20260802-9c6a8889b3275eff23e1,BRM5C-BRM5-20260731-17911-01,Corning,NY,Northeast,pdf,arbitration_award,high_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint,qual_comparability_or_parity_language,qualitative_mechanism,qualitative_mechanism_claim_ready,none,moderate,moderate,unclear,weak_context_only,high,moderate,comparison_review_candidate,comparable_communities_benefits_parity_language,"Refers to the City’s list of comparable communities and benefit parity language, but does not provide a structured schedule of comparisons or cross-side evidence in the snippet.",comparison_language_without_explicit_structure,unclear,true,0.86,,,6392,6471,gabriel_rating_lane_002,BRMGRP-20260802-e6e0659c2ab4dbd597c010d8,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_05e3880579b9a257006a6fc3bd18608197af5f93a58403f639,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17911-01"", ""final"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""original"": ""https://perb.ny.gov/system/files/documents/2024/03/ia82-038-award-8-5-83.pdf"", ""scout_target_id"": ""BRM5-20260731-17911""}",b53cc7fe7a907d7af9514d3eb1ab747fd8168f09579241f240e20494a306378d
BRMGRT-20260802-c46a5d755df1415860f8b44a,BRMSPAN-20260802-e2bfd00a36045d9c8ac3de7b,BRMGRS-20260802-a3c760ad26b4f0701df9f013,RMSRD-20260802-afb55b9cbeccfa549acf,RMSRD-20260802-afb55b9cbeccfa549acf,BRM5C-BRM5-20260731-14008-01,Minong,WI,Midwest,pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_budget_or_pay_plan_amount,quantitative_compensation,quantitative_direct_text_claim_ready,direct,none,none,unclear,explicit_cross_side_comparison_possible,very_high,moderate,comparison_review_candidate,explicit_comparator_wage_for_neighboring_counties_deputies,Provides comparator pay of $27/hour for Douglas County deputies in neighboring counties.,,unclear,false,0.94,,,156615,156678,gabriel_rating_lane_002,BRMGRP-20260802-feb6671976f123e100418e17,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06cf8b57b04f79a6006a6fc3ddffa0819698e69ba447389c78,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14008-01"", ""final"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""original"": ""https://villageofminong.org/wp-content/uploads/2019/01/JAN-DEC-2025-MINUTES-FINAL-FOR-WEB-POSTING-1.pdf"", ""scout_target_id"": ""BRM5-20260731-14008""}",af8539c068fe48199ad12f9a18d34d48a571d3a2b6460460750137c51700f24d
