rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-08cf2e6af4fda8e2024b5e61,BRMSPAN-20260802-0d9f6f8bab842a361f583775,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,source_navigation_or_reference_only,none,none,none,not_applicable,none,high,weak,exclude_or_write_off,onlypoem_heading_or_article_label;no_pay_or_mechanism_details_in_snippet,Article title/label only; no compensation amount or mechanism described in the bounded text.,,unclear,false,0.86,,ARTICLE 2 3 JURY DUTY 26,935,979,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",e1c300c18c6bdc682e89bd50146a4fff18ab02be31e5d340003c4f928fbe227a
BRMGRT-20260802-7c5524d24cdd18d1833119de,BRMSPAN-20260802-2156ddc9ae33ee55937ca5be,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_allowance_or_reimbursement,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,snippet_appears_to_be_an_article_heading_mismatch;no_compensation_value_or_mechanism_in_snippet,This span is an article heading reference without any bounded pay/allowance details.,,unclear,false,0.84,,ARTICLE 13 VACATIONS (FURLOUGH) 17,594,640,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",bed0e1eca5f9144a67a33148f51bdc96fcd3b33ca6570822bb91a5ae30b2a229
BRMGRT-20260802-48fd6105807ce57fea6c09e2,BRMSPAN-20260802-3439a13f281b8605f98e22e2,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,only_article_heading_reference;no_pay_amount_or_rule_in_snippet,Article title/label only (“Longevity Pay”).,,unclear,false,0.86,,ARTICLE 14 CLOTHING AND CLEANING ALLOWANCE 19,641,669,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",bbf084de3c29a8bafd5b187522ae9c351047139026044094ba5b7cfbe4a02b64
BRMGRT-20260802-f963db1886b10f97c99ce6fc,BRMSPAN-20260802-3498332bcec9c791acd5943e,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_longevity_or_service_pay,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,heading_only_fragment;no_compensation_mechanism_in_text,Longevity Pay heading only; no bounded pay rule or amount provided.,,unclear,false,0.84,,ARTICLE 15,38979,38993,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",0fc8caa3f2bc219a0dcbc8294ccc2232f0cb8c78a35b6702c4362d5e950effe6
BRMGRT-20260802-5c46d7b69f6e48fcf62b7ba0,BRMSPAN-20260802-3f7b27530142af176cf49427,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,only_article_heading_reference;no_mechanism_or_compensation_text,Article label(s) without the substantive clause content.,,unclear,false,0.86,,ARTICLE 5 UNION RESPONSIBILITIES 5,313,360,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",918bc2a930789d79c7754ecffc41c812cbc96a014d344b1bc602591e5dc5da09
BRMGRT-20260802-0c4471d66fd61a8d605e226f,BRMSPAN-20260802-6ea3b2b5959b4c5606fd2dc5,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,heading_only_fragment;no_rule_or_amount_provided,“Longevity Pay” heading only.,,unclear,false,0.86,,ARTICLE 15,38979,38993,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",0fc8caa3f2bc219a0dcbc8294ccc2232f0cb8c78a35b6702c4362d5e950effe6
BRMGRT-20260802-d45efa4fc99f4619857c586a,BRMSPAN-20260802-835ac87ccd7bdbcb0719ec8f,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_allowance_or_reimbursement,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,article_heading_reference_only;no_allowance_value_or_mechanism_in_snippet,Article label without the substantive compensation clause content.,,unclear,false,0.84,,ARTICLE 5 UNION RESPONSIBILITIES 5,313,360,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",918bc2a930789d79c7754ecffc41c812cbc96a014d344b1bc602591e5dc5da09
BRMGRT-20260802-e9c82cd99a09bfb32b600e10,BRMSPAN-20260802-9bd9f75b8eae5c28128a41ef,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_allowance_or_reimbursement,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,article_heading_reference_only;gun_allowance_or_hazard_pay_label_without_substance,Span is an article heading/label reference with no bounded content beyond titles.,,unclear,false,0.84,,ARTICLE 24 EDUCATIONAL INCENTIVE PROGRAM 26,980,1019,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",8c73c21529779c397c680728ea180f16a2f6c0549cb967abf2d423aa5c9335ef
BRMGRT-20260802-e1968c00454647bbe4a0dc60,BRMSPAN-20260802-a548cbc6c8e415de3e8a30f9,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,article_heading_reference_only;no_over_time_rule_text_in_snippet,Article heading/label only for working hours and overtime.,,unclear,false,0.84,,ARTICLE 6 WAGES AND COST OF LIVING ALLOWANCE 5,361,400,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",52e6444f12cd5a0b02cce637348e00e90452d03c19fc87e11f8c69701ea6b520
BRMGRT-20260802-bb16c41f3c7d34e7825cd1aa,BRMSPAN-20260802-af51ffe16f25bcf1e75f0630,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,article_heading_reference_only;no_substantive_clause_content,Only an article heading/label for working hours and overtime.,,unclear,false,0.86,,ARTICLE 6 WAGES AND COST OF LIVING ALLOWANCE 5,361,400,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",52e6444f12cd5a0b02cce637348e00e90452d03c19fc87e11f8c69701ea6b520
BRMGRT-20260802-a63a61ba867ae1a5e18b794c,BRMSPAN-20260802-c22e243929bcc8c6e64fff8b,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_stipend_or_premium,quantitative_compensation,source_navigation_or_reference_only,none,none,none,not_applicable,none,moderate,weak,exclude_or_write_off,article_heading_reference_only;no_stipend_or_premium_amount_in_snippet,Article label (“Gun Allowance/Hazard Pay”) without bounded monetary details.,,unclear,false,0.84,,ARTICLE 24 EDUCATIONAL INCENTIVE PROGRAM 26,980,1019,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",8c73c21529779c397c680728ea180f16a2f6c0549cb967abf2d423aa5c9335ef
