rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-ec669fab55fcfc02bf5318bb,BRMSPAN-20260802-f146bea443ecc704a325184c,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_other_compensation_value,quantitative_compensation,quantitative_needs_normalization,weak,none,weak,unclear,none,moderate,moderate,manual_review_candidate,explicit_effective_date_present;explicit_numeric_value_present;bounded_snippet_missing_full_compensation_rule_or_context,"Contains effective date (July 1, 1991) and a number (five (5)) but the snippet does not provide the complete compensation description/rate.",,unclear,false,0.84,,,26237,26297,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",9a1db1ddda1c50ab247327ca4f2fc07ec6f87473607819f63ac942bbe478cc0b
BRMGRT-20260802-0c33854c96877aa9987be0ee,BRMSPAN-20260802-f2541a703109eb5cba1e2885,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_other_compensation_value,quantitative_compensation,quantitative_needs_normalization,weak,none,weak,unclear,none,moderate,weak,manual_review_candidate,explicit_effective_date_present;value_or_amount_not_in_bounded_snippet_after_receive;context_fragment,"Provides an effective date (July 1, 1989) and states officers will receive something, but the bounded snippet lacks the actual amount/value details.",,unclear,false,0.84,,CLOTHING AND CLEANING ALLOWANCE,36745,36797,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",700a281c5c07288acf3a692394104e2a9323e6b047f10ba27d9c26be46b166f4
BRMGRT-20260802-deb492e91200bbe0de411e20,BRMSPAN-20260802-1193dc85737a5a5283d8d5bf,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_overtime_or_holiday_rate,quantitative_compensation,quantitative_needs_normalization,weak,none,none,unclear,none,high,weak,manual_review_candidate,snippet_truncated_or_incomplete;mentions_overtime_but_no_explicit_rate_or_amount_in_snippet,Only “Overtime will be …” appears; no explicit overtime rate/amount in the bounded snippet.,,unclear,false,0.84,,,18187,18205,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",c13b785a6950acb9ca9269e77b78ff93bac14839e90bf1a6cc9cddb368a176f2
BRMGRT-20260802-d4f9d2f8704e0424f8114838,BRMSPAN-20260802-246dedf9083cb131afef9d61,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_needs_normalization,moderate,weak,weak,unclear,none,high,weak,quantitative_normalization_candidate,explicit_max_days_and_lump_sum_choice_without_full_definition,"Mentions “up to…120 days” with a lump-sum payment option, but the underlying benefit/policy is not fully provided.",table_like_flag_true,unclear,false,0.86,,,29778,29864,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",1ac7fdfac8cffa6183797c6620c4020e0f48888e7ca88329bb8645a6a12c0a61
BRMGRT-20260802-caf164359366eba3a445f937,BRMSPAN-20260802-ddb97a5cda51e8c03fc6b5da,BRMGRS-20260802-8df62993d1b37a56b60c498e,RMSRD-20260802-3024f170ebbb67b6eb1f,RMSRD-20260802-3024f170ebbb67b6eb1f,BRM5C-BRM5-20260731-14053-01,Saukville,WI,Midwest,pdf,wage_schedule,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,quant_retroactive_pay_or_lump_sum,quantitative_compensation,quantitative_needs_normalization,moderate,weak,weak,unclear,none,moderate,weak,quantitative_normalization_candidate,explicit_max_days_and_lump_sum_choice_without_full_definition,"Repeats the partial quantitative “up to…120 days” and lump-sum option, but lacks the full surrounding policy text.",table_like_flag_true,unclear,false,0.84,,,29778,29864,gabriel_rating_lane_001,BRMGRP-20260802-36dddb3d396c0e6bf98c79c3,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_046f45397e29b34a006a6fbc2ea15081958e7016395d8c3324,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14053-01"", ""final"": ""https://ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""original"": ""https://www.ozaukeecounty.gov/ArchiveCenter/ViewFile/Item/425"", ""scout_target_id"": ""BRM5-20260731-14053""}",1ac7fdfac8cffa6183797c6620c4020e0f48888e7ca88329bb8645a6a12c0a61
BRMGRT-20260802-ed722ac5d5ff0a0d91a41936,BRMSPAN-20260802-913150aa5733a89381ee0fc5,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,RMSRD-20260802-1729290abad86f0d41aa,RMSRD-20260802-1729290abad86f0d41aa,BRM5C-BRM5-20260731-17388-04,Springfield,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,quant_base_wage_direct_value,quantitative_compensation,quantitative_needs_normalization,moderate,none,none,unclear,none,moderate,moderate,manual_review_candidate,explicit_rate_number_truncated_or_incomplete;insufficient_context_around_amount_precision,"Mentions current rate of pay of ($25. ...), but the snippet is truncated and may be incomplete.",table_like_flag_true,unclear,false,0.94,,__J,75085,75149,gabriel_rating_lane_001,BRMGRP-20260802-0e51bf06168db7a18f986301,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09057e90a5843e2e006a6fbc81f350819397f9c475ba679858,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}",28fb406c5d0c3fb6e65cd43bf44f6696d874206cdcbdd3e024e69b56e1a11246
BRMGRT-20260802-ffab3efa653525f4034e2c28,BRMSPAN-20260802-b3a268f930d942f9db85fd14,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,RMSRD-20260802-1729290abad86f0d41aa,RMSRD-20260802-1729290abad86f0d41aa,BRM5C-BRM5-20260731-17388-04,Springfield,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_needs_normalization,weak,moderate,weak,unclear,none,moderate,moderate,manual_review_candidate,holiday_pay_mechanism_referenced;no_explicit_amount_or_rate_in_snippet,Describes premium holiday pay mechanics (in addition to holiday pay allowance) but does not show the holiday premium amount/rate in the snippet.,table_like_flag_true,unclear,false,0.86,,Section 3. Premium Holiday Pay. Full-time employees who are scheduled to work on a,44203,44296,gabriel_rating_lane_001,BRMGRP-20260802-0e51bf06168db7a18f986301,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09057e90a5843e2e006a6fbc81f350819397f9c475ba679858,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}",890b4a985dc1d9b5674144bdd37e46d0251acdc05f6010eda375fe7106c43796
BRMGRT-20260802-968ebd81b2ba96d62300a4e0,BRMSPAN-20260802-b53580107c8316c0e113ffe5,BRMGRS-20260802-cadbfa31d8123e0415ca44eb,RMSRD-20260802-1729290abad86f0d41aa,RMSRD-20260802-1729290abad86f0d41aa,BRM5C-BRM5-20260731-17388-04,Springfield,OH,Midwest,pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_needs_normalization,weak,moderate,weak,unclear,none,moderate,moderate,manual_review_candidate,holiday_pay_mechanism_referenced;no_explicit_amount_or_rate_in_snippet,"Similar premium holiday pay description, but the snippet lacks explicit premium value/rate.",table_like_flag_true,unclear,false,0.84,,Section 3. Premium Holiday Pay. Full-time employees who are scheduled to work on a,44203,44296,gabriel_rating_lane_001,BRMGRP-20260802-0e51bf06168db7a18f986301,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09057e90a5843e2e006a6fbc81f350819397f9c475ba679858,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-17388-04"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-03-0185.pdf"", ""scout_target_id"": ""BRM5-20260731-17388""}",890b4a985dc1d9b5674144bdd37e46d0251acdc05f6010eda375fe7106c43796
BRMGRT-20260802-9c7b6d437d2cc76e8fbb004d,BRMSPAN-20260802-43bb56f93a430fe4a0d95541,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,quant_allowance_or_reimbursement,quantitative_compensation,quantitative_needs_normalization,moderate,moderate,moderate,unclear,none,moderate,moderate,quantitative_normalization_candidate,explicit_leave_week_values_4_paid_8_unpaid_12_week_max;mentions_not_16_weeks,Explicitly states leave allowance amounts (12 weeks total; 4 paid and 8 unpaid) and contrasts with “not 16 weeks.”,,unclear,false,0.84,,,46210,46318,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",18f1027738453cadd719a022c38ebdc54a1c5935f66be5d30d579c5cc2191abe
BRMGRT-20260802-1a86a9015b6588f3db5e9927,BRMSPAN-20260802-b338eea63e8f9973d4d10afd,BRMGRS-20260802-6aa4c26c6c4ab3998a8a9cf7,RMSRD-20260802-a15cc305cea123dded87,RMSRD-20260802-a15cc305cea123dded87,BRM5C-BRM5-20260731-06613-01,Waterloo,WI,Midwest,pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,quantitative_needs_normalization,moderate,moderate,moderate,unclear,none,moderate,moderate,quantitative_normalization_candidate,explicit_leave_week_values_4_paid_8_unpaid_12_week_max;mentions_not_16_weeks,Contains the same explicit leave allowance content (12 weeks total; 4 paid and 8 unpaid) and contrasts with “not 16 weeks.”,,unclear,false,0.86,,,46210,46318,gabriel_rating_lane_001,BRMGRP-20260802-10cc205307b2ff2ce0de98e3,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_06dd08b0b0f1b118006a6fbcaa8e04819787d34485f56db66d,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-06613-01"", ""final"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""original"": ""https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf"", ""scout_target_id"": ""BRM5-20260731-06613""}",18f1027738453cadd719a022c38ebdc54a1c5935f66be5d30d579c5cc2191abe
