rating_id,span_id,source_rating_id,retained_source_id,source_review_id,candidate_id,municipality,state,region,source_type,source_family,priority_bucket,cba_non_cba_hint,mechanism_source_family_hints,evidence_category,evidence_family,claim_readiness_bucket,quantitative_support_level,qualitative_support_level,mechanism_strength_level,side_relevance_rating,comparison_potential_rating,extraction_confidence_rating,source_context_quality_rating,downstream_use_bucket,reason_codes,concise_rating_rationale,flags,input_safety_side_hint,input_comparison_potential_flag,input_confidence_score,page_number,section_heading,character_start_offset,character_end_offset,rating_lane_id,packet_id,packet_attempt_count,gabriel_backend,gabriel_model,gabriel_request_id,rating_status,quarantine_reason,claim_boundary,global_analysis_readiness,ingestion_status,codification_status,normalization_status,matching_status,source_locator_lineage,source_span_lineage_sha256
BRMGRT-20260802-acf4a871436d99c14d303e81,BRMSPAN-20260802-2480c2ce5e76ad544da1b4d4,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,fragmentary_clause_only;no_mechanism_parameters_or_rules,Mentions overtime/vacation pay but the snippet is too fragmentary to characterize the payment rule or mechanism.,,unclear,false,0.86,,,12859,12886,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",b8787c4046da1033c258536bee82702e90310c8004c21bfb2c25c2100a4d0d0c
BRMGRT-20260802-fcbd39ebfea24d126ad034c2,BRMSPAN-20260802-405a5e325d93778da07b1c39,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,qual_position_classification_or_civil_service_structure,qualitative_mechanism,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,incomplete_fragment_starts_with_plan_intro;no_terms_of_plan_in_snippet,Begins a “Deferred Compensation Plan” clause but the snippet is incomplete and doesn’t state the mechanism details.,,unclear,false,0.86,,,14383,14431,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",03ee8ec7a4f32343fb6e799256736e04fb0c395a9732761610d588a362c5403b
BRMGRT-20260802-834776425884ca513fea01ee,BRMSPAN-20260802-80b32f8ef82ddfcdff221b44,BRMGRS-20260802-79baa8d2a35fd2ba8f7086ee,RMSRD-20260802-b410aa1534004d474cc3,RMSRD-20260802-b410aa1534004d474cc3,BRM5C-BRM5-20260731-16228-01,Warren,MI,Midwest,pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,quant_overtime_or_holiday_rate,quantitative_compensation,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,fragment_only_overtime_and_vacation_pay;no_rate_or_rule_parameters,Contains only a fragment (“overtime and vacation pay”) without bounded details.,,unclear,false,0.84,,,12859,12886,gabriel_rating_lane_001,BRMGRP-20260802-90519ced55d4e709729fdadf,1,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_0571627bb1b2bc89006a6fbbdb2eec81968c0e5040eba47cda,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-16228-01"", ""final"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""original"": ""https://archive.lib.msu.edu/LIR/contracts/c8902.pdf"", ""scout_target_id"": ""BRM5-20260731-16228""}",b8787c4046da1033c258536bee82702e90310c8004c21bfb2c25c2100a4d0d0c
BRMGRT-20260802-cf167d88f7c23111ee1466f7,BRMSPAN-20260802-1bfd28211537b1f8a1f20ac9,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_allowance_or_reimbursement,quantitative_compensation,weak_or_not_supported,none,none,none,unclear,none,high,weak,exclude_or_write_off,heading_only;no_compensation_terms_or_values_in_snippet,This appears to be a section heading (“ALLOWANCE EXPENSES”) without contained compensation details or amounts.,,unclear,false,0.84,,ALLOWANCE AND,2008,2027,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",bc6cf737e98ecb80530c1e735966c4d1b7c75f20320088c09c51958d9928d97d
BRMGRT-20260802-943c318829029525965c3ef1,BRMSPAN-20260802-4e9ba4e190a8e92c4810e302,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,none,none,none,unclear,none,high,weak,manual_review_candidate,snippet_truncated_or_incomplete;only_partial_overtime_text_without_rule_details,Snippet shows only “Overtime will be …” without the rest of the rule/rate.,,unclear,false,0.86,,,18187,18205,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",c13b785a6950acb9ca9269e77b78ff93bac14839e90bf1a6cc9cddb368a176f2
BRMGRT-20260802-bc0e05397e69d6dd0c4a3edc,BRMSPAN-20260802-628b31e4dbba7ffc7d97d0aa,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,none,none,none,unclear,none,high,weak,exclude_or_write_off,heading_only;no_compensation_terms_or_values_in_snippet,This bounded span is a section heading (“ALLOWANCE EXPENSES”) without substantive pay details.,,unclear,false,0.86,,ALLOWANCE AND,2008,2027,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",bc6cf737e98ecb80530c1e735966c4d1b7c75f20320088c09c51958d9928d97d
BRMGRT-20260802-6c1c9c9100819e492859714d,BRMSPAN-20260802-64166f9aa98af1a99eaa830a,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,qual_collective_bargaining,qualitative_mechanism,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,general_collective_bargaining_language;no_explicit_pay_or_compensation_terms_in_snippet,"Appears to be general language about collective bargaining/peaceful relations, not a pay or compensation mechanism.",,unclear,false,0.86,,WITNE'SSETH,3603,3701,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",df654c971524d64f15b4d4a683c13841b85913e96e8c04633528baa3bcfcddb1
BRMGRT-20260802-24ed8ca6ad37e7444d924726,BRMSPAN-20260802-75fb7702f491076b6f6f0c91,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,qual_position_classification_or_civil_service_structure,qualitative_mechanism,weak_or_not_supported,none,none,none,unclear,none,moderate,weak,exclude_or_write_off,notice_procedure_referenced;no_pay_or_compensation_terms_in_snippet,This is a notice-by-law reference; it does not include compensation terms.,,unclear,false,0.86,,ARTICLE XXXII - NOTICE AS PROVIDED BY LAW,33350,33425,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",5bdfa4cf7318ce1f4b50baccd85a65d2801d8aafc132bc567b3d10aa92519cfe
BRMGRT-20260802-b2ce227866bc80dd11810476,BRMSPAN-20260802-81112a8187c13c535a5e4b26,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,quant_other_compensation_value,quantitative_compensation,weak_or_not_supported,none,weak,weak,unclear,none,moderate,weak,manual_review_candidate,policy_adoption_language_truncated;no_compensation_or_pay_amounts_in_snippet,"Mentions adoption of a policy effective September 9, 2019, but the snippet is truncated and does not show compensation details.",,unclear,false,0.84,,ARTICLE XXIX - LEAVE OF ABSENCE,32240,32327,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",b13ec3758cd66a26a0642dd12192e27c54277850f81ab24cafc8c3ee04e3e354
BRMGRT-20260802-2b2b717c95c02ad54b5e378b,BRMSPAN-20260802-83fa92a086ca4410a4acb433,BRMGRS-20260802-826ffacd36837db576eecc01,RMSRD-20260802-a77398525eee16bdd7e0,RMSRD-20260802-a77398525eee16bdd7e0,BRM5C-BRM5-20260731-14215-01,Kinderhook,NY,Northeast,pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,strike_or_no_strike_constraint;market_or_comparability_pressure;non_safety_constraint_signal,qual_non_base_compensation_mechanism,qualitative_mechanism,weak_or_not_supported,none,none,none,unclear,none,high,weak,exclude_or_write_off,heading_only;no_allowance_or_expense_details_in_snippet,Appears to be an “ALLOWANCE AND EXPENSES” header without substantive text/value in the bounded span.,,unclear,false,0.86,,ARTICLE XIV ..,14210,14234,gabriel_rating_lane_001,BRMGRP-20260802-06cc1fcf46ccec68d9e170c4,2,huit_openai_responses_direct_sdk,gpt-5.4-nano,resp_09a81a0832c1c126006a6fbc5787588193accee8020795a720,valid_rating,,"bounded documentary rating only; not ingested or codified; no pay normalization, wage-gap estimate, national prevalence, treatment effect, or final causal claim; global analysis readiness remains false",false,not_ingested,not_codified,not_normalized,not_matched,"{""candidate_id"": ""BRM5C-BRM5-20260731-14215-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/85/44/59/85445921641594557227811551705330764477"", ""original"": ""https://ecommons.cornell.edu/bitstreams/44ef4a8a-2af2-4125-8c8c-dd37fd019615/download"", ""scout_target_id"": ""BRM5-20260731-14215""}",12f7fcab5502b8bb8795882c4a99f66de9b314fb6341347f9b494c1ad6f6b6a1
