classification_method,municipality,municipality_id,reference_year,state,suburban_classification_created,urban_land_share,urbanicity
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Adams,cog_2025_193998,2020,PA,false,0.473748,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Alaiedon,cog_2025_167028,2020,MI,false,0.059378,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Alden,cog_2025_170800,2020,NY,false,0.038964,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Allegan,cog_2025_166842,2020,MI,false,0.080353,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Allegheny,cog_2025_209428,2020,PA,false,0.160401,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Andover,cog_2025_161508,2020,CT,false,,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Antigo,cog_2025_136703,2020,WI,false,0.015625,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Atlas,cog_2025_208363,2020,MI,false,0.000364,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Augusta,cog_2025_164964,2020,KS,false,0.008823,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Augusta charter,cog_2025_106593,2020,MI,false,0.039685,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Aurora,cog_2025_170801,2020,NY,false,0.136997,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Ballston,cog_2025_170985,2020,NY,false,0.296605,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Barrington Hills,cog_2025_162272,2020,IL,false,0.047668,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Batavia,cog_2025_170831,2020,NY,false,0.06197,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Baxter,cog_2025_211757,2020,MN,false,0.324999,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bay,cog_2025_225686,2020,OH,false,0.15764,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bazetta,cog_2025_111011,2020,OH,false,0.30649,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bedminster,cog_2025_170340,2020,NJ,false,0.113782,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Beekman,cog_2025_170793,2020,NY,false,0.410844,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bemidji,cog_2025_193561,2020,MN,false,0.05079,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bethlehem,cog_2025_161475,2020,CT,false,,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Big Flats,cog_2025_170754,2020,NY,false,0.170589,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Big Rapids charter,cog_2025_167149,2020,MI,false,0.063323,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bradford,cog_2025_209389,2020,PA,false,0.023156,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bradley,cog_2025_166270,2020,ME,false,0.011102,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Brighton,cog_2025_211438,2020,PA,false,0.408111,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Brookfield,cog_2025_173234,2020,OH,false,0.185914,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Brunswick Hills,cog_2025_110950,2020,OH,false,0.461538,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bucyrus,cog_2025_172811,2020,OH,false,0.002219,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Bushkill,cog_2025_174647,2020,PA,false,0.137858,unknown
urban if at least half of 2020 Census entity land overlaps a 2020 Census Urban Area; rural if zero overlap; otherwise unknown,Camillus,cog_2025_170912,2020,NY,false,0.29976,unknown
