example_id,source_record_id,example_type,municipality,state,source_family,evidence_type,side_label,mechanism_class,brief_bounded_evidence_summary,why_this_example_matters,claim_it_supports,caveats,raw_bounded_snippet_or_pointer,source_lineage
WCCPEX-d7f34abf3d9e4467ca7392bb,BRMQLINKQA-ebe3362740026951b7a41175,quant_qual_link,Brighton,PA,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,mixed_direct,market_recruitment_retention,"Brighton, PA: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes market recruitment retention for mixed_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the market recruitment retention channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-5b34de8a11ca2968da1d460f,BRMQLINKQA-dc08d7b48d315d4bbd77d3ea,quant_qual_link,Hillsboro,WI,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Hillsboro, WI: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-51cbb8dfdcf9b325c7291eb0,BRMQLINKQA-23b9bc7904cc8e17fd00346f,quant_qual_link,Ralpho,PA,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,collective_bargaining,"Ralpho, PA: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes collective bargaining for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the collective bargaining channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-43c0717d1d8782a017697102,BRMQLINKQA-5680b2aa843086863c5b27f6,quant_qual_link,Perry,OH,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,fire_direct,collective_bargaining,"Perry, OH: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes collective bargaining for fire_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the collective bargaining channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-40427164279d48875a35b20e,BRMQLINKQA-6f1cd9f38bf2193de192889d,quant_qual_link,Franklin,OH,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Franklin, OH: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-1b3e6a08ac7bc12280e6fbef,BRMQLINKQA-11f69686edbaaced18721b2f,quant_qual_link,Washington,WI,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Washington, WI: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-e6ebf3653a12fb280d7f17b7,BRMQLINKQA-4dbe3088e6766219c653e3e0,quant_qual_link,Upper Uwchlan,PA,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Upper Uwchlan, PA: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-c1dfac85c609973b5e1a20cc,BRMQLINKQA-8ea998c358d896528487d5fa,quant_qual_link,Franklin,IN,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,ordinance_council_adoption,"Franklin, IN: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes ordinance council adoption for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the ordinance council adoption channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-316efbdce9cee6bf08b6d6a9,BRMQLINKQA-8fc6531713113754485abd8f,quant_qual_link,Medford,WI,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Medford, WI: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-5eaee9d18f6def9a66a41150,BRMQLINKQA-8ae51e8d67f13332c0b9e167,quant_qual_link,Cherry Valley,IL,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,collective_bargaining,"Cherry Valley, IL: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes collective bargaining for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the collective bargaining channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-d637beaabcdd4261d6de9d64,BRMQLINKQA-610d2095c051dff442843fe8,quant_qual_link,Victory,MI,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,non_safety_direct,other_pay_setting_mechanism,"Victory, MI: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes other pay setting mechanism for non_safety_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the other pay setting mechanism channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-bd01578a0fb3894d5d5426ce,BRMQLINKQA-a8c9377d665b9e635cbffe26,quant_qual_link,Pecatonica,IL,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,non_safety_direct,non_base_compensation,"Pecatonica, IL: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for non_safety_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-f3a85cfcb6f64732cba1a36a,BRMQLINKQA-76e6444b84adb788b179dbe3,quant_qual_link,Dunn,WI,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,cola_cpi_indexing,"Dunn, WI: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes cola cpi indexing for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the cola cpi indexing channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-be660beb2abba13e418031ed,BRMQLINKQA-c65374bd6ee7858bc2b419e6,quant_qual_link,Oakwood,OH,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,other_pay_setting_mechanism,"Oakwood, OH: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes other pay setting mechanism for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the other pay setting mechanism channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-f184272e349e694eda16225f,BRMQLINKQA-5e7fe1cab7370bf6f8974ac2,quant_qual_link,Huron,SD,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03,quant_qual_link,police_direct,non_base_compensation,"Huron, SD: a BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03 record codes non base compensation for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the non base compensation channel without treating the record as a causal estimate.,claim_family_H,"documentary association only; no causal attribution, national prevalence, or final wage-gap claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
