example_id,source_record_id,example_type,municipality,state,source_family,evidence_type,side_label,mechanism_class,brief_bounded_evidence_summary,why_this_example_matters,claim_it_supports,caveats,raw_bounded_snippet_or_pointer,source_lineage
WCCPEX-71132a19fac496d5950521dc,BRMNATQA-b46c6dcf613f14f4522b0dad,national_readiness,Brighton,PA,agenda_packet_or_minutes,national_readiness,mixed_direct,national_readiness,"Brighton, PA: a agenda_packet_or_minutes record codes national readiness for mixed_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-aaa163b2ed1aa990a9273e85,BRMNATQA-742b036114321b199145f5f8,national_readiness,Hillsboro,WI,budget_or_pay_plan,national_readiness,police_direct,national_readiness,"Hillsboro, WI: a budget_or_pay_plan record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-0e880a0147e4a5dceeb31271,BRMNATQA-bd83ad79eaee7486b9362bad,national_readiness,Ralpho,PA,agenda_packet_or_minutes,national_readiness,police_direct,national_readiness,"Ralpho, PA: a agenda_packet_or_minutes record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-63b0a75bc30e4e0f1c88e7eb,BRMNATQA-213f2b7684cfcf494370b133,national_readiness,Perry,OH,wage_schedule,national_readiness,fire_direct,national_readiness,"Perry, OH: a wage_schedule record codes national readiness for fire_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-1d40e5349af8f2ef658de436,BRMNATQA-d2f777307fed9c1c2b1f7b36,national_readiness,Hanover,PA,cba,national_readiness,police_direct,national_readiness,"Hanover, PA: a cba record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-52740b0a2d8a8e8a6f78591d,BRMNATQA-879a97183d530636f49645a3,national_readiness,Marion,OH,mou_or_memorandum,national_readiness,police_direct,national_readiness,"Marion, OH: a mou_or_memorandum record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-dd2a6b6544d2ad14cf9f4212,BRMNATQA-bc2a74cf6c2bb05e10706c1e,national_readiness,Franklin,OH,other_local_government_pay_policy,national_readiness,police_direct,national_readiness,"Franklin, OH: a other_local_government_pay_policy record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-1f4024d61d590be5bcf3b358,BRMNATQA-0452b45b404e45b5c07991e2,national_readiness,Washington,WI,budget_or_pay_plan,national_readiness,police_direct,national_readiness,"Washington, WI: a budget_or_pay_plan record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-2697dc2a01d0c6861fb91f3c,BRMNATQA-a73ffbf96c13376250072dad,national_readiness,Upper Uwchlan,PA,budget_or_pay_plan,national_readiness,police_direct,national_readiness,"Upper Uwchlan, PA: a budget_or_pay_plan record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
WCCPEX-afd9de922009fb3778c46982,BRMNATQA-846c94586da8e5c88e1f4ae8,national_readiness,Franklin,IN,budget_or_pay_plan,national_readiness,police_direct,national_readiness,"Franklin, IN: a budget_or_pay_plan record codes national readiness for police_direct; the package preserves the bounded evidence pointer and source lineage.",It supplies a traceable documentary instance for the national readiness channel without treating the record as a causal estimate.,national_readiness_only,"coverage and readiness stratum only; no national wage gap, prevalence estimate, causal inference, or final national claim",,BROAD-STATE-REMAINING-MUNICIPALITIES-LOCAL-COMPARISON-QA-AND-CLAIM-READINESS-2026-08-03
