shard_id,pointer,row_count,bytes,sha256,ledger,lane_id
observation_shard_0000,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0000.jsonl.gz,25000,3985196,384f9dd9506dd29a864c1c9a7df6dc29a35beb6fc751a24957d9c8e768380431,canonical_observations,ingestion_lane_001
observation_shard_0001,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0001.jsonl.gz,25000,3903769,ea42c9364ae795a4d23dcdf8cb809ef2ab0ba46f0d535d4acaffbfbed6d748c4,canonical_observations,ingestion_lane_001
observation_shard_0002,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0002.jsonl.gz,25000,4000786,e1f20ff21d1b796167b4408397edcddcf16f12b034bcec8549a5d90c544c08a1,canonical_observations,ingestion_lane_001
observation_shard_0003,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0003.jsonl.gz,25000,3892455,7394f27d58165b15297e60436354549c3253a07f00655a5310b0bab7f6cf9fbc,canonical_observations,ingestion_lane_001
observation_shard_0004,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0004.jsonl.gz,25000,3872499,85975003ed938a2c2129e79722ad0752333d04d24d5a9baf3cc5920af97cc570,canonical_observations,ingestion_lane_001
observation_shard_0005,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0005.jsonl.gz,25000,3587563,689cfaaefdcd0b7d8dc991daa12cef5fa892798e2535ffcdb507688b0aa9cf78,canonical_observations,ingestion_lane_001
observation_shard_0006,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0006.jsonl.gz,25000,3761573,1bdb89ff53a80d51b79c5b457217d522ca4062da346a40ce49b52a97a1d44423,canonical_observations,ingestion_lane_001
observation_shard_0007,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0007.jsonl.gz,25000,3841897,b562c9d890b41fc563b229f8542127901182e976ea2fbdd2e50e43c332efad7a,canonical_observations,ingestion_lane_001
observation_shard_0008,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0008.jsonl.gz,25000,3832799,8663dadf76c44d40617abc3a1d3f592a52462937260e51ae0fa6773b9e563793,canonical_observations,ingestion_lane_001
observation_shard_0009,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0009.jsonl.gz,25000,3821335,d25ac1869fa4f09dac652ceca9dcbaacd8d1950250e874eed59baf7f977c9b74,canonical_observations,ingestion_lane_001
observation_shard_0010,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/ingested_external_layers/lanes/ingestion_lane_001/canonical_observations/observation_shard_0010.jsonl.gz,25000,3709946,2b0993cb4471cc511c4bf3dccac1e6748a75858be57117d6a753897a93cbb737,canonical_observations,ingestion_lane_001
