source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_0ff1dac200e72f30d16d4dd5,TRI-d186ba50cd7dcf77133f,NSCQ-OH-20260720-0191,VER-8729c70753ed38d3e9b8,cog_2025_110697,110697,OH,Athens,CITY OF ATHENS,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2011/11-MED-09-1159.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2011/11-MED-09-1159.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2011/11-MED-09-1159.pdf,"Agreement Between the City of Athens, Ohio and the Fraternal Order of Police, Ohio Labor Council (Patrol Officers, Communication Officers, Lieutenants) — Case Nos. 11-MED-09-1157, 11-MED-09-1158, 11-MED-09-1159-0",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-36a406beca8431c44ceb,1,canonical_representative,1,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_39e6c969a752873791a0e3e3,TRI-afa0734aeb8a200bbcae,NSCQ-CA-20260720-0001,VER-52c8fc3ebb2533edfc3f,ca_los_angeles,161174,CA,Los Angeles,CITY OF LOS ANGELES,https://cao.lacity.gov/content/MOUs/MOU25-24.pdf,https://cao.lacity.gov/content/MOUs/MOU25-24.pdf,https://cao.lacity.gov/content/MOUs/MOU25-24.pdf,"Memorandum of Understanding No. 25 (Police Officers, Captain and Above Representation Unit) (MOU25-24)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-3cce37c6c5a94145262b,1,canonical_representative,2,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_7e41a1d6e50a22965a39aef1,TRI-9c4650c2c0ea023f74ff,NSCQ-IL-20260720-0116,VER-85c7f44e0c0297004095,cog_2025_102649,102649,IL,DeKalb,CITY OF DE KALB,https://www.cityofdekalb.com/DocumentCenter/View/5370/FOP-Contract-from-July-1-2016-to-December-31-2019,https://www.cityofdekalb.com/DocumentCenter/View/5370/FOP-Contract-from-July-1-2016-to-December-31-2019,https://www.cityofdekalb.com/DocumentCenter/View/5370/FOP-Contract-from-July-1-2016-to-December-31-2019,"FOP Contract from July 1, 2016 to December 31, 2019",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-652b4b6002b5a8c3c231,1,canonical_representative,3,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_a5c1d08d331fb46a292d657e,TRI-3fa01dba66bf76ee435f,NSCQ-FL-20260720-0217,VER-27e70771d450a4c19a65,cog_2025_101922,101922,FL,Cocoa,CITY OF COCOA,https://www.cocoafl.gov/DocumentCenter/View/12674/PBA-Rank-and-File-FY19-21pdf,https://www.cocoafl.gov/DocumentCenter/View/12674/PBA-Rank-and-File-FY-25-27pdf?bidId=,https://www.cocoafl.gov/DocumentCenter/View/12674/PBA-Rank-and-File-FY-25-27pdf?bidId=,PBA Rank and File (City of Cocoa & CFPBA) FY19-21,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-92cbfc294eb2ac639e8a,1,canonical_representative,4,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_2bda8dc79b8ae343c4f650f7,TRI-10d596d81a4a4faf9206,NSCQ-MI-20260720-0039,VER-13683bb6c70d21c20797,cog_2025_106350,106350,MI,Wyoming,CITY OF WYOMING,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2023-2026%20Police%20Command%20Contract.pdf,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2023-2026%20Police%20Command%20Contract.pdf,https://www.wyomingmi.gov/Portals/0/Human%20Resources/Transparency%20Reporting/Contracts/2023-2026%20Police%20Command%20Contract.pdf,Employment Contract Between Police Officers Labor Council Wyoming Command Division and City of Wyoming,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-70c60214c7a505394a94,1,canonical_representative,5,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_cc959f8b1b5b90fadbebff23,TRI-24747d2850ad20484387,NSCQ-WA-20260720-0078,VER-e6e5c7b6145e033ff3a0,cog_2025_114615,114615,WA,Longview,CITY OF LONGVIEW,https://www.mylongview.com/DocumentCenter/View/190/Police-Guild-2017-to-2018-PDF?bidId=,https://www.mylongview.com/DocumentCenter/View/190/Police-Guild-2017-to-2018-PDF?bidId=,https://www.mylongview.com/DocumentCenter/View/190/Police-Guild-2017-to-2018-PDF?bidId=,City of Longview & Longview Police Guild - 2017-2018 Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-4d5a34086be5c41a413f,1,canonical_representative,6,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_c2e5f61da03c4c01980b0359,TRI-c42ac9dd875915451876,NSCQ-MA-20260720-0095,VER-c5cfebd4dde95f4a9b17,cog_2025_106052,106052,MA,Beverly,CITY OF BEVERLY,https://www.beverlyma.gov/DocumentCenter/View/5489,https://www.beverlyma.gov/DocumentCenter/View/5489/POLICE-EXECUTED-BPBA-FY2224-CBA?bidId=,https://www.beverlyma.gov/DocumentCenter/View/5489/POLICE-EXECUTED-BPBA-FY2224-CBA?bidId=,Agreement between the City of Beverly and the Beverly Police Benevolent Association (BPBA),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-cc194a6307f1ceebaa7f,1,canonical_representative,7,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_31a872cb1fa683fbcf6b3fcd,TRI-73ddbb2b54abb2611dc2,NSCQ-OR-20260720-0079,VER-15958f8169a5876beee9,cog_2025_111601,111601,OR,Ashland,CITY OF ASHLAND,https://www.ashlandoregon.gov/DocumentCenter/View/1600,https://www.ashlandoregon.gov/DocumentCenter/View/1600/2023-2026-APA-Bargaining-Agreement-PDF?bidId=,https://www.ashlandoregon.gov/DocumentCenter/View/1600/2023-2026-APA-Bargaining-Agreement-PDF?bidId=,Agreement between the City of Ashland and Ashland Police Association (CBA 2023-2026),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-b404eabf7cf497f983a7,1,canonical_representative,8,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_e3384347286b4277ad2777fa,TRI-d0a0d87111e643fa9b0a,NSCQ-WI-20260720-0048,VER-7946fd77140f10a41e5a,cog_2025_115121,115121,WI,Brookfield,CITY OF BROOKFIELD,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338/SIGNED-BPPA-JAN-2023---DEC-2026?bidId=,https://www.ci.brookfield.wi.us/DocumentCenter/View/21338/SIGNED-BPPA-JAN-2023---DEC-2026?bidId=,Collective Bargaining Agreement Between City of Brookfield and the Brookfield Professional Police Association,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-8d7d7cfd6502c1918ed6,1,canonical_representative,9,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_b9a2055dbdd4fd2994034acd,TRI-2e1bb542dc45e90d2937,NSCQ-MN-20260720-0012,VER-b133c9d2b1567249e68a,cog_2025_106897,106897,MN,Duluth,CITY OF DULUTH,https://duluthmn.gov/media/bngnalqr/2024-2026-police-lels-538.pdf,https://duluthmn.gov/media/bngnalqr/2024-2026-police-lels-538.pdf,https://duluthmn.gov/media/bngnalqr/2024-2026-police-lels-538.pdf,2024-2026 Police (LELS 538) Collective Bargaining Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-9d9dca7c7f60236ba619,1,canonical_representative,10,lane_1,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
