annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,codified_record_id,comparable_wage_candidate_link,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,fields_repaired,fields_still_missing,final_locator,gap_claim_blockers,gap_claim_readiness,grade,lane_position,line_offset,manual_review_reason,matched_cycle_link,mechanism_attributes,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,repair_confidence,repair_evidence_basis,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005837,non_cba_or_other_hint,12105,12060,B4X2500COD-20260730-2f5a364cdf981710039ffeca,,2024,not_applicable,,2024-01-16,quantitative_compensation,B4X2500TXT-20260730-4ca59b6e9264654330ac,[],"[""safety_category"", ""occupation_or_unit""]",https://gayvillesd.org/wp-content/uploads/2024/02/JANUARY-16-2024-MONTHLY-MEETING-TOWN-OF-GAYVILLE.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,462,174,safety_category;occupation_or_unit,B4X2500MC-a0d33a938a1dcdb2cdb06617,"[""base_wage_direct_value""]",Gayville,B4X2500MC-a0d33a938a1dcdb2cdb06617,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,44720.0,2026-07-30T22:04:39Z,not_growth_value,21.5,hourly,,B4X2500NORM-015042c60d2771e8c4dc302d,moderate,unknown,https://gayvillesd.org/wp-content/uploads/2024/02/JANUARY-16-2024-MONTHLY-MEETING-TOWN-OF-GAYVILLE.pdf,normalization_partial,,34,,,,2024,21.5,2024,,2024-01-16,,,21.5,,,,,,2024-01-16,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-c693aaebfb7ed58494a988c4,base,Maintenance/Water/Sewer Supervisor $21.50/hr;,"January 16, 2024 Monthly Meeting (Town of Gayville) — wages published;",2024-01-16,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Maintenance/Water/Sewer Supervisor $21.50/hr;,,hourly_rate,$21.50,True,B4X2500RDY-20260730-38de2e56c6c0783afe58,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:16.834183Z,B4X2500RESCUE-afd6472b72282aa4647a81c8,rescue_lane_004,still_partial,B4X2500SRD-20260730-365bf193acfc46575eb3,unclear,B4X2500-20260729-05860,,agenda_packet_or_minutes,B4X2500LIVE-20260729-005837,B4X2500SRD-20260730-365bf193acfc46575eb3,"January 16, 2024 Monthly Meeting (Town of Gayville) — wages published",B4X2500SPAN-20260730-4fa78aac28638f7300149cf0,0e634e4f58965ae0972ad0daccf86c626691391395bcdf6eddeef065c308f178,SD,,unresolved_unit,B4X2500V-20260730-02668
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006661,non_cba_or_other_hint,48396,48358,B4X2500COD-20260730-8620b540e62ed85bceb265f1,,2022,not_applicable,,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-247e1082d2c7111f972b,[],"[""safety_category"", ""occupation_or_unit""]",https://vershirevt.org/wp-content/uploads/2023/05/Town-Report-2023-Final-Draft.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,840,1372,safety_category;occupation_or_unit,B4X2500MC-8290b150c77899881f76801f,"[""base_wage_direct_value""]",Vershire,B4X2500MC-8290b150c77899881f76801f,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,35880.0,2026-07-30T22:04:39Z,not_growth_value,17.25,hourly,,B4X2500NORM-0278508a3489fbc74c85459c,moderate,unknown,https://vershirevt.org/wp-content/uploads/2023/05/Town-Report-2023-Final-Draft.pdf,normalization_partial,,270,,,,2022,17.25,2022,,,,,17.25,,,,,,2022-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-0adca3e019ea011fbc7f446d,base,Custodial/Office Cleaning $17.25/hour,Town of Vershire Annual Report 2022 (contains 2022 Salary Schedule);,2022,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Custodial/Office Cleaning $17.25/hour,,hourly_rate,$17.25,True,B4X2500RDY-20260730-d70914f32e9a74cf5fd7,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:22.733099Z,B4X2500RESCUE-4b77b186d95a0e6fa1c8eae9,rescue_lane_004,still_partial,B4X2500SRD-20260730-78c31a178744bfb1c7eb,unclear,B4X2500-20260729-06460,,wage_schedule,B4X2500LIVE-20260729-006661,B4X2500SRD-20260730-78c31a178744bfb1c7eb,Town of Vershire Annual Report 2022 (contains 2022 Salary Schedule),B4X2500SPAN-20260730-802897e413238400a808d6e5,6ad08645a35a2b2d9a0d1913b58d5968119455edef0a067d8472dcc8300335cb,VT,,unresolved_unit,B4X2500V-20260730-02804
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006311,non_cba_or_other_hint,2388,2339,B4X2500COD-20260730-4290b7220469591760ba3f58,,2022,neutral_or_general,,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-80b9fa3ad16a0f43b498,[],"[""safety_category"", ""occupation_or_unit""]",https://peapackgladstone.org/government/ordinances/adopted/2022-2/71-1111-2022-ordinance-to-set-compensation-of-mayor-borough-council-members-department-heads-and-municipal-employees/file,"[""safety_category"", ""occupation_or_unit""]",not_ready,,279,78,safety_category;occupation_or_unit,B4X2500MC-90a354fa168ce0303f5d863e,"[""base_wage_direct_value""]",Peapack and Gladstone,B4X2500MC-90a354fa168ce0303f5d863e,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,93600.0,2026-07-30T22:04:39Z,not_growth_value,45.0,hourly,,B4X2500NORM-02c096ad1260eb7b8b44b443,moderate,unknown,https://www.peapackgladstone.org/government/ordinances/adopted/2022-2/71-1111-2022-ordinance-to-set-compensation-of-mayor-borough-council-members-department-heads-and-municipal-employees/file,normalization_partial,,19,,,,2022,45.0,2022,,,,,45.0,,,,,,2022-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-ae5978c23e46e1855c814ecc,base,Electrical Sub-Code Official $45.00/hr $55.00/hr,"Ordinance 71-1111-2022: Ordinance to Set Compensation of Mayor, Borough Council Members, Department Heads and Municipal Employees;",2022,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Electrical Sub-Code Official $45.00/hr $55.00/hr,,hourly_rate,$45.00; $55.00,True,B4X2500RDY-20260730-bc34b725c9e37b81bbaf,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:15.218576Z,B4X2500RESCUE-4d0187890970a640788e89b8,rescue_lane_003,still_partial,B4X2500SRD-20260730-259012c36ab49abd600c,unclear,B4X2500-20260729-06232,,wage_schedule,B4X2500LIVE-20260729-006311,B4X2500SRD-20260730-259012c36ab49abd600c,"Ordinance 71-1111-2022: Ordinance to Set Compensation of Mayor, Borough Council Members, Department Heads and Municipal Employees",B4X2500SPAN-20260730-c612ac1b6c8c4094f621b0d2,29315ffdf8f9e2de4ef640139cf9b1a687a08a3ecdd94badb91ca7da4ba306a2,NJ,,unresolved_unit,B4X2500V-20260730-02391
standard_2080_hours,2080,base,B4X2500LIVE-20260729-006368,non_cba_or_other_hint,8986,8930,B4X2500COD-20260730-08afd783fda3195c72a1a4f5,,2019,not_applicable,,2019-01-01,quantitative_compensation,B4X2500TXT-20260730-c5c69906cceca85e1af4,[],"[""safety_category"", ""occupation_or_unit""]",https://cms3.revize.com/revize/WashingtonTownship/local_government/committee_agenda_minutes_and_ordinances/docs/Committee%20-%202019%20-%20Minutes%20-%20July%2016.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,414,175,safety_category;occupation_or_unit,B4X2500MC-c46edb8cd4a62372acc785c0,"[""base_wage_direct_value""]",Washington,B4X2500MC-c46edb8cd4a62372acc785c0,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,74880.0,2026-07-30T22:04:39Z,not_growth_value,36.0,hourly,,B4X2500NORM-02e74c3dea6fdfb1450862e5,moderate,unknown,https://cms3.revize.com/revize/WashingtonTownship/local_government/committee_agenda_minutes_and_ordinances/docs/Committee%20-%202019%20-%20Minutes%20-%20July%2016.pdf,normalization_partial,,40,,,,2019,36.0,2019,,,,,36.0,,,,,,2019-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-feaaef950b9d5075a9abf904,base,Michael Heinrich Construction Inspector $36.00 per hour,Ordinance to amend the 2019 Salary Ordinance (salary ordinance amendment; includes operative salary/rate effective date for 2019 calendar year);,2019,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Michael Heinrich Construction Inspector $36.00 per hour,,hourly_rate,$36.00,True,B4X2500RDY-20260730-46e97ba328129a180d01,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:16.455502Z,B4X2500RESCUE-1bbf0181b7929e0abc3c8638,rescue_lane_003,still_partial,B4X2500SRD-20260730-4200e711403e0d32a167,unclear,B4X2500-20260729-06256,,salary_ordinance,B4X2500LIVE-20260729-006368,B4X2500SRD-20260730-4200e711403e0d32a167,Ordinance to amend the 2019 Salary Ordinance (salary ordinance amendment; includes operative salary/rate effective date for 2019 calendar year),B4X2500SPAN-20260730-65803d0410f02e7b16f36627,ce38538ffa4bebb2f5379fd4ce37507a46faaee1d4fe5b0b99522e72fe0a6843,NJ,,unresolved_unit,B4X2500V-20260730-03772
standard_2080_hours,2080,base,B4X2500LIVE-20260729-003381,non_cba_or_other_hint,774,745,B4X2500COD-20260730-68ef5048a45d8e8e2125e7a8,,2018,not_applicable,,2018-01-01,quantitative_compensation,B4X2500TXT-20260730-24e321fb5c77c427d0bc,[],"[""safety_category"", ""occupation_or_unit""]",https://wentworthsd.com/documents/Minutes/2018/2018.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,540,13,safety_category;occupation_or_unit,B4X2500MC-e11ce9473cd89812f0a61d6a,"[""base_wage_direct_value""]",Wentworth,B4X2500MC-e11ce9473cd89812f0a61d6a,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,31200.0,2026-07-30T22:04:39Z,not_growth_value,15.0,hourly,,B4X2500NORM-03e717b56fd194d23bace295,moderate,unknown,https://www.wentworthsd.com/documents/Minutes/2018/2018.pdf,normalization_partial,,2,,,,2018,15.0,2018,,,,,15.0,,,,,,2018-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-6ad3f5b699d5dbd30db1a738,base,Maintenance $15.00 per hour;,WENTWORTH TOWN COUNCIL MINUTES (employee & Council wages for 2018); NEW BUSINESS:,2018,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,Maintenance $15.00 per hour;,,hourly_rate,$15.00,True,B4X2500RDY-20260730-10dda0fff2bb910b9feb,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:17.774730Z,B4X2500RESCUE-61e1f3c5fd4b03cb4a14df13,rescue_lane_004,still_partial,B4X2500SRD-20260730-0c9e2037ef9e5aedb539,unclear,B4X2500-20260729-03415,NEW BUSINESS:,agenda_packet_or_minutes,B4X2500LIVE-20260729-003381,B4X2500SRD-20260730-0c9e2037ef9e5aedb539,WENTWORTH TOWN COUNCIL MINUTES (employee & Council wages for 2018),B4X2500SPAN-20260730-45a6eeb8a5c935c2f513817a,5573eaf6b950216f4a180de2761b0ca77811b976e03fbde888d9644a978aac04,SD,,unresolved_unit,B4X2500V-20260730-05554
standard_2080_hours,2080,base,B4X2500LIVE-20260729-004009,non_cba_or_other_hint,7199,7177,B4X2500COD-20260730-d4a83f05dd797c3a53e1ce6f,,2024,non_safety_advantage,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-f2b651bd15a624aa68b5,[],"[""safety_category"", ""occupation_or_unit""]",https://shawangunk.gov/wp-content/uploads/bsk-pdf-manager/2024/01/Town-Board-Minutes-01-04-2024-Organizational-Meeting.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,786,181,safety_category;occupation_or_unit,B4X2500MC-cfe634310fb92ad07f90c8b8,"[""base_wage_direct_value""]",Shawangunk,B4X2500MC-cfe634310fb92ad07f90c8b8,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,40788.8,2026-07-30T22:04:39Z,not_growth_value,19.61,hourly,,B4X2500NORM-03e8f1d959ba93419ea508b9,moderate,unknown,https://www.shawangunk.org/wp-content/uploads/bsk-pdf-manager/2024/01/Town-Board-Minutes-01-04-2024-Organizational-Meeting.pdf,normalization_partial,,40,,,,2024,19.61,2024,,,,,19.61,,,,,,2024-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-7a91960a131a7b2ee18ef5ac,base,7/1 Raise $19.61 / hr,Town Board Minutes — Organizational Meeting (Set Salaries and Rates of Pay for Non-Contractual Staff and Officials for 2024);,2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,7/1 Raise $19.61 / hr,,hourly_rate,$19.61,True,B4X2500RDY-20260730-f30bafd3ea29eed17c70,Northeast,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:12:22.038072Z,B4X2500RESCUE-9d0533cc867e9c03e57bd4a7,rescue_lane_003,still_partial,B4X2500SRD-20260730-64133f71cb5312ef1fdf,unclear,B4X2500-20260729-03825,,wage_schedule,B4X2500LIVE-20260729-004009,B4X2500SRD-20260730-64133f71cb5312ef1fdf,Town Board Minutes — Organizational Meeting (Set Salaries and Rates of Pay for Non-Contractual Staff and Officials for 2024),B4X2500SPAN-20260730-1b458d6efcd963d8f7f147fc,0d7716ff67387705788230106edc3581078e968d841ab56dd40e7b42921f5ec3,NY,,unresolved_unit,B4X2500V-20260730-01056
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005846,non_cba_or_other_hint,44113,44025,B4X2500COD-20260730-1be73cb478ed7b5a29980ed9,,2021,neutral_or_general,,2021-01-01,quantitative_compensation,B4X2500TXT-20260730-22aace5153207d5138ee,[],"[""safety_category"", ""occupation_or_unit""]",https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/273/2021-01-12/124747/PreProcessedPDF/lch_122296_prep_20210112114545338.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,483,612,safety_category;occupation_or_unit,B4X2500MC-8b00fe5d888f11df652f33b0,"[""base_wage_direct_value""]",Kennebec,B4X2500MC-8b00fe5d888f11df652f33b0,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,31200.0,2026-07-30T22:04:39Z,not_growth_value,15.0,hourly,,B4X2500NORM-05b0ad66a110f34368e6aeb3,moderate,unknown,https://etypeproductionstorage1.blob.core.windows.net/%24web/Production_Prod/Jobs/273/2021-01-12/124747/PreProcessedPDF/lch_122296_prep_20210112114545338.pdf,normalization_partial,,25,,,,2021,1200.0,2021,,,,2021,15.0,,,,,,2021-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-0c5917f7e3b9c0717c6d3769,base,"BankWest IT RESOLVED that the above- a $1,200.00 annual raise for Manager, $15.00/hour;","Lyman County Herald PDF excerpt: ""Town of Kennebec set 2021 city employee wages"" (town employee wage amounts in FY 2021 budget setting);",2021,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"BankWest IT RESOLVED that the above- a $1,200.00 annual raise for Manager, $15.00/hour;",,hourly_rate,"$1,200.00; $15.00",True,B4X2500RDY-20260730-8eb936041e5abbf747f9,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:20:17.076723Z,B4X2500RESCUE-7352407df58dfbd33cd13516,rescue_lane_004,still_partial,B4X2500SRD-20260730-d4bd81c51f15a6b767b9,unclear,B4X2500-20260729-05868,,budget_or_pay_plan,B4X2500LIVE-20260729-005846,B4X2500SRD-20260730-d4bd81c51f15a6b767b9,"Lyman County Herald PDF excerpt: ""Town of Kennebec set 2021 city employee wages"" (town employee wage amounts in FY 2021 budget setting)",B4X2500SPAN-20260730-68f980c1b5509f13a2bcf63c,bf2bbf96183b26ccd4930c670eee080653c5df35fd0cb867d198b1773c9bb7c1,SD,,unresolved_unit,B4X2500V-20260730-02672
standard_2080_hours,2080,base,B4X2500LIVE-20260729-007929,non_cba_or_other_hint,3163,3085,B4X2500COD-20260730-222b3ae62af4e6a29031b720,,2024,non_safety_advantage,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-05d8529440a77d42018d,[],"[""safety_category"", ""occupation_or_unit""]",https://lawtonmi.org/wp-content/uploads/2024/11/10.08.2024-Council-Minutes-1.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,240,59,safety_category;occupation_or_unit,B4X2500MC-8505aeded15d1797b05afd9d,"[""base_wage_direct_value""]",Lawton,B4X2500MC-8505aeded15d1797b05afd9d,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,66560.0,2026-07-30T22:04:38Z,not_growth_value,32.0,hourly,,B4X2500NORM-0b769eed036e4e583a62f0fd,moderate,unknown,https://www.lawtonmi.org/wp-content/uploads/2024/11/10.08.2024-Council-Minutes-1.pdf,normalization_partial,,13,,,,2024,32.0,2024,,,,,32.0,,,,,,2024-01-01,,,,,market_staffing_pressure,,medium_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-41ee5905054b4dc0bac4c100,base,$32 per hour will keep us in the ballpark to keep people from leaving for now.,Village of Lawton — Council Minutes (10.08.2024): motion to increase all full-time officer wages to $32/hour beginning on the next pay period;,2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,$32 per hour will keep us in the ballpark to keep people from leaving for now.,,hourly_rate,$32.00,True,B4X2500RDY-20260730-37899d0373bc0c5ae9a1,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:14.803391Z,B4X2500RESCUE-20c016c70ed0cfa2b0f5ccd6,rescue_lane_002,still_partial,B4X2500SRD-20260730-e69560851d923f3d4360,unclear,B4X2500-20260729-07879,,agenda_packet_or_minutes,B4X2500LIVE-20260729-007929,B4X2500SRD-20260730-e69560851d923f3d4360,Village of Lawton — Council Minutes (10.08.2024): motion to increase all full-time officer wages to $32/hour beginning on the next pay period,B4X2500SPAN-20260730-4050236a141cf6b2f98f1d2f,fe3d1a918385c43cb85f766fb0163d1e05df773aef2ef4b96d812da008eb732a,MI,,unresolved_unit,B4X2500V-20260730-01987
standard_2080_hours,2080,base,B4X2500LIVE-20260729-001987,non_cba_or_other_hint,29388,29333,B4X2500COD-20260730-ed4c537e38bff71470961ba7,,2024,neutral_or_general,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-ce9405b5a7c94f889f56,[],"[""safety_category"", ""occupation_or_unit""]",https://ducknc.gov/wp-content/uploads/2024/06/FY-2024-25-Budget-Document-As-Approved.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,732,445,safety_category;occupation_or_unit,B4X2500MC-acc48d7879cae69c3ad1496f,"[""base_wage_direct_value""]",Duck,B4X2500MC-acc48d7879cae69c3ad1496f,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,384800.0,2026-07-30T22:04:39Z,not_growth_value,185.0,hourly,,B4X2500NORM-1023e7d1966482ccc497736a,moderate,unknown,https://ducknc.gov/wp-content/uploads/2024/06/FY-2024-25-Budget-Document-As-Approved.pdf,normalization_partial,,72,,,,2024,185.0,2024,,,,2024,185.0,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-1a1490fa8d23b1b8ae08fcf1,base,"paralegals, and $185 per hour for summer law students.",FY 2024-25 Budget Document (As Approved) — Salary Schedule and Position Classification Table (incorporated via Budget Ordinance);,2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"paralegals, and $185 per hour for summer law students.",,hourly_rate,$185.00,True,B4X2500RDY-20260730-91e4b1964bd8fffd57fc,South,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T23:04:20.729954Z,B4X2500RESCUE-16bb9a542cc2a347f8ea60e7,rescue_lane_002,still_partial,B4X2500SRD-20260730-33de1b75c4a953de1c11,unclear,B4X2500-20260729-01949,,budget_or_pay_plan,B4X2500LIVE-20260729-001987,B4X2500SRD-20260730-33de1b75c4a953de1c11,FY 2024-25 Budget Document (As Approved) — Salary Schedule and Position Classification Table (incorporated via Budget Ordinance),B4X2500SPAN-20260730-e843f7e5d9cd67ef0b333200,861ddbdf07d87c6b3d40c7beae2af845bf3b1f926a92b1dcd1ec18e4d6412069,NC,,unresolved_unit,B4X2500V-20260730-05018
standard_2080_hours,2080,base,B4X2500LIVE-20260729-005330,non_cba_or_other_hint,2017,1992,B4X2500COD-20260730-c6892d4e9ea3a43042c71d16,,2024,not_applicable,,2024-01-01,quantitative_compensation,B4X2500TXT-20260730-2e54522752f6a6b40945,[],"[""safety_category"", ""occupation_or_unit""]",https://mccmeetingspublic.blob.core.usgovcloudapi.net/sedgwickks-meet-9c977ec2a5e44587b2b6ccc89ae1d337/ITEM-Attachment-001-06aa0323b85c4b7f9649aba2ca60f716.pdf,"[""safety_category"", ""occupation_or_unit""]",not_ready,,1035,48,safety_category;occupation_or_unit,B4X2500MC-344fe0388fba1bbb72062922,"[""base_wage_direct_value""]",Sedgwick,B4X2500MC-344fe0388fba1bbb72062922,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""annual_equivalent_uses_standard_2080_assumption""]","Raw values preserved. Equivalents are structural review fields, not wage-gap estimates. Annual/hourly conversion uses 2,080 hours and is capped at moderate confidence unless later document-specific hours are found.",normalization_partial,52000.0,2026-07-30T22:04:39Z,not_growth_value,25.0,hourly,,B4X2500NORM-10642b1793f7df64b3ee22c1,moderate,unknown,https://mccmeetingspublic.blob.core.usgovcloudapi.net/sedgwickks-meet-9c977ec2a5e44587b2b6ccc89ae1d337/ITEM-Attachment-001-06aa0323b85c4b7f9649aba2ca60f716.pdf,normalization_partial,,16,,,,2024,18.0,2024,,,,,25.0,,,,,,2024-01-01,,,,,quantitative_base_wage_needs_normalization,,high_priority_verification_ready,"[""hourly_rate""]",,B4X2500-RATING-20260730-7445f52f79f7257166807630,base,$18.00 to $25.00 Hourly,"Resolution 01032024A - Salary/Wage Range Limits (City of Sedgwick) (Passed and adopted Jan. 3, 2024); POSITION RANGE",2024,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,$18.00 to $25.00 Hourly,,hourly_rate,$18.00; $25.00,True,B4X2500RDY-20260730-eea5ab4db283b18607d3,Midwest,low,"[""prior_normalization_metadata_only""]",downstream_normalization_needed,partial_repair,2026-07-30T22:56:27.173058Z,B4X2500RESCUE-09a5b14811ed68116fc724e1,rescue_lane_001,still_partial,B4X2500SRD-20260730-6d7b217371684b1686a0,unclear,B4X2500-20260729-05324,POSITION RANGE,other_local_government_pay_policy,B4X2500LIVE-20260729-005330,B4X2500SRD-20260730-6d7b217371684b1686a0,"Resolution 01032024A - Salary/Wage Range Limits (City of Sedgwick) (Passed and adopted Jan. 3, 2024)",B4X2500SPAN-20260730-cc5e4adb029a72dacc6acc67,3f957406662a25b42f48550491189dae2e446f2457563baaeb4f243c5be6ca93,KS,,unresolved_unit,B4X2500V-20260730-00345
