annualization_assumption,annualization_hours_used,base_or_non_base,candidate_id,cba_non_cba_hint,character_end_offset,character_start_offset,classification_evidence_basis,codified_record_id,comparison_cycle_candidate,direction_bucket,effective_period_end,effective_period_start,evidence_category,extraction_id,final_locator,grade,growth_mechanism_claim_caveat,growth_mechanism_claim_text,growth_mechanism_type,growth_value_type,lane_position,line_offset,mechanism_attributes,mechanism_claim_ready,municipality,municipality_cycle_id_candidate,non_base_component_type,normalization_blocker_tags,normalization_needed_for_gap_claim,normalization_notes,normalization_status,normalized_annual_equivalent,normalized_at,normalized_growth_type,normalized_hourly_equivalent,normalized_pay_basis,normalized_percentage_growth,normalized_record_id,normalized_value_confidence,occupation_or_classification,original_locator,original_normalization_status,page_number,paragraph_offset,parsed_annual_salary,parsed_biweekly_rate,parsed_cola_cpi_value,parsed_contract_year,parsed_currency_amount,parsed_cycle_label,parsed_daily_rate,parsed_effective_date,parsed_end_date,parsed_fiscal_year,parsed_growth_period,parsed_growth_unit,parsed_growth_value,parsed_hourly_rate,parsed_lump_sum,parsed_monthly_rate,parsed_percentage_value,parsed_premium_amount,parsed_premium_percentage,parsed_start_date,parsed_step_or_grade_value,parsed_stipend_or_allowance,parsed_weekly_rate,payband,primary_mechanism_cluster,prior_comparable_wage_candidate_link,priority_bucket,quant_span_types,quantitative_growth_value_present,rank,rating_id,raw_base_nonbase_text,raw_compensation_text,raw_context_notes,raw_effective_period_text,raw_paraphrase,raw_rank_step_grade_text,raw_span_text,raw_unit_or_group_text,raw_unit_text,raw_value_text,raw_values_preserved,readiness_id,region,report_usability_bucket,rescue_basket,rescue_completed_at,rescue_id,rescue_lane,rescue_status,retained_source_id,safety_category,scout_target_id,section_heading,source_family,source_id,source_review_download_id,source_title,span_id,span_sha256,state,step,unit_or_group,verification_row_id,why_not_gap_comparable
not_applicable,,unclear,B4X2500LIVE-20260729-003897,non_cba_or_other_hint,20252,20179,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-e1329492b14ffa8884139747,2022,neutral_or_general,,2022-04-05,mixed_quantitative_qualitative,B4X2500TXT-20260730-7e612652585c7085ba1e,https://altamontvillageny.gov/sites/g/files/vyhlif16621/f/minutes/brdminutes_april_05_2022.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,412,351,"[""automatic_raise_mechanism""]",False,Altamont,B4X2500MC-646e82a07c415cb8b297993e,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,3.0,B4X2500NORM-030d74343618f5c9b3e053a0,moderate,unknown,https://www.altamontvillageny.gov/sites/g/files/vyhlif16621/f/minutes/brdminutes_april_05_2022.pdf,normalization_mechanism_only,,65,,,3.0,2022,,2022,,2022-04-05,,,2022,percent,3.0,,,,3.0,,,2022-04-05,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-aba525056b4ac5f503a39f2b,,"3% COLA increase, which we really, if we can do that, we want to do that.","Village of Altamont Regular Board Meeting Minutes — April 5, 2022 (Personnel Policy / Holiday Schedule / Standard Work Day resolutions referenced);",2022-04-05,The passage combines a raw compensation term with possible wage-setting context for later review.,,"3% COLA increase, which we really, if we can do that, we want to do that.",,COLA_or_CPI_adjustment,3%,True,B4X2500RDY-20260730-98db9559d684059f227d,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.739600Z,B4X2500RESCUE-80f1f6567322cd95b5bd402e,rescue_lane_003,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-dbc2e186f7bd896c007d,unclear,B4X2500-20260729-03764,,personnel_policy,B4X2500LIVE-20260729-003897,B4X2500SRD-20260730-dbc2e186f7bd896c007d,"Village of Altamont Regular Board Meeting Minutes — April 5, 2022 (Personnel Policy / Holiday Schedule / Standard Work Day resolutions referenced)",B4X2500SPAN-20260730-2f526d5afe62af7308c4db2e,648413b58749eeaceef4778bd684823a2cf2beec931b2db6964722babe05d254,NY,,unresolved_unit,B4X2500V-20260730-01039,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-007392,non_cba_or_other_hint,6191,6135,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-df9431ca88e774e08a31b371,2015,neutral_or_general,,2015-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-fc333aa6c6f75c5d1e09,https://cityofcondon.com/wp-content/uploads/2015/10/2015-10-07-Minutes.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,452,127,"[""automatic_raise_mechanism""]",False,Condon,B4X2500MC-2caa42ba20fc7308f7741bc7,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,2.0,B4X2500NORM-03f22c784ecdfb3a35aa3162,moderate,unknown,https://cityofcondon.com/wp-content/uploads/2015/10/2015-10-07-Minutes.pdf,normalization_mechanism_only,,34,,,2.0,2015,,2015,,,,,2015,percent,2.0,,,,2.0,,,2015-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-655e44c50b3bbff0ce7748e1,,Councilor Jamieson asked if the CPI was higher than 2%,City of Condon Regular Meeting Minutes (10/07/2015) — salary schedule for swimming pool employees; OLD BUSINESS,2015,The passage combines a raw compensation term with possible wage-setting context for later review.,,Councilor Jamieson asked if the CPI was higher than 2%,,COLA_or_CPI_adjustment,2%,True,B4X2500RDY-20260730-1f781708d228e034944a,West,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.740250Z,B4X2500RESCUE-5d665070227a310b88d018d2,rescue_lane_004,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-b4f55b0717dd1724c764,unclear,B4X2500-20260729-07429,OLD BUSINESS,wage_schedule,B4X2500LIVE-20260729-007392,B4X2500SRD-20260730-b4f55b0717dd1724c764,City of Condon Regular Meeting Minutes (10/07/2015) — salary schedule for swimming pool employees,B4X2500SPAN-20260730-d079c0043a4800b97456fc89,f05174267e2665ff98ef029ea6390df1bec768af74693b157d3fde27848d4d1a,OR,,unresolved_unit,B4X2500V-20260730-01158,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-007061,non_cba_or_other_hint,180332,180232,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-13b0f2eda0cda419273350d9,2022,neutral_or_general,,2022-07-11,mixed_quantitative_qualitative,B4X2500TXT-20260730-8f95ef7d8fbb003aea45,http://cms4files.revize.com/townofwilliamston/FY%2022-23%20Minutes.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,1266,3090,"[""automatic_raise_mechanism""]",False,Williamston,B4X2500MC-131f24002ac82138801bac58,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,5.0,B4X2500NORM-11a15b981655318f2629f779,moderate,police,https://www.townofwilliamston.com/FY%2022-23%20Minutes.pdf,normalization_mechanism_only,,558,,,5.0,2022,,2022,,2022-07-11,,,2022,percent,5.0,,,,5.0,,,2022-07-11,,,,,automatic_wage_growth,,medium_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-3d9ea113ef3ff60bb5d88e4d,,"With the Board’s strong support of the employees, there is a possible 5% cost of living adjustment","Minutes of the Meeting of the Board of Commissioners (includes agenda item: “Approve Pay Increases for Police, Fire, and Certain Employees” — dated July 11, 2022);",2022-07-11,The passage combines a raw compensation term with possible wage-setting context for later review.,,"With the Board’s strong support of the employees, there is a possible 5% cost of living adjustment",police,COLA_or_CPI_adjustment,5%,True,B4X2500RDY-20260730-9e3d93e0411eb83ab40d,South,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.750404Z,B4X2500RESCUE-2ff26c9f58e4c4d9e02d9dd0,rescue_lane_002,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-f4e447df805335d6300a,police,B4X2500-20260729-07015,,agenda_packet_or_minutes,B4X2500LIVE-20260729-007061,B4X2500SRD-20260730-f4e447df805335d6300a,"Minutes of the Meeting of the Board of Commissioners (includes agenda item: “Approve Pay Increases for Police, Fire, and Certain Employees” — dated July 11, 2022)",B4X2500SPAN-20260730-e6eb817570c972a265750334,7795883dad6aed93d616a735645a3cd50732de179b95571573b82e9c0fa4d1a8,NC,,police,B4X2500V-20260730-05055,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-009478,non_cba_or_other_hint,22521,22474,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-ba2d93cc24ec729f4140f9d6,2023,neutral_or_general,,2023-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-b2e966f56644b17cccc3,https://townofbeechmountain.com/wp-content/uploads/Regular-Town-Council-11-Apr-2023-Agenda-Pdf.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,865,512,"[""automatic_raise_mechanism""]",False,Beech Mountain,B4X2500MC-9ef1c481ceb406829a4e2c0c,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,8.0,B4X2500NORM-17bc2358a9de9d22c371828e,moderate,unknown,https://townofbeechmountain.com/wp-content/uploads/Regular-Town-Council-11-Apr-2023-Agenda-Pdf.pdf,normalization_mechanism_only,,105,,,8.0,2023,,2023,,,,,2023,percent,8.0,,,,8.0,,,2023-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-445ce37a53a9fbb5fc0648c2,,The current COLA recommendation is 5 - 8 % or,Regular Town Council - 11 Apr 2023 - Agenda - Pdf (Classification and Salary Study discussion; pay plan summary and implementation references); schedule to receive the increase. These current salary boosts are,2023,The passage combines a raw compensation term with possible wage-setting context for later review.,,The current COLA recommendation is 5 - 8 % or,,COLA_or_CPI_adjustment,8%,True,B4X2500RDY-20260730-c45f0840089f666b491f,South,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.755138Z,B4X2500RESCUE-bcc036480a693925992e5005,rescue_lane_002,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-1d48cd60c53e56c3c427,unclear,B4X2500-20260729-09438,schedule to receive the increase. These current salary boosts are,compensation_study,B4X2500LIVE-20260729-009478,B4X2500SRD-20260730-1d48cd60c53e56c3c427,Regular Town Council - 11 Apr 2023 - Agenda - Pdf (Classification and Salary Study discussion; pay plan summary and implementation references),B4X2500SPAN-20260730-8994ae473c9adab80e23bbd0,70a8e9e95627193105c275bb95a472c29e46cc0233468aca800e363e313298f2,NC,,unresolved_unit,B4X2500V-20260730-02173,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-005823,non_cba_or_other_hint,40310,40236,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-8103d45113af4b3ea9e50f49,2023,not_applicable,,2023-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-a67e93701b81ee794255,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-08-0638.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,356,730,"[""automatic_raise_mechanism""]",False,Turtlecreek,B4X2500MC-8d888acae27fdca8ff501b3c,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,3.0,B4X2500NORM-18f181a4881f05b49aae5167,moderate,fire,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2023/23-MED-08-0638.pdf,normalization_mechanism_only,,72,,,3.0,2023,,2023,,,,,2023,percent,3.0,,,,3.0,,,2023-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-df2fac5cfc9d3f5a1bf68e11,,"a 3 % increase in 2025, and a reopener for a cost of living adjustment in","Fact-Finding Report (Turtlecreek Township, Ohio vs. IAFF Local 5353) — 2023-MED-08-0638; RECOMMENDATION",2023; 2025,The passage combines a raw compensation term with possible wage-setting context for later review.,,"a 3 % increase in 2025, and a reopener for a cost of living adjustment in",fire,COLA_or_CPI_adjustment,3%,True,B4X2500RDY-20260730-92e85279e48b3094046f,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.756154Z,B4X2500RESCUE-0144bcd1de2347677ea44d5b,rescue_lane_004,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-4d18c654a6fae7c3c928,fire,B4X2500-20260729-05827,RECOMMENDATION,factfinding_report,B4X2500LIVE-20260729-005823,B4X2500SRD-20260730-4d18c654a6fae7c3c928,"Fact-Finding Report (Turtlecreek Township, Ohio vs. IAFF Local 5353) — 2023-MED-08-0638",B4X2500SPAN-20260730-4eb3c928427d375d73556259,88f32bbc68787db26655d128825f1357060a5d2d4663f3b5181a3b87a875bfa6,OH,,fire,B4X2500V-20260730-01114,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-009883,non_cba_or_other_hint,324379,324358,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-6b8e02260489a110897cedec,2016,not_applicable,,,mixed_quantitative_qualitative,B4X2500TXT-20260730-398ae1b9b2c1bc09c841,https://townofmountainvillage.com/site/assets/files/26152/august-20-2015-town-council-packet.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,265,7743,"[""automatic_raise_mechanism""]",False,Mountain Village,B4X2500MC-7b8541683023ebc125f9f48a,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,COLA_CPI,,percentage,4.5,B4X2500NORM-25b280794ac47bb12e782f22,moderate,unknown,https://townofmountainvillage.com/site/assets/files/26152/august-20-2015-town-council-packet.pdf,normalization_mechanism_only,,1330,,,4.5,,,,,,,2016,2016,percent,4.5,,,,4.5,,,,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-4125eba12bb2b463353cb3f1,,Frisco: 4.5% No COLA,COMPENSATION PLAN FY2016;,,The passage combines a raw compensation term with possible wage-setting context for later review.,,Frisco: 4.5% No COLA,,COLA_or_CPI_adjustment,4.5%,True,B4X2500RDY-20260730-8859137fbc7084ed9d4c,West,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.766101Z,B4X2500RESCUE-6a5dee1f192314f88d286a4b,rescue_lane_001,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-0f8af83e06899f05b028,unclear,B4X2500-20260729-09890,,budget_or_pay_plan,B4X2500LIVE-20260729-009883,B4X2500SRD-20260730-0f8af83e06899f05b028,COMPENSATION PLAN FY2016,B4X2500SPAN-20260730-960ec306cad1d7a998541dc8,c71022656e28ba018af17e02d5813f65929475df3d4229be4544a300a1a49dac,CO,,unresolved_unit,B4X2500V-20260730-02962,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-008903,non_cba_or_other_hint,18262,18202,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-749853c7853a1c010d56af3b,2023-2024,neutral_or_general,2024-12-31,2023-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-1a978ffc2cbab23ee63b,https://buchananny.gov/financial-documents/23-24-Adopted-Budget.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,458,349,"[""automatic_raise_mechanism""]",False,Buchanan,B4X2500MC-43e9ced227bd5aa1b9135f8b,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,2.0,B4X2500NORM-275889a868e747d918c84596,moderate,unknown,https://buchananny.gov/financial-documents/23-24-Adopted-Budget.pdf,normalization_mechanism_only,,54,,,2.0,2023,,2023-2024,,,2024-12-31,,2023-2024,percent,2.0,,,,2.0,,,2023-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-3172198d2be71fef690c13c6,,"The cap is set at 2% or at the Consumer Price Index (CPI),",2023-2024 Adopted Budget (contains 2023-2024 SALARY SCHEDULE); TAX CAP,2023; 2024,The passage combines a raw compensation term with possible wage-setting context for later review.,,"The cap is set at 2% or at the Consumer Price Index (CPI),",,COLA_or_CPI_adjustment,2%,True,B4X2500RDY-20260730-5df0e78938b5145e5845,Northeast,pi_report_context_only,mechanism_only_repair,2026-07-30T23:32:32.767600Z,B4X2500RESCUE-442fbce3695e0454950e2922,rescue_lane_003,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-577d7915dc59923178d5,unclear,B4X2500-20260729-08770,TAX CAP,budget_or_pay_plan,B4X2500LIVE-20260729-008903,B4X2500SRD-20260730-577d7915dc59923178d5,2023-2024 Adopted Budget (contains 2023-2024 SALARY SCHEDULE),B4X2500SPAN-20260730-ac049f6d2f0a70a01baf1089,6fecfd05559a55fa9a4754f105bc4e1265cb5a945b160e61cf8055f52f14a2cf,NY,,unresolved_unit,B4X2500V-20260730-00979,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-005633,non_cba_or_other_hint,21042,20974,"[""unit_specific_source_title"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-dee390d95d8a5a2795c798e6,2024,not_applicable,,2024-01-01,mixed_quantitative_qualitative,B4X2500TXT-20260730-fc9b3029631ce1f48da8,https://sunrisebeachmo.gov/media/181,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.","The source-grounded Sunrise Beach, MO record directly identifies a COLA CPI mechanism of 1.5% for police in 2024. This is quantitatively supported wage-growth mechanism evidence within the current documentary record, not a national estimate, population prevalence statement, or final causal claim.",COLA_CPI,COLA_CPI,844,335,"[""automatic_raise_mechanism""]",True,Sunrise Beach,B4X2500MC-cd7687e66a4d61d8d0c52192,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,COLA_CPI,,percentage,1.5,B4X2500NORM-2f7d6a164130720b6445c5d0,moderate,police,https://www.sunrisebeachmo.gov/media/181,normalization_mechanism_only,,41,,,1.5,2024,,2024,,,,,2024,percent,1.5,,,,1.5,,,2024-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""COLA_or_CPI_adjustment""]",True,,B4X2500-RATING-20260730-7139a5955b1f71f7ea897e16,,"step percentage is 1.5 percent, which essentially represents a COLA.",Resolution 2024-06: Payscale System for the Village of Sunrise Beach Police Department (Exhibit A: Police Department Payscale System);,2024,The passage combines a raw compensation term with possible wage-setting context for later review.,step percentage,"step percentage is 1.5 percent, which essentially represents a COLA.",police,COLA_or_CPI_adjustment,1.5%,True,B4X2500RDY-20260730-35d3eba6f40bf545ad47,Midwest,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.772837Z,B4X2500RESCUE-95e3e420863ba2ec4b19f5b2,rescue_lane_002,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-776ecf40f83be89b26a3,police,B4X2500-20260729-05574,,wage_schedule,B4X2500LIVE-20260729-005633,B4X2500SRD-20260730-776ecf40f83be89b26a3,Resolution 2024-06: Payscale System for the Village of Sunrise Beach Police Department (Exhibit A: Police Department Payscale System),B4X2500SPAN-20260730-b6fe464d7b0a544d8468fd95,04271e42b06abb99184914ea9c87b3b2c7b1179f2f9b117e0cc989112686678f,MO,percentage,police,B4X2500V-20260730-03564,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-009838,non_cba_or_other_hint,58932,58831,"[""unresolved"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-854c30f5c6b5f9c8b91960e4,2022,not_applicable,,2022-01-01,quantitative_compensation,B4X2500TXT-20260730-13f2de2060b7a801bd86,https://fortjonesca.org/wp-content/uploads/2022/06/June-Agenda-Packet.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.",,COLA_CPI,COLA_CPI,125,1401,"[""automatic_raise_mechanism""]",False,Fort Jones,B4X2500MC-a4e3c084d66daaaf68b101ad,,"[""safety_category_unresolved"", ""occupation_or_unit_unresolved"", ""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:39Z,across_the_board_raise,,percentage,5.0,B4X2500NORM-2fc53c13a7187603fbccd64c,moderate,unknown,https://fortjonesca.org/wp-content/uploads/2022/06/June-Agenda-Packet.pdf,normalization_mechanism_only,,240,,,,2022,1.0,2022,,,,,2022,percent,5.0,,,,5.0,,,2022-01-01,,,,,automatic_wage_growth,,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-e59717a25694714c87971651,,"Also, as stated before, this budget reflects a Cost-of-Living adjustment of 5% and a $1 raise for PW",Town of Fort Jones Salary Schedule 2022-27;,2022,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,"Also, as stated before, this budget reflects a Cost-of-Living adjustment of 5% and a $1 raise for PW",,percentage_raise,$1.00; 5%,True,B4X2500RDY-20260730-a7db33fab7ebae395f4d,West,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.773156Z,B4X2500RESCUE-8ff1c460186cc11cba29c9fc,rescue_lane_001,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-ba0db4048fedd8f82deb,unclear,B4X2500-20260729-09852,,wage_schedule,B4X2500LIVE-20260729-009838,B4X2500SRD-20260730-ba0db4048fedd8f82deb,Town of Fort Jones Salary Schedule 2022-27,B4X2500SPAN-20260730-28d1fa2b24baaf70e15b80fd,7f63cf7927d4c461bf3166a0893e6711672736d514c370e5b270cb845f69c3c0,CA,,unresolved_unit,B4X2500V-20260730-01507,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
not_applicable,,unclear,B4X2500LIVE-20260729-006155,non_cba_or_other_hint,81509,81422,"[""prior_normalization_metadata"", ""unresolved"", ""prior_normalization_metadata""]",B4X2500COD-20260730-bf6b28026a043ec877695a1b,2023,not_applicable,,2023-01-01,quantitative_compensation,B4X2500TXT-20260730-bf0618964467b5d8ce3a,https://phippsburg.com/vertical/sites/%7B80D70921-4572-4200-8876-61A701FD14B2%7D/uploads/Phippsburg_Town_Report_PROOF1%281%29.pdf,,"Source-reported mechanism only; not an analyst-computed wage gap, national estimate, prevalence claim, or causal effect.","The source-grounded Phippsburg, ME record directly identifies a COLA CPI mechanism of 3.2% for police in 2023. This is quantitatively supported wage-growth mechanism evidence within the current documentary record, not a national estimate, population prevalence statement, or final causal claim.",COLA_CPI,COLA_CPI,1277,1834,"[""automatic_raise_mechanism""]",True,Phippsburg,B4X2500MC-87fe4cf21a53cff894d1fdfc,,"[""base_nonbase_unresolved"", ""base_nonbase_unresolved""]",True,"Raw values preserved. Equivalents are structural review fields, not wage-gap estimates.",normalization_mechanism_only,,2026-07-30T22:04:38Z,across_the_board_raise,,percentage,3.2,B4X2500NORM-3544cf06ff903a83a0b9e272,moderate,police,https://phippsburg.com/vertical/sites/%7B80D70921-4572-4200-8876-61A701FD14B2%7D/uploads/Phippsburg_Town_Report_PROOF1%281%29.pdf,normalization_mechanism_only,,403,,,,2023,,2023,,,,2025,2023,percent,3.2,,,,3.2,,,2023-01-01,,,,,automatic_wage_growth,B4X2500PAIR-279f3f25cd3db7cdbc0f88cf,high_priority_verification_ready,"[""percentage_raise""]",True,,B4X2500-RATING-20260730-f3200a2815b321c15aa9cc93,,The request is increased to reflect the COLA increase of 3.2% for the Assessing Agent.,"Town of Phippsburg Annual Report 2023 (FY 25 wage budgets for Police Chief and Patrol Officer); TOTAL $62,700.00 $60,900.00",2023,"The passage records a raw compensation amount, schedule, percentage, or timing term for later review.",,The request is increased to reflect the COLA increase of 3.2% for the Assessing Agent.,police,percentage_raise,3.2%,True,B4X2500RDY-20260730-defbff74709912b6827b,Northeast,downstream_normalization_needed,mechanism_only_repair,2026-07-30T23:32:32.778153Z,B4X2500RESCUE-a22cda181bab558a2d5cfc33,rescue_lane_001,source_reported_cola_cpi_growth_supported,B4X2500SRD-20260730-509f0a783c6a06c6237a,police,B4X2500-20260729-06120,"TOTAL $62,700.00 $60,900.00",budget_or_pay_plan,B4X2500LIVE-20260729-006155,B4X2500SRD-20260730-509f0a783c6a06c6237a,Town of Phippsburg Annual Report 2023 (FY 25 wage budgets for Police Chief and Patrol Officer),B4X2500SPAN-20260730-4dd0a5a653075cb8308fe096,d74b5ecc3a15a22440cdedfd321872262c1e1b2369f9e92a65141ab39c584221,ME,,police,B4X2500V-20260730-03388,"A growth-mechanism value is not a directly comparable wage level unless a separate matched record validates pay basis, unit, and period."
