source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500SRD-20260730-c56088986657f94742ae,source_review_lane_001,80,B4X2500V-20260730-03014,verification_lane_003,B4X2500LIVE-20260729-004321,B4X2500LIVE-20260729-004321,B4X2500-20260729-04208,scout_lane_002,broad_4x2500_shard_002,GA,South,Eastman,Dodge County (13091; primary),Code of Ordinances (Municode): Charter – City manager responsibility for position classification and pay plan (pay plan adoption/amendment mechanism),https://library.municode.com/GA/Eastman/codes/Code_of_Ordinances?nodeId=PTICH_ARTIINPO_S1.13EXPO,library.municode.com,https://library.municode.com/GA/Eastman/codes/Code_of_Ordinances,https://library.municode.com/GA/Eastman/codes/Code_of_Ordinances,budget_or_pay_plan,ordinance_or_policy,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/GA/Eastman/codes/Code_of_Ordinances,duplicate_retained_source,https://library.municode.com/GA/Eastman/codes/Code_of_Ordinances,200,text/html,6095,0,1,2026-07-30T12:34:26Z,2026-07-30T12:34:26Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-64fd98b0de1cbe597abc,source_review_lane_001,82,B4X2500V-20260730-03015,verification_lane_003,B4X2500LIVE-20260729-001841,B4X2500LIVE-20260729-001841,B4X2500-20260729-01717,scout_lane_001,broad_4x2500_shard_001,GA,South,Lavonia,Franklin County (13119; primary); Hart County (13147),"Code of Ordinances (Municode) — Part I Charter, § 3.16 Position classification and pay plans",https://library.municode.com/ga/lavonia/codes/code_of_ordinances?nodeId=PTICH_ARTIINPO_S1.10NA,library.municode.com,https://library.municode.com/ga/lavonia/codes/code_of_ordinances,https://library.municode.com/ga/lavonia/codes/code_of_ordinances,budget_or_pay_plan,ordinance_or_policy,non_safety_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/ga/lavonia/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/ga/lavonia/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:34:26Z,2026-07-30T12:34:27Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-aa3f2567cb6a0bf44782,source_review_lane_001,83,B4X2500V-20260730-03017,verification_lane_003,B4X2500LIVE-20260729-006845,B4X2500LIVE-20260729-006845,B4X2500-20260729-06760,scout_lane_003,broad_4x2500_shard_003,GA,South,Tybee Island,Chatham County (13051; primary),Chapter 46 - Personnel (Municode): Salary grades/pay plan administration provisions,https://library.municode.com/ga/tybee_island/codes/code_of_ordinances?nodeId=PTIICOOR_CH46PE_ARTIIPERU_S46-54PE,library.municode.com,https://library.municode.com/ga/tybee_island/codes/code_of_ordinances,https://library.municode.com/ga/tybee_island/codes/code_of_ordinances,budget_or_pay_plan,ordinance_or_policy,non_safety_constraint_signal,local_pay_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/ga/tybee_island/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/ga/tybee_island/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:34:27Z,2026-07-30T12:34:27Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-44fa1fd06bca6fc1eb23,source_review_lane_001,93,B4X2500V-20260730-04436,verification_lane_004,B4X2500LIVE-20260729-009373,B4X2500LIVE-20260729-009373,B4X2500-20260729-09259,scout_lane_004,broad_4x2500_shard_004,GA,South,Warrenton,Warren County (13301; primary),"Code of Ordinances, Chapter 2 (Administration) — Sec. 2-40 Appointment and compensation (Warrenton, GA)",https://library.municode.com/ga/warrenton/codes/code_of_ordinances?nodeId=PTIICOOR_CH2AD_ARTVBOCO_DIV5HIPRCO_S2-339DEAPREAPCEAP,library.municode.com,https://library.municode.com/ga/warrenton/codes/code_of_ordinances,https://library.municode.com/ga/warrenton/codes/code_of_ordinances,other_local_government_pay_policy,ordinance_or_policy,strike_or_no_strike_constraint,local_pay_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/ga/warrenton/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/ga/warrenton/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:34:29Z,2026-07-30T12:34:29Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-4f08f719a431b02630da,source_review_lane_001,178,B4X2500V-20260730-00279,verification_lane_001,B4X2500LIVE-20260729-005135,B4X2500LIVE-20260729-005135,B4X2500-20260729-05141,scout_lane_003,broad_4x2500_shard_003,IL,Midwest,Park City,Lake County (17097; primary),"Code of Ordinances (Municode library) — Park City, IL",https://library.municode.com/il/park_city/codes/code_of_ordinances,library.municode.com,https://library.municode.com/il/park_city/codes/code_of_ordinances,https://library.municode.com/il/park_city/codes/code_of_ordinances,wage_schedule,ordinance_or_policy,non_safety_constraint_signal,labor_relations_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/il/park_city/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/il/park_city/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:34:54Z,2026-07-30T12:34:54Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-b456da76f095eaa9640f,source_review_lane_001,280,B4X2500V-20260730-00397,verification_lane_001,B4X2500LIVE-20260729-006936,B4X2500LIVE-20260729-006936,B4X2500-20260729-06880,scout_lane_003,broad_4x2500_shard_003,LA,South,St. Francisville,West Feliciana Parish (22125; primary),"Chapter 14, Article IV (Employee Handbook) — Pay system / Right to change compensation / Pay schedule (Municode codification; Ord. No. 2003-6; Ord. No. 2022-9 reference)",https://library.municode.com/la/st._francisville/codes/code_of_ordinances?nodeId=COOR_CH14PE_ARTIVEMHA,library.municode.com,https://library.municode.com/la/st._francisville/codes/code_of_ordinances,https://library.municode.com/la/st._francisville/codes/code_of_ordinances,wage_schedule,ordinance_or_policy,,local_pay_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/la/st._francisville/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/la/st._francisville/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:35:41Z,2026-07-30T12:35:41Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-aa1445ad0e3cf953a29e,source_review_lane_001,478,B4X2500V-20260730-05056,verification_lane_004,B4X2500LIVE-20260729-002039,B4X2500LIVE-20260729-002039,B4X2500-20260729-01987,scout_lane_001,broad_4x2500_shard_001,NC,South,Ocean Isle Beach,Brunswick County (37019; primary),"SERVICES AGREEMENT (CFCOG / Town of Ocean Isle Beach) — Pay & Classification Study and Personnel Policy Rewrite (Contract Period ends no later than June 30, 2027)",https://www.oibgov.com//apps/municipalboards/attachment/view.ashx?attachmentid=8289&meetingid=8175,oibgov.com,https://oibgov.com/apps/municipalboards/attachment/view.ashx,https://oibgov.com/apps/municipalboards/attachment/view.ashx,classification_study,memorandum_or_settlement,market_or_comparability_pressure;non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,not_reported,https://oibgov.com/apps/municipalboards/attachment/view.ashx,duplicate_retained_source,https://oibgov.com/apps/municipalboards/attachment/view.ashx,200,text/plain,55,1,1,2026-07-30T12:37:13Z,2026-07-30T12:37:13Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:fddc6d139aa68732e5f52d40e7437ebf70f00892619a6bb5d7fc102425045d8f,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,fddc6d139aa68732e5f52d40e7437ebf70f00892619a6bb5d7fc102425045d8f,B4X2500SRD-20260730-370fbc1e4ea71ff01f2a,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-a1ec45394efd30a33716,source_review_lane_001,858,B4X2500V-20260730-02730,verification_lane_002,B4X2500LIVE-20260729-002273,B4X2500LIVE-20260729-002273,B4X2500-20260729-02275,scout_lane_001,broad_4x2500_shard_001,TX,South,Webster,Harris County (48201; primary),"Appendix A - Personnel Regulations (Compensation policy / total compensation program) (Ord. No. 09-08, Exh. A(§ 2.0), 7-21-09; Sec. 3.0 - Compensation policy)",https://library.municode.com/TX/webster/codes/code_of_ordinances?nodeId=PTIICOOR_APXAPERE_S2.0EMREPO,library.municode.com,https://library.municode.com/TX/webster/codes/code_of_ordinances,https://library.municode.com/TX/webster/codes/code_of_ordinances,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://library.municode.com/TX/webster/codes/code_of_ordinances,duplicate_retained_source,https://library.municode.com/TX/webster/codes/code_of_ordinances,200,text/html,6095,0,1,2026-07-30T12:41:27Z,2026-07-30T12:41:27Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,27434a4d11d8bf8db2ab3f45e0efc3d919f714856b27530fb86054dbc47ad44e,B4X2500SRD-20260730-3848fc7a24bd560c819b,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-c74bd3c2b31249dd0521,source_review_lane_001,871,B4X2500V-20260730-04184,verification_lane_003,B4X2500LIVE-20260729-002459,B4X2500LIVE-20260729-002459,B4X2500-20260729-02463,scout_lane_001,broad_4x2500_shard_001,UT,West,Joseph,Sevier County (49041; primary),"Town of Joseph Town Council Meeting Minutes (December 3, 2025)",https://www.utah.gov/pmn/sitemap/notice/1057677.html,utah.gov,https://utah.gov/pmn/sitemap/notice/1057677.html,https://utah.gov/pmn/sitemap/notice/1057677.html,agenda_packet_or_minutes,meeting_minutes,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,9278,https://utah.gov/pmn/sitemap/notice/1057677.html,duplicate_retained_source,https://utah.gov/index.html,200,text/html,15110,3,1,2026-07-30T12:41:30Z,2026-07-30T12:41:30Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,B4X2500SRD-20260730-1446cffafb00325e9bdc,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-da6cdaf2793ddb90b889,source_review_lane_001,875,B4X2500V-20260730-04188,verification_lane_003,B4X2500LIVE-20260729-004893,B4X2500LIVE-20260729-004893,B4X2500-20260729-04963,scout_lane_002,broad_4x2500_shard_002,UT,West,Marysvale,Piute County (49031; primary),Utah Public Notice — Marysvale Town Board Meeting (1/13/2026) — Attachment: TBMIN.1.13.2026.docx (Meeting Minutes),https://www.utah.gov/pmn/sitemap/notice/1049959.html,utah.gov,https://utah.gov/pmn/sitemap/notice/1049959.html,https://utah.gov/pmn/sitemap/notice/1049959.html,agenda_packet_or_minutes,meeting_minutes,market_or_comparability_pressure,salary_wage_schedule,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,7820,https://utah.gov/pmn/sitemap/notice/1049959.html,duplicate_retained_source,https://utah.gov/index.html,200,text/html,15110,3,1,2026-07-30T12:41:31Z,2026-07-30T12:41:31Z,,supported source retained in ignored artifact storage,,,,ignored_local_artifact_store,,sha256:34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,duplicate_copy_removed,local_only_not_replicated,local_research_workspace,,,34009faaa8ef6df9922de8cb6d09efbea1a6249862cac1f24877373f09b7767c,B4X2500SRD-20260730-1446cffafb00325e9bdc,downloaded_duplicate_removed,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
