source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500SRD-20260730-551f9aab5ffc3dad0758,source_review_lane_002,1,B4X2500V-20260730-02885,verification_lane_003,B4X2500LIVE-20260729-007317,B4X2500LIVE-20260729-007317,B4X2500-20260729-07341,scout_lane_003,broad_4x2500_shard_003,AK,West,Newhalen,Lake and Peninsula Borough (02164; primary),City of Newhalen Code of Ordinances 2020 (Personnel; salary schedule provisions),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Newhalen%20Code%20of%20Ordinances%202020.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Newhalen%20Code%20of%20Ordinances%202020.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Newhalen%20Code%20of%20Ordinances%202020.pdf,budget_or_pay_plan,ordinance_or_policy,non_safety_constraint_signal,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,1110915,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Newhalen%20Code%20of%20Ordinances%202020.pdf,retained_pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Newhalen%20Code%20of%20Ordinances%202020.pdf,200,application/pdf,1110915,1,1,2026-07-30T12:42:09Z,2026-07-30T12:42:11Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-551f9aab5ffc3dad0758.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-551f9aab5ffc3dad0758.pdf,sha256:3a7914eca4ba95fd221b181139c9803209250b9ac6999ed18fe59a301ed5f372,locally_available,local_only_not_replicated,local_research_workspace,1110915,3a7914eca4ba95fd221b181139c9803209250b9ac6999ed18fe59a301ed5f372,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-5c1d7b1958cd7a405899,source_review_lane_002,2,B4X2500V-20260730-04328,verification_lane_004,B4X2500LIVE-20260729-002306,B4X2500LIVE-20260729-002306,B4X2500-20260729-02342,scout_lane_001,broad_4x2500_shard_001,AK,West,Kupreanof,Petersburg Borough (02195; primary),Kupreanof Municipal Code (Title 5 City Personnel: Hiring Policies),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf?ver=2018-06-21-135153-320,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,mou_settlement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,671162,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,retained_pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Kupreanof%20APPROVED%20Code%20of%20Ordinances.pdf,200,application/pdf,671162,1,1,2026-07-30T12:42:09Z,2026-07-30T12:42:10Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-5c1d7b1958cd7a405899.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-5c1d7b1958cd7a405899.pdf,sha256:f5bed14041b1c2ca5920e4268b3e3f66eec2da53ccba7a8f1bfff413a02cfa26,locally_available,local_only_not_replicated,local_research_workspace,671162,f5bed14041b1c2ca5920e4268b3e3f66eec2da53ccba7a8f1bfff413a02cfa26,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-356fbd7390b5d777b359,source_review_lane_002,3,B4X2500V-20260730-04329,verification_lane_004,B4X2500LIVE-20260729-009822,B4X2500LIVE-20260729-009822,B4X2500-20260729-09840,scout_lane_004,broad_4x2500_shard_004,AK,West,Egegik,Lake and Peninsula Borough (02164; primary),"Egegik City Code of Ordinances (Modified 12-13-13) — Personnel / employment policy sections (incl. overtime, benefits, wage/hour policy references)",https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,wage_schedule,ordinance_or_policy,non_safety_constraint_signal,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,2707690,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,retained_pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Egegik%20City%20Code%20of%20Ordinances%20Modified%20%2012-13-13.pdf,200,application/pdf,2707690,1,1,2026-07-30T12:42:10Z,2026-07-30T12:42:17Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-356fbd7390b5d777b359.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-356fbd7390b5d777b359.pdf,sha256:7faf622040d22415a9567ed3e3690bfd0e953c5b130c6994b1e5fa0cc121c4ba,locally_available,local_only_not_replicated,local_research_workspace,2707690,7faf622040d22415a9567ed3e3690bfd0e953c5b130c6994b1e5fa0cc121c4ba,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-4b73c5e1229f85a5b5fe,source_review_lane_002,4,B4X2500V-20260730-02888,verification_lane_003,B4X2500LIVE-20260729-006701,B4X2500LIVE-20260729-006701,B4X2500-20260729-06541,scout_lane_003,broad_4x2500_shard_003,AL,South,South Vinemont,Cullman County (01043; primary),December 8 2025 Regular Session (Town Council minutes) - Town of South Vinemont,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/69614aeddd0a44f5e0608aec_December%208%202025%20Regular%20Session.pdf,cdn.prod.website-files.com,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/69614aeddd0a44f5e0608aec_December%208%202025%20Regular%20Session.pdf,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/69614aeddd0a44f5e0608aec_December%208%202025%20Regular%20Session.pdf,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,1145390,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/69614aeddd0a44f5e0608aec_December%208%202025%20Regular%20Session.pdf,retained_pdf,https://cdn.prod.website-files.com/5d278ee3fc344f96bcddda2d/69614aeddd0a44f5e0608aec_December%208%202025%20Regular%20Session.pdf,200,application/pdf,1145390,0,1,2026-07-30T12:42:11Z,2026-07-30T12:42:11Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-4b73c5e1229f85a5b5fe.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-4b73c5e1229f85a5b5fe.pdf,sha256:86c647fdbcf0ce6ffa29c77c8925dd4c7bd8960dc4528e2fe3ea62f700821c15,locally_available,local_only_not_replicated,local_research_workspace,1145390,86c647fdbcf0ce6ffa29c77c8925dd4c7bd8960dc4528e2fe3ea62f700821c15,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-97f0bca7a822eb8c3a11,source_review_lane_002,5,B4X2500V-20260730-04331,verification_lane_004,B4X2500LIVE-20260729-001733,B4X2500LIVE-20260729-001733,B4X2500-20260729-01530,scout_lane_001,broad_4x2500_shard_001,AL,South,Owens Cross Roads,Madison County (01089; primary),"Minutes — City Council Regular Meeting (MARCH 24, 2026) confirming action on RESOLUTION NO. 26-007 (municipal compensation structure change)",https://www.owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,owenscrossroadsal.org,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,civil_service_hr_pay,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,863141,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,retained_pdf,https://owenscrossroadsal.org/AgendaCenter/ViewFile/Minutes/_03242026-230,200,application/pdf,863141,1,1,2026-07-30T12:42:11Z,2026-07-30T12:42:11Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-97f0bca7a822eb8c3a11.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-97f0bca7a822eb8c3a11.pdf,sha256:4a6bcdc0809441938488b97beca2b77692d0e9d5e2d1a853a710b2c37c3c689e,locally_available,local_only_not_replicated,local_research_workspace,863141,4a6bcdc0809441938488b97beca2b77692d0e9d5e2d1a853a710b2c37c3c689e,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-89eeb70a77bfc1216eb9,source_review_lane_002,6,B4X2500V-20260730-04332,verification_lane_004,B4X2500LIVE-20260729-004223,B4X2500LIVE-20260729-004223,B4X2500-20260729-04020,scout_lane_002,broad_4x2500_shard_002,AL,South,Midfield,Jefferson County (01073; primary),City of Midfield Public Safety Salary Schedule (Acknowledged by Personnel Board of Jefferson County),https://www.pbjcal.org/documents/salary/10MF/publicsafety.pdf,pbjcal.org,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,315090,https://pbjcal.org/documents/salary/10MF/publicsafety.pdf,restricted_or_login_required,,,,,,2,2026-07-30T12:42:11Z,2026-07-30T12:42:13Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-891e307bb5ce49bc625b,source_review_lane_002,7,B4X2500V-20260730-00009,verification_lane_001,B4X2500LIVE-20260729-004214,B4X2500LIVE-20260729-004214,B4X2500-20260729-03991,scout_lane_002,broad_4x2500_shard_002,AL,South,East Brewton,Escambia County (01053; primary),East Brewton Police Department - Pay Scale,https://www.eastbrewton.org/police-department.html,eastbrewton.org,https://eastbrewton.org/police-department.html,https://eastbrewton.org/police-department.html,cba,wage_schedule_or_compensation_plan,market_or_comparability_pressure,salary_wage_schedule,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,cba_hint,reachable,200,text/html,6526,https://eastbrewton.org/police-department.html,retained_html,https://eastbrewton.org/police-department.html,200,text/html,28533,0,1,2026-07-30T12:42:13Z,2026-07-30T12:42:13Z,,supported source retained in ignored artifact storage,.html,html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-891e307bb5ce49bc625b.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-891e307bb5ce49bc625b.html,sha256:461ae59601ac0d4310518a30853db7785e4e67b16905b826f6906eb5880e7701,locally_available,local_only_not_replicated,local_research_workspace,28533,461ae59601ac0d4310518a30853db7785e4e67b16905b826f6906eb5880e7701,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-df297eba965d2bee8f38,source_review_lane_002,8,B4X2500V-20260730-02892,verification_lane_003,B4X2500LIVE-20260729-006676,B4X2500LIVE-20260729-006676,B4X2500-20260729-06475,scout_lane_003,broad_4x2500_shard_003,AL,South,Ashville,St. Clair County (01115; primary),"City Council Meeting Minutes (May 1, 2023) - Council action approving pay increase",https://www.cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf,cityofashville.org,https://cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf,https://cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf,agenda_packet_or_minutes,meeting_minutes,,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,87487,https://cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf,retained_pdf,https://cityofashville.org/Sites/Ashville/Documents/Minutes/05-01-23%20minutes.pdf,200,application/pdf,87487,0,1,2026-07-30T12:42:13Z,2026-07-30T12:42:14Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-df297eba965d2bee8f38.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-df297eba965d2bee8f38.pdf,sha256:3245626cd28207e10884ca0e49ba549d7ea47db25113fbf5b0d3db815b5eeb4b,locally_available,local_only_not_replicated,local_research_workspace,87487,3245626cd28207e10884ca0e49ba549d7ea47db25113fbf5b0d3db815b5eeb4b,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-00cd4107693428489199,source_review_lane_002,9,B4X2500V-20260730-02894,verification_lane_003,B4X2500LIVE-20260729-001704,B4X2500LIVE-20260729-001704,B4X2500-20260729-01483,scout_lane_001,broad_4x2500_shard_001,AL,South,Brookwood,Tuscaloosa County (01125; primary),Ordinance No. 2021-3: An Ordinance To Change The Town Of Brookwood Employee Manual As It Relates To Employee Sick Leave And Vacation Time Structures (Exhibit A attached),https://assets.caboosecms.com/media/15255531_2021-3_changingemployeemanualasitrelatestoemployeesickleaveandvacationtimestructures.pdf?1729621249=,assets.caboosecms.com,https://assets.caboosecms.com/media/15255531_2021-3_changingemployeemanualasitrelatestoemployeesickleaveandvacationtimestructures.pdf,https://assets.caboosecms.com/media/15255531_2021-3_changingemployeemanualasitrelatestoemployeesickleaveandvacationtimestructures.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,230200,https://assets.caboosecms.com/media/15255531_2021-3_changingemployeemanualasitrelatestoemployeesickleaveandvacationtimestructures.pdf,retained_pdf,https://assets.caboosecms.com/media/15255531_2021-3_changingemployeemanualasitrelatestoemployeesickleaveandvacationtimestructures.pdf,200,application/pdf,230200,0,1,2026-07-30T12:42:14Z,2026-07-30T12:42:14Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-00cd4107693428489199.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-00cd4107693428489199.pdf,sha256:3856b8259c7ad1f7af8bfa033da92ec04e05cc73653a6efdcb5e7db2e3b05e57,locally_available,local_only_not_replicated,local_research_workspace,230200,3856b8259c7ad1f7af8bfa033da92ec04e05cc73653a6efdcb5e7db2e3b05e57,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-f299a12f5e369a95df8c,source_review_lane_002,10,B4X2500V-20260730-02895,verification_lane_003,B4X2500LIVE-20260729-001711,B4X2500LIVE-20260729-001711,B4X2500-20260729-01488,scout_lane_001,broad_4x2500_shard_001,AL,South,Collinsville,DeKalb County (01049; primary); Cherokee County (01019),Ordinance No. 2012-01 to Establish a Monthly Salary for the Mayor and Councilmembers,https://collinsvillealabama.net/wp-content/uploads/2020/12/SCAN_20201204_094331345.pdf,collinsvillealabama.net,https://collinsvillealabama.net/wp-content/uploads/2020/12/SCAN_20201204_094331345.pdf,https://collinsvillealabama.net/wp-content/uploads/2020/12/SCAN_20201204_094331345.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,2765053,https://collinsvillealabama.net/wp-content/uploads/2020/12/SCAN_20201204_094331345.pdf,retained_pdf,https://collinsvillealabama.net/wp-content/uploads/2020/12/SCAN_20201204_094331345.pdf,200,application/pdf,2765053,0,1,2026-07-30T12:42:14Z,2026-07-30T12:42:15Z,,supported source retained in ignored artifact storage,.pdf,pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f299a12f5e369a95df8c.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-f299a12f5e369a95df8c.pdf,sha256:58b97b1143dd211965dda63354145fc107d1cb7a737d2f2d6ac4cd995763cf2c,locally_available,local_only_not_replicated,local_research_workspace,2765053,58b97b1143dd211965dda63354145fc107d1cb7a737d2f2d6ac4cd995763cf2c,,,downloaded_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
