source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,source_review_status,final_download_locator,download_http_status,final_content_type,final_content_length,redirect_count,download_attempt_count,download_started_at,download_completed_at,transport_error_type,source_review_reason,file_extension,retained_file_type,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,duplicate_retained_sha256,duplicate_of_source_review_download_id,download_status,extraction_status,ocr_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X2500SRD-20260730-5d58ab6fbbb8a26b74e2,source_review_lane_001,37,B4X2500V-20260730-01503,verification_lane_002,B4X2500LIVE-20260729-002353,B4X2500LIVE-20260729-002353,B4X2500-20260729-02366,scout_lane_001,broad_4x2500_shard_001,CA,West,Taft,Kern County (06029; primary),Memorandum of Agreement (City of Taft and Taft Police Management Group),https://www.cityoftaft.ca.gov/docview.aspx?docid=50255,cityoftaft.ca.gov,https://cityoftaft.ca.gov/files/documents/PoliceManagementMOU20221741014422031423PM.pdf,https://cityoftaft.ca.gov/files/documents/PoliceManagementMOU20221741014422031423PM.pdf,wage_schedule,memorandum_or_settlement,,mou_settlement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable_with_redirect,200,application/pdf,4444741,https://cityoftaft.ca.gov/files/documents/PoliceManagementMOU20221741014422031423PM.pdf,restricted_or_login_required,,,,,,2,2026-07-30T12:34:18Z,2026-07-30T12:34:19Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-e45cdcd8e9eda591783e,source_review_lane_001,44,B4X2500V-20260730-04400,verification_lane_004,B4X2500LIVE-20260729-009892,B4X2500LIVE-20260729-009892,B4X2500-20260729-09897,scout_lane_004,broad_4x2500_shard_004,CO,West,San Luis,Costilla County (08023; primary),Town Hall Meeting Minutes (2024 Personnel Handbook Update / Employee Compensation),https://www.townofsanluisco.org/media/161,townofsanluisco.org,https://townofsanluisco.org/media/161,https://townofsanluisco.org/media/161,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,139501,https://townofsanluisco.org/media/161,restricted_or_login_required,https://townofsanluisco.org/media/161,403,text/html,0,1,1,2026-07-30T12:34:19Z,2026-07-30T12:34:19Z,,GET access restricted with 403,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-8757a05e83020ce28d49,source_review_lane_001,113,B4X2500V-20260730-03053,verification_lane_003,B4X2500LIVE-20260729-005013,B4X2500LIVE-20260729-005013,B4X2500-20260729-05062,scout_lane_003,broad_4x2500_shard_003,IA,Midwest,Rockwell City,Calhoun County (19025; primary),Rockwell City Council Minutes (embedded files landing page),https://www.cityofrockwellcity.com/government/council,cityofrockwellcity.com,https://cityofrockwellcity.com/government/council,https://cityofrockwellcity.com/government/council,salary_ordinance,meeting_minutes,strike_or_no_strike_constraint,salary_wage_schedule,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,0,https://cityofrockwellcity.com/government/council,unavailable_on_download,https://cityofrockwellcity.com/government/council,404,text/plain,10,0,1,2026-07-30T12:34:33Z,2026-07-30T12:34:33Z,,GET returned 404,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-1ef46238b6372cf4a098,source_review_lane_001,149,B4X2500V-20260730-00226,verification_lane_001,B4X2500LIVE-20260729-000146,B4X2500LIVE-20260729-000146,B4X2500-20260729-00121,scout_lane_001,broad_4x2500_shard_001,IL,Midwest,Lake Bluff,Lake County (17097; primary),Collective Bargaining Agreement between the Village of Lake Bluff and the Illinois Fraternal Order of Police Labor Council (Police Sergeants),https://www.lakebluff.org/component/djcatalog2/?fid=1989&format=raw&task=download,lakebluff.org,https://lakebluff.org/component/djcatalog2,https://lakebluff.org/component/djcatalog2,cba,cba,,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,cba_hint,reachable,200,application/pdf,2554211,https://lakebluff.org/component/djcatalog2,restricted_or_login_required,,,,,,2,2026-07-30T12:34:43Z,2026-07-30T12:34:44Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-fe30de35ffcbdee1682f,source_review_lane_001,152,B4X2500V-20260730-04557,verification_lane_004,B4X2500LIVE-20260729-005133,B4X2500LIVE-20260729-005133,B4X2500-20260729-05140,scout_lane_003,broad_4x2500_shard_003,IL,Midwest,Olympia Fields,Cook County (17031; primary),Agreement Between the Village of Olympia Fields and Metropolitan Alliance of Police Olympia Fields Civilian Chapter #747,https://www.olympia-fields.com/AgendaCenter/ViewFile/Item/1281?fileID=1789,olympia-fields.com,https://olympia-fields.com/AgendaCenter/ViewFile/Item/1281,https://olympia-fields.com/AgendaCenter/ViewFile/Item/1281,cba,cba,non_safety_constraint_signal,local_pay_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,cba_hint,reachable,200,application/pdf,217948,https://olympia-fields.com/AgendaCenter/ViewFile/Item/1281,unavailable_on_download,https://olympia-fields.com/AgendaCenter/ViewFile/Item/1281,404,text/html,82278,0,1,2026-07-30T12:34:46Z,2026-07-30T12:34:46Z,,GET returned 404,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-352cd93505791591bbe6,source_review_lane_001,162,B4X2500V-20260730-00199,verification_lane_001,B4X2500LIVE-20260729-002414,B4X2500LIVE-20260729-002414,B4X2500-20260729-02422,scout_lane_001,broad_4x2500_shard_001,ID,West,Riggins,Idaho County (16049; primary),"Riggins City Council meeting minutes (PDF): Council action re hourly pay adjustments for city personnel (effective April 1, 2024)",https://www.rigginsidaho.org/media/3581,rigginsidaho.org,https://rigginsidaho.org/media/3581,https://rigginsidaho.org/media/3581,agenda_packet_or_minutes,meeting_minutes,,local_pay_policy,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,329538,https://rigginsidaho.org/media/3581,restricted_or_login_required,https://rigginsidaho.org/media/3581,403,text/html,0,0,1,2026-07-30T12:34:50Z,2026-07-30T12:34:51Z,,GET access restricted with 403,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-67b28c311c227e7a6ebb,source_review_lane_001,179,B4X2500V-20260730-03165,verification_lane_003,B4X2500LIVE-20260729-000200,B4X2500LIVE-20260729-000200,B4X2500-20260729-00144,scout_lane_001,broad_4x2500_shard_001,IL,Midwest,Palos Park,Cook County (17031; primary),Village of Palos Park Employee Compensation — Fiscal Year 2018,https://www.palospark.org/Archive/ViewFile/Item/357,palospark.org,https://palospark.org/Archive/ViewFile/Item/357,https://palospark.org/Archive/ViewFile/Item/357,wage_schedule,wage_schedule_or_compensation_plan,non_safety_constraint_signal;fiscal_constraint_signal,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,45703,https://palospark.org/Archive/ViewFile/Item/357,restricted_or_login_required,,,,,,2,2026-07-30T12:34:54Z,2026-07-30T12:37:25Z,ConnectTimeout,ConnectTimeout after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-9890426d20d0e0bcd938,source_review_lane_001,196,B4X2500V-20260730-03185,verification_lane_003,B4X2500LIVE-20260729-007698,B4X2500LIVE-20260729-007698,B4X2500-20260729-07683,scout_lane_004,broad_4x2500_shard_004,IN,Midwest,Cicero,Hamilton County (18057; primary),TOWN OF CICERO — Council Meeting Minutes (includes approval of “Salary Ordinance Amendment 05-21-2024-01” in agenda items),https://www.ciceroin.org/wp-content/uploads/2024/06/052124-Council-Meeting-Minutes.pdf,ciceroin.org,https://ciceroin.org/wp-content/uploads/2024/06/052124-Council-Meeting-Minutes.pdf,https://ciceroin.org/wp-content/uploads/2024/06/052124-Council-Meeting-Minutes.pdf,salary_ordinance,meeting_minutes,non_safety_constraint_signal,civil_service_hr_pay,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,163381,https://ciceroin.org/wp-content/uploads/2024/06/052124-Council-Meeting-Minutes.pdf,restricted_or_login_required,,,,,,2,2026-07-30T12:34:59Z,2026-07-30T12:35:01Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-7b957aa186ca8829a517,source_review_lane_001,233,B4X2500V-20260730-00339,verification_lane_001,B4X2500LIVE-20260729-002855,B4X2500LIVE-20260729-002855,B4X2500-20260729-02800,scout_lane_002,broad_4x2500_shard_002,KS,Midwest,Minneola,Clark County (20025; primary),Fiscal Year 2017 Budget (City of Minneola Departmental Personnel Salary Ranges),https://www.minneola.us/sites/g/files/vyhlif4716/f/u61/adopted_f.y._2017_budget.pdf,minneola.us,https://minneola.us/sites/g/files/vyhlif4716/f/u61/adopted_f.y._2017_budget.pdf,https://minneola.us/sites/g/files/vyhlif4716/f/u61/adopted_f.y._2017_budget.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,non_safety_constraint_signal;fiscal_constraint_signal,cba_agreement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,12244759,https://minneola.us/sites/g/files/vyhlif4716/f/u61/adopted_f.y._2017_budget.pdf,restricted_or_login_required,,,,,,2,2026-07-30T12:35:15Z,2026-07-30T12:35:16Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
B4X2500SRD-20260730-ccd0c5a7ba2c35581d8a,source_review_lane_001,293,B4X2500V-20260730-00431,verification_lane_001,B4X2500LIVE-20260729-003532,B4X2500LIVE-20260729-003532,B4X2500-20260729-03531,scout_lane_002,broad_4x2500_shard_002,MA,Northeast,Hanson,Plymouth County (25023; primary),"Hanson Police Relief Association / MassCop, Local 408 - Integrated CBA (fully executed) (2021-2024)",https://www.hanson-ma.gov/sites/g/files/vyhlif3231/f/pages/police_integrated_cba_2021_-2024_fully_executed.pdf,hanson-ma.gov,https://hanson-ma.gov/sites/g/files/vyhlif3231/f/pages/police_integrated_cba_2021_-2024_fully_executed.pdf,https://hanson-ma.gov/sites/g/files/vyhlif3231/f/pages/police_integrated_cba_2021_-2024_fully_executed.pdf,cba,cba,,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,cba_hint,reachable,200,application/pdf,9328090,https://hanson-ma.gov/sites/g/files/vyhlif3231/f/pages/police_integrated_cba_2021_-2024_fully_executed.pdf,restricted_or_login_required,,,,,,2,2026-07-30T12:35:46Z,2026-07-30T12:35:47Z,ConnectError,ConnectError after bounded retry,,,,,,,not_retained,not_applicable,,,,,,not_retained,not_extracted,not_ocrd,not_rated,not_ingested,not_codified,not_causal_evidence,false,bounded source-review/download metadata; no text extraction
