source_review_download_id,source_review_lane_id,source_review_lane_sequence,verification_row_id,verification_lane_id,candidate_id,scout_candidate_id,scout_target_id,lane_id,shard_id,state,region,municipality,county,source_title,source_locator_or_url,source_domain,final_url_or_locator,final_canonical_locator,source_family_hint,document_type_hint,possible_mechanism_hints,search_query_family,discovery_run_id,priority_bucket,cba_non_cba_hint,verification_status,http_status_code,content_type,content_length_header,canonical_download_locator,live_status,global_analysis_readiness
B4X2500SRD-20260730-33e17533f2aeaa920502,source_review_lane_004,1,B4X2500V-20260730-01444,verification_lane_002,B4X2500LIVE-20260729-009821,B4X2500LIVE-20260729-009821,B4X2500-20260729-09839,scout_lane_004,broad_4x2500_shard_004,AK,West,Chignik,Lake and Peninsula Borough (02164; primary),Codification of Ordinances Final Draft (City of Chignik; includes Administration and Personnel / Personnel Policy Chapter 2.24),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,civil_service_or_hr_pay_plan,ordinance_or_policy,non_safety_constraint_signal,mou_settlement,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,1951423,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Chignik%20Bay%20Codified%20Ordinance%20Final%20Draft%201-5-23.pdf,not_run,false
B4X2500SRD-20260730-c1ce12548e79f7efe08e,source_review_lane_004,2,B4X2500V-20260730-01445,verification_lane_002,B4X2500LIVE-20260729-002312,B4X2500LIVE-20260729-002312,B4X2500-20260729-02347,scout_lane_001,broad_4x2500_shard_001,AK,West,Whale Pass,Prince of Wales-Hyder Census Area (02198; primary),Whale Pass Municipal Code (personnel policy/compensation & related HR sections),https://www.commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,commerce.alaska.gov,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,personnel_policy,ordinance_or_policy,non_safety_constraint_signal,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,630412,https://commerce.alaska.gov/web/Portals/4/pub/LGS/Code_library/Ordinances%20-%20Whale%20Pass%20Municipal%20Code.pdf,not_run,false
B4X2500SRD-20260730-b715c4ecf31a0f34ca72,source_review_lane_004,3,B4X2500V-20260730-01447,verification_lane_002,B4X2500LIVE-20260729-006694,B4X2500LIVE-20260729-006694,B4X2500-20260729-06519,scout_lane_003,broad_4x2500_shard_003,AL,South,Lineville,Clay County (01027; primary),WATER BOARD MEETING (8-10-2021) — presented the pay scales for the upcoming fiscal year; pay adjustments across the board,https://www.cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,cityoflinevilleal.com,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,agenda_packet_or_minutes,meeting_minutes,non_safety_constraint_signal;fiscal_constraint_signal,agenda_minutes_attachment,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,117792,https://cityoflinevilleal.com/_files/ugd/c6fc77_8ad905051e6e4878825a7c5bcd2ca47e.pdf,not_run,false
B4X2500SRD-20260730-82edffec7e1ce00bbdaf,source_review_lane_004,4,B4X2500V-20260730-00008,verification_lane_001,B4X2500LIVE-20260729-004208,B4X2500LIVE-20260729-004208,B4X2500-20260729-03978,scout_lane_002,broad_4x2500_shard_002,AL,South,Cedar Bluff,Cherokee County (01019; primary),CEDAR BLUFF TOWN COUNCIL MEETING (Dec 2025) — Employee Bonuses (one-time pay increase motion),https://cedarbluff-al.org/wp-content/uploads/2026/02/Dec-2025.pdf,cedarbluff-al.org,https://cedarbluff-al.org/wp-content/uploads/2026/02/Dec-2025.pdf,https://cedarbluff-al.org/wp-content/uploads/2026/02/Dec-2025.pdf,agenda_packet_or_minutes,meeting_minutes,,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,485378,https://cedarbluff-al.org/wp-content/uploads/2026/02/Dec-2025.pdf,not_run,false
B4X2500SRD-20260730-3bf373eabc1c64478c4f,source_review_lane_004,5,B4X2500V-20260730-01448,verification_lane_002,B4X2500LIVE-20260729-006684,B4X2500LIVE-20260729-006684,B4X2500-20260729-06490,scout_lane_003,broad_4x2500_shard_003,AL,South,Daleville,Dale County (01045; primary),City of Daleville Code of Ordinances — Chapter 36 (Personnel) Sec. 36-8 Pay plan adopted; conditions,https://www.dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,dalevilleal.com,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,budget_or_pay_plan,ordinance_or_policy,non_safety_constraint_signal,salary_wage_schedule,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,2498138,https://dalevilleal.com/_files/ugd/eb8b1c_6cd86b1afa6d420788f1705747f3aa39.pdf,not_run,false
B4X2500SRD-20260730-70fda1cd484122496973,source_review_lane_004,6,B4X2500V-20260730-01449,verification_lane_002,B4X2500LIVE-20260729-001727,B4X2500LIVE-20260729-001727,B4X2500-20260729-01517,scout_lane_001,broad_4x2500_shard_001,AL,South,Lakeview,DeKalb County (01049; primary),TOWN OF LAKEVIEW Budget Worksheet 2023-2024 Proposed (Budget Worksheet),https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,townoflakeview.org,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,budget_or_pay_plan,wage_schedule_or_compensation_plan,non_safety_constraint_signal,budget_pay_plan,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,273683,https://townoflakeview.org/wp-content/uploads/2023/06/FY2023-2024-BUDGET-6-28-2023.pdf,not_run,false
B4X2500SRD-20260730-4caee092b9cdc8feba98,source_review_lane_004,7,B4X2500V-20260730-00010,verification_lane_001,B4X2500LIVE-20260729-006682,B4X2500LIVE-20260729-006682,B4X2500-20260729-06489,scout_lane_003,broad_4x2500_shard_003,AL,South,Creola,Mobile County (01097; primary),"Resolution 2021-004: A Resolution Authorizing and Providing Premium Pay to Eligible Municipal Workers under ARPA (Adopted Aug. 23, 2021)",https://www.cityofcreola.org/wp-content/uploads/resolutions/Resolution_2023-08-23.pdf,cityofcreola.org,https://cityofcreola.org/wp-content/uploads/resolutions/Resolution_2023-08-23.pdf,https://cityofcreola.org/wp-content/uploads/resolutions/Resolution_2023-08-23.pdf,mou_or_memorandum,memorandum_or_settlement,non_safety_constraint_signal,arbitration_factfinding,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,75862,https://cityofcreola.org/wp-content/uploads/resolutions/Resolution_2023-08-23.pdf,not_run,false
B4X2500SRD-20260730-b3a5f916d0e9e467b544,source_review_lane_004,8,B4X2500V-20260730-04334,verification_lane_004,B4X2500LIVE-20260729-001718,B4X2500LIVE-20260729-001718,B4X2500-20260729-01495,scout_lane_001,broad_4x2500_shard_001,AL,South,Dora,Walker County (01127; primary),Council Minutes – 11/13/25 (Item: Employee One Time Pay Increase),https://cityofdora.com/council-minutes-11-13-25/,cityofdora.com,https://cityofdora.com/council-minutes-11-13-25,https://cityofdora.com/council-minutes-11-13-25,agenda_packet_or_minutes,meeting_minutes,,compensation_classification_study,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,medium_priority_verification_ready,non_cba_or_other_hint,reachable,200,text/html,not_reported,https://cityofdora.com/council-minutes-11-13-25,not_run,false
B4X2500SRD-20260730-ef2ce08c63e6939c086e,source_review_lane_004,9,B4X2500V-20260730-00011,verification_lane_001,B4X2500LIVE-20260729-001714,B4X2500LIVE-20260729-001714,B4X2500-20260729-01494,scout_lane_001,broad_4x2500_shard_001,AL,South,Dadeville,Tallapoosa County (01123; primary),Resolution 24-026 — Police Officer Hazard Duty Pay to Be Included in Base Hourly Rate,https://cityofdadevilleal.org/wp-content/uploads/2024/05/Xerox-Scan_05292024083932.pdf,cityofdadevilleal.org,https://cityofdadevilleal.org/wp-content/uploads/2024/05/Xerox-Scan_05292024083932.pdf,https://cityofdadevilleal.org/wp-content/uploads/2024/05/Xerox-Scan_05292024083932.pdf,other_local_government_pay_policy,ordinance_or_policy,,civil_service_hr_pay,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,230124,https://cityofdadevilleal.org/wp-content/uploads/2024/05/Xerox-Scan_05292024083932.pdf,not_run,false
B4X2500SRD-20260730-3ffb9e09a8cac28f03d5,source_review_lane_004,10,B4X2500V-20260730-00013,verification_lane_001,B4X2500LIVE-20260729-006671,B4X2500LIVE-20260729-006671,B4X2500-20260729-06474,scout_lane_003,broad_4x2500_shard_003,AL,South,Ashland,Clay County (01027; primary),Ordinance 66-23 — Establishing Limits for Wages (Classified Supervisory Personnel),https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3440/Ashland/3551073/Ord_66-23_Establishing_LImits_for_Wages-_Classified_Supervisory_Personnel_____I_.pdf,core-docs.s3.us-east-1.amazonaws.com,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3440/Ashland/3551073/Ord_66-23_Establishing_LImits_for_Wages-_Classified_Supervisory_Personnel_____I_.pdf,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3440/Ashland/3551073/Ord_66-23_Establishing_LImits_for_Wages-_Classified_Supervisory_Personnel_____I_.pdf,other_local_government_pay_policy,ordinance_or_policy,non_safety_constraint_signal,broad_pay_document_index,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,high_priority_verification_ready,non_cba_or_other_hint,reachable,200,application/pdf,6823682,https://core-docs.s3.us-east-1.amazonaws.com/documents/asset/uploaded_file/3440/Ashland/3551073/Ord_66-23_Establishing_LImits_for_Wages-_Classified_Supervisory_Personnel_____I_.pdf,not_run,false
