extraction_id,readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_type,retained_file_size_bytes,retained_file_sha256,readiness_status,page_count,retained_file_path_resolved,retained_file_path_source,original_retained_file_path,local_artifact_file_path,artifact_root_lineage,source_review_status,download_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,extraction_status,extraction_method,text_artifact_group,extracted_text_artifact_path,extracted_text_size_bytes,extracted_text_sha256,char_count,line_count,chars_per_page,low_text_density_flag,repeated_garbage_flag,encoding_issue_flag,suspected_scanned_pdf_flag,html_shell_flag,extraction_warning_flag,extraction_error_type,extraction_reason
CBTXT-20260728-d224079f80b8c13fc354,CBRDY-20260728-ceb68f8312fc5897889d,CBSRD-20260728-ca77a2c66abe417b84f0,CBCR-20260728-00444,B4XPAR-20260727-000491,BCV-20260728-02949,broad_4x1000_deduped,extraction_lane_001,201,CT,Northeast,East Haven,South Central Connecticut Planning Region (09170; primary),East Haven Town Council agenda packet referencing tentative successor collective bargaining agreement for Town Hall Employee Union Local 1303-159 (AFSCME Council 4) and Public Service Employee Union Local 1303-119 (AFSCME Council 4),https://www.easthaven-ct.gov/AgendaCenter/ViewFile/Agenda/_11182025-3320?packet=true,https://easthaven-ct.gov/AgendaCenter/ViewFile/Agenda/_11182025-3320,easthaven-ct.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,2861,833ee4ce1d50bafe053c63074fc2376a1906010e4fe04076011299b85ecafaaf,parse_text_layer_later,1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ca77a2c66abe417b84f0.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ca77a2c66abe417b84f0.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ca77a2c66abe417b84f0.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",empty_or_too_short,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-d224079f80b8c13fc354.txt,164,e0a3a23482bea1f1421efb3b764046efaf127c201a03e9a23be20d3ad337fe8f,164,6,164.00,false,false,false,false,false,true,,machine-readable extraction produced fewer than 200 characters
CBTXT-20260728-8f4e3f0b6c10930be060,CBRDY-20260728-77833314ee08ef98fed3,CBSRD-20260728-ea74a2643ce821eed232,CBCR-20260728-06744,BSSC-20260727-00330,BCV-20260728-00192,broad_490_preserved_review_queue,extraction_lane_001,356,IL,Midwest,Downers Grove,,"Agreement between the Village of Downers Grove and Downers Grove Professional Firefighters Union, Local 3234 (IAFF) — Firefighters Labor Agreement",https://cdn.downers.us/public/docs/laborContracts/FD_2026-2029.pdf,https://cdn.downers.us/public/docs/laborContracts/FD_2026-2029.pdf,cdn.downers.us,cba,cba,high,pdf,3925366,378461548917458f2424d2b93176689ac740a587cb87eadbdd4e61677627d462,parse_text_layer_later,114,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ea74a2643ce821eed232.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ea74a2643ce821eed232.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-ea74a2643ce821eed232.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",low_text_density,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-8f4e3f0b6c10930be060.txt,313,de18d9ec8349868b4a893db975b8e83cd69ae1af4409476a2440f5adc8cedeab,313,16,2.75,true,false,false,true,false,true,,PDF text density is below 100 characters per page
CBTXT-20260728-30973ba6e51c52de4772,CBRDY-20260728-e5ea96a6a0f63a1e7686,CBSRD-20260728-b762073daf095796a513,CBCR-20260728-03323,B4XPAR-20260727-003614,BCV-20260728-06696,broad_4x1000_deduped,extraction_lane_001,417,IN,Midwest,Fort Wayne,Allen County (18003; primary),"Ordinance of the Common Council fixing, establishing and ratifying compensation for Fort Wayne Firefighters represented by Fort Wayne Professional Firefighters Union, Local 124, Inc. for the years 2025-2026",https://citycouncildocuments.acfw.net/documents/download/2026-05-08/S-26-05-12.pdf,https://citycouncildocuments.acfw.net/documents/download/2026-05-08/S-26-05-12.pdf,citycouncildocuments.acfw.net,other_local_government_pay_policy,ordinance_or_policy,high,pdf,15013596,078d700d3c1b4b7614c07d515b6bbc16dc09a604f6ebddd5128f9634ec8b3933,parse_text_layer_later,82,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b762073daf095796a513.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b762073daf095796a513.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-b762073daf095796a513.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",low_text_density,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-30973ba6e51c52de4772.txt,2622,59031f8950e735cbba49d6edeba42ede44d40a40b1b9abdeacd26a019048369b,2622,83,31.98,true,false,false,true,false,true,,PDF text density is below 100 characters per page
CBTXT-20260728-71b73dbbea6a36de7535,CBRDY-20260728-360d6d15618473f0cf2f,CBSRD-20260728-569d0b715aa0f62a66ae,CBCR-20260728-05807,B4XPAR-20260727-006321,BCV-20260728-07085,broad_4x1000_deduped,extraction_lane_001,505,KY,South,Cold Spring,Campbell County (21037; primary),"City of Cold Spring Pay Plan (Police pay included) — Fiscal year July 1, 2025 - June 30, 2026 — packet (agenda item to adopt budget & pay plan)",https://coldspringky.gov/wp-content/uploads/2025/06/packet_council_6.23.25.pdf,https://coldspringky.gov/wp-content/uploads/2025/06/packet_council_6.23.25.pdf,coldspringky.gov,budget_or_pay_plan,wage_schedule_or_compensation_plan,high,pdf,14586664,02f2f70f85f022ddd6a2a15212c45ea1f2d24c4f7bd359e0b911fe286715dda5,parse_text_layer_later,46,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-569d0b715aa0f62a66ae.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-569d0b715aa0f62a66ae.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-569d0b715aa0f62a66ae.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",low_text_density,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-71b73dbbea6a36de7535.txt,2871,0edd2648c4b0ec4a19bea50aeba35042495e5141b348ca5f16f3b8678f01cc53,2839,67,61.72,true,false,false,true,false,true,,PDF text density is below 100 characters per page
CBTXT-20260728-1c6c20a457d2f9bf5bef,CBRDY-20260728-d17c8576cbedfa1b1100,CBSRD-20260728-8ab9a6f6998dff89a6d8,CBCR-20260728-03772,B4XPAR-20260727-004108,BCV-20260728-08343,broad_4x1000_deduped,extraction_lane_001,601,MA,Northeast,Holliston,Middlesex County (25017; primary),"Select Board Agenda Packet (Ratification of Holliston Police Association CBA for FY2025-2027) - February 24, 2025",https://www.townofholliston.us/AgendaCenter/ViewFile/Agenda/_02242025-686?packet=true,https://townofholliston.us/AgendaCenter/ViewFile/Agenda/_02242025-686,townofholliston.us,mou_or_memorandum,agenda_cover_sheet,high,pdf,2850,f7813e09fd611575b5bfae94c8b4c6e30349476ef703259d73f4b95da9f38ed7,parse_text_layer_later,1,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-8ab9a6f6998dff89a6d8.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-8ab9a6f6998dff89a6d8.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-8ab9a6f6998dff89a6d8.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",empty_or_too_short,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1c6c20a457d2f9bf5bef.txt,129,7160fccd946561ad5eb66b397c739d86eeed7bd39260c646841061592f201890,129,6,129.00,false,false,false,false,false,true,,machine-readable extraction produced fewer than 200 characters
CBTXT-20260728-94e8fa4a24d8c0df83fe,CBRDY-20260728-d76f8e99f4a2f40c94a3,CBSRD-20260728-15394709b72d5ca37142,CBCR-20260728-03822,B4XPAR-20260727-004158,BCV-20260728-04384,broad_4x1000_deduped,extraction_lane_001,651,ME,Northeast,Belgrade,Kennebec County (23011; primary),"Belgrade Board of Selectpersons Packet — December 5, 2023 (includes wage/pay scale “Figure 1” and reference to State of Maine Wage Scale Guidelines)",https://www.belgrademaine.gov/sites/g/files/vyhlif2791/f/agendas/belgrade_board_of_selectpersons_packet_december_5_2023.pdf,https://belgrademaine.gov/sites/g/files/vyhlif2791/f/agendas/belgrade_board_of_selectpersons_packet_december_5_2023.pdf,belgrademaine.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,13821648,14dd7c4fb49074078f6eec9377e1a16f1308013990ef2d6206f05a647199d2dd,parse_text_layer_later,91,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-15394709b72d5ca37142.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-94e8fa4a24d8c0df83fe.txt,170273,aa68503f232689399fcf450b2d20aca2ee8dbdea843154d0b192e821d430493c,168763,2337,1854.54,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-c7b0f79c90ca602b8eea,CBRDY-20260728-90df1ad2feeb3af293a9,CBSRD-20260728-0a5a607c6b4ecca914e4,CBCR-20260728-03834,B4XPAR-20260727-004172,BCV-20260728-07478,broad_4x1000_deduped,extraction_lane_001,670,ME,Northeast,Hampden,Penobscot County (23019; primary),"Town Council Agenda & Packet (includes item: Town Manager to sign police union contract; Hampden, ME)",https://www.hampdenmaine.gov/vertical/sites/%7B1FCAF0C4-5C5E-476D-A92E-1BED5B1F9E05%7D/uploads/AGENDA__PACKET_COUNCIL_MEETING_4-1-2024.pdf,https://hampdenmaine.gov/vertical/sites/%7B1FCAF0C4-5C5E-476D-A92E-1BED5B1F9E05%7D/uploads/AGENDA__PACKET_COUNCIL_MEETING_4-1-2024.pdf,hampdenmaine.gov,agenda_packet_or_minutes,agenda_cover_sheet,high,pdf,4994416,ddd44a71214ec32593b89556c3d878372b0d76213a8af3535458a4f912a1b2ac,parse_text_layer_later,42,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-0a5a607c6b4ecca914e4.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-c7b0f79c90ca602b8eea.txt,107194,a32d2d59ba05aa7c7e0b36ca55279fa0e8099a796fc99f902b25101e5b4a3b5d,104630,1649,2491.19,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-249888ee093581554f20,CBRDY-20260728-3ce2367cc4c0bbcf9384,CBSRD-20260728-213d01da8a80db4348d1,CBCR-20260728-06985,BSSC-20260727-00592,BCV-20260728-02161,broad_490_preserved_review_queue,extraction_lane_001,761,MN,Midwest,Robbinsdale,,"Labor Agreement between the City of Robbinsdale and AFSCME Minnesota Council 5, AFL-CIO, Local 2454",https://afscmemn.org/sites/default/files/l2454_robbinsdale_2024-2025.pdf,https://afscmemn.org/sites/default/files/l2454_robbinsdale_2024-2025.pdf,afscmemn.org,cba,cba,high,pdf,1289644,ead4321816a7158c3047f5180172bbdfef166ca5e249a085db245795745969ad,parse_text_layer_later,28,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-213d01da8a80db4348d1.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-213d01da8a80db4348d1.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_001/CBSRD-20260728-213d01da8a80db4348d1.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",low_text_density,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-249888ee093581554f20.txt,1866,c510f233220dc1eb2748304e2b2db279ab1e46f00d71b9708c158bd13b606938,1861,62,66.46,true,false,false,true,false,true,,PDF text density is below 100 characters per page
CBTXT-20260728-2251fd30ac38c9483f59,CBRDY-20260728-feed6da092dcfc23b365,CBSRD-20260728-5839111b97eec2e2e3b1,CBCR-20260728-05441,B4XPAR-20260727-005931,BCV-20260728-01898,broad_4x1000_deduped,extraction_lane_001,939,NH,Northeast,Danville,Rockingham County (33015; primary),"Board of Selectmen meeting minutes (motion to establish police wage schedule adopted Sept. 8, 2025)",https://www.townofdanville.org/AgendaCenter/ViewFile/Minutes/_01272026-76,https://townofdanville.org/AgendaCenter/ViewFile/Minutes/_01272026-76,townofdanville.org,wage_schedule,meeting_minutes,high,pdf,215179,3e4b543bc2746f92121b95aa09d6d13a755b8e691504ffddf2904b4dded1838b,parse_text_layer_later,5,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-5839111b97eec2e2e3b1.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",suspected_bad_text_layer,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-2251fd30ac38c9483f59.txt,11532,6ff43a1dcd4ee248370303a6b686cabca1c66bea8afba760e6d7861a5ad76722,11336,220,2267.20,false,false,true,false,false,true,,replacement/control/repeated-character quality checks failed
CBTXT-20260728-1f47854444831699c6d8,CBRDY-20260728-924e9e9a3ac9aae31cd8,CBSRD-20260728-c524490122042917b4bc,CBCR-20260728-03892,B4XPAR-20260727-004233,BCV-20260728-06115,broad_4x1000_deduped,extraction_lane_001,966,NH,Northeast,Strafford,Strafford County (33017; primary),Strafford Annual Town Report (includes Strafford Police Department section),https://strafford.nh.gov/wp-content/uploads/2022/03/Town-Report.pdf,https://strafford.nh.gov/wp-content/uploads/2022/03/Town-Report.pdf,strafford.nh.gov,budget_or_pay_plan,context_only,high,pdf,8203451,bcb2575a81752609429a2782e3b4c1972a6eab7678489b6a09cb2527f90738fb,parse_text_layer_later,82,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c524490122042917b4bc.pdf,original_operational_path,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c524490122042917b4bc.pdf,artifacts/local_retained_sources/combined_broad_source_review_download_5589_2026-07-28/retained_sources/source_review_lane_002/CBSRD-20260728-c524490122042917b4bc.pdf,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28,retained,downloaded_or_retained,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked machine-readable text-only extraction row; no OCR, rendering, span extraction, rating, ingestion, codification, or analysis.",low_text_density,pdftotext_text_layer,pdf_text_layer,artifacts/local_extracted_text/combined_broad_text_extraction_4051_2026-07-28/extraction_lane_001/CBTXT-20260728-1f47854444831699c6d8.txt,3487,a40e9114791f2ea5e9afbf82837bc39db9994ddcf58ebc4f818f46b2dc65c9b9,3487,231,42.52,true,false,false,true,false,true,,PDF text density is below 100 characters per page
