evidence_id,source_lane,source_file,row_document_id,case_id,source_review_id,text_table_detection_id,retained_content_hash,unit_type,state,source_family,evidence_span_or_summary_pointer,bounded_evidence_pointer,primary_category,secondary_tags,reason_code,confidence_tier,qa_status,provenance_status,source_corpus,source_cite,retrieval_date,retrieval_method,artifact_pointer,allowed_attribute_set,disallowed_attribute_set,allowed_claim_types,exclude_from_causal_claims,category_rule_version,phase_close_notes,prior_phase_close_category,attribute_taxonomy_version,provisional_causal_candidate_only,not_supported_claim_types,claim_oriented_primary_category,claim_ready_aggregate_eligible,quantitative_direct_text_claim_eligible,qualitative_mechanism_claim_eligible,causal_candidate_supporting_eligible,gabriel_claim_rating_eligible,direct_text_support_type,direct_text_value_fields,claim_reason_code,claim_scope,evidence_strength,supported_claim_types,next_data_needed,scout_priority_signal
qualitative:lobs_002c1605061ebac04849affa,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_002c1605061ebac04849affa,cex_e41c7293b5969c7e91e1d912,sr_9d36d1f7ba0c515cd33376e1,ttd_21eba94afa5e8a2f7ff8dc3b,59ecdc4d5b3029b6aa19162c873e2464fa259882d289dc3917cba6231bb591df,non_safety,NE,cba,"(5) in number, shall be paid by the City for time spent in negotiations with a",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0187_sr_9d36d1f7ba0c515cd33376e1.pdf#page=11,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,high,provisional_unverified,complete_structured_provenance,causal,https://www.lincoln.ne.gov/files/sharedassets/public/v/10/hr/class-and-comp/city-contracts/page-contract-2024-2026-final.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0187_sr_9d36d1f7ba0c515cd33376e1.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_0061e768a4924ce0613c5725,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_0061e768a4924ce0613c5725,cex_55a4686f305f50ca82689d7b,sr_276eadd5967a39a172cde88e,ttd_726010162891f9249fa001eb,2212c6a365839373c04d06fec97aa3022c2bff3a7d55898dc21bbc92fd76b564,police,NE,cba,"Approval and making the contract retroactive to October 1, 2023.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf#page=1,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,high,provisional_unverified,complete_structured_provenance,causal,https://cityoflavista.org/DocumentCenter/View/23119/Agenda-Item-B,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0128_sr_276eadd5967a39a172cde88e.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_00dcd4d701faa49826d0585f,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_00dcd4d701faa49826d0585f,cex_a4743072a2d9345b37f35404,sr_0f62a79d5fc397e785fb8026,ttd_8af4bebcbbcc2b99eae8b9b4,2def1718b4351b2b1555bd5da884c62895ebc8a4af0edda67fa907742925698f,fire,CA,cba,"Effective the first full pay period following April 1, 2022 members shall receive",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf#page=21,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,high,provisional_unverified,complete_structured_provenance,causal,https://www.srcity.org/DocumentCenter/View/35091/Unit-2-Memorandum-of-Understanding-2021-2024-Searchable-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_0f62a79d5fc397e785fb8026.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_01c6e8860b466aa692232fb9,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_01c6e8860b466aa692232fb9,cexrem_0c804d558eb12ad31160d0c9,sr_38b342f09f2ec8b7aef45b24,ttd_c545e57e184b4c34c55da8fc,ed136443d3f1a894957ccad9373a31b12d1db28c0c06c0e3f6976d31372a000f,non_safety,WA,cba,Any pay increase shall be applied with the effective date of the successful completion of the,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_38b342f09f2ec8b7aef45b24.pdf#page=15,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,medium,provisional_unverified,complete_structured_provenance,causal,https://www.sammamish.us/media/liuhmtdv/final-wsccce-coucil-2-city-of-sammamish-cba-01-01-2024-12-31-2026.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0106_sr_38b342f09f2ec8b7aef45b24.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_01cf4dde9a822739e8c3a74b,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_01cf4dde9a822739e8c3a74b,cex_ed9a2b4a19df1546cf996d8a,sr_e1ffd4859fe8d0caa25e3340,ttd_1bb0a452e20698a51cb0e7a6,1a3e259e7cd1c4e39e8d7a64fa288c3fc3d835ba40fd688c6555e2df8a6955d0,non_safety,OR,cba,Individual salary review dates will be,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0078_sr_e1ffd4859fe8d0caa25e3340.pdf#page=8,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,medium,provisional_unverified,complete_structured_provenance,causal,https://www.corneliusor.gov/DocumentCenter/View/1174/AFSCME-Local-3786-2-CBA-2024-2027-PDF,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0078_sr_e1ffd4859fe8d0caa25e3340.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_01d00a56e42bc6a4aef8fda3,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_01d00a56e42bc6a4aef8fda3,cex_5a4ac97a59623ce22354b574,sr_2f1e5a1152dd525de2f322d1,ttd_c5a07e815ff65e89d17ab0ff,3bde29cea169e493b592385b859b02b75521c04c2aee86a1e07d8a9adab0f34d,non_safety,CT,cba,"may be adopted after the date of the execution of this Contract, which change increases the",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0391_sr_2f1e5a1152dd525de2f322d1.pdf#page=3,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,medium,provisional_unverified,complete_structured_provenance,causal,https://www.norwichct.gov/DocumentCenter/View/974/Council-4-AFSCME-Local-2422-City-Hall-Workers-?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0391_sr_2f1e5a1152dd525de2f322d1.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_01fde53ca68eab05b472dac3,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_01fde53ca68eab05b472dac3,cexrem_6ee442d820fa1998c5a3f4fb,sr_ad3cbc2be215d0c854742f34,ttd_441c05e69da898c78c3d4b03,31b1b2acbb6ab5df5af9b527af504138ce6164d081504d6a3d54e2049693b1f7,fire,OH,cba,in “E” Step after completion of four (4) years of active full -time service.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0315_sr_ad3cbc2be215d0c854742f34.pdf#page=28,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,high,provisional_unverified,complete_structured_provenance,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-09-1055.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0315_sr_ad3cbc2be215d0c854742f34.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_0225ab3abe275717ae62b033,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_0225ab3abe275717ae62b033,cexrem_de71fcf83007bfedbb22755c,sr_69c25330ff103bbf3e192a07,ttd_6cf6cf20765a67948497ba0a,4f44546b12812c3986de7470b069f28d7a53e7d37d8836ce291260bf8f2da6f1,police,WA,cba,"3  Effective January 1, 2026, a 3.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf#page=10,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,high,provisional_unverified,complete_structured_provenance,causal,https://marysvillewa.gov/DocumentCenter/View/21147/Police-Officer-Union-Contract--1126--123126?bidId=,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0452_sr_69c25330ff103bbf3e192a07.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_0243e0cd2d60f9c9fd4c0959,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_0243e0cd2d60f9c9fd4c0959,cex1000_4dcf958b0456ad7f5ae10773,sr_070e460ae3b05c51f7435a6d,ttd_a47798d877644dd9dde88004,89f04a702f32ca8d3bc034eb9900832606567605a3fda98c59d5f14b69620f0b,police,CA,cba,"The parties agree that the combined 2022 increases represent a three percent (3%) cost of living adjustment, a market",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0265_sr_070e460ae3b05c51f7435a6d.pdf#page=11,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,medium,provisional_unverified,complete_structured_provenance,causal,https://weblink.losgatosca.gov/WebLink/ElectronicFile.aspx?dbid=0&docid=1744837&,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0265_sr_070e460ae3b05c51f7435a6d.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
qualitative:lobs_028611b71918af6461eeb646,qualitative_exact,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,lobs_028611b71918af6461eeb646,cex1000_47db2b550289f2bd87650407,sr_5ad7292d1f6c318307670366,ttd_9d196bcba8ea44a566c2e062,1898e4656f7a5c485aa813fd335c0d467008645e15994caa66ac67c54d07374f,police,CA,cba,Police Officer and Police Sergeant classifications,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0237_sr_5ad7292d1f6c318307670366.pdf#page=14,gabriel_attribute_ready,literal_span|limited_scope,exact_span_verified,medium,provisional_unverified,complete_structured_provenance,causal,https://files.cityofpacificgrove.org/Document_Center/Departments/Human%20resources/Salaries%2C%20Benefits%2C%20and%20MOUs/Memoranda%20of%20Understanding/2024-2027%20POA%20MOU.pdf?t=202411081324400,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0237_sr_5ad7292d1f6c318307670366.pdf,cola_or_cpi|step_or_seniority|rank_or_classification|across_the_board_raise|percentage_raise|market_or_comparability|parity_or_internal_equity|bargaining_or_settlement|implementation_timing|fiscal_constraint|non_base_compensation|reference_only|not_useful_for_attribute_analysis,,evidence_existence_claim|documentary_mechanism_claim,true,compensation_evidence_final_qa_categorization_v1,ready for bounded future attribute assignment; not analysis-ready,gabriel_attribute_ready,v1,true,final_national_claim|final_wage_gap_claim|regression_claim|causal_effect_claim,qualitative_mechanism_claim_ready,true,false,true,false,true,exact_verified_span,,explicit_mechanism_language,document-level,strong,direct_text_claim|documentary_mechanism_claim,bounded_gabriel_claim_rating,low
