hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_160773,alaska_inset,stipend_or_premium,safety_combined,1,-1950000.0,2944486.373,57.867012,-152.856248
CONUS50-+00001-+00031,lower_48,stipend_or_premium,fire,1,75000.0,2727980.022,47.73191,-94.559553
CONUS50-+00002-+00026,lower_48,stipend_or_premium,police,1,150000.0,2338268.59,44.048164,-94.419927
CONUS50-+00002-+00027,lower_48,stipend_or_premium,remains_unclear,3,150000.0,2424871.131,44.888916,-93.894539
CONUS50-+00002-+00028,lower_48,stipend_or_premium,remains_unclear,1,150000.0,2511473.671,45.663559,-93.909506
CONUS50-+00003-+00027,lower_48,stipend_or_premium,side_independent,1,225000.0,2468172.401,45.058606,-92.830408
CONUS50-+00006-+00021,lower_48,stipend_or_premium,police,1,450000.0,2078460.969,41.49766,-90.410139
CONUS50-+00007-+00020,lower_48,stipend_or_premium,remains_unclear,1,525000.0,2035159.699,40.937815,-89.804036
CONUS50-+00009-+00020,lower_48,stipend_or_premium,police,1,675000.0,2121762.239,41.903236,-87.880701
CONUS50-+00011-+00019,lower_48,stipend_or_premium,remains_unclear,1,825000.0,2121762.239,41.828291,-86.365974
CONUS50-+00012-+00019,lower_48,stipend_or_premium,police,1,900000.0,2165063.509,41.738986,-84.834443
CONUS50-+00012-+00019,lower_48,stipend_or_premium,side_independent,1,900000.0,2165063.509,41.738986,-84.834443
CONUS50-+00013-+00016,lower_48,stipend_or_premium,police,1,975000.0,1948557.159,39.873578,-84.642443
CONUS50-+00013-+00017,lower_48,stipend_or_premium,police,1,975000.0,2035159.699,40.691353,-84.170464
CONUS50-+00013-+00019,lower_48,stipend_or_premium,side_independent,1,975000.0,2208364.78,42.559684,-84.30901
CONUS50-+00014-+00014,lower_48,stipend_or_premium,remains_unclear,1,1050000.0,1818653.348,38.980999,-83.337154
CONUS50-+00014-+00017,lower_48,stipend_or_premium,fire,3,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00017,lower_48,stipend_or_premium,side_independent,1,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00019,lower_48,stipend_or_premium,fire,1,1050000.0,2251666.05,42.753029,-83.15445
CONUS50-+00014-+00019,lower_48,stipend_or_premium,police,1,1050000.0,2251666.05,42.492076,-83.227283
CONUS50-+00014-+00019,lower_48,stipend_or_premium,remains_unclear,1,1050000.0,2251666.05,42.451262,-82.870379
CONUS50-+00015-+00015,lower_48,stipend_or_premium,police,2,1125000.0,1948557.159,39.636262,-82.923449
CONUS50-+00015-+00015,lower_48,stipend_or_premium,remains_unclear,1,1125000.0,1948557.159,40.081905,-82.276876
CONUS50-+00015-+00019,lower_48,stipend_or_premium,fire,1,1125000.0,2294967.32,42.97768,-82.479329
CONUS50-+00016-+00014,lower_48,stipend_or_premium,non_safety,1,1200000.0,1905255.888,39.481272,-81.482001
CONUS50-+00016-+00017,lower_48,stipend_or_premium,remains_unclear,2,1200000.0,2165063.509,41.535863,-81.340912
CONUS50-+00017-+00014,lower_48,stipend_or_premium,side_independent,1,1275000.0,1948557.159,39.477813,-81.194179
CONUS50-+00018-+00017,lower_48,stipend_or_premium,police,1,1350000.0,2251666.05,42.099141,-79.320102
CONUS50-+00018-+00018,lower_48,stipend_or_premium,remains_unclear,1,1350000.0,2338268.59,43.011935,-78.883443
CONUS50-+00019-+00017,lower_48,stipend_or_premium,remains_unclear,1,1425000.0,2294967.32,42.738761,-78.638561
CONUS50-+00020-+00016,lower_48,stipend_or_premium,police,2,1500000.0,2251666.05,42.118443,-77.925296
CONUS50-+00021-+00017,lower_48,stipend_or_premium,side_independent,1,1575000.0,2381569.86,42.947282,-76.428488
CONUS50-+00023-+00016,lower_48,stipend_or_premium,police,1,1725000.0,2381569.86,42.698875,-74.930659
CONUS50-+00024-+00011,lower_48,stipend_or_premium,police,1,1800000.0,1991858.429,39.041691,-74.768837
CONUS50-+00024-+00012,lower_48,stipend_or_premium,remains_unclear,2,1800000.0,2078460.969,40.213339,-74.431681
CONUS50-+00024-+00013,lower_48,stipend_or_premium,remains_unclear,2,1800000.0,2165063.509,40.954103,-73.954921
CONUS50-+00024-+00014,lower_48,stipend_or_premium,police,2,1800000.0,2251666.05,41.263168,-73.944966
CONUS50-+00024-+00017,lower_48,stipend_or_premium,police,3,1800000.0,2511473.671,43.422001,-73.306019
CONUS50-+00024-+00017,lower_48,stipend_or_premium,remains_unclear,1,1800000.0,2511473.671,43.685784,-73.875334
CONUS50-+00025-+00013,lower_48,stipend_or_premium,police,1,1875000.0,2208364.78,40.939493,-73.82644
CONUS50-+00025-+00018,lower_48,stipend_or_premium,remains_unclear,1,1875000.0,2641377.482,44.388725,-72.28876
CONUS50-+00025-+00019,lower_48,stipend_or_premium,remains_unclear,1,1875000.0,2727980.022,44.991356,-71.598024
CONUS50-+00026-+00017,lower_48,stipend_or_premium,remains_unclear,1,1950000.0,2598076.211,44.140888,-71.375531
CONUS50-+00027-+00014,lower_48,stipend_or_premium,remains_unclear,1,2025000.0,2381569.86,42.021617,-71.026717
CONUS50-+00027-+00016,lower_48,stipend_or_premium,fire,2,2025000.0,2554774.941,43.848997,-70.830764
CONUS50-+00028-+00017,lower_48,stipend_or_premium,fire,1,2100000.0,2684678.752,44.704755,-69.012929
CONUS50--00003-+00011,lower_48,stipend_or_premium,remains_unclear,1,-225000.0,822724.134,30.195936,-98.093701
CONUS50--00008-+00031,lower_48,stipend_or_premium,remains_unclear,1,-600000.0,2338268.59,43.894939,-103.426806
CONUS50--00026-+00047,lower_48,stipend_or_premium,remains_unclear,1,-1950000.0,2944486.373,47.101266,-122.052453
