hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
CONUS50-+00002-+00008,lower_48,longevity,remains_unclear,1,150000.0,779422.863,30.345491,-94.176787
CONUS50-+00003-+00030,lower_48,longevity,police,1,225000.0,2727980.022,47.417788,-93.202867
CONUS50-+00005-+00024,lower_48,longevity,police,1,375000.0,2294967.32,43.481155,-90.892126
CONUS50-+00007-+00024,lower_48,longevity,police,1,525000.0,2381569.86,44.203795,-89.820955
CONUS50-+00007-+00024,lower_48,longevity,remains_unclear,1,525000.0,2381569.86,44.313177,-89.907891
CONUS50-+00009-+00020,lower_48,longevity,side_independent,1,675000.0,2121762.239,41.618736,-87.494949
CONUS50-+00010-+00018,lower_48,longevity,fire,1,750000.0,1991858.429,40.478114,-86.95599
CONUS50-+00011-+00017,lower_48,longevity,remains_unclear,1,825000.0,1948557.159,40.033364,-85.84056
CONUS50-+00011-+00018,lower_48,longevity,non_safety,1,825000.0,2035159.699,41.138061,-86.12524
CONUS50-+00011-+00022,lower_48,longevity,police,1,825000.0,2381569.86,43.898807,-85.270534
CONUS50-+00013-+00017,lower_48,longevity,police,1,975000.0,2035159.699,40.585726,-84.736957
CONUS50-+00013-+00017,lower_48,longevity,remains_unclear,1,975000.0,2035159.699,40.585726,-84.736957
CONUS50-+00014-+00014,lower_48,longevity,side_independent,1,1050000.0,1818653.348,38.980999,-83.337154
CONUS50-+00014-+00017,lower_48,longevity,police,1,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00018,lower_48,longevity,fire,1,1050000.0,2165063.509,41.691566,-83.401339
CONUS50-+00016-+00015,lower_48,longevity,police,1,1200000.0,1991858.429,40.269082,-82.046831
CONUS50-+00016-+00016,lower_48,longevity,police,2,1200000.0,2078460.969,41.219153,-81.854979
CONUS50-+00016-+00016,lower_48,longevity,remains_unclear,3,1200000.0,2078460.969,41.219153,-81.854979
CONUS50-+00017-+00016,lower_48,longevity,police,1,1275000.0,2121762.239,41.158121,-80.564651
CONUS50-+00017-+00016,lower_48,longevity,remains_unclear,1,1275000.0,2121762.239,41.158121,-80.564651
CONUS50-+00017-+00017,lower_48,longevity,fire,1,1275000.0,2208364.78,41.879462,-80.798482
CONUS50-+00018-+00014,lower_48,longevity,police,2,1350000.0,1991858.429,39.814629,-79.946718
CONUS50-+00018-+00015,lower_48,longevity,police,1,1350000.0,2078460.969,40.604472,-79.759987
CONUS50-+00019-+00017,lower_48,longevity,remains_unclear,1,1425000.0,2294967.32,42.752804,-78.739694
CONUS50-+00021-+00016,lower_48,longevity,side_independent,1,1575000.0,2294967.32,42.513031,-76.61733
CONUS50-+00021-+00017,lower_48,longevity,remains_unclear,1,1575000.0,2381569.86,43.184174,-76.373925
CONUS50-+00023-+00015,lower_48,longevity,police,1,1725000.0,2294967.32,42.169811,-75.130478
CONUS50-+00023-+00015,lower_48,longevity,side_independent,1,1725000.0,2294967.32,41.953028,-75.28209
CONUS50-+00024-+00012,lower_48,longevity,remains_unclear,1,1800000.0,2078460.969,40.011135,-75.014128
CONUS50-+00024-+00014,lower_48,longevity,police,1,1800000.0,2251666.05,41.012874,-73.948553
CONUS50-+00025-+00012,lower_48,longevity,remains_unclear,1,1875000.0,2121762.239,39.969474,-74.07188
CONUS50-+00027-+00014,lower_48,longevity,remains_unclear,1,2025000.0,2381569.86,42.116244,-71.329274
CONUS50--00002-+00014,lower_48,longevity,remains_unclear,1,-150000.0,1125833.025,32.966518,-97.337825
CONUS50--00014-+00030,lower_48,longevity,side_independent,1,-1050000.0,1991858.429,40.239861,-109.006795
CONUS50--00018-+00037,lower_48,longevity,remains_unclear,1,-1350000.0,2424871.131,43.73441,-113.36734
CONUS50--00029-+00042,lower_48,longevity,remains_unclear,1,-2175000.0,2381569.86,41.458199,-122.895819
