hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_122702,alaska_inset,one_time,remains_unclear,1,600000.0,2251666.05,61.573919,-159.246921
ALASKA_INSET-cog_2025_203929,alaska_inset,one_time,remains_unclear,1,600000.0,2251666.05,58.205148,-157.521978
CONUS50-+00000-+00009,lower_48,one_time,police,1,0.0,779422.863,30.390385,-95.698168
CONUS50-+00000-+00023,lower_48,one_time,remains_unclear,1,0.0,1991858.429,40.918428,-96.165733
CONUS50-+00002-+00020,lower_48,one_time,side_independent,1,150000.0,1818653.348,39.219731,-94.451462
CONUS50-+00002-+00028,lower_48,one_time,police,1,150000.0,2511473.671,45.758035,-93.651565
CONUS50-+00003-+00026,lower_48,one_time,police,1,225000.0,2381569.86,44.254158,-93.596295
CONUS50-+00003-+00027,lower_48,one_time,side_independent,1,225000.0,2468172.401,44.872673,-93.086963
CONUS50-+00003-+00028,lower_48,one_time,side_independent,1,225000.0,2554774.941,45.601207,-93.08181
CONUS50-+00003-+00029,lower_48,one_time,remains_unclear,1,225000.0,2641377.482,46.910627,-92.905937
CONUS50-+00004-+00008,lower_48,one_time,remains_unclear,1,300000.0,866025.404,30.608097,-92.774982
CONUS50-+00004-+00013,lower_48,one_time,non_safety,1,300000.0,1299038.106,34.489442,-93.050254
CONUS50-+00004-+00025,lower_48,one_time,side_independent,1,300000.0,2338268.59,44.143252,-92.132799
CONUS50-+00004-+00026,lower_48,one_time,police,1,300000.0,2424871.131,44.371107,-92.0457
CONUS50-+00004-+00026,lower_48,one_time,remains_unclear,1,300000.0,2424871.131,44.371107,-92.0457
CONUS50-+00004-+00027,lower_48,one_time,police,1,300000.0,2511473.671,45.825917,-91.886125
CONUS50-+00005-+00013,lower_48,one_time,police,2,375000.0,1342339.376,34.781368,-91.558058
CONUS50-+00005-+00024,lower_48,one_time,police,1,375000.0,2294967.32,43.481155,-90.892126
CONUS50-+00005-+00024,lower_48,one_time,remains_unclear,1,375000.0,2294967.32,43.662514,-91.212852
CONUS50-+00006-+00018,lower_48,one_time,side_independent,1,450000.0,1818653.348,39.215173,-90.375081
CONUS50-+00006-+00021,lower_48,one_time,police,1,450000.0,2078460.969,41.865211,-90.158715
CONUS50-+00006-+00021,lower_48,one_time,remains_unclear,2,450000.0,2078460.969,41.455036,-90.14505
CONUS50-+00006-+00022,lower_48,one_time,side_independent,1,450000.0,2165063.509,42.534165,-90.436081
CONUS50-+00006-+00024,lower_48,one_time,remains_unclear,1,450000.0,2338268.59,43.875292,-90.162379
CONUS50-+00006-+00026,lower_48,one_time,police,1,450000.0,2511473.671,45.694035,-90.40142
CONUS50-+00007-+00014,lower_48,one_time,remains_unclear,1,525000.0,1515544.457,36.429467,-89.699336
CONUS50-+00007-+00018,lower_48,one_time,police,1,525000.0,1861954.618,39.767753,-89.678373
CONUS50-+00007-+00018,lower_48,one_time,remains_unclear,1,525000.0,1861954.618,39.846145,-89.536367
CONUS50-+00007-+00018,lower_48,one_time,side_independent,1,525000.0,1861954.618,39.562729,-89.308259
CONUS50-+00007-+00019,lower_48,one_time,police,1,525000.0,1948557.159,40.260432,-89.885433
CONUS50-+00007-+00022,lower_48,one_time,remains_unclear,1,525000.0,2208364.78,43.07885,-89.446864
CONUS50-+00007-+00023,lower_48,one_time,police,1,525000.0,2294967.32,43.535051,-89.995509
CONUS50-+00007-+00023,lower_48,one_time,side_independent,1,525000.0,2294967.32,43.461373,-89.648951
CONUS50-+00008-+00015,lower_48,one_time,fire,2,600000.0,1645448.267,38.013187,-88.917281
CONUS50-+00008-+00016,lower_48,one_time,police,1,600000.0,1732050.808,38.338846,-88.862313
CONUS50-+00008-+00016,lower_48,one_time,remains_unclear,1,600000.0,1732050.808,38.338846,-88.862313
CONUS50-+00008-+00021,lower_48,one_time,police,3,600000.0,2165063.509,42.138642,-88.202959
CONUS50-+00008-+00021,lower_48,one_time,remains_unclear,2,600000.0,2165063.509,42.138642,-88.202959
CONUS50-+00008-+00022,lower_48,one_time,fire,1,600000.0,2251666.05,43.038205,-88.172306
CONUS50-+00008-+00022,lower_48,one_time,police,2,600000.0,2251666.05,42.972663,-88.787067
CONUS50-+00008-+00027,lower_48,one_time,police,1,600000.0,2684678.752,47.157226,-88.528691
CONUS50-+00009-+00012,lower_48,one_time,remains_unclear,3,675000.0,1428941.916,35.974723,-88.668898
CONUS50-+00009-+00015,lower_48,one_time,remains_unclear,1,675000.0,1688749.537,37.731502,-88.541134
CONUS50-+00009-+00016,lower_48,one_time,remains_unclear,2,675000.0,1775352.078,38.726345,-87.687289
CONUS50-+00009-+00017,lower_48,one_time,police,1,675000.0,1861954.618,39.304025,-87.958928
CONUS50-+00009-+00018,lower_48,one_time,police,1,675000.0,1948557.159,40.466831,-88.379205
CONUS50-+00009-+00020,lower_48,one_time,non_safety,1,675000.0,2121762.239,41.767773,-87.772556
CONUS50-+00009-+00020,lower_48,one_time,police,4,675000.0,2121762.239,41.858367,-87.856192
CONUS50-+00009-+00020,lower_48,one_time,side_independent,2,675000.0,2121762.239,41.882105,-88.329463
CONUS50-+00010-+00012,lower_48,one_time,fire,1,750000.0,1472243.186,36.379739,-87.639869
CONUS50-+00010-+00012,lower_48,one_time,remains_unclear,2,750000.0,1472243.186,36.109837,-87.635517
CONUS50-+00010-+00015,lower_48,one_time,fire,1,750000.0,1732050.808,38.227952,-86.862459
CONUS50-+00010-+00015,lower_48,one_time,remains_unclear,1,750000.0,1732050.808,38.184861,-86.970411
CONUS50-+00010-+00019,lower_48,one_time,remains_unclear,1,750000.0,2078460.969,41.628661,-87.192504
CONUS50-+00010-+00020,lower_48,one_time,remains_unclear,1,750000.0,2165063.509,41.785867,-86.719456
CONUS50-+00010-+00023,lower_48,one_time,side_independent,1,750000.0,2424871.131,44.286276,-86.24874
CONUS50-+00011-+00018,lower_48,one_time,remains_unclear,1,825000.0,2035159.699,41.074317,-85.89287
CONUS50-+00011-+00019,lower_48,one_time,police,1,825000.0,2121762.239,41.912485,-86.008184
CONUS50-+00011-+00020,lower_48,one_time,non_safety,1,825000.0,2208364.78,42.283403,-86.27851
CONUS50-+00011-+00024,lower_48,one_time,fire,1,825000.0,2554774.941,45.299358,-85.048367
CONUS50-+00012-+00011,lower_48,one_time,remains_unclear,2,900000.0,1472243.186,35.607118,-85.907448
CONUS50-+00012-+00017,lower_48,one_time,police,2,900000.0,1991858.429,40.436182,-85.169057
CONUS50-+00012-+00018,lower_48,one_time,police,1,900000.0,2078460.969,41.390919,-84.740122
CONUS50-+00012-+00020,lower_48,one_time,fire,2,900000.0,2251666.05,42.725291,-84.419722
CONUS50-+00012-+00020,lower_48,one_time,police,1,900000.0,2251666.05,42.815321,-84.539992
CONUS50-+00012-+00021,lower_48,one_time,fire,1,900000.0,2338268.59,43.158267,-84.53911
CONUS50-+00012-+00021,lower_48,one_time,remains_unclear,2,900000.0,2338268.59,43.575408,-84.817063
CONUS50-+00012-+00022,lower_48,one_time,remains_unclear,1,900000.0,2424871.131,44.379091,-84.672927
CONUS50-+00013-+00010,lower_48,one_time,remains_unclear,2,975000.0,1428941.916,35.285693,-84.760797
CONUS50-+00013-+00011,lower_48,one_time,remains_unclear,1,975000.0,1515544.457,35.906604,-84.884714
CONUS50-+00013-+00015,lower_48,one_time,police,4,975000.0,1861954.618,39.536324,-84.425675
CONUS50-+00013-+00015,lower_48,one_time,side_independent,1,975000.0,1861954.618,39.360722,-84.295867
CONUS50-+00013-+00016,lower_48,one_time,fire,1,975000.0,1948557.159,39.873578,-84.642443
CONUS50-+00013-+00016,lower_48,one_time,police,3,975000.0,1948557.159,39.873578,-84.642443
CONUS50-+00013-+00016,lower_48,one_time,side_independent,1,975000.0,1948557.159,39.873578,-84.642443
CONUS50-+00013-+00017,lower_48,one_time,fire,3,975000.0,2035159.699,40.585726,-84.736957
CONUS50-+00013-+00017,lower_48,one_time,police,1,975000.0,2035159.699,40.48269,-84.631441
CONUS50-+00013-+00017,lower_48,one_time,remains_unclear,2,975000.0,2035159.699,40.48269,-84.631441
CONUS50-+00013-+00018,lower_48,one_time,remains_unclear,1,975000.0,2121762.239,41.246858,-84.398497
CONUS50-+00013-+00019,lower_48,one_time,fire,1,975000.0,2208364.78,42.465403,-83.96852
CONUS50-+00013-+00019,lower_48,one_time,police,1,975000.0,2208364.78,42.683348,-84.283557
CONUS50-+00013-+00020,lower_48,one_time,remains_unclear,1,975000.0,2294967.32,42.905545,-83.87985
CONUS50-+00013-+00023,lower_48,one_time,police,1,975000.0,2554774.941,45.417699,-83.804751
CONUS50-+00014-+00010,lower_48,one_time,remains_unclear,1,1050000.0,1472243.186,35.366495,-84.298138
CONUS50-+00014-+00011,lower_48,one_time,remains_unclear,1,1050000.0,1558845.727,36.438127,-83.60521
CONUS50-+00014-+00014,lower_48,one_time,remains_unclear,2,1050000.0,1818653.348,38.980999,-83.337154
CONUS50-+00014-+00015,lower_48,one_time,police,1,1050000.0,1905255.888,39.799255,-83.871516
CONUS50-+00014-+00016,lower_48,one_time,fire,3,1050000.0,1991858.429,40.286476,-83.074864
CONUS50-+00014-+00017,lower_48,one_time,fire,1,1050000.0,2078460.969,41.217089,-83.125677
CONUS50-+00014-+00017,lower_48,one_time,police,2,1050000.0,2078460.969,41.21291,-83.359908
CONUS50-+00014-+00018,lower_48,one_time,fire,1,1050000.0,2165063.509,41.551631,-83.468027
CONUS50-+00014-+00018,lower_48,one_time,police,3,1050000.0,2165063.509,42.109392,-83.229186
CONUS50-+00014-+00018,lower_48,one_time,side_independent,1,1050000.0,2165063.509,41.48348,-83.016313
CONUS50-+00014-+00019,lower_48,one_time,police,2,1050000.0,2251666.05,42.456973,-83.482512
CONUS50-+00014-+00019,lower_48,one_time,remains_unclear,1,1050000.0,2251666.05,42.747374,-83.391768
CONUS50-+00015-+00007,lower_48,one_time,remains_unclear,1,1125000.0,1255736.835,33.579038,-83.475971
CONUS50-+00015-+00011,lower_48,one_time,safety_combined,1,1125000.0,1602146.997,36.597415,-83.66579
CONUS50-+00015-+00014,lower_48,one_time,fire,1,1125000.0,1861954.618,38.985808,-82.735288
CONUS50-+00015-+00014,lower_48,one_time,police,1,1125000.0,1861954.618,39.226404,-83.269727
CONUS50-+00015-+00014,lower_48,one_time,remains_unclear,1,1125000.0,1861954.618,39.226404,-83.269727
CONUS50-+00015-+00014,lower_48,one_time,side_independent,1,1125000.0,1861954.618,39.424961,-82.799892
CONUS50-+00015-+00015,lower_48,one_time,fire,1,1125000.0,1948557.159,39.74616,-82.975542
CONUS50-+00015-+00015,lower_48,one_time,police,2,1125000.0,1948557.159,39.599505,-82.78205
CONUS50-+00015-+00016,lower_48,one_time,fire,1,1125000.0,2035159.699,40.427745,-82.230656
CONUS50-+00015-+00016,lower_48,one_time,remains_unclear,4,1125000.0,2035159.699,40.767639,-82.627431
CONUS50-+00015-+00017,lower_48,one_time,fire,2,1125000.0,2121762.239,41.372778,-82.108009
CONUS50-+00015-+00017,lower_48,one_time,non_safety,1,1125000.0,2121762.239,41.39514,-82.693343
CONUS50-+00015-+00017,lower_48,one_time,police,2,1125000.0,2121762.239,41.108739,-82.574938
CONUS50-+00015-+00017,lower_48,one_time,remains_unclear,1,1125000.0,2121762.239,41.405329,-82.231725
CONUS50-+00015-+00017,lower_48,one_time,side_independent,2,1125000.0,2121762.239,41.372778,-82.108009
CONUS50-+00016-+00007,lower_48,one_time,remains_unclear,1,1200000.0,1299038.106,34.125601,-83.21615
CONUS50-+00016-+00015,lower_48,one_time,side_independent,1,1200000.0,1991858.429,40.269082,-82.046831
CONUS50-+00016-+00016,lower_48,one_time,fire,3,1200000.0,2078460.969,41.004636,-81.534511
CONUS50-+00016-+00016,lower_48,one_time,police,5,1200000.0,2078460.969,40.711517,-81.607777
CONUS50-+00016-+00016,lower_48,one_time,remains_unclear,2,1200000.0,2078460.969,40.858219,-81.245344
CONUS50-+00016-+00017,lower_48,one_time,police,6,1200000.0,2165063.509,41.579289,-81.20906
CONUS50-+00016-+00017,lower_48,one_time,remains_unclear,2,1200000.0,2165063.509,41.535863,-81.340912
CONUS50-+00017-+00010,lower_48,one_time,mixed,1,1275000.0,1602146.997,36.469565,-81.804891
CONUS50-+00017-+00015,lower_48,one_time,fire,3,1275000.0,2035159.699,40.299457,-80.930602
CONUS50-+00017-+00016,lower_48,one_time,fire,1,1275000.0,2121762.239,41.23828,-80.751872
CONUS50-+00017-+00016,lower_48,one_time,police,2,1275000.0,2121762.239,41.31025,-80.85828
CONUS50-+00017-+00016,lower_48,one_time,remains_unclear,1,1275000.0,2121762.239,41.31025,-80.85828
CONUS50-+00017-+00017,lower_48,one_time,side_independent,2,1275000.0,2208364.78,41.529645,-80.320099
CONUS50-+00018-+00015,lower_48,one_time,fire,1,1350000.0,2078460.969,40.514782,-79.601134
CONUS50-+00018-+00015,lower_48,one_time,non_safety,1,1350000.0,2078460.969,40.758472,-79.442388
CONUS50-+00018-+00015,lower_48,one_time,side_independent,2,1350000.0,2078460.969,40.758472,-79.442388
CONUS50-+00018-+00016,lower_48,one_time,remains_unclear,1,1350000.0,2165063.509,41.496794,-79.760924
CONUS50-+00018-+00017,lower_48,one_time,police,1,1350000.0,2251666.05,42.132975,-79.235956
CONUS50-+00018-+00017,lower_48,one_time,side_independent,2,1350000.0,2251666.05,42.304942,-79.237366
