hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_122702,alaska_inset,ordinance_adoption,side_independent,1,300000.0,2424871.131,61.573919,-159.246921
ALASKA_INSET-cog_2025_160809,alaska_inset,ordinance_adoption,remains_unclear,1,300000.0,2424871.131,56.29518,-158.391784
CONUS50-+00000-+00008,lower_48,ordinance_adoption,side_independent,1,0.0,692820.323,29.481768,-95.636851
CONUS50-+00000-+00015,lower_48,ordinance_adoption,remains_unclear,1,0.0,1299038.106,34.723294,-95.902895
CONUS50-+00000-+00017,lower_48,ordinance_adoption,remains_unclear,1,0.0,1472243.186,35.943753,-96.05314
CONUS50-+00000-+00020,lower_48,ordinance_adoption,remains_unclear,1,0.0,1732050.808,38.507339,-95.637764
CONUS50-+00000-+00023,lower_48,ordinance_adoption,remains_unclear,1,0.0,1991858.429,40.683043,-96.269889
CONUS50-+00000-+00025,lower_48,ordinance_adoption,police,1,0.0,2165063.509,42.62279,-96.29815
CONUS50-+00000-+00028,lower_48,ordinance_adoption,police,1,0.0,2424871.131,44.511569,-95.89261
CONUS50-+00000-+00028,lower_48,ordinance_adoption,remains_unclear,1,0.0,2424871.131,45.012763,-96.189057
CONUS50-+00000-+00028,lower_48,ordinance_adoption,side_independent,1,0.0,2424871.131,44.464282,-96.251729
CONUS50-+00000-+00030,lower_48,ordinance_adoption,non_safety,1,0.0,2598076.211,46.648762,-95.802139
CONUS50-+00000-+00031,lower_48,ordinance_adoption,police,1,0.0,2684678.752,46.857795,-95.859862
CONUS50-+00000-+00032,lower_48,ordinance_adoption,side_independent,1,0.0,2771281.292,47.70632,-96.018258
CONUS50-+00001-+00007,lower_48,ordinance_adoption,police,2,75000.0,649519.053,29.28262,-95.007631
CONUS50-+00001-+00012,lower_48,ordinance_adoption,side_independent,1,75000.0,1082531.755,33.177431,-95.224447
CONUS50-+00001-+00015,lower_48,ordinance_adoption,police,1,75000.0,1342339.376,35.292114,-95.586425
CONUS50-+00001-+00020,lower_48,ordinance_adoption,remains_unclear,1,75000.0,1775352.078,38.808675,-94.92251
CONUS50-+00001-+00026,lower_48,ordinance_adoption,police,1,75000.0,2294967.32,43.644789,-94.464015
CONUS50-+00001-+00029,lower_48,ordinance_adoption,non_safety,2,75000.0,2554774.941,45.973519,-95.292361
CONUS50-+00001-+00029,lower_48,ordinance_adoption,side_independent,2,75000.0,2554774.941,45.81956,-94.71019
CONUS50-+00002-+00027,lower_48,ordinance_adoption,side_independent,2,150000.0,2424871.131,44.671187,-94.189307
CONUS50-+00002-+00028,lower_48,ordinance_adoption,police,1,150000.0,2511473.671,45.758035,-93.651565
CONUS50-+00002-+00028,lower_48,ordinance_adoption,remains_unclear,1,150000.0,2511473.671,45.232626,-94.009546
CONUS50-+00002-+00029,lower_48,ordinance_adoption,police,1,150000.0,2598076.211,46.296846,-94.01356
CONUS50-+00002-+00031,lower_48,ordinance_adoption,side_independent,1,150000.0,2771281.292,47.784781,-93.719119
CONUS50-+00003-+00007,lower_48,ordinance_adoption,police,1,225000.0,736121.593,29.960768,-93.96179
CONUS50-+00003-+00011,lower_48,ordinance_adoption,police,1,225000.0,1082531.755,32.745752,-93.975098
CONUS50-+00003-+00011,lower_48,ordinance_adoption,remains_unclear,1,225000.0,1082531.755,32.542462,-93.293939
CONUS50-+00003-+00025,lower_48,ordinance_adoption,police,1,225000.0,2294967.32,43.672098,-92.977863
CONUS50-+00003-+00027,lower_48,ordinance_adoption,remains_unclear,1,225000.0,2468172.401,45.16441,-92.834255
CONUS50-+00003-+00028,lower_48,ordinance_adoption,side_independent,1,225000.0,2554774.941,46.013033,-92.912722
CONUS50-+00004-+00007,lower_48,ordinance_adoption,remains_unclear,1,300000.0,779422.863,30.029017,-92.506985
CONUS50-+00004-+00008,lower_48,ordinance_adoption,remains_unclear,1,300000.0,866025.404,30.608097,-92.774982
CONUS50-+00004-+00010,lower_48,ordinance_adoption,police,1,300000.0,1039230.485,32.533076,-92.526216
CONUS50-+00004-+00013,lower_48,ordinance_adoption,non_safety,1,300000.0,1299038.106,34.489442,-93.050254
CONUS50-+00004-+00013,lower_48,ordinance_adoption,police,1,300000.0,1299038.106,34.7808,-92.344976
CONUS50-+00004-+00024,lower_48,ordinance_adoption,remains_unclear,1,300000.0,2251666.05,43.554005,-92.007471
CONUS50-+00004-+00024,lower_48,ordinance_adoption,side_independent,1,300000.0,2251666.05,43.529787,-91.930019
CONUS50-+00004-+00025,lower_48,ordinance_adoption,police,2,300000.0,2338268.59,43.844464,-92.182851
CONUS50-+00004-+00026,lower_48,ordinance_adoption,police,2,300000.0,2424871.131,44.86085,-92.625708
CONUS50-+00004-+00028,lower_48,ordinance_adoption,non_safety,1,300000.0,2598076.211,46.497748,-91.704353
CONUS50-+00005-+00008,lower_48,ordinance_adoption,police,1,375000.0,909326.674,30.98112,-91.814293
CONUS50-+00005-+00013,lower_48,ordinance_adoption,police,1,375000.0,1342339.376,34.781368,-91.558058
CONUS50-+00005-+00016,lower_48,ordinance_adoption,remains_unclear,1,375000.0,1602146.997,37.367583,-91.767023
CONUS50-+00006-+00020,lower_48,ordinance_adoption,side_independent,1,450000.0,1991858.429,40.470149,-90.683114
CONUS50-+00006-+00021,lower_48,ordinance_adoption,remains_unclear,1,450000.0,2078460.969,41.587319,-90.780518
CONUS50-+00007-+00017,lower_48,ordinance_adoption,remains_unclear,1,525000.0,1775352.078,39.125878,-89.522574
CONUS50-+00007-+00018,lower_48,ordinance_adoption,side_independent,1,525000.0,1861954.618,39.767753,-89.678373
CONUS50-+00007-+00019,lower_48,ordinance_adoption,non_safety,1,525000.0,1948557.159,40.777647,-90.013897
CONUS50-+00007-+00019,lower_48,ordinance_adoption,police,1,525000.0,1948557.159,40.665706,-90.049849
CONUS50-+00007-+00019,lower_48,ordinance_adoption,remains_unclear,1,525000.0,1948557.159,40.746696,-89.570031
CONUS50-+00007-+00020,lower_48,ordinance_adoption,police,1,525000.0,2035159.699,41.380565,-89.4641
CONUS50-+00007-+00022,lower_48,ordinance_adoption,police,1,525000.0,2208364.78,42.603019,-89.637626
CONUS50-+00007-+00025,lower_48,ordinance_adoption,side_independent,1,525000.0,2468172.401,45.164984,-89.100681
CONUS50-+00008-+00004,lower_48,ordinance_adoption,remains_unclear,1,600000.0,692820.323,29.212857,-90.029115
CONUS50-+00008-+00019,lower_48,ordinance_adoption,side_independent,1,600000.0,1991858.429,40.645875,-89.224831
CONUS50-+00009-+00014,lower_48,ordinance_adoption,remains_unclear,1,675000.0,1602146.997,37.046422,-88.395537
CONUS50-+00009-+00017,lower_48,ordinance_adoption,remains_unclear,1,675000.0,1861954.618,39.827233,-88.166164
CONUS50-+00009-+00018,lower_48,ordinance_adoption,police,2,675000.0,1948557.159,40.07912,-88.149947
CONUS50-+00009-+00020,lower_48,ordinance_adoption,police,1,675000.0,2121762.239,41.642695,-87.63564
CONUS50-+00009-+00020,lower_48,ordinance_adoption,remains_unclear,1,675000.0,2121762.239,41.788452,-87.813921
CONUS50-+00009-+00022,lower_48,ordinance_adoption,police,1,675000.0,2294967.32,43.126142,-87.927195
CONUS50-+00010-+00015,lower_48,ordinance_adoption,police,2,750000.0,1732050.808,38.110003,-87.033965
CONUS50-+00010-+00015,lower_48,ordinance_adoption,side_independent,2,750000.0,1732050.808,38.255502,-87.259526
CONUS50-+00010-+00018,lower_48,ordinance_adoption,police,1,750000.0,1991858.429,40.68686,-87.274943
CONUS50-+00010-+00018,lower_48,ordinance_adoption,remains_unclear,1,750000.0,1991858.429,40.344818,-86.963689
CONUS50-+00010-+00019,lower_48,ordinance_adoption,remains_unclear,1,750000.0,2078460.969,41.234159,-87.111382
CONUS50-+00010-+00022,lower_48,ordinance_adoption,non_safety,1,750000.0,2338268.59,43.696618,-86.367269
CONUS50-+00010-+00022,lower_48,ordinance_adoption,police,1,750000.0,2338268.59,43.696618,-86.367269
CONUS50-+00011-+00017,lower_48,ordinance_adoption,remains_unclear,1,825000.0,1948557.159,40.129201,-86.610007
CONUS50-+00011-+00020,lower_48,ordinance_adoption,remains_unclear,1,825000.0,2208364.78,42.31389,-85.619
CONUS50-+00011-+00021,lower_48,ordinance_adoption,remains_unclear,1,825000.0,2294967.32,42.991798,-85.579148
CONUS50-+00011-+00023,lower_48,ordinance_adoption,side_independent,1,825000.0,2468172.401,44.89645,-85.266736
CONUS50-+00012-+00011,lower_48,ordinance_adoption,remains_unclear,1,900000.0,1472243.186,36.256557,-85.942885
CONUS50-+00012-+00013,lower_48,ordinance_adoption,remains_unclear,1,900000.0,1645448.267,37.27887,-85.898704
CONUS50-+00012-+00014,lower_48,ordinance_adoption,police,1,900000.0,1732050.808,38.212878,-86.125603
CONUS50-+00012-+00014,lower_48,ordinance_adoption,remains_unclear,2,900000.0,1732050.808,38.045029,-85.69063
CONUS50-+00012-+00015,lower_48,ordinance_adoption,side_independent,2,900000.0,1818653.348,38.762308,-85.781154
CONUS50-+00012-+00019,lower_48,ordinance_adoption,remains_unclear,1,900000.0,2165063.509,41.857656,-84.772023
CONUS50-+00012-+00022,lower_48,ordinance_adoption,remains_unclear,1,900000.0,2424871.131,44.379091,-84.672927
CONUS50-+00013-+00004,lower_48,ordinance_adoption,remains_unclear,1,975000.0,909326.674,30.781349,-85.688758
CONUS50-+00013-+00015,lower_48,ordinance_adoption,remains_unclear,1,975000.0,1861954.618,39.077713,-84.561327
CONUS50-+00013-+00019,lower_48,ordinance_adoption,non_safety,1,975000.0,2208364.78,42.377337,-83.838485
CONUS50-+00013-+00020,lower_48,ordinance_adoption,remains_unclear,1,975000.0,2294967.32,43.177448,-84.105062
CONUS50-+00014-+00014,lower_48,ordinance_adoption,police,1,1050000.0,1818653.348,38.530874,-84.033867
CONUS50-+00014-+00017,lower_48,ordinance_adoption,fire,1,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00018,lower_48,ordinance_adoption,remains_unclear,1,1050000.0,2165063.509,41.679455,-82.849774
CONUS50-+00015-+00007,lower_48,ordinance_adoption,remains_unclear,1,1125000.0,1255736.835,33.646139,-83.712782
CONUS50-+00015-+00008,lower_48,ordinance_adoption,side_independent,1,1125000.0,1342339.376,34.116622,-83.425056
CONUS50-+00015-+00013,lower_48,ordinance_adoption,police,1,1125000.0,1775352.078,38.111611,-82.61517
CONUS50-+00016-+00002,lower_48,ordinance_adoption,remains_unclear,1,1200000.0,866025.404,30.466762,-83.635254
CONUS50-+00016-+00007,lower_48,ordinance_adoption,remains_unclear,1,1200000.0,1299038.106,33.914955,-83.218427
CONUS50-+00016-+00010,lower_48,ordinance_adoption,remains_unclear,1,1200000.0,1558845.727,36.459484,-82.277888
CONUS50-+00016-+00016,lower_48,ordinance_adoption,police,1,1200000.0,2078460.969,40.711517,-81.607777
CONUS50-+00017-+00008,lower_48,ordinance_adoption,side_independent,1,1275000.0,1428941.916,35.382369,-81.944847
CONUS50-+00017-+00009,lower_48,ordinance_adoption,remains_unclear,1,1275000.0,1515544.457,36.129182,-81.666326
CONUS50-+00017-+00015,lower_48,ordinance_adoption,remains_unclear,1,1275000.0,2035159.699,40.625126,-80.415891
CONUS50-+00017-+00016,lower_48,ordinance_adoption,remains_unclear,1,1275000.0,2121762.239,41.028914,-80.95059
CONUS50-+00018-+00004,lower_48,ordinance_adoption,remains_unclear,1,1350000.0,1125833.025,32.33227,-81.390385
CONUS50-+00018-+00015,lower_48,ordinance_adoption,fire,1,1350000.0,2078460.969,40.514782,-79.601134
CONUS50-+00018-+00015,lower_48,ordinance_adoption,police,3,1350000.0,2078460.969,40.514782,-79.601134
CONUS50-+00018-+00015,lower_48,ordinance_adoption,remains_unclear,1,1350000.0,2078460.969,40.407774,-79.776354
CONUS50-+00018-+00015,lower_48,ordinance_adoption,side_independent,1,1350000.0,2078460.969,40.514782,-79.601134
CONUS50-+00018-+00016,lower_48,ordinance_adoption,side_independent,1,1350000.0,2165063.509,41.040797,-79.502406
CONUS50-+00019-+00008,lower_48,ordinance_adoption,remains_unclear,1,1425000.0,1515544.457,35.699997,-80.421147
CONUS50-+00019-+00017,lower_48,ordinance_adoption,non_safety,1,1425000.0,2294967.32,42.648107,-78.646394
CONUS50-+00019-+00017,lower_48,ordinance_adoption,side_independent,1,1425000.0,2294967.32,42.648107,-78.646394
CONUS50-+00020-+00008,lower_48,ordinance_adoption,side_independent,1,1500000.0,1558845.727,35.727067,-79.463662
CONUS50-+00021-+00006,lower_48,ordinance_adoption,remains_unclear,1,1575000.0,1428941.916,34.330456,-78.701435
