hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_100234,alaska_inset,across_the_board_raise,remains_unclear,1,675000.0,2208364.78,59.737057,-154.902414
ALASKA_INSET-cog_2025_122702,alaska_inset,across_the_board_raise,remains_unclear,1,675000.0,2208364.78,61.573919,-159.246921
ALASKA_INSET-cog_2025_137163,alaska_inset,across_the_board_raise,remains_unclear,1,675000.0,2208364.78,55.215515,-162.775546
CONUS50-+00000-+00015,lower_48,across_the_board_raise,fire,1,0.0,1299038.106,34.929783,-95.718636
CONUS50-+00000-+00021,lower_48,across_the_board_raise,police,1,0.0,1818653.348,39.339329,-95.461198
CONUS50-+00000-+00029,lower_48,across_the_board_raise,remains_unclear,1,0.0,2511473.671,45.315182,-95.60537
CONUS50-+00001-+00007,lower_48,across_the_board_raise,police,1,75000.0,649519.053,29.28262,-95.007631
CONUS50-+00001-+00016,lower_48,across_the_board_raise,remains_unclear,1,75000.0,1428941.916,36.189507,-95.338902
CONUS50-+00001-+00020,lower_48,across_the_board_raise,remains_unclear,1,75000.0,1775352.078,38.808675,-94.92251
CONUS50-+00001-+00023,lower_48,across_the_board_raise,remains_unclear,1,75000.0,2035159.699,41.593091,-95.061252
CONUS50-+00001-+00026,lower_48,across_the_board_raise,police,3,75000.0,2294967.32,43.6549,-94.727489
CONUS50-+00001-+00029,lower_48,across_the_board_raise,police,2,75000.0,2554774.941,45.90404,-95.20582
CONUS50-+00002-+00026,lower_48,across_the_board_raise,police,1,150000.0,2338268.59,43.640994,-94.100339
CONUS50-+00002-+00026,lower_48,across_the_board_raise,remains_unclear,1,150000.0,2338268.59,44.32148,-93.81883
CONUS50-+00002-+00027,lower_48,across_the_board_raise,remains_unclear,1,150000.0,2424871.131,44.888916,-93.894539
CONUS50-+00002-+00028,lower_48,across_the_board_raise,police,1,150000.0,2511473.671,45.663559,-93.909506
CONUS50-+00002-+00028,lower_48,across_the_board_raise,remains_unclear,1,150000.0,2511473.671,45.232626,-94.009546
CONUS50-+00002-+00029,lower_48,across_the_board_raise,police,1,150000.0,2598076.211,46.278894,-94.240856
CONUS50-+00003-+00007,lower_48,across_the_board_raise,police,1,225000.0,736121.593,29.960768,-93.96179
CONUS50-+00003-+00020,lower_48,across_the_board_raise,police,1,225000.0,1861954.618,39.717518,-92.947351
CONUS50-+00003-+00020,lower_48,across_the_board_raise,remains_unclear,1,225000.0,1861954.618,39.717518,-92.947351
CONUS50-+00003-+00025,lower_48,across_the_board_raise,remains_unclear,1,225000.0,2294967.32,43.89298,-93.11009
CONUS50-+00003-+00027,lower_48,across_the_board_raise,police,1,225000.0,2468172.401,44.931974,-93.529104
CONUS50-+00003-+00031,lower_48,across_the_board_raise,remains_unclear,1,225000.0,2814582.562,48.396427,-93.557778
CONUS50-+00004-+00010,lower_48,across_the_board_raise,remains_unclear,1,300000.0,1039230.485,32.532325,-92.783913
CONUS50-+00004-+00026,lower_48,across_the_board_raise,police,1,300000.0,2424871.131,44.86085,-92.625708
CONUS50-+00004-+00027,lower_48,across_the_board_raise,police,1,300000.0,2511473.671,45.825917,-91.886125
CONUS50-+00004-+00027,lower_48,across_the_board_raise,remains_unclear,1,300000.0,2511473.671,45.342376,-92.620841
CONUS50-+00004-+00028,lower_48,across_the_board_raise,fire,1,300000.0,2598076.211,46.189376,-91.806649
CONUS50-+00004-+00028,lower_48,across_the_board_raise,remains_unclear,2,300000.0,2598076.211,45.937671,-92.233861
CONUS50-+00005-+00014,lower_48,across_the_board_raise,remains_unclear,1,375000.0,1428941.916,35.768572,-91.622652
CONUS50-+00005-+00020,lower_48,across_the_board_raise,remains_unclear,2,375000.0,1948557.159,40.638812,-91.738964
CONUS50-+00005-+00021,lower_48,across_the_board_raise,remains_unclear,1,375000.0,2035159.699,41.34745,-91.128785
CONUS50-+00005-+00022,lower_48,across_the_board_raise,remains_unclear,1,375000.0,2121762.239,42.277808,-91.529865
CONUS50-+00005-+00023,lower_48,across_the_board_raise,remains_unclear,1,375000.0,2208364.78,42.866688,-91.23624
CONUS50-+00005-+00024,lower_48,across_the_board_raise,remains_unclear,1,375000.0,2294967.32,43.570707,-90.829741
CONUS50-+00005-+00026,lower_48,across_the_board_raise,police,2,375000.0,2468172.401,44.804095,-90.872855
CONUS50-+00006-+00007,lower_48,across_the_board_raise,remains_unclear,1,450000.0,866025.404,30.415418,-91.4394
CONUS50-+00006-+00021,lower_48,across_the_board_raise,remains_unclear,1,450000.0,2078460.969,41.587319,-90.780518
CONUS50-+00006-+00022,lower_48,across_the_board_raise,non_safety,1,450000.0,2165063.509,42.625437,-90.59609
CONUS50-+00006-+00022,lower_48,across_the_board_raise,remains_unclear,2,450000.0,2165063.509,42.048121,-90.313318
CONUS50-+00006-+00023,lower_48,across_the_board_raise,police,1,450000.0,2251666.05,42.871128,-90.146467
CONUS50-+00006-+00024,lower_48,across_the_board_raise,remains_unclear,1,450000.0,2338268.59,43.875292,-90.162379
CONUS50-+00006-+00025,lower_48,across_the_board_raise,police,1,450000.0,2424871.131,44.911327,-90.315729
CONUS50-+00006-+00025,lower_48,across_the_board_raise,remains_unclear,1,450000.0,2424871.131,44.725252,-90.248365
CONUS50-+00006-+00026,lower_48,across_the_board_raise,police,2,450000.0,2511473.671,45.694035,-90.40142
CONUS50-+00006-+00026,lower_48,across_the_board_raise,remains_unclear,3,450000.0,2511473.671,45.858003,-90.224152
CONUS50-+00007-+00019,lower_48,across_the_board_raise,police,1,525000.0,1948557.159,40.665706,-90.049849
CONUS50-+00007-+00020,lower_48,across_the_board_raise,fire,2,525000.0,2035159.699,41.239087,-89.92566
CONUS50-+00007-+00022,lower_48,across_the_board_raise,remains_unclear,2,525000.0,2208364.78,42.744662,-89.590257
CONUS50-+00007-+00023,lower_48,across_the_board_raise,police,1,525000.0,2294967.32,43.392165,-89.404787
CONUS50-+00007-+00023,lower_48,across_the_board_raise,remains_unclear,1,525000.0,2294967.32,43.82619,-89.113699
CONUS50-+00007-+00024,lower_48,across_the_board_raise,police,1,525000.0,2381569.86,44.203795,-89.820955
CONUS50-+00007-+00024,lower_48,across_the_board_raise,remains_unclear,1,525000.0,2381569.86,44.053283,-89.115869
CONUS50-+00007-+00025,lower_48,across_the_board_raise,remains_unclear,3,525000.0,2468172.401,44.79182,-89.684328
CONUS50-+00008-+00016,lower_48,across_the_board_raise,remains_unclear,1,600000.0,1732050.808,38.338846,-88.862313
CONUS50-+00008-+00020,lower_48,across_the_board_raise,remains_unclear,2,600000.0,2078460.969,41.680353,-88.536308
CONUS50-+00008-+00021,lower_48,across_the_board_raise,fire,1,600000.0,2165063.509,42.523506,-89.01766
CONUS50-+00008-+00021,lower_48,across_the_board_raise,police,2,600000.0,2165063.509,42.247128,-89.226813
