hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
CONUS50-+00000-+00021,lower_48,classification_band_change,police,1,0.0,1818653.348,39.339329,-95.461198
CONUS50-+00002-+00026,lower_48,classification_band_change,police,1,150000.0,2338268.59,43.640994,-94.100339
CONUS50-+00002-+00027,lower_48,salary_range_change,police,1,150000.0,2424871.131,44.769566,-94.151027
CONUS50-+00002-+00029,lower_48,salary_range_change,police,1,150000.0,2598076.211,45.977198,-94.10082
CONUS50-+00003-+00027,lower_48,classification_band_change,police,1,225000.0,2468172.401,44.931974,-93.529104
CONUS50-+00006-+00025,lower_48,classification_band_change,remains_unclear,1,450000.0,2424871.131,44.765376,-90.598951
CONUS50-+00006-+00026,lower_48,classification_band_change,police,2,450000.0,2511473.671,45.694035,-90.40142
CONUS50-+00007-+00022,lower_48,classification_band_change,remains_unclear,1,525000.0,2208364.78,42.814078,-89.662806
CONUS50-+00008-+00019,lower_48,salary_range_change,side_independent,1,600000.0,1991858.429,40.645875,-89.224831
CONUS50-+00009-+00014,lower_48,classification_band_change,remains_unclear,1,675000.0,1602146.997,37.046422,-88.395537
CONUS50-+00009-+00020,lower_48,classification_band_change,side_independent,1,675000.0,2121762.239,41.882105,-88.329463
CONUS50-+00009-+00023,lower_48,classification_band_change,non_safety,1,675000.0,2381569.86,44.463574,-87.521699
CONUS50-+00011-+00020,lower_48,classification_band_change,side_independent,1,825000.0,2208364.78,42.168384,-86.18171
CONUS50-+00012-+00013,lower_48,classification_band_change,remains_unclear,1,900000.0,1645448.267,37.27887,-85.898704
CONUS50-+00012-+00020,lower_48,classification_band_change,fire,1,900000.0,2251666.05,42.725291,-84.419722
CONUS50-+00013-+00015,lower_48,classification_band_change,remains_unclear,1,975000.0,1861954.618,39.077713,-84.561327
CONUS50-+00013-+00017,lower_48,classification_civil_service,police,1,975000.0,2035159.699,40.675113,-84.041425
CONUS50-+00014-+00014,lower_48,classification_band_change,fire,1,1050000.0,1818653.348,38.980999,-83.337154
CONUS50-+00014-+00016,lower_48,classification_band_change,police,1,1050000.0,1991858.429,40.109095,-83.754987
CONUS50-+00014-+00017,lower_48,classification_band_change,fire,1,1050000.0,2078460.969,41.379321,-83.71598
CONUS50-+00014-+00017,lower_48,classification_civil_service,fire,1,1050000.0,2078460.969,41.02912,-83.58485
CONUS50-+00014-+00018,lower_48,classification_band_change,remains_unclear,1,1050000.0,2165063.509,41.679455,-82.849774
CONUS50-+00015-+00013,lower_48,classification_band_change,police,2,1125000.0,1775352.078,38.111611,-82.61517
CONUS50-+00015-+00015,lower_48,classification_band_change,police,1,1125000.0,1948557.159,39.74616,-82.975542
CONUS50-+00015-+00016,lower_48,classification_band_change,police,2,1125000.0,2035159.699,40.767639,-82.627431
CONUS50-+00016-+00009,lower_48,classification_band_change,remains_unclear,2,1200000.0,1472243.186,35.311489,-82.503567
