hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_122702,alaska_inset,one_time,remains_unclear,1,600000.0,2338268.59,61.573919,-159.246921
ALASKA_INSET-cog_2025_160773,alaska_inset,stipend_or_premium,safety_combined,1,600000.0,2338268.59,57.867012,-152.856248
ALASKA_INSET-cog_2025_203929,alaska_inset,one_time,remains_unclear,1,600000.0,2338268.59,58.205148,-157.521978
CONUS50-+00000-+00009,lower_48,one_time,police,1,0.0,779422.863,30.390385,-95.698168
CONUS50-+00000-+00023,lower_48,benefit_cost_change,remains_unclear,2,0.0,1991858.429,40.916421,-95.927428
CONUS50-+00000-+00023,lower_48,one_time,remains_unclear,1,0.0,1991858.429,40.918428,-96.165733
CONUS50-+00000-+00026,lower_48,non_base_compensation_other,police,1,0.0,2251666.05,43.418215,-95.53666
CONUS50-+00000-+00027,lower_48,non_base_compensation_other,police,1,0.0,2338268.59,44.234778,-96.239679
CONUS50-+00000-+00028,lower_48,benefit_cost_change,remains_unclear,2,0.0,2424871.131,44.464282,-96.251729
CONUS50-+00000-+00028,lower_48,non_base_compensation_other,remains_unclear,1,0.0,2424871.131,44.449061,-95.789201
CONUS50-+00000-+00029,lower_48,non_base_compensation_other,remains_unclear,1,0.0,2511473.671,45.315182,-95.60537
CONUS50-+00000-+00031,lower_48,non_base_compensation_other,police,2,0.0,2684678.752,46.857795,-95.859862
CONUS50-+00000-+00033,lower_48,non_base_compensation_other,remains_unclear,1,0.0,2857883.832,48.701061,-96.183554
CONUS50-+00001-+00021,lower_48,non_base_compensation_other,remains_unclear,1,75000.0,1861954.618,39.8186,-95.496234
CONUS50-+00001-+00026,lower_48,non_base_compensation_other,police,1,75000.0,2294967.32,43.644789,-94.464015
CONUS50-+00001-+00027,lower_48,uniform_or_equipment_allowance,police,1,75000.0,2381569.86,44.298945,-94.723594
CONUS50-+00001-+00029,lower_48,non_base_compensation_other,remains_unclear,1,75000.0,2554774.941,45.736472,-94.952729
CONUS50-+00001-+00031,lower_48,non_base_compensation_other,police,1,75000.0,2727980.022,47.441733,-94.86111
CONUS50-+00001-+00031,lower_48,stipend_or_premium,fire,1,75000.0,2727980.022,47.73191,-94.559553
CONUS50-+00002-+00008,lower_48,longevity,remains_unclear,1,150000.0,779422.863,30.345491,-94.176787
CONUS50-+00002-+00020,lower_48,one_time,side_independent,1,150000.0,1818653.348,39.219731,-94.451462
CONUS50-+00002-+00026,lower_48,non_base_compensation_other,police,1,150000.0,2338268.59,44.048164,-94.419927
CONUS50-+00002-+00026,lower_48,stipend_or_premium,police,1,150000.0,2338268.59,44.048164,-94.419927
CONUS50-+00002-+00027,lower_48,benefit_cost_change,fire,1,150000.0,2424871.131,45.008633,-93.662369
