hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
CONUS50-+00000-+00021,lower_48,unclear,police,1,0.0,1818653.348,39.339329,-95.461198
CONUS50-+00000-+00029,lower_48,unclear,mixed,1,0.0,2511473.671,45.611628,-95.532189
CONUS50-+00000-+00029,lower_48,unclear,remains_unclear,1,0.0,2511473.671,45.315182,-95.60537
CONUS50-+00000-+00030,lower_48,unclear,non_safety,1,0.0,2598076.211,46.648762,-95.802139
CONUS50-+00000-+00033,lower_48,unclear,remains_unclear,1,0.0,2857883.832,48.844462,-95.762434
CONUS50-+00001-+00012,lower_48,unclear,remains_unclear,1,75000.0,1082531.755,33.177431,-95.224447
CONUS50-+00001-+00026,lower_48,unclear,side_independent,1,75000.0,2294967.32,43.644789,-94.464015
CONUS50-+00001-+00031,lower_48,unclear,police,1,75000.0,2727980.022,47.441733,-94.86111
CONUS50-+00002-+00023,lower_48,unclear,remains_unclear,1,150000.0,2078460.969,41.875688,-93.820526
CONUS50-+00002-+00024,lower_48,unclear,side_independent,1,150000.0,2165063.509,42.159243,-94.018294
CONUS50-+00002-+00026,lower_48,unclear,police,2,150000.0,2338268.59,43.640994,-94.100339
CONUS50-+00002-+00026,lower_48,unclear,side_independent,1,150000.0,2338268.59,43.913365,-94.650631
CONUS50-+00002-+00027,lower_48,unclear,side_independent,1,150000.0,2424871.131,44.671187,-94.189307
CONUS50-+00002-+00028,lower_48,unclear,police,1,150000.0,2511473.671,45.663559,-93.909506
CONUS50-+00002-+00030,lower_48,unclear,police,1,150000.0,2684678.752,47.388991,-93.749341
CONUS50-+00003-+00025,lower_48,unclear,remains_unclear,1,225000.0,2294967.32,43.89298,-93.11009
CONUS50-+00003-+00025,lower_48,unclear,side_independent,1,225000.0,2294967.32,43.672098,-92.977863
CONUS50-+00003-+00027,lower_48,unclear,police,1,225000.0,2468172.401,44.931974,-93.529104
CONUS50-+00004-+00024,lower_48,unclear,side_independent,1,300000.0,2251666.05,42.937787,-91.950402
CONUS50-+00004-+00028,lower_48,unclear,police,1,300000.0,2598076.211,46.11635,-91.927007
CONUS50-+00005-+00026,lower_48,unclear,police,1,375000.0,2468172.401,44.804095,-90.872855
CONUS50-+00005-+00026,lower_48,unclear,side_independent,1,375000.0,2468172.401,45.102828,-91.49154
CONUS50-+00006-+00019,lower_48,unclear,side_independent,1,450000.0,1905255.888,40.119966,-90.566548
CONUS50-+00006-+00023,lower_48,unclear,non_safety,1,450000.0,2251666.05,42.966011,-90.129717
CONUS50-+00006-+00026,lower_48,unclear,police,2,450000.0,2511473.671,45.694035,-90.40142
CONUS50-+00007-+00018,lower_48,unclear,remains_unclear,1,525000.0,1861954.618,39.846145,-89.536367
CONUS50-+00007-+00022,lower_48,unclear,remains_unclear,1,525000.0,2208364.78,42.744662,-89.590257
CONUS50-+00007-+00023,lower_48,unclear,police,2,525000.0,2294967.32,43.468072,-89.738387
CONUS50-+00007-+00026,lower_48,unclear,side_independent,1,525000.0,2554774.941,45.800183,-89.340492
CONUS50-+00008-+00020,lower_48,unclear,police,1,600000.0,2078460.969,41.768621,-88.448896
CONUS50-+00008-+00021,lower_48,unclear,fire,1,600000.0,2165063.509,42.523506,-89.01766
CONUS50-+00008-+00021,lower_48,unclear,non_safety,1,600000.0,2165063.509,42.247128,-89.226813
CONUS50-+00008-+00021,lower_48,unclear,remains_unclear,1,600000.0,2165063.509,42.206101,-88.890611
CONUS50-+00008-+00022,lower_48,unclear,police,1,600000.0,2251666.05,42.972663,-88.787067
CONUS50-+00008-+00022,lower_48,unclear,side_independent,1,600000.0,2251666.05,42.972663,-88.787067
CONUS50-+00009-+00018,lower_48,unclear,side_independent,1,675000.0,1948557.159,40.114099,-88.274619
CONUS50-+00009-+00020,lower_48,unclear,fire,1,675000.0,2121762.239,41.858367,-87.856192
CONUS50-+00009-+00020,lower_48,unclear,police,1,675000.0,2121762.239,41.618736,-87.494949
CONUS50-+00009-+00020,lower_48,unclear,safety_combined,1,675000.0,2121762.239,42.029901,-87.977329
CONUS50-+00009-+00020,lower_48,unclear,side_independent,1,675000.0,2121762.239,41.882105,-88.329463
CONUS50-+00010-+00015,lower_48,unclear,police,1,750000.0,1732050.808,38.203242,-87.574735
CONUS50-+00011-+00014,lower_48,unclear,side_independent,1,825000.0,1688749.537,38.001969,-86.798992
CONUS50-+00011-+00017,lower_48,unclear,non_safety,1,825000.0,1948557.159,40.4775,-85.962546
CONUS50-+00011-+00020,lower_48,unclear,police,1,825000.0,2208364.78,42.557754,-85.833845
CONUS50-+00011-+00020,lower_48,unclear,side_independent,1,825000.0,2208364.78,42.168384,-86.18171
