hex_cell_id,geography_panel,mechanism_tag,side,implementation_event_count,projected_hex_center_x,projected_hex_center_y,centroid_latitude,centroid_longitude
ALASKA_INSET-cog_2025_122702,alaska_inset,ordinance_adoption,side_independent,1,300000.0,2424871.131,61.573919,-159.246921
ALASKA_INSET-cog_2025_122702,alaska_inset,ordinance_council_adoption,remains_unclear,1,300000.0,2424871.131,61.573919,-159.246921
ALASKA_INSET-cog_2025_160809,alaska_inset,ordinance_adoption,remains_unclear,1,300000.0,2424871.131,56.29518,-158.391784
CONUS50-+00000-+00008,lower_48,ordinance_adoption,side_independent,1,0.0,692820.323,29.481768,-95.636851
CONUS50-+00000-+00015,lower_48,ordinance_adoption,remains_unclear,1,0.0,1299038.106,34.723294,-95.902895
CONUS50-+00000-+00017,lower_48,ordinance_adoption,remains_unclear,1,0.0,1472243.186,35.943753,-96.05314
CONUS50-+00000-+00020,lower_48,ordinance_adoption,remains_unclear,1,0.0,1732050.808,38.507339,-95.637764
CONUS50-+00000-+00023,lower_48,ordinance_adoption,remains_unclear,1,0.0,1991858.429,40.683043,-96.269889
CONUS50-+00000-+00025,lower_48,ordinance_adoption,police,1,0.0,2165063.509,42.62279,-96.29815
CONUS50-+00000-+00025,lower_48,ordinance_council_adoption,remains_unclear,1,0.0,2165063.509,42.490235,-96.067924
CONUS50-+00000-+00028,lower_48,ordinance_adoption,police,1,0.0,2424871.131,44.511569,-95.89261
CONUS50-+00000-+00028,lower_48,ordinance_adoption,remains_unclear,1,0.0,2424871.131,45.012763,-96.189057
CONUS50-+00000-+00028,lower_48,ordinance_adoption,side_independent,1,0.0,2424871.131,44.464282,-96.251729
CONUS50-+00000-+00030,lower_48,ordinance_adoption,non_safety,1,0.0,2598076.211,46.648762,-95.802139
CONUS50-+00000-+00030,lower_48,ordinance_council_adoption,non_safety,1,0.0,2598076.211,46.648762,-95.802139
CONUS50-+00000-+00031,lower_48,ordinance_adoption,police,1,0.0,2684678.752,46.857795,-95.859862
CONUS50-+00000-+00032,lower_48,ordinance_adoption,side_independent,1,0.0,2771281.292,47.70632,-96.018258
CONUS50-+00000-+00033,lower_48,ordinance_council_adoption,remains_unclear,1,0.0,2857883.832,48.844462,-95.762434
CONUS50-+00001-+00007,lower_48,ordinance_adoption,police,2,75000.0,649519.053,29.28262,-95.007631
CONUS50-+00001-+00012,lower_48,ordinance_adoption,side_independent,1,75000.0,1082531.755,33.177431,-95.224447
CONUS50-+00001-+00012,lower_48,ordinance_council_adoption,remains_unclear,1,75000.0,1082531.755,33.177431,-95.224447
CONUS50-+00001-+00013,lower_48,ordinance_council_adoption,side_independent,1,75000.0,1169134.295,33.551195,-94.780084
CONUS50-+00001-+00015,lower_48,ordinance_adoption,police,1,75000.0,1342339.376,35.292114,-95.586425
CONUS50-+00001-+00020,lower_48,ordinance_adoption,remains_unclear,1,75000.0,1775352.078,38.808675,-94.92251
CONUS50-+00001-+00025,lower_48,ordinance_council_adoption,side_independent,1,75000.0,2208364.78,42.949759,-95.012919
CONUS50-+00001-+00026,lower_48,ordinance_adoption,police,1,75000.0,2294967.32,43.644789,-94.464015
CONUS50-+00001-+00026,lower_48,ordinance_council_adoption,side_independent,1,75000.0,2294967.32,43.644789,-94.464015
CONUS50-+00001-+00029,lower_48,ordinance_adoption,non_safety,2,75000.0,2554774.941,45.973519,-95.292361
CONUS50-+00001-+00029,lower_48,ordinance_adoption,side_independent,2,75000.0,2554774.941,45.81956,-94.71019
CONUS50-+00002-+00023,lower_48,ordinance_council_adoption,remains_unclear,1,150000.0,2078460.969,41.875688,-93.820526
CONUS50-+00002-+00024,lower_48,ordinance_council_adoption,remains_unclear,1,150000.0,2165063.509,42.361634,-94.295473
