candidate_id,target_id,municipality_id,municipality,state,county,region,lane_id,source_family_query_family,source_corpus_routing_hint,candidate_title,candidate_url_or_locator,source_domain,normalized_locator,snippet,search_rank,source_owner,source_owner_type,unit_type_hint,union_name_hint,employer_hint,possible_cycle_or_year,document_type_hint,candidate_stage,document_completeness,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,comparator_role,wrong_employer_risk,context_only_flag,needs_verification_reason,why_relevant,confidence,source_family_hint,source_family_confidence,mechanism_source_family_hints,discovery_timestamp,candidate_quality_hint,duplicate_locator_flag,prior_seen_locator_flag,verification_status,download_status,source_review_status,extraction_status,rating_status,ingestion_status,normalization_status,global_analysis_readiness,lineage,review_candidate_id,candidate_review_lane_id,candidate_review_lane_sequence,canonical_review_locator,cba_non_cba_hint,review_planned_status,municipal_relevance_score,compensation_relevance_score,labor_source_relevance_score,source_document_likelihood_score,verification_priority_score,source_family_confidence_score,mechanism_hint_confidence,review_confidence,compensation_term_hit_count,labor_term_hit_count,duplicate_risk_score,primary_review_bucket,priority_bucket,duplicate_suppression_status,duplicate_of_candidate_id,duplicate_source_path,reason_codes,short_review_rationale,review_method,reviewed_at
BRM5C-BRM5-20260731-07717-01,BRM5-20260731-07717,cog_2025_162284,Genoa,IL,DeKalb County (17037; primary),Midwest,scout_lane_003,cba_agreement,causal,"CITY COUNCIL MEETING AGENDA (includes motion to execute MAP collective bargaining agreement for May 1, 2019–Apr 30, 2022)",https://www.genoa-il.com/media/1261,genoa-il.com,https://genoa-il.com/media/1261,"Establishes that Genoa, IL uses/executes a police CBA with MAP and provides the bargaining cycle dates referenced by the agenda.",1,,city,police,Metropolitan Alliance of Police (MAP),Genoa municipal government municipal government,"May 1, 2019 through April 30, 2022 (stated in agenda text; agreement document not retrieved)",agenda_cover_sheet,context_only_candidate,partial_document,duration_clause,unclear,none,no,"Agenda references execution of a collective bargaining agreement with MAP for May 1, 2019–Apr 30, 2022, but the operative CBA text itself was not retrieved here.",safety_target,none,yes,The returned document appears to be a city council agenda; operative CBA terms/wage schedule were not provided in the retrieved content.,"Establishes that Genoa, IL uses/executes a police CBA with MAP and provides the bargaining cycle dates referenced by the agenda.",medium,agenda_packet_or_minutes,high,,2026-07-31T21:32:33.760039+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07717,BRM5C-BRM5-20260731-07717-01,candidate_review_lane_001,8,https://genoa-il.com/media/1261,cba_arbitration_factfinding_hint,metadata_review_pending,4,2,4,2,2.92,4,1,4,1,3,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.043840+00:00
BRM5C-BRM5-20260731-07701-02,BRM5-20260731-07701,cog_2025_124982,Flanagan,IL,Livingston County (17105; primary),Midwest,scout_lane_003,agenda_minutes_packet,causal_or_pay_record,This Month's Agenda - Village of Flanagan (includes meeting agenda items; may include employee/police-related reports),https://www.flanaganil.org/monthlyagenda,flanaganil.org,https://flanaganil.org/monthlyagenda,"Agenda listings can point to labor-related actions (e.g., wage adjustments, approvals) that may include binding labor attachments.",2,,city,unclear,,Flanagan municipal government (Village of Flanagan),unclear,agenda_cover_sheet,context_only_candidate,partial_document,index_or_snippet_only,no_anchor_supplied,none,no,Agenda page lists items (including police report / employees report / finance & personnel) but no visible operative labor settlement/wage terms.,mechanism_context,none,yes,Must open any attached agenda packets or linked files to see whether binding wage/labor text is included.,"Agenda listings can point to labor-related actions (e.g., wage adjustments, approvals) that may include binding labor attachments.",low,agenda_packet_or_minutes,high,,2026-07-31T21:26:27.349078+00:00,low_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-07701,BRM5C-BRM5-20260731-07701-02,candidate_review_lane_001,19,https://flanaganil.org/monthlyagenda,non_cba_or_unresolved_hint,metadata_review_pending,4,2,1,2,2.46,4,1,4,1,0,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.044155+00:00
BRM5C-BRM5-20260731-00624-03,BRM5-20260731-00624,cog_2025_163613,La Paz,IN,Marshall County (18099; primary),Midwest,scout_lane_001,broad_pay_employee_compensation_index,discovery_route_separate_corpora,"Town Council Meeting Agenda — January 11, 2024 (lists Fire Territory Meetings at LaPaz Volunteer Fire Department)",https://www.lapazindiana.com/application/files/3717/0481/0417/01.11.24_Agenda.pdf,lapazindiana.com,https://lapazindiana.com/application/files/3717/0481/0417/01.11.24_Agenda.pdf,"Potential lead to where fire-comp related discussion occurs (fire territory meetings), but not a wage source by itself.",3,,city,fire,,La Paz municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,index_or_snippet_only,unclear,none,no,Agenda references fire territory meetings location/timing but does not include wage/comp terms or binding pay-setting text.,mechanism_context,possible,yes,Fire department is described on the Town site as not administered by the Town; this agenda does not contain operative wage/comp documents for firefighters.,"Potential lead to where fire-comp related discussion occurs (fire territory meetings), but not a wage source by itself.",low,agenda_packet_or_minutes,high,,2026-07-31T23:54:07.211349+00:00,low_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-00624,BRM5C-BRM5-20260731-00624-03,candidate_review_lane_001,38,https://lapazindiana.com/application/files/3717/0481/0417/01.11.24_Agenda.pdf,non_cba_or_unresolved_hint,metadata_review_pending,4,2,1,4,2.85,4,1,4,1,0,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.045033+00:00
BRM5C-BRM5-20260731-04563-01,BRM5-20260731-04563,cog_2025_165110,Ellsworth,KS,Ellsworth County (20053; primary),Midwest,scout_lane_002,agenda_minutes_packet,causal_or_pay_record,City Council Packet (Regular Council) — Police Department Job Descriptions (proposed pay-bands),https://www.ellsworthks.net/files/documents/CityCouncilPacket02-13-23084656021323AM1359.pdf,ellsworthks.net,https://ellsworthks.net/files/documents/CityCouncilPacket02-13-23084656021323AM1359.pdf,Contains explicit police pay-band ranges and council agenda item reporting “proposed job descriptions and pay-bands for the Police Department.”,1,,city,police,,Ellsworth municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,partial_document,other_operative_text,unclear,none,no,Pay bands are shown as part of Police Department job descriptions/payscale attachment within the council packet; binding CBA/contract duration not identified in inspected text.,safety_target,none,yes,Must confirm whether these pay bands were adopted/implemented as a binding wage plan for a specific period (vs. proposed/reclassified job descriptions) and identify any effective dates/term length operative text.,Contains explicit police pay-band ranges and council agenda item reporting “proposed job descriptions and pay-bands for the Police Department.”,medium,agenda_packet_or_minutes,high,,2026-08-01T01:00:33.045255+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04563,BRM5C-BRM5-20260731-04563-01,candidate_review_lane_001,47,https://ellsworthks.net/files/documents/CityCouncilPacket02-13-23084656021323AM1359.pdf,non_cba_or_unresolved_hint,metadata_review_pending,4,2,1,4,2.85,4,1,4,1,0,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.045494+00:00
BRM5C-BRM5-20260731-04721-01,BRM5-20260731-04721,cog_2025_127050,Spearville,KS,Ford County (20057; primary),Midwest,scout_lane_002,local_pay_policy_payroll,causal_or_pay_record,City of Spearville > Government > Council & Minutes,https://cityofspearvilleks.gov/Government/Council-Minutes,cityofspearvilleks.gov,https://cityofspearvilleks.gov/Government/Council-Minutes,City council minutes/attachments are a plausible location for wage-rate ordinances or resolutions that set municipal pay for police/fire/non-safety employees.,1,,city,unclear,,Spearville municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,index_or_landing_page,index_or_snippet_only,no_anchor_supplied,none,no,"Page content appears dynamic/loading without exposed CBA/wage plan text in the retrieved view; may contain attached minutes/ordinances that could include wage-setting, but not confirmable from current access.",mechanism_context,none,yes,The retrieved page does not expose any wage schedule/rates or operative collective bargaining terms; wage-setting materials (if any) are not visible in the current fetch.,City council minutes/attachments are a plausible location for wage-rate ordinances or resolutions that set municipal pay for police/fire/non-safety employees.,low,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T01:55:30.451036+00:00,low_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_002:BRM5-20260731-04721,BRM5C-BRM5-20260731-04721-01,candidate_review_lane_001,52,https://cityofspearvilleks.gov/Government/Council-Minutes,non_cba_or_unresolved_hint,metadata_review_pending,4,2,3,2,3.0,4,4,4,1,1,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.046210+00:00
BRM5C-BRM5-20260731-08397-01,BRM5-20260731-08397,cog_2025_165314,McPherson,KS,McPherson County (20113; primary),Midwest,scout_lane_003,agenda_minutes_packet,causal_or_pay_record,"City of McPherson, Kansas — Agendas & Minutes (Diligent iCompass portal landing)",https://mcpcity.community.diligentoneplatform.com/Portal/,mcpcity.community.diligentoneplatform.com,https://mcpcity.community.diligentoneplatform.com/Portal,Provides public city meeting documents where police/fire/non-safety labor pay items may be included.,1,,city,unclear,,McPherson municipal government,unclear,agenda_cover_sheet,context_only_candidate,index_or_landing_page,unclear,no_anchor_supplied,none,no,Portal landing page only; did not confirm any labor packet/wage material contents via non-JS render.,mechanism_context,none,yes,Need to open specific meeting items/attachments and inspect for executed binding wage/factfinding settlement text; non-JS view did not expose attachments.,Provides public city meeting documents where police/fire/non-safety labor pay items may be included.,medium,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T01:43:41.435672+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_003:BRM5-20260731-08397,BRM5C-BRM5-20260731-08397-01,candidate_review_lane_001,53,https://mcpcity.community.diligentoneplatform.com/Portal,non_cba_or_unresolved_hint,metadata_review_pending,4,2,4,2,3.15,4,4,4,1,2,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.046239+00:00
BRM5C-BRM5-20260731-12854-01,BRM5-20260731-12854,cog_2025_106935,South Haven,MN,Wright County (27171; primary),Midwest,scout_lane_004,agenda_minutes_packet,causal_or_pay_record,"Agendas & Minutes - City of South Haven, MN (landing/index)",https://www.cityofsouthhavenmn.com/index.asp?SEC=24C7F073-C72D-4EBA-B38B-F8C07AB0C5CE&Type=B_BASIC,cityofsouthhavenmn.com,https://cityofsouthhavenmn.com/index.asp,Contains South Haven municipal council agenda/minutes document links that may include employee wage approvals or wage-setting discussion (context-only unless binding wage material is attached).,1,,city,unclear,,South Haven municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,index_or_landing_page,unclear,unclear,none,no,Index/landing page only; individual posted files appear as DOCX attachments that were not inspectable for wage language in this scout run.,mechanism_context,possible,yes,Agenda/minutes index only; binding wage/CBA wage schedule text not confirmed in this run; attachment content could not be inspected.,Contains South Haven municipal council agenda/minutes document links that may include employee wage approvals or wage-setting discussion (context-only unless binding wage material is attached).,medium,agenda_packet_or_minutes,high,,2026-08-01T06:19:00.962385+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-12854,BRM5C-BRM5-20260731-12854-01,candidate_review_lane_001,117,https://cityofsouthhavenmn.com/index.asp,non_cba_or_unresolved_hint,metadata_review_pending,4,2,3,2,2.77,4,1,4,1,1,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.048204+00:00
BRM5C-BRM5-20260731-01683-02,BRM5-20260731-01683,cog_2025_167897,Waterford,MN,Dakota County (27037; primary),Midwest,scout_lane_001,wage_salary_schedule,causal_or_pay_record,Payroll Timesheet (Waterford Township) — Motion/Resolution references and hourly reimbursement rate,https://waterfordtownshipmn.gov/vertical/sites/%7BC4859390-F08F-45A2-A8A1-065D5B642E1C%7D/uploads/Combine_-_Agenda-_compressed.pdf,waterfordtownshipmn.gov,https://waterfordtownshipmn.gov/vertical/sites/%7BC4859390-F08F-45A2-A8A1-065D5B642E1C%7D/uploads/Combine_-_Agenda-_compressed.pdf,May indicate the township’s hourly pay assumption and the existence of a township-paid rate used for clerical/authorized work (non-safety).,2,,city,non_safety,,Waterford municipal government municipal government,unclear,agenda_cover_sheet,insufficient_candidate,partial_document,index_or_snippet_only,unclear,none,no,"The embedded timesheet text shows hourly rate(s) (e.g., $25/hr) and a resolution reference for using a payroll timesheet, but does not establish a wage salary schedule/step grid or COLA CPI increase terms for municipal employees.",ordinary_non_safety_comparator,possible,no,"URL is an agenda packet; exact wage-schedule scope, coverage, and duration for municipal employees are not evidenced from the snippet-level content.",May indicate the township’s hourly pay assumption and the existence of a township-paid rate used for clerical/authorized work (non-safety).,low,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T05:57:38.296972+00:00,low_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-01683,BRM5C-BRM5-20260731-01683-02,candidate_review_lane_001,128,https://waterfordtownshipmn.gov/vertical/sites/%7BC4859390-F08F-45A2-A8A1-065D5B642E1C%7D/uploads/Combine_-_Agenda-_compressed.pdf,non_cba_or_unresolved_hint,metadata_review_pending,4,2,1,4,3.08,4,4,4,1,0,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.048502+00:00
BRM5C-BRM5-20260731-13168-01,BRM5-20260731-13168,cog_2025_172172,Greenbush,ND,Ward County (38101; primary),Midwest,scout_lane_004,local_pay_policy_payroll,causal_or_pay_record,"Agenda for the Board of County Commissioners (Tuesday, May 5, 2026) — includes “Pay Amendments” and a “Letter from Greenbush Township”",https://www.co.ward.nd.us/AgendaCenter/ViewFile/Agenda/944?html=true,co.ward.nd.us,https://co.ward.nd.us/AgendaCenter/ViewFile/Agenda/944,"May point to payroll/pay-amendment documents involving Greenbush Township, potentially including binding pay-rate or administrative wage-setting actions.",1,,city,unclear,,Greenbush municipal government municipal government,unclear,agenda_cover_sheet,insufficient_candidate,partial_document,other_operative_text,unclear,none,no,"Ward County agenda indicates “Pay Amendments” and separately mentions a “Letter from Greenbush Township,” but the agenda page content does not expose any operative wage schedule/rate text for Greenbush Township employees.",mechanism_context,possible,yes,Operative wage amounts/rates and employee unit applicability (police/fire/non_safety) are not shown on the agenda landing page; would require inspecting attached pay-amendment materials (if any).,"May point to payroll/pay-amendment documents involving Greenbush Township, potentially including binding pay-rate or administrative wage-setting actions.",medium,agenda_packet_or_minutes,high,,2026-08-01T07:58:45.093749+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_004:BRM5-20260731-13168,BRM5C-BRM5-20260731-13168-01,candidate_review_lane_001,150,https://co.ward.nd.us/AgendaCenter/ViewFile/Agenda/944,non_cba_or_unresolved_hint,metadata_review_pending,4,2,3,2,2.77,4,1,4,1,1,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.049184+00:00
BRM5C-BRM5-20260731-01893-02,BRM5-20260731-01893,cog_2025_132148,Cando,ND,Towner County (38095; primary),Midwest,scout_lane_001,agenda_minutes_packet,causal_or_pay_record,"Minutes of the Cando City Council (June 17, 2025) — includes 'modify the pay' for a named Public Works-related individual",https://www.cityofcando.com/_files/ugd/efb9f3_8c2c6045bcdb422ca4722027cacac5e7.pdf,cityofcando.com,https://cityofcando.com/_files/ugd/efb9f3_8c2c6045bcdb422ca4722027cacac5e7.pdf,Another city-council meeting minutes source referencing modification of municipal pay in the non-safety domain.,2,,city,non_safety,,Cando municipal government municipal government,unclear,agenda_cover_sheet,context_only_candidate,full_document,other_operative_text,no_anchor_supplied,none,no,No explicit retroactive wage implementation effective date found in the available minutes text; only a pay-modification action is described.,ordinary_non_safety_comparator,none,yes,"Minutes are context-only unless they contain/attach binding wage schedules, wage MOA, or executed settlement language with operative implementation dates.",Another city-council meeting minutes source referencing modification of municipal pay in the non-safety domain.,medium,agenda_packet_or_minutes,high,non_safety_constraint_signal,2026-08-01T07:10:54.042888+00:00,medium_candidate,false,false,not_verified,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_normalized,false,BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01:scout_lane_001:BRM5-20260731-01893,BRM5C-BRM5-20260731-01893-02,candidate_review_lane_001,151,https://cityofcando.com/_files/ugd/efb9f3_8c2c6045bcdb422ca4722027cacac5e7.pdf,non_cba_or_unresolved_hint,metadata_review_pending,4,2,3,4,3.38,4,4,4,1,1,0,deferred_low_signal,not_verification_ready,unique_for_review,,,agenda_pointer_without_direct_compensation_content,Agenda pointer without direct compensation content.,local_metadata_title_locator_snippet_hints_only,2026-08-01T20:24:57.049364+00:00
