verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
BCV-20260728-04651,B4XPAR-20260727-000342,broad_4x1000_deduped,verify_lane_003,364,NE,Midwest,Henderson,York County (31185; primary),"City of Henderson Council Minutes — January 14, 2020 (executive session: employment negotiations)",https://www.cityofhenderson.org/wp-content/uploads/2020/06/Minutes-01-14-20-1.pdf,https://cityofhenderson.org/wp-content/uploads/2020/06/Minutes-01-14-20-1.pdf,cityofhenderson.org,agenda_packet_or_minutes,meeting_minutes,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:14:08Z,2026-07-28T14:14:24Z,worker_verify_lane_003,verify_lane_003-checkpoint-00074,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04528,B4XPAR-20260727-000660,broad_4x1000_deduped,verify_lane_003,241,NH,Northeast,Durham,Strafford County (33017; primary),Collective Bargaining Agreement (Tentative) between the Town of Durham and AFSCME Council 93 and its appropriate affiliate Local 863,https://www.ci.durham.nh.us/sites/default/files/fileattachments/town_council/meeting/73430/afscme_2026-2028_tentative_agreement.pdf,https://ci.durham.nh.us/sites/default/files/fileattachments/town_council/meeting/73430/afscme_2026-2028_tentative_agreement.pdf,ci.durham.nh.us,cba,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:15:17Z,2026-07-28T14:15:20Z,worker_verify_lane_003,verify_lane_003-checkpoint-00150,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04767,B4XPAR-20260727-000909,broad_4x1000_deduped,verify_lane_003,480,AL,South,Tarrant,Jefferson County (01073; primary),"TARRANT CITY COUNCIL MEETING — AGENDA (September 4, 2024) — Resolution re: Classification System and Pay Schedule (JEFFERSON COUNTY Personnel Board creates a Classification System and Pay Schedule for All Tarrant Electric Department Employees)",https://www.cityoftarrant.com/sites/default/files/fileattachments/city_council/meeting/packets/4159/9.4.24pkgsignedsealed.pdf,https://cityoftarrant.com/sites/default/files/fileattachments/city_council/meeting/packets/4159/9.4.24pkgsignedsealed.pdf,cityoftarrant.com,wage_schedule,agenda_cover_sheet,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:16:02Z,2026-07-28T14:16:06Z,worker_verify_lane_003,verify_lane_003-checkpoint-00207,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-06376,B4XPAR-20260727-000983,broad_4x1000_deduped,verify_lane_003,2089,FL,South,Westlake,Palm Beach County (12099; primary),Resolution 2025-18 (Approving and Authorizing the Mayor or Vice Mayor to Execute the Seventh Addendum to the Law Enforcement Service Agreement),https://www.westlakegov.com/sites/default/files/fileattachments/ordinance/8353/resolution_2025-18_-_approving_and_authorizing_the_mayor_or_vice_mayor_to_execute_the_seventh_addendum.pdf,https://westlakegov.com/sites/default/files/fileattachments/ordinance/8353/resolution_2025-18_-_approving_and_authorizing_the_mayor_or_vice_mayor_to_execute_the_seventh_addendum.pdf,westlakegov.com,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:16:22Z,2026-07-28T14:16:23Z,worker_verify_lane_003,verify_lane_003-checkpoint-00225,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-05234,B4XPAR-20260727-001036,broad_4x1000_deduped,verify_lane_003,947,KY,South,Prestonsburg,Floyd County (21071; primary),Ordinance No. 5-2007 (City of Prestonsburg): Establishes job classifications and compensation scales; FY 2007–2008 personnel and pay classification plan,https://fclib.org/Floyd%20County%20Times/The_Floyd_County_Times_2007/06-29-2007.pdf,https://fclib.org/Floyd%20County%20Times/The_Floyd_County_Times_2007/06-29-2007.pdf,fclib.org,other_local_government_pay_policy,ordinance_or_policy,pending_combined_review,non_safety_constraint_signal;fiscal_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:16:29Z,2026-07-28T14:16:41Z,worker_verify_lane_003,verify_lane_003-checkpoint-00235,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-06167,B4XPAR-20260727-001337,broad_4x1000_deduped,verify_lane_003,1880,VA,South,Richlands,Tazewell County (51185; primary),"Town Council Minutes Index (Richlands, VA)",https://www.town.richlands.va.us/minutes/2025MINUTES.html,https://town.richlands.va.us/minutes/2025MINUTES.html,town.richlands.va.us,wage_schedule,index_page,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:17:25Z,2026-07-28T14:17:29Z,worker_verify_lane_003,verify_lane_003-checkpoint-00304,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-06234,B4XPAR-20260727-001347,broad_4x1000_deduped,verify_lane_003,1947,VA,South,Wise,Wise County (51195; primary),"Wise Town Council Regular Meeting – July 22, 2025 (Agenda Packet) (Resolution No. 20, 2025: Personnel Policy Manual amendment—Standard Hours & Holiday Pay)",https://www.townofwise.net/sites/default/files/fileattachments/community/meeting/2874/council_agenda_for_july_22_2025.pdf,https://townofwise.net/sites/default/files/fileattachments/community/meeting/2874/council_agenda_for_july_22_2025.pdf,townofwise.net,personnel_policy,agenda_cover_sheet,pending_combined_review,non_safety_constraint_signal,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:17:31Z,2026-07-28T14:17:32Z,worker_verify_lane_003,verify_lane_003-checkpoint-00306,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-05580,B4XPAR-20260727-001734,broad_4x1000_deduped,verify_lane_003,1293,IL,Midwest,Alsip,Cook County (17031; primary),Agreement (including MOU) between Village of Alsip and Metropolitan Alliance of Police (Alsip Chapter 669),https://mail.webserver.villageofalsip.org/Clerks/Contract%20%28including%20MOU%29.pdf,https://mail.webserver.villageofalsip.org/Clerks/Contract%20%28including%20MOU%29.pdf,mail.webserver.villageofalsip.org,mou_or_memorandum,memorandum_or_settlement,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:18:41Z,2026-07-28T14:18:46Z,worker_verify_lane_003,verify_lane_003-checkpoint-00392,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-04654,B4XPAR-20260727-001900,broad_4x1000_deduped,verify_lane_003,367,MI,Midwest,Hillsdale,Hillsdale County (26059; primary),"Police Officers Association of Michigan / City of Hillsdale Agreement (signature copy) — contract period covering July 1, 2018/2021 through June 30, 2021/2024",https://www.cityofhillsdale.org/sites/default/files/fileattachments/mayor_and_city_council/meeting/packets/9861/packet_f.pdf,https://cityofhillsdale.org/sites/default/files/fileattachments/mayor_and_city_council/meeting/packets/9861/packet_f.pdf,cityofhillsdale.org,cba,cba,pending_combined_review,,false,,blocked_transport,,,,not_reported,not_reported,RemoteProtocolError,2,2026-07-28T14:19:19Z,2026-07-28T14:19:23Z,worker_verify_lane_003,verify_lane_003-checkpoint-00432,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
BCV-20260728-05764,B4XPAR-20260727-002030,broad_4x1000_deduped,verify_lane_003,1477,ND,Midwest,Hankinson,Richland County (38077; primary),CITY OF HANKINSON — Regular Council Meeting Minutes 8-4-25 (includes references to law enforcement report; non-binding meeting minutes context),https://www.ndpublicnotices.newzgroup.com/NDLegals/2025/397070-2025-08-14_1001.pdf,https://ndpublicnotices.newzgroup.com/NDLegals/2025/397070-2025-08-14_1001.pdf,ndpublicnotices.newzgroup.com,budget_or_pay_plan,meeting_minutes,pending_combined_review,strike_or_no_strike_constraint,false,,blocked_transport,,,,not_reported,not_reported,ConnectError,2,2026-07-28T14:19:37Z,2026-07-28T14:19:41Z,worker_verify_lane_003,verify_lane_003-checkpoint-00456,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,HEAD-only locator metadata verification; no response body/raw headers/document content retained.
