readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-38550f7068f1c5efb020,readiness_lane_001,122,pdf,pdf,B4X2500SRD-20260730-22453a74387cdde883e5,B4X2500V-20260730-02574,B4X2500LIVE-20260729-000783,B4X2500-20260729-00765,OH,Midwest,Brookfield,"Agreement Between Patrol Officers, Senior Officers, Corporals, Sergeants, and Brookfield Township (Ohio Patrolmen's Benevolent Association)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-09-1017.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2025/25-MED-09-1017.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-22453a74387cdde883e5.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-22453a74387cdde883e5.pdf,sha256:8bc359cd8df7ace9816ab163be6f805012365dc9cb737972c067b17734630f06,locally_available,local_only_not_replicated,local_research_workspace,4406311,8bc359cd8df7ace9816ab163be6f805012365dc9cb737972c067b17734630f06,4406311,8bc359cd8df7ace9816ab163be6f805012365dc9cb737972c067b17734630f06,integrity_pass,application/pdf,28,false,false,true,3,2871,957.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:07Z,false,false,B4X2500TXT-20260730-6a6c2cbea202c213c9ea,text_extraction_lane_001,1,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-22453a74387cdde883e5.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-6a6c2cbea202c213c9ea.txt,4c552cf26b9121a202d861f7ebcab2261522e118b563490bdbef0e5a5df4f740,64271,64248,10399,1235,28,28,,2294.57,,false,,,false,false,false,false,false
B4X2500RDY-20260730-2491ecc5d272cc3416e8,readiness_lane_004,99,pdf,pdf,B4X2500SRD-20260730-38b58d02bef8dd1d5605,B4X2500V-20260730-03490,B4X2500LIVE-20260729-005485,B4X2500-20260729-05430,MN,Midwest,Caledonia,Resolution 2022-1 Approving Bargaining Agreement with LELS (Local #413) — City of Caledonia Police Officers Labor Agreement,https://www.caledoniamn.gov/wp-content/uploads/Resolution-2022-1-Resolution-Approving-Bargaining-Agreement-with-LELS.pdf,https://caledoniamn.gov/wp-content/uploads/Resolution-2022-1-Resolution-Approving-Bargaining-Agreement-with-LELS.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-38b58d02bef8dd1d5605.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-38b58d02bef8dd1d5605.pdf,sha256:ffa294ec74e39b18c8db150a1454ffa793b1b060ebc6dfd5f39238e6dfe1fd9c,locally_available,local_only_not_replicated,local_research_workspace,354350,ffa294ec74e39b18c8db150a1454ffa793b1b060ebc6dfd5f39238e6dfe1fd9c,354350,ffa294ec74e39b18c8db150a1454ffa793b1b060ebc6dfd5f39238e6dfe1fd9c,integrity_pass,application/pdf,29,false,false,true,3,115,38.333,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:07Z,false,false,B4X2500TXT-20260730-22957f9d6efcaf2ba289,text_extraction_lane_001,2,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-38b58d02bef8dd1d5605.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-22957f9d6efcaf2ba289.txt,72a5336b1ac246bd896a48f65b6e214b4e94ae0e81300a42c2fbcdf3ccda049d,52396,52338,8769,1174,29,29,,1804.76,,false,,,false,false,false,false,false
B4X2500RDY-20260730-6e00eab47c6c7e4060a5,readiness_lane_001,721,html,html,B4X2500SRD-20260730-bad92f0c3433ca552973,B4X2500V-20260730-00446,B4X2500LIVE-20260729-006108,B4X2500-20260729-06063,MA,Northeast,Williamstown,"Williamstown Police Dept CBA 7-1-18 to 6-30-19 (Williamstown, Town of)",https://www.statereference.com/items/dlr_contracts/20180523_williamstown_police_dept_cba_7_1_18_to_6_30_19_williamstown_town_of?attachment=Williamstown+Police+Dept+CBA+7-1-18+to+6-30-19.PDF,https://statereference.com/items/dlr_contracts/20180523_williamstown_police_dept_cba_7_1_18_to_6_30_19_williamstown_town_of,cba,high_priority_verification_ready,cba_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bad92f0c3433ca552973.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bad92f0c3433ca552973.html,sha256:2ee7a7bea5df94392d7b5681ad6a07e2cdaf65b2af699ea94eea7a2c39b12305,locally_available,local_only_not_replicated,local_research_workspace,10599,2ee7a7bea5df94392d7b5681ad6a07e2cdaf65b2af699ea94eea7a2c39b12305,10599,2ee7a7bea5df94392d7b5681ad6a07e2cdaf65b2af699ea94eea7a2c39b12305,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,1599,28,4,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:28:20Z,false,false,B4X2500TXT-20260730-c8bb14b70418f8a580e4,text_extraction_lane_001,3,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bad92f0c3433ca552973.html,2026-07-30T16:27:47Z,extracted_ok,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:35:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-c8bb14b70418f8a580e4.txt,5944318d75ada15b9489aa145731ec25949140ab88ef82954e72fc34a446ebb8,1865,1865,298,56,,,,,,false,,,false,false,false,false,false
B4X2500RDY-20260730-c92775815d79542f04f7,readiness_lane_003,237,pdf,pdf,B4X2500SRD-20260730-cd9548bb1d2bac0f2819,B4X2500V-20260730-01226,B4X2500LIVE-20260729-005854,B4X2500-20260729-05902,SD,Midwest,Valley Springs,Unapproved Minutes (includes SALARIES RESOLUTION #2025-1: 2025 wages be established),https://www.cityofvalleysprings.com/vertical/sites/%7B410FED95-E664-4035-BBF8-15984C577E9F%7D/uploads/01.14.25_Minutes.pdf,https://cityofvalleysprings.com/vertical/sites/%7B410FED95-E664-4035-BBF8-15984C577E9F%7D/uploads/01.14.25_Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,market_or_comparability_pressure;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd9548bb1d2bac0f2819.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd9548bb1d2bac0f2819.pdf,sha256:56a635a0bf54e194a02846398f4cb4d412f25b8fedcd930dc908595db67fabed,locally_available,local_only_not_replicated,local_research_workspace,258276,56a635a0bf54e194a02846398f4cb4d412f25b8fedcd930dc908595db67fabed,258276,56a635a0bf54e194a02846398f4cb4d412f25b8fedcd930dc908595db67fabed,integrity_pass,application/pdf,5,false,false,true,3,5838,1946.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:10Z,false,false,B4X2500TXT-20260730-c30cb9f6ccd373b006ff,text_extraction_lane_001,4,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-cd9548bb1d2bac0f2819.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-c30cb9f6ccd373b006ff.txt,e70317dd018e2f481ec60d541468b7554928146ccfc01656a9c096f97d4cfa7e,10275,10269,1794,223,5,5,,2053.8,,false,,,false,false,false,false,false
B4X2500RDY-20260730-2a643edc98dca1ff86e5,readiness_lane_004,378,pdf,pdf,B4X2500SRD-20260730-bf0c6991aab6c83e3a3f,B4X2500V-20260730-01301,B4X2500LIVE-20260729-004700,B4X2500-20260729-04752,TX,South,Parker,Agenda Item (City of Parker Personnel Policy Manual Effective DATE) — Personnel Policy Manual,https://www.parkertexas.us/ArchiveCenter/ViewFile/Item/4291,https://parkertexas.us/ArchiveCenter/ViewFile/Item/4291,personnel_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bf0c6991aab6c83e3a3f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bf0c6991aab6c83e3a3f.pdf,sha256:7d97c3f4aaac781af4a89c2de18070761602ff1990ef3dcb38b497c311d4df61,locally_available,local_only_not_replicated,local_research_workspace,19380182,7d97c3f4aaac781af4a89c2de18070761602ff1990ef3dcb38b497c311d4df61,19380182,7d97c3f4aaac781af4a89c2de18070761602ff1990ef3dcb38b497c311d4df61,integrity_pass,application/pdf,217,false,false,true,3,4509,1503.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:13Z,false,false,B4X2500TXT-20260730-cbf52f52e2ef14362969,text_extraction_lane_001,5,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-bf0c6991aab6c83e3a3f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-cbf52f52e2ef14362969.txt,ae68fda9413541637e58513bcb06b52931273d3955d47959bb3fe7c70b989816,319519,317846,50258,7104,217,217,,1464.73,,false,,,false,false,false,false,false
B4X2500RDY-20260730-d7cf29679cf5836d466f,readiness_lane_001,642,pdf,pdf,B4X2500SRD-20260730-e0b10dc392a94ac566ad,B4X2500V-20260730-03176,B4X2500LIVE-20260729-005204,B4X2500-20260729-05191,IN,Midwest,Delphi,"Ordinance 2024-3: Amending Ordinance 2023-12 Establishing Wages of Certain Employees of the City of Delphi, Indiana for Calendar Year 2024 (Special Duty Pay)",https://cityofdelphi.in.gov/document-library/dockets-current-meetings/2024-4/1348-council-docket-march-4-2024-1/file,https://cityofdelphi.in.gov/document-library/dockets-current-meetings/2024-4/1348-council-docket-march-4-2024-1/file,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e0b10dc392a94ac566ad.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e0b10dc392a94ac566ad.pdf,sha256:15f2b3d22e9d813eff823654bf4d55b147070d5ab011b9db34f24de4d00c4406,locally_available,local_only_not_replicated,local_research_workspace,1353599,15f2b3d22e9d813eff823654bf4d55b147070d5ab011b9db34f24de4d00c4406,1353599,15f2b3d22e9d813eff823654bf4d55b147070d5ab011b9db34f24de4d00c4406,integrity_pass,application/pdf,16,false,false,true,3,3213,1071.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:18Z,false,false,B4X2500TXT-20260730-131cbf3cdc038d8509af,text_extraction_lane_001,6,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-e0b10dc392a94ac566ad.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-131cbf3cdc038d8509af.txt,4b9e213a30267f0d937a4543f77ef2039ef637712fe45d6efaa121a3e0c33c5b,18240,17974,2865,454,16,16,,1123.38,,false,,,false,false,false,false,false
B4X2500RDY-20260730-ca4ada0cc10be622ace7,readiness_lane_004,827,pdf,pdf,B4X2500SRD-20260730-3a5fe58ed3ae79b946a9,B4X2500V-20260730-01041,B4X2500LIVE-20260729-003948,B4X2500-20260729-03792,NY,Northeast,Hamburg,Collective Negations Settlement Memorandum (CSEA White Collar unit) — Ratification resolution (years clause stated in resolution),https://www.townofhamburgny.gov/Archive/ViewFile/Item/3318,https://townofhamburgny.gov/Archive/ViewFile/Item/3318,settlement_agreement,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3a5fe58ed3ae79b946a9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3a5fe58ed3ae79b946a9.pdf,sha256:1cc0d05b5fb08f7f34ebfbdf818c16d1a63f68bef95c7f4e36700d072e4911d6,locally_available,local_only_not_replicated,local_research_workspace,3171386,1cc0d05b5fb08f7f34ebfbdf818c16d1a63f68bef95c7f4e36700d072e4911d6,3171386,1cc0d05b5fb08f7f34ebfbdf818c16d1a63f68bef95c7f4e36700d072e4911d6,integrity_pass,application/pdf,29,false,false,true,3,1932,644.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:22Z,false,false,B4X2500TXT-20260730-79a4bf02db1c343a2ba6,text_extraction_lane_001,7,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-3a5fe58ed3ae79b946a9.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-79a4bf02db1c343a2ba6.txt,58ee6c89ed980c9ba7781730d92da5c5a964c9cd95097b73961f70583ffffa50,27608,27539,4875,672,29,29,,949.62,,false,,,false,false,false,false,false
B4X2500RDY-20260730-fdc40a49dbe3dac68866,readiness_lane_004,802,pdf,pdf,B4X2500SRD-20260730-9fc13ed97ce87b5a6d6b,B4X2500V-20260730-00908,B4X2500LIVE-20260729-006240,B4X2500-20260729-06201,NJ,Northeast,Greenwich,"Township Council minutes (contains references to amending the salary ordinance) — October 17, 2013 TC Minutes PDF",https://www.greenwichtownship.org/pages/documents/20131017_TC_Minutes.pdf,https://greenwichtownship.org/pages/documents/20131017_TC_Minutes.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9fc13ed97ce87b5a6d6b.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9fc13ed97ce87b5a6d6b.pdf,sha256:bb013eb4dc3dcdb0bbd9405d2982895633db2fa4a16f2efb42368397e1abe863,locally_available,local_only_not_replicated,local_research_workspace,129602,bb013eb4dc3dcdb0bbd9405d2982895633db2fa4a16f2efb42368397e1abe863,129602,bb013eb4dc3dcdb0bbd9405d2982895633db2fa4a16f2efb42368397e1abe863,integrity_pass,application/pdf,9,false,false,true,3,3618,1206.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:22Z,false,false,B4X2500TXT-20260730-f099e82146386f21a141,text_extraction_lane_001,8,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-9fc13ed97ce87b5a6d6b.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-f099e82146386f21a141.txt,ae548db13c4df917bc63a69625f5142bc284be486d5fa8d1146601f8658812a6,12515,12485,1887,418,9,9,,1387.22,,false,,,false,false,false,false,false
B4X2500RDY-20260730-9e2ea6afde7b37b921c3,readiness_lane_004,67,pdf,pdf,B4X2500SRD-20260730-e9432527c03249199584,B4X2500V-20260730-03949,B4X2500LIVE-20260729-003274,B4X2500-20260729-03277,OH,Midwest,Hanover,"Hanover Township Butler County Ohio Seasonal and Part Time Pay Plan (Attachment “A” to Resolution No. 26-17) — PDF embedded in April 12, 2017 Board minutes",https://hanovertownshipohio.org/pdf/minutes%202017/April%2012_2017%20Minutes.pdf,https://hanovertownshipohio.org/pdf/minutes%202017/April%2012_2017%20Minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e9432527c03249199584.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e9432527c03249199584.pdf,sha256:dd13ff614ed1370b68211397e9dff51d352b67d29b68119b5a88190fefb55a46,locally_available,local_only_not_replicated,local_research_workspace,224946,dd13ff614ed1370b68211397e9dff51d352b67d29b68119b5a88190fefb55a46,224946,dd13ff614ed1370b68211397e9dff51d352b67d29b68119b5a88190fefb55a46,integrity_pass,application/pdf,21,false,false,true,3,3074,1024.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:06Z,false,false,B4X2500TXT-20260730-d727abdd5ccba8407d26,text_extraction_lane_001,9,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-e9432527c03249199584.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-d727abdd5ccba8407d26.txt,8c8fabb5d9649bbc5aa4746922dbe741beae1c1249d727f88e2eb61657c9fa38,43927,43655,6894,896,21,21,,2078.81,,false,,,false,false,false,false,false
B4X2500RDY-20260730-79455df8904174c903d2,readiness_lane_004,86,pdf,pdf,B4X2500SRD-20260730-399f83ea55435a9e54b5,B4X2500V-20260730-04577,B4X2500LIVE-20260729-007584,B4X2500-20260729-07604,IL,Midwest,Elburn,Memorandum of Understanding (Base Salary Adjustment / Officer-In-Charge) made part of the Collective Bargaining Agreement — Elburn Police Department & Fraternal Order of Police,https://www.elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,https://elburn.gov/sites/g/files/vyhlif16396/files/media/administration/file/5501/elburn-ptl-sgt-cba-2023-28.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-399f83ea55435a9e54b5.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-399f83ea55435a9e54b5.pdf,sha256:a17527484bc640c03556d07dd0e537e53ffd65d247371c7e0cbaf5b9942ba019,locally_available,local_only_not_replicated,local_research_workspace,1589272,a17527484bc640c03556d07dd0e537e53ffd65d247371c7e0cbaf5b9942ba019,1589272,a17527484bc640c03556d07dd0e537e53ffd65d247371c7e0cbaf5b9942ba019,integrity_pass,application/pdf,31,false,false,true,3,2235,745.0,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:07Z,false,false,B4X2500TXT-20260730-21e88072e7d6f7df4474,text_extraction_lane_001,10,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-399f83ea55435a9e54b5.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:35:39Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_001/B4X2500TXT-20260730-21e88072e7d6f7df4474.txt,4a1b22687da431bf9ca8703b93b743d34b093fdd581921b511b773442925bfbd,82328,82303,12801,1205,31,31,,2654.94,,false,,,false,false,false,false,false
