readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256,observed_file_size_bytes,observed_sha256,file_integrity_status,content_type,page_count,encrypted_or_locked_flag,corrupt_or_broken_flag,has_text_layer_flag,bounded_text_probe_page_count,bounded_text_probe_character_count,estimated_text_density_chars_per_probed_page,table_layout_indicator,likely_scanned_or_image_only_flag,oversized_flag,local_html_payload_exists_flag,html_visible_character_count,html_link_count,html_script_count,html_mostly_scripts_or_boilerplate_flag,other_document_non_ocr_extraction_feasible_flag,primary_readiness_status,reason_code,classified_at,full_text_persisted_flag,ocr_run_flag,extraction_id,extraction_lane_id,extraction_lane_sequence,locked_source_path,queue_locked_at,extraction_status,extraction_method,extraction_timestamp,extracted_text_artifact_path,extracted_text_sha256,extracted_text_byte_size,character_count,approximate_word_count,line_count,page_count_input,pages_successfully_parsed,empty_page_count,characters_per_page,quality_flags,boilerplate_or_noise_flag,error_class,error_message_redacted,ocr_run_flag,span_extraction_run_flag,rating_run_flag,ingestion_run_flag,codification_run_flag
B4X2500RDY-20260730-15b71203c05b555a9a20,readiness_lane_002,173,html,html,B4X2500SRD-20260730-30ff69c569f24b2130bb,B4X2500V-20260730-03036,B4X2500LIVE-20260729-007495,B4X2500-20260729-07542,IA,Midwest,Lake Park,"Lake Park City Council Minutes — January 13, 2025 (adjust starting pay for law enforcement officer)",https://lakeparkia.com/files/city-council-minutes?download=582%3Acity-council-minutes-1-13-2025,https://lakeparkia.com/files/city-council-minutes,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_html,html,.html,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-30ff69c569f24b2130bb.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-30ff69c569f24b2130bb.html,sha256:d25d23de713b2efa8da3cbd639dc564acdac4ca805e51ad9674eabe0c65f721e,locally_available,local_only_not_replicated,local_research_workspace,61869,d25d23de713b2efa8da3cbd639dc564acdac4ca805e51ad9674eabe0c65f721e,61869,d25d23de713b2efa8da3cbd639dc564acdac4ca805e51ad9674eabe0c65f721e,integrity_pass,text/html,,not_applicable,false,not_applicable,0,0,,not_probed,not_applicable,false,true,4026,229,15,false,not_applicable,html_text_ready,bounded_html_structure_has_usable_visible_text,2026-07-30T14:36:09Z,false,false,B4X2500TXT-20260730-60d8357d58f6f2cad6b8,text_extraction_lane_003,1,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-30ff69c569f24b2130bb.html,2026-07-30T16:27:47Z,html_noisy_or_boilerplate,stdlib_htmlparser_visible_text_cleanup,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-60d8357d58f6f2cad6b8.txt,588aae01a76de09ad4d6f3609acb9cd3264b0a02ef0b3535080f1b6a52d5cb1f,3693,3685,504,384,,,,,html_low_word_count_or_link_dense,true,,,false,false,false,false,false
B4X2500RDY-20260730-8534e8bfaab252ebac8c,readiness_lane_001,169,pdf,pdf,B4X2500SRD-20260730-00801c476f274c9763d3,B4X2500V-20260730-03481,B4X2500LIVE-20260729-008021,B4X2500-20260729-07960,MN,Midwest,Kandiyohi,City of Kandiyohi — Meeting of Council (administrative meeting minutes; contains claims and council actions),https://cityofkandiyohimn.gov/documents/663/April_15__2024_Official_Minutes.pdf,https://cityofkandiyohimn.gov/documents/663/April_15__2024_Official_Minutes.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_other_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-00801c476f274c9763d3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-00801c476f274c9763d3.pdf,sha256:e04e9ff5c8ef028bdf693f5e1a7c3e26e16dbf7afa0fb1cab20938717e2da41f,locally_available,local_only_not_replicated,local_research_workspace,132173,e04e9ff5c8ef028bdf693f5e1a7c3e26e16dbf7afa0fb1cab20938717e2da41f,132173,e04e9ff5c8ef028bdf693f5e1a7c3e26e16dbf7afa0fb1cab20938717e2da41f,integrity_pass,application/pdf,2,false,false,true,2,3491,1745.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:08Z,false,false,B4X2500TXT-20260730-f826a78cbf5ad7d03489,text_extraction_lane_003,2,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-00801c476f274c9763d3.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-f826a78cbf5ad7d03489.txt,60eb0b29c43c8127a7b082235f05cff70e732c24f50ce339477bb9fd0358f745,4327,4317,704,89,2,2,,2158.5,,false,,,false,false,false,false,false
B4X2500RDY-20260730-d1086a196a70e52a5d65,readiness_lane_003,815,pdf,pdf,B4X2500SRD-20260730-1752d597a23acaa8c61f,B4X2500V-20260730-01605,B4X2500LIVE-20260729-002550,B4X2500-20260729-02564,IA,Midwest,Rockwell,CHAPTER 7 POLICE DEPARTMENT (Ordinance Code) - 2-7-5 COMPENSATION,https://cityofrockwell.com/files/ordinances/chapter7_police_department.pdf,https://cityofrockwell.com/files/ordinances/chapter7_police_department.pdf,other_local_government_pay_policy,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1752d597a23acaa8c61f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1752d597a23acaa8c61f.pdf,sha256:7f26eea49be62128c044493fce8acc1ae785d86bb13858ae088653d25023a4b6,locally_available,local_only_not_replicated,local_research_workspace,127523,7f26eea49be62128c044493fce8acc1ae785d86bb13858ae088653d25023a4b6,127523,7f26eea49be62128c044493fce8acc1ae785d86bb13858ae088653d25023a4b6,integrity_pass,application/pdf,2,false,false,true,2,3521,1760.5,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:22Z,false,false,B4X2500TXT-20260730-daa5d585edd622675feb,text_extraction_lane_003,3,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-1752d597a23acaa8c61f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-daa5d585edd622675feb.txt,7ed84389f89e0ac8010ecc5cad7ccc480cf79a6572c7cdbec9e29d575f4c153b,4416,4416,763,92,2,2,,2208.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-8c486075155f89f7891a,readiness_lane_003,803,pdf,pdf,B4X2500SRD-20260730-aa694773c1dbd0544c1d,B4X2500V-20260730-05728,B4X2500LIVE-20260729-003479,B4X2500-20260729-03485,WI,Midwest,Spencer,"Spencer, Village of (Overall Non Professional), Decision No. 27037-A (INT/ARB-5971)",https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int27037.pdf,https://werc.wi.gov/interest_awards/int_pre-99_vol_2_of_2/int27037.pdf,arbitration_award,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint;non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-aa694773c1dbd0544c1d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-aa694773c1dbd0544c1d.pdf,sha256:980000837fea4a6b4b0aa2c9c53578a48eed01694f71f46d2e82fef8b59022da,locally_available,local_only_not_replicated,local_research_workspace,794622,980000837fea4a6b4b0aa2c9c53578a48eed01694f71f46d2e82fef8b59022da,794622,980000837fea4a6b4b0aa2c9c53578a48eed01694f71f46d2e82fef8b59022da,integrity_pass,application/pdf,15,false,false,true,3,5168,1722.667,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:22Z,false,false,B4X2500TXT-20260730-410ecdb4da89600ff01d,text_extraction_lane_003,4,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-aa694773c1dbd0544c1d.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-410ecdb4da89600ff01d.txt,2006486522f1046a6d51d82a201c79d055aae3a7975180ed868699e41d493272,33256,33252,5335,711,15,15,,2216.8,,false,,,false,false,false,false,false
B4X2500RDY-20260730-faf9b85213b172f21ee8,readiness_lane_002,747,pdf,pdf,B4X2500SRD-20260730-162b00bbfa63f9ceab30,B4X2500V-20260730-04600,B4X2500LIVE-20260729-005080,B4X2500-20260729-05109,IL,Midwest,Germantown Hills,Personnel Total Compensation Package for FY 24-25 (Based on 2080 Hours),https://germantownhillsillinois.org/wp-content/uploads/2024/10/Public-Act-97-0609-FY-24-25.pdf,https://germantownhillsillinois.org/wp-content/uploads/2024/10/Public-Act-97-0609-FY-24-25.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-162b00bbfa63f9ceab30.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-162b00bbfa63f9ceab30.pdf,sha256:99ed93908de8198e031077865592687864892412c5a0b479d11af95e6f5f0df0,locally_available,local_only_not_replicated,local_research_workspace,125246,99ed93908de8198e031077865592687864892412c5a0b479d11af95e6f5f0df0,125246,99ed93908de8198e031077865592687864892412c5a0b479d11af95e6f5f0df0,integrity_pass,application/pdf,1,false,false,true,1,964,964.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:36:23Z,false,false,B4X2500TXT-20260730-7f16b63d49d73430bfbc,text_extraction_lane_003,5,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-162b00bbfa63f9ceab30.pdf,2026-07-30T16:27:48Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-7f16b63d49d73430bfbc.txt,4cf6eb05064e37d3cd29849233cb66b97003e54a0ff3fdcd8f76440d54108dc2,1211,1211,210,31,1,1,,1211.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-73617a16e8a5df49c8e2,readiness_lane_003,867,pdf,pdf,B4X2500SRD-20260730-4f176ff030cc6f07f35f,B4X2500V-20260730-05395,B4X2500LIVE-20260729-000767,B4X2500-20260729-00758,OH,Midwest,Bath,"Collective Bargaining Agreement (Dispatchers) — Bath Township Trustees and Fraternal Order of Police, Ohio Labor Council, Inc. (SERB Case No. 2023-MI3D-08-0582)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0582.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0582.pdf,cba,high_priority_verification_ready,cba_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4f176ff030cc6f07f35f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4f176ff030cc6f07f35f.pdf,sha256:923cc2c91684ad1df8730030ba0b549ab3d890d6cf8180505a28118cfbdae457,locally_available,local_only_not_replicated,local_research_workspace,1848089,923cc2c91684ad1df8730030ba0b549ab3d890d6cf8180505a28118cfbdae457,1848089,923cc2c91684ad1df8730030ba0b549ab3d890d6cf8180505a28118cfbdae457,integrity_pass,application/pdf,36,false,false,true,3,3028,1009.333,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:44:23Z,false,false,B4X2500TXT-20260730-9b540fb02167202cbfbd,text_extraction_lane_003,6,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-4f176ff030cc6f07f35f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-9b540fb02167202cbfbd.txt,6a75a02e5aa1feb3eea3e82fae8fdd033a69280d5da1b946aeefe78f1fa0499f,90789,90718,14313,1637,36,36,,2519.94,,false,,,false,false,false,false,false
B4X2500RDY-20260730-7d3542d7ad434ceadc0c,readiness_lane_001,726,pdf,pdf,B4X2500SRD-20260730-d79f90a55568671de3f6,B4X2500V-20260730-03266,B4X2500LIVE-20260729-006915,B4X2500-20260729-06851,LA,South,Forest Hill,Public Hearing Minutes / Public Meeting of the Mayor and Board of Aldermen (Ordinance # 2017-03; hiring full-time police officer; pay rate and probation stated),https://foresthill-la.municipalimpact.com/documents/125/10.10.17_minutes.pdf?1509652698=,https://foresthill-la.municipalimpact.com/documents/125/10.10.17_minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_other_hint,strike_or_no_strike_constraint,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d79f90a55568671de3f6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d79f90a55568671de3f6.pdf,sha256:eb9e1166fe03997ff9652a2230740a8c3e7e77ec8931bd7c0a47cc11b5c0e700,locally_available,local_only_not_replicated,local_research_workspace,202971,eb9e1166fe03997ff9652a2230740a8c3e7e77ec8931bd7c0a47cc11b5c0e700,202971,eb9e1166fe03997ff9652a2230740a8c3e7e77ec8931bd7c0a47cc11b5c0e700,integrity_pass,application/pdf,2,false,false,true,2,2919,1459.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:20Z,false,false,B4X2500TXT-20260730-c0d7bdc168cf8c354f5b,text_extraction_lane_003,7,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-d79f90a55568671de3f6.pdf,2026-07-30T16:27:47Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-c0d7bdc168cf8c354f5b.txt,9198132af47aed8d42938cafd4d0b84864b694cc25bc77113b97c8b5a3a62b49,3724,3718,582,71,2,2,,1859.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-ff26c6b81a5d6d8bc6bf,readiness_lane_001,298,pdf,pdf,B4X2500SRD-20260730-a17ac988f7ed161f2f20,B4X2500V-20260730-00948,B4X2500LIVE-20260729-001334,B4X2500-20260729-01238,NJ,Northeast,Old Tappan,"Ordinance 1269-25 — AN ORDINANCE TO FIX THE SALARIES, WAGE AND COMPENSATION OF THE OFFICERS AND EMPLOYEES OF THE BOROUGH OF OLD TAPPAN, COUNTY OF BERGEN, STATE OF NEW JERSEY FOR THE D.P.W. YEARS 2025-2027",https://www.oldtappan.net/forms-documents/forms/ordinances-pending-codification/1291-1269-25-dpw-salary-ord/file,https://oldtappan.net/forms-documents/forms/ordinances-pending-codification/1291-1269-25-dpw-salary-ord/file,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a17ac988f7ed161f2f20.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a17ac988f7ed161f2f20.pdf,sha256:1e4e3317a00d2b93e8f3dc6061c30802a3c0f5ac6b65117d80cc1d904d5a6bbd,locally_available,local_only_not_replicated,local_research_workspace,203827,1e4e3317a00d2b93e8f3dc6061c30802a3c0f5ac6b65117d80cc1d904d5a6bbd,203827,1e4e3317a00d2b93e8f3dc6061c30802a3c0f5ac6b65117d80cc1d904d5a6bbd,integrity_pass,application/pdf,2,false,false,true,2,1822,911.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:28:11Z,false,false,B4X2500TXT-20260730-6e3632cce39110c3659b,text_extraction_lane_003,8,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_003/B4X2500SRD-20260730-a17ac988f7ed161f2f20.pdf,2026-07-30T16:27:46Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-6e3632cce39110c3659b.txt,805694e2371cfcdfc17177bcdf0379f3bdab168ddd1e39ff3fe8ed901e7bea83,2374,2372,482,67,2,2,,1186.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-b07f05a52f6bc42fd11c,readiness_lane_004,828,pdf,pdf,B4X2500SRD-20260730-be183242f03f5be505b6,B4X2500V-20260730-04430,B4X2500LIVE-20260729-001780,B4X2500-20260729-01650,FL,South,Century,"Resolution No. 2025-005: Adopting a Formal Employee Pay Plan for the Town (effective October 1, 2025)",https://mccmeetingspublic.blob.core.usgovcloudapi.net/centuryfl-meet-c45e7ac7910c44058864ed35b87df0b2/ITEM-Attachment-001-1df9f7599ebf46acb85f31c8d13c42a0.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/centuryfl-meet-c45e7ac7910c44058864ed35b87df0b2/ITEM-Attachment-001-1df9f7599ebf46acb85f31c8d13c42a0.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-be183242f03f5be505b6.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-be183242f03f5be505b6.pdf,sha256:44edf74ecbcb338068269d2fad0b6d203a6819fd8b35cfa3f16c01c9ce6ac5db,locally_available,local_only_not_replicated,local_research_workspace,108430,44edf74ecbcb338068269d2fad0b6d203a6819fd8b35cfa3f16c01c9ce6ac5db,108430,44edf74ecbcb338068269d2fad0b6d203a6819fd8b35cfa3f16c01c9ce6ac5db,integrity_pass,application/pdf,2,false,false,true,2,2015,1007.5,no_strong_table_layout_signal,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:22Z,false,false,B4X2500TXT-20260730-487630982d34239fab0b,text_extraction_lane_003,9,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-be183242f03f5be505b6.pdf,2026-07-30T16:27:50Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-487630982d34239fab0b.txt,65614c3e0de0b6a36c438d6211515ff1fb275e7b001dd79812092fae7347053c,2554,2554,382,62,2,2,,1277.0,,false,,,false,false,false,false,false
B4X2500RDY-20260730-9274337c0c8257ce8845,readiness_lane_004,157,pdf,pdf,B4X2500SRD-20260730-8951510c6f371ef8f54f,B4X2500V-20260730-05684,B4X2500LIVE-20260729-001685,B4X2500-20260729-01449,VT,Northeast,Lincoln,Minutes DRAFT 9-17-24 SB Regular Meeting (PDF),https://lincolnvermont.org/vertical/sites/%7B53E9A1A8-33C4-4381-8550-24F9124297B8%7D/uploads/Minutes_DRAFT_9-17-24_SB_Regular_Meeting.docx.pdf,https://lincolnvermont.org/vertical/sites/%7B53E9A1A8-33C4-4381-8550-24F9124297B8%7D/uploads/Minutes_DRAFT_9-17-24_SB_Regular_Meeting.docx.pdf,wage_schedule,high_priority_verification_ready,non_cba_or_other_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8951510c6f371ef8f54f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8951510c6f371ef8f54f.pdf,sha256:78694c27b5c8453a23fc5d132cfdeb5f3fd693348204d6724f6d5d3bc50077fa,locally_available,local_only_not_replicated,local_research_workspace,132529,78694c27b5c8453a23fc5d132cfdeb5f3fd693348204d6724f6d5d3bc50077fa,132529,78694c27b5c8453a23fc5d132cfdeb5f3fd693348204d6724f6d5d3bc50077fa,integrity_pass,application/pdf,5,false,false,true,3,7359,2453.0,possible_tabular_or_columns,false,false,not_applicable,,,,not_applicable,not_applicable,parse_text_pdf_ready,bounded_first_three_pages_show_machine_readable_text_layer,2026-07-30T14:52:08Z,false,false,B4X2500TXT-20260730-5e73f0071ec0d51bcf70,text_extraction_lane_003,10,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8951510c6f371ef8f54f.pdf,2026-07-30T16:27:49Z,extracted_ok,poppler_pdftotext_layout_utf8_non_ocr,2026-07-30T16:51:38Z,artifacts/local_extracted_text/broad_state_4x2500_text_extraction_2026-07-30/text_extraction_lane_003/B4X2500TXT-20260730-5e73f0071ec0d51bcf70.txt,072c77f460afd5254d833159994e2831997bfe98e922f8293d889a21a28d4dde,13747,13642,2273,217,5,5,,2728.4,,false,,,false,false,false,false,false
