triage_id,candidate_queue_row_id,verification_id,verification_round_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,source_locator,triage_bucket,candidate_priority,verification_lane_id,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,source_owner_type,unit_type_scouted,population,state_candidate_rows_per_covered,matched_set_potential,official_domain_signal,triage_selection_rank,triage_stage,triage_status,triage_status_detail,source_relevance_prelim,source_officialness_prelim,employer_match_prelim,municipality_match_prelim,bargaining_unit_match_prelim,safety_unit_signal_prelim,non_safety_unit_signal_prelim,source_document_type_prelim,source_year_or_period_prelim,wage_table_signal_prelim,wage_growth_signal_prelim,mechanism_language_signal_prelim,extraction_readiness_prelim,priority_for_content_review,recommended_next_action,duplicate_handling_status,oversized_handling_status,manual_review_reason,triage_notes,reviewer,triaged_at
TRI-b9c549c6e017cd292b28,NSCQ-IL-20260720-0142,VER-430d29495fa4280f9831,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162602,162602,IL,Rock Island,CITY OF ROCK ISLAND,https://www.rigov.org/DocumentCenter/View/759,https://www.rigov.org/DocumentCenter/View/759/Union-Contracts-IAFF-Signed-Agreement-01012024---12312026?bidId=,"COLLECTIVE BARGAINING AGREEMENT - Rock Island Firefighters Association, IAFF Local 26, AFL-CIO CLC and the City of Rock Island, Illinois",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.rigov.org/DocumentCenter/View/759/Union-Contracts-IAFF-Signed-Agreement-01012024---12312026?bidId=,high_priority_later_verify,high,lane_1,URL-eb875fd13678817c8214,1,canonical_representative,city,fire,,2.422764,yes,likely_official,3,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-8b609a047aa1e3080dc2,NSCQ-IL-20260720-0148,VER-79285d6f31ab2f23c64e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162420,162420,IL,Galesburg,CITY OF GALESBURG,https://cms7files.revize.com/galesburg/Document_Center/Agendas%20and%20Minutes/City%20Council/2021/04192021%20City%20Council%20Packet.pdf,https://cms7files.revize.com/galesburg/Document_Center/Agendas%20and%20Minutes/City%20Council/2021/04192021%20City%20Council%20Packet.pdf,Agreement Between City of Galesburg and AFSCME Local 1173 (District Council 31),cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms7files.revize.com/galesburg/Document_Center/Agendas%20and%20Minutes/City%20Council/2021/04192021%20City%20Council%20Packet.pdf,high_priority_later_verify,high,lane_2,URL-8283ee2cedd43f150336,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,7,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-b05144d1625a40423fdd,NSCQ-IL-20260720-0152,VER-fcfd52d4909c632eae1c,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194697,194697,IL,Lombard,VILLAGE OF LOMBARD,https://villageoflombard.org/DocumentCenter/View/8526/Fire-Union-Contract-2023-2025-PDF,https://villageoflombard.org/DocumentCenter/View/8526/Fire-Union-Contract-2023-2025-PDF,"Agreement between the Village of Lombard and Lombard Firefighters' Union, Local 3009",cba,scheduled,reachable_pdf_or_document,application/pdf,https://villageoflombard.org/DocumentCenter/View/8526/Fire-Union-Contract-2023-2025-PDF,high_priority_later_verify,high,lane_2,URL-674b975c781e209bc03c,1,canonical_representative,city,fire,,2.422764,yes,likely_official,11,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-9f611d6307307b5d252c,NSCQ-IL-20260720-0164,VER-b23849702742b50bd7aa,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194701,194701,IL,Northbrook,VILLAGE OF NORTHBROOK,https://www.northbrook.il.us/DocumentCenter/View/693/Combined-Counties-Police-Association-PDF,https://www.northbrook.il.us/DocumentCenter/View/693/Combined-Counties-Police-Association-PDF,"Agreement Between Village of Northbrook and Combined Counties Police Association (May 1, 2015 through April 30, 2016)",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.northbrook.il.us/DocumentCenter/View/693/Combined-Counties-Police-Association-PDF,high_priority_later_verify,high,lane_3,URL-2616bfdb87f810d4db46,1,canonical_representative,city,police,,2.422764,yes,likely_official,15,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-5f56ce5e20b3fe51fbc2,NSCQ-IL-20260720-0169,VER-219b6ce976878570ad47,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162407,162407,IL,St. Charles,CITY OF ST CHARLES,https://www.stcharlesil.gov/files/assets/city/v/1/images/docs/hr/cbas/teamstersagreementfinalsignedfilestmpd-24-28.pdf,https://www.stcharlesil.gov/files/assets/city/v/1/docs/hr/cbas/teamstersagreementfinalsignedfilestmpd-24-28.pdf,Agreement Between The City of St. Charles and Local Union No. 330 International Brotherhood of Teamsters (Public Works / Community Development unit),cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.stcharlesil.gov/files/assets/city/v/1/docs/hr/cbas/teamstersagreementfinalsignedfilestmpd-24-28.pdf,high_priority_later_verify,high,lane_3,URL-d516e70637aa33c549d3,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,19,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-65838c83670b39981b14,NSCQ-IL-20260720-0180,VER-e039639c26b60472f28e,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_124967,124967,IL,Highland Park,CITY OF HIGHLAND PARK,https://cms6.revize.com/revize/highlandparkil/government/city_departments/city_manager_s_office/human_resources/docs/2019-2021%20Local%20150%20CBA.pdf,https://cms6.revize.com/revize/highlandparkil/government/city_departments/city_manager_s_office/human_resources/docs/2019-2021%20Local%20150%20CBA.pdf,"Collective Bargaining Agreement (International Union of Operating Engineers, Local 150) January 1, 2019 THROUGH December 31, 2021",cba,scheduled,reachable_pdf_or_document,application/pdf,https://cms6.revize.com/revize/highlandparkil/government/city_departments/city_manager_s_office/human_resources/docs/2019-2021%20Local%20150%20CBA.pdf,high_priority_later_verify,high,lane_3,URL-57dce5953be522dbbc9c,1,canonical_representative,city,non_safety,,2.422764,yes,likely_official,23,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-e70ec5ed206db1a2a549,NSCQ-IL-20260720-0187,VER-4f1b9d3f5b81387b91b1,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_162180,162180,IL,Belvidere,CITY OF BELVIDERE,https://www.belvidereil.gov/wp-content/uploads/2023/09/BPD_Patrol_FOP_2022-2026.pdf,https://www.belvidereil.gov/wp-content/uploads/2023/09/BPD_Patrol_FOP_2022-2026.pdf,The FOP Belvidere Lodge No. 245 (Patrol) 2022-2026,cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.belvidereil.gov/wp-content/uploads/2023/09/BPD_Patrol_FOP_2022-2026.pdf,high_priority_later_verify,high,lane_3,URL-b60dbd02c5b25adce4ee,1,canonical_representative,city,police,,2.422764,yes,likely_official,27,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-ad0c1016d5e1b30523ed,NSCQ-IL-20260720-0191,VER-36b02ff641c7d3417975,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194703,194703,IL,Ottawa,CITY OF OTTAWA,https://www.cityofottawa.org/DocumentCenter/View/138/Firefighter-Local-523--Collective-Bargaining-Agreement--May-1-2021-April-30-2024-PDF,https://www.cityofottawa.org/DocumentCenter/View/138/Firefighter-Local-523--Collective-Bargaining-Agreement--May-1-2021-April-30-2024-PDF,"Labor Agreement Between the City of Ottawa, Illinois and the International Association of Fire Fighters Local 523 — Effective May 1, 2021 to April 30, 2024",cba,scheduled,reachable_pdf_or_document,application/pdf,https://www.cityofottawa.org/DocumentCenter/View/138/Firefighter-Local-523--Collective-Bargaining-Agreement--May-1-2021-April-30-2024-PDF,high_priority_later_verify,high,lane_2,URL-bbfea86a28ded09dadb6,1,canonical_representative,city,fire,,2.422764,yes,likely_official,31,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-f8c11c616bbc9b5bb05b,NSCQ-IL-20260720-0195,VER-50cf5a1398bc6b6208eb,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_194698,194698,IL,Marion,CITY OF MARION,https://cityofmarionil.gov/wp-content/uploads/2025/07/FOP-Contract-2024-2028-1.pdf,https://cityofmarionil.gov/wp-content/uploads/2025/07/FOP-Contract-2024-2028-1.pdf,Sworn Officers Collective Bargaining Agreement (FOP Officers) 2024-2028,cba,scheduled,reachable_pdf_or_document,application/pdf,https://cityofmarionil.gov/wp-content/uploads/2025/07/FOP-Contract-2024-2028-1.pdf,high_priority_later_verify,high,lane_3,URL-1c46a61cf04af8e42ee6,1,canonical_representative,city,police,,2.422764,yes,likely_official,35,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
TRI-759fbecc75e1adee2db7,NSCQ-IL-20260720-0202,VER-80d9e2ec959387061802,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,cog_2025_125046,125046,IL,East Moline,CITY OF EAST MOLINE,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,"Collective Bargaining Agreement (Patrol Officers, Sergeants, & Lieutenants) — Illinois FOP Labor Council / East Moline #96",cba,scheduled,reachable_pdf_or_document,application/pdf,https://eastmoline.com/DocumentCenter/View/4454/FOP-East-Moline-Contract-2021-2023?bidId=,high_priority_later_verify,high,lane_3,URL-751abe0b9acdaed09b98,1,canonical_representative,city,police,,2.422764,yes,likely_official,39,metadata_first_planned_not_reviewed,triage_planned,offline metadata-only planning; content not opened or reviewed,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,p1,metadata_review_only,unique_source,not_oversized,,,,
