scout_target_id,shard_id,shard_sequence,state,region,municipality,municipality_id,census_gov_id,county,population,government_name,prior_scout_covered_flag,newly_planned_this_wave_flag,unit_type_hint,occupation_group_hint,matched_safety_non_safety_opportunity_flag,source_family_query_family,source_family_diversification_reason,broad_geographic_target_reason,planned_search_query_family,planned_search_terms_redacted_or_sanitized,expected_source_family_hints,prior_candidate_overlap_flag,prior_seen_locator_risk_flag,target_quality_tier,target_inclusion_reason,expected_units_to_search,scout_purpose,search_hint_1,search_hint_2,search_hint_3,search_hint_4,search_hint_5,dry_run_status,live_status,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
B4X1000-20260727-1001,broad_shard_002,1,IA,Midwest,Bloomfield,cog_2025_212010,212010,Davis County (19051; primary),2772,CITY OF BLOOMFIELD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Bloomfield"" IA municipal labor agreements MOU settlement","""Bloomfield"" IA arbitration award factfinding labor","""Bloomfield"" IA salary ordinance wage schedule pay plan","""Bloomfield"" IA civil service HR personnel compensation classification study","""Bloomfield"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1002,broad_shard_002,2,IA,Midwest,Centerville,cog_2025_207991,207991,Appanoose County (19007; primary),5344,CITY OF CENTERVILLE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Centerville"" IA municipal labor agreements MOU settlement","""Centerville"" IA arbitration award factfinding labor","""Centerville"" IA salary ordinance wage schedule pay plan","""Centerville"" IA civil service HR personnel compensation classification study","""Centerville"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1003,broad_shard_002,3,IA,Midwest,Chariton,cog_2025_164482,164482,Lucas County (19117; primary),4280,CITY OF CHARITON,false,true,broad_discovery_unspecified,police; fire; non_safety,false,salary_wage_schedules,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal salary ordinances wage schedules,salary_ordinance; wage_schedule,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Chariton"" IA municipal labor agreements MOU settlement","""Chariton"" IA arbitration award factfinding labor","""Chariton"" IA salary ordinance wage schedule pay plan","""Chariton"" IA civil service HR personnel compensation classification study","""Chariton"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1004,broad_shard_002,4,IA,Midwest,Eagle Grove,cog_2025_126734,126734,Wright County (19197; primary),3566,CITY OF EAGLE GROVE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,budget_pay_plans,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal budget compensation pay plans,budget_or_pay_plan,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Eagle Grove"" IA municipal labor agreements MOU settlement","""Eagle Grove"" IA arbitration award factfinding labor","""Eagle Grove"" IA salary ordinance wage schedule pay plan","""Eagle Grove"" IA civil service HR personnel compensation classification study","""Eagle Grove"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1005,broad_shard_002,5,IA,Midwest,Estherville,cog_2025_126615,126615,Emmet County (19063; primary),5823,CITY OF ESTHERVILLE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,civil_service_hr_personnel,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal civil service HR pay personnel policies,civil_service_or_hr_pay_plan; personnel_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Estherville"" IA municipal labor agreements MOU settlement","""Estherville"" IA arbitration award factfinding labor","""Estherville"" IA salary ordinance wage schedule pay plan","""Estherville"" IA civil service HR personnel compensation classification study","""Estherville"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1006,broad_shard_002,6,IA,Midwest,Glenwood,cog_2025_208045,208045,Mills County (19129; primary),5175,CITY OF GLENWOOD,false,true,broad_discovery_unspecified,police; fire; non_safety,false,compensation_classification_studies,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal compensation classification studies,compensation_study; classification_study,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Glenwood"" IA municipal labor agreements MOU settlement","""Glenwood"" IA arbitration award factfinding labor","""Glenwood"" IA salary ordinance wage schedule pay plan","""Glenwood"" IA civil service HR personnel compensation classification study","""Glenwood"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1007,broad_shard_002,7,IA,Midwest,Hiawatha,cog_2025_204476,204476,Linn County (19113; primary),7219,CITY OF HIAWATHA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agenda_minutes_pay_policy,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal agenda minutes attached pay policy records,agenda_packet_or_minutes; other_local_government_pay_policy,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Hiawatha"" IA municipal labor agreements MOU settlement","""Hiawatha"" IA arbitration award factfinding labor","""Hiawatha"" IA salary ordinance wage schedule pay plan","""Hiawatha"" IA civil service HR personnel compensation classification study","""Hiawatha"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1008,broad_shard_002,8,IA,Midwest,Kalona,cog_2025_138246,138246,Washington County (19183; primary),2739,CITY OF KALONA,false,true,broad_discovery_unspecified,police; fire; non_safety,false,broad_multi_source_crosscheck,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,official municipal labor pay document source index,all_controlled_local_government_pay_source_families,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Kalona"" IA municipal labor agreements MOU settlement","""Kalona"" IA arbitration award factfinding labor","""Kalona"" IA salary ordinance wage schedule pay plan","""Kalona"" IA civil service HR personnel compensation classification study","""Kalona"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1009,broad_shard_002,9,IA,Midwest,Knoxville,cog_2025_208041,208041,Marion County (19125; primary),7432,CITY OF KNOXVILLE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,agreements_mous_settlements,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal labor agreements memoranda settlements,cba; mou_or_memorandum; settlement_agreement,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Knoxville"" IA municipal labor agreements MOU settlement","""Knoxville"" IA arbitration award factfinding labor","""Knoxville"" IA salary ordinance wage schedule pay plan","""Knoxville"" IA civil service HR personnel compensation classification study","""Knoxville"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
B4X1000-20260727-1010,broad_shard_002,10,IA,Midwest,Le Claire,cog_2025_208061,208061,Scott County (19163; primary),4744,CITY OF LE CLAIRE,false,true,broad_discovery_unspecified,police; fire; non_safety,false,arbitration_factfinding,rotate broad public local-government labor and pay document families,unscouted municipality; state-balanced geographic expansion,broad_multi_source_family,municipal arbitration awards factfinding reports,arbitration_award; factfinding_report,false,false,strong_broad_geographic_target,priority=Tier 2; state_quota=87,police; fire; non_safety/general municipal; diverse wage-setting documents,broad_geographic_source_family_diverse_discovery,"""Le Claire"" IA municipal labor agreements MOU settlement","""Le Claire"" IA arbitration award factfinding labor","""Le Claire"" IA salary ordinance wage schedule pay plan","""Le Claire"" IA civil service HR personnel compensation classification study","""Le Claire"" IA council agenda minutes attached labor pay policy",prepared_no_call,not_run,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Planning metadata only; include on coverage map only after a committed parseable live outcome.
