source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written
sr_e8cafa0d9a4741a3a8f06670,TRI-bd8eec3fc06b91dd00e6,NSCQ-CT-20260720-0029,VER-acc0932833646266dfe2,cog_2025_161440,161440,CT,Bristol,CITY OF BRISTOL,https://www.bristolct.gov/DocumentCenter/View/49775,https://www.bristolct.gov/DocumentCenter/View/49775/BPSA-Contract-Extended-to-2026?bidId=,https://www.bristolct.gov/DocumentCenter/View/49775/BPSA-Contract-Extended-to-2026?bidId=,AGREEMENT BETWEEN THE CITY OF BRISTOL AND BRISTOL PROFESSIONALS & SUPERVISORS ASSOCIATION (NUTMEG INDEPENDENT LABOR),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-159b9332c45eb924f75c,1,canonical_representative,251,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_7309bbc768fdcffdef736226,TRI-59bab0f942149a721b07,NSCQ-IA-20260720-0062,VER-ff2ca4f4d8626a9cd22b,cog_2025_164445,164445,IA,Newton,CITY OF NEWTON,https://www.newtongov.org/DocumentCenter/View/12313/City-of-Newton--Teamsters-Local-120---2024---2029-Agreement-,https://www.newtongov.org/DocumentCenter/View/12313/City-of-Newton--Teamsters-Local-120---2024---2029-Agreement-,https://www.newtongov.org/DocumentCenter/View/12313/City-of-Newton--Teamsters-Local-120---2024---2029-Agreement-,City of Newton & Teamsters Local 120 — 2024 — 2029 Agreement,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-b8e8a0b95f7dc271e445,1,canonical_representative,252,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_a169432c0d4dc3e223248d36,TRI-904ea9984cd7d3a0df85,NSCQ-NY-20260720-0089,VER-3d031b32ba8584f2e5f0,cog_2025_208814,208814,NY,Plattsburgh,CITY OF PLATTSBURGH,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/AFSCME%20CONTRACT%20CBA%20070115%20TO%20063018%20FULLY%20EXECUTED%20small%20file%20size.pdf,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/AFSCME%20CONTRACT%20CBA%20070115%20TO%20063018%20FULLY%20EXECUTED%20small%20file%20size.pdf,https://www.cityofplattsburgh-ny.gov/sites/cityofplattsburgh.com/files/human-resources/AFSCME%20CONTRACT%20CBA%20070115%20TO%20063018%20FULLY%20EXECUTED%20small%20file%20size.pdf,AFSCME Contract CBA 07/01/15 TO 06/30/18 FULLY EXECUTED (small file size),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-25a92ce6c6fea32952f7,1,canonical_representative,253,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_3509ecc184e2110363a7fdf7,TRI-23ccea49a2ec247c0c0f,NSCQ-TX-20260720-0029,VER-862d049d0532f997c385,cog_2025_187646,187646,TX,McKinney,CITY OF MCKINNEY,https://mckinney.legistar.com/View.ashx?GUID=2D6D3019-A4BE-442C-A900-77A3345220CD&ID=9684411&M=F,https://mckinney.legistar.com/View.ashx?GUID=2D6D3019-A4BE-442C-A900-77A3345220CD&ID=9684411&M=F,https://mckinney.legistar.com/View.ashx?GUID=2D6D3019-A4BE-442C-A900-77A3345220CD&ID=9684411&M=F,"MEET AND CONFER AGREEMENT (Amended and Restated) — October 1, 2021 Through September 30, 2027 (2021-27 POLICE MEET AND CONFER AGREEMENT)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-11776684f07deeac4e8f,1,canonical_representative,254,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_ed0759eea4ff378c5e2f7fa4,TRI-675d27a8a42b51892ef2,NSCQ-PA-20260720-0017,VER-220a955b08dee9cdcb2f,pa_reading,194880,PA,Reading,CITY OF READING,https://www.readingpa.gov/images/City_Council_regular_agenda/10-10-22v2.pdf,https://www.readingpa.gov/images/City_Council_regular_agenda/10-10-22v2.pdf,https://www.readingpa.gov/images/City_Council_regular_agenda/10-10-22v2.pdf,"COLLECTIVE BARGAINING AGREEMENT BETWEEN THE CITY OF READING, PENNSYLVANIA AND THE AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO, DISTRICT COUNCIL 88, LOCAL 3799 (Effective January 1, 2023 through December 31, 2026)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-5f8acddfdad6f8b331e7,1,canonical_representative,255,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_afa55c15acd1fbc88120088b,TRI-8cd54836b712e24ff0ac,NSCQ-NJ-20260720-0051,VER-1158a2a2165f97abeeda,cog_2025_170229,170229,NJ,Hawthorne,BOROUGH OF HAWTHORNE,https://hawthornenj.org/DocumentCenter/View/4405/Collective-Bargaining-Agreement-with-UPSEU-Blue-Collar-Unit-2023-2026,https://hawthornenj.org/DocumentCenter/View/4405/Collective-Bargaining-Agreement-with-UPSEU-Blue-Collar-Unit-2023-2026,https://hawthornenj.org/DocumentCenter/View/4405/Collective-Bargaining-Agreement-with-UPSEU-Blue-Collar-Unit-2023-2026,Collective Bargaining Agreement with UPSEU Blue Collar Unit 2023-2026,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,non_safety,,yes,likely_official,URL-02dbde62eef0d2319c2c,1,canonical_representative,256,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_909dccef6a1a80d4e925a979,TRI-f34973d5f60d64fdffb3,NSCQ-NV-20260720-0034,VER-838f76cc7ff70033fd52,cog_2025_169991,169991,NV,Winnemucca,CITY OF WINNEMUCCA,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Winnemucca%20and%20WCEA.pdf,CITY OF WINNEMUCCA AND WINNEMUCCA CITY EMPLOYEES ASSOCIATION AGREEMENT (2024-2026),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,non_safety,,yes,likely_official,URL-762febc3a4ff5ee729b5,1,canonical_representative,257,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_fe6b64e8d7b5796a1d7e46ed,TRI-de39d10d7df160393aaa,NSCQ-MT-20260720-0007,VER-985994e48b21b4d35aee,cog_2025_169464,169464,MT,Missoula,CITY OF MISSOULA,https://mt-missoula3.civicplus.com/DocumentCenter/View/53332/Garden-City-Compost---Teamsters-Local-2,https://mt-missoula3.civicplus.com/DocumentCenter/View/53332/Garden-City-Compost_Missoula-Cemetery---Teamsters-Local-2?bidId=,https://mt-missoula3.civicplus.com/DocumentCenter/View/53332/Garden-City-Compost_Missoula-Cemetery---Teamsters-Local-2?bidId=,Collective Bargaining Agreement (Garden City Compost & Missoula Cemetery) — Teamsters Local 2,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-3d2ea49fbc6caa0506fb,1,canonical_representative,258,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_5e79d0a78c7dc124f2fa368b,TRI-5fdda88d93f78adfb826,NSCQ-NH-20260720-0019,VER-78f3d8eb608cd9c4e78f,cog_2025_202148,202148,NH,Dover,CITY OF DOVER,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/AFSCME-CBA-2021.07.01-2024.06.30-as-of-1.2024.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/AFSCME-CBA-2021.07.01-2024.06.30-as-of-1.2024.pdf,https://www.dover.nh.gov/Assets/government/city-operations/2document/executive/human-resources/union-information/AFSCME-CBA-2021.07.01-2024.06.30-as-of-1.2024.pdf,AFSCME-CBA-2021.07.01-2024.06.30 (as of 1.2024),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,non_safety,,yes,likely_official,URL-902a08f872a2e9cc4ede,1,canonical_representative,259,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
sr_ce890863b7372813765466de,TRI-22b522edf3cc6d4c45f3,NSCQ-MO-20260720-0024,VER-7c4c34951b870868f193,cog_2025_190673,190673,MO,Republic,CITY OF REPUBLIC,https://mccmeetingspublic.blob.core.usgovcloudapi.net/republicmo-meet-612807cdf30c41db93ff6ae283603c32/ITEM-Attachment-001-2bd07e9a598049e79838e84170b490b5.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/republicmo-meet-612807cdf30c41db93ff6ae283603c32/ITEM-Attachment-001-2bd07e9a598049e79838e84170b490b5.pdf,https://mccmeetingspublic.blob.core.usgovcloudapi.net/republicmo-meet-612807cdf30c41db93ff6ae283603c32/ITEM-Attachment-001-2bd07e9a598049e79838e84170b490b5.pdf,"Collective Bargaining Agreement Between the City of Republic, Missouri and Southern Missouri Professional Fire Fighters Local 152 (Republic Fire Department bargaining unit)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,third_party,fire,,yes,unknown,URL-b81cdd9906e44f4e0571,1,canonical_representative,260,lane_2,planned_not_reviewed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,planned_not_reviewed,offline pilot planning only; source content not accessed,not_started,not_started,,,,unknown,unknown,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,unknown,unknown,unknown,unknown,manual_review,not_reviewed,,script_metadata_only,,0,0,0,0,0,0,0
